gene	geneProduct
V1043994	Elongation factor Ts
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000518	Glv operon regulatory protein
V1000892	Phosphoglucosamine mutase
V1000140	Proline--tRNA ligase
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1381169	DNA-directed RNA polymerase subunit beta
V1000475	hypothetical protein
V1060343	F-type ATPase subunit delta
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1694047	hypothetical protein
V1886961	Serine/threonine-protein kinase PrkC
V1852140	Methionine--tRNA ligase
V1836823	hypothetical protein
V1299127	Penicillin-binding protein B
V1046767	DNA polymerase I
V1034259	Elongation factor Tu
V1000603	Putative Holliday junction resolvase
V1503141	LPXTG cell wall anchor domain protein
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1439186	50S ribosomal protein L19
V1000637	ATP-dependent Clp protease proteolytic subunit
V1074742	30S ribosomal protein S12
V1851966	Internalin-J precursor
V1522030	Beta-N-acetylhexosaminidase precursor
V1000558	Putative protein phosphatase 2C-type
V1000643	Ribonuclease R
V1000108	ATP-dependent protease subunit HslV
V1000519	PTS system maltose-specific EIICB component
V1000184	Bacteriophage peptidoglycan hydrolase
V1885928	hypothetical protein
V1852039	RNAP delta factor
V1000625	Helix-turn-helix domain protein
V1522724	Aminopeptidase C
V1542216	hypothetical protein
V1000500	DNA ligase
V1037430	hypothetical protein
V1000020	30S ribosomal protein S19
V1000162	Dihydropteroate synthase
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1000593	Carbamoyl-phosphate synthase small chain
V1364877	F-ATPase epsilon subunit
V1615860	repeat
V1836833	C protein alpha-antigen precursor
V1000082	Replicative DNA helicase
V1852053	Putative niacin/nicotinamide transporter NaiP
V1356068	Ribonuclease J 1
V1033079	6-phosphofructokinase
V1000015	hypothetical protein
V1574088	hypothetical protein
V1000623	Stage III sporulation protein E
V1000295	Glycine--tRNA ligase beta subunit
V1000294	DNA primase
V1338863	Pyruvate kinase
V1607579	hypothetical protein
V1000304	Pullulanase
V1851983	ATP-dependent DNA helicase PcrA
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1000141	Phosphatidate cytidylyltransferase
V1483972	C protein alpha-antigen precursor
V1609073	Triosephosphate isomerase
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000139	DNA polymerase III PolC-type
V1381763	Glucosamine kinase GspK
V1552713	Phosphoglucosamine mutase
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1000091	hypothetical protein
V1032631	Cyclodextrin-binding protein precursor
V1038287	Tyrosine recombinase XerC
V1076330	Helix-destabilizing protein
V1000563	Guanylate kinase
V1150427	Fructose-bisphosphate aldolase
V1000069	Sensor histidine kinase YycG
V1000022	hypothetical protein
V1000117	Ribonuclease Z
V1000155	Farnesyl diphosphate synthase
V1151052	repeat
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1400074	ATP-dependent protease ATPase subunit ClpY
V1390171	C protein alpha-antigen precursor
V1000318	Phenylalanine--tRNA ligase beta subunit
V1607589	Signal transduction histidine-protein kinase ArlS
V1000317	Transcript cleavage factor GreA
V1000503	Calcium-transporting ATPase
V1851995	Ribosomal RNA small subunit methyltransferase H
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1158598	Translation initiation factor IF-3
V1553528	Beta-N-acetylhexosaminidase precursor
V1000019	50S ribosomal protein L22
V1163596	Internalin-J precursor
V1033096	DNA-directed RNA polymerase subunit alpha
V1852142	gram-positive signal peptide%2C YSIRK family
V1000604	hypothetical protein
V1431657	30S ribosomal protein S2
V1836829	putative ABC transporter ATP-binding protein YheS
V1464388	DNA-directed RNA polymerase subunit beta
V1000572	Folylpolyglutamate synthase
V1000526	Helicase IV
V1852092	Folate ECF transporter S component FolT
V1033375	Trigger factor
V1000836	50S ribosomal protein L31 type B
V1851988	hypothetical protein
V1000166	ADP-ribose pyrophosphatase
V1607584	hypothetical protein
V1000073	Putative NrdI-like protein
V1006728	putative oxidoreductase
V1164544	DNA polymerase III subunit gamma/tau
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1851964	hypothetical protein
V1912438	hypothetical protein
V1594655	Stage 0 sporulation protein KD
V1000631	Peptide chain release factor 2
V1339706	PTS system mannose-specific EIIC component
V1033549	Enolase
V1598238	Peptide chain release factor 1
V1006628	Methionine aminopeptidase 1
V1000074	Glucose-inhibited division protein A
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1001467	S-adenosylmethionine synthase
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1000180	Uracil transporter
V1399511	6-phosphofructokinase
V1047177	Maltose phosphorylase
V1392006	50S ribosomal protein L19
V1852132	Nicotinate-nucleotide adenylyltransferase
V1381895	Trehalose import ATP-binding protein SugC
V1035129	putative tRNA sulfurtransferase
V1043350	Stage 0 sporulation protein KD
V1000152	hypothetical protein
V1445186	Proline--tRNA ligase
V1503145	Uracil phosphoribosyltransferase
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1872766	Ribonucleoside-diphosphate reductase subunit alpha 2
V1852111	Lipoteichoic acid synthase 1
V1000172	Stage 0 sporulation protein KC
V1000037	Aminopeptidase E
V1000525	Pantothenate kinase
V1076036	Non-specific ribonucleoside hydrolase RihC
V1032513	50S ribosomal protein L10
V1000086	Purine nucleoside receptor A
V1150958	DNA topoisomerase 4 subunit A
V1034593	Zinc metalloprotease RasP
V1159013	Cell division protein FtsZ
V1000077	DNA polymerase III subunit beta
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1006627	Magnesium and cobalt efflux protein CorC
V1000574	Septation ring formation regulator EzrA
V1000154	Recombination protein N
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1000592	Dihydroorotase
V1415806	Internalin-J precursor
V1012052	Putative tagatose-6-phosphate ketose/aldose isomerase
V1291229	hypothetical protein
V1000881	D-serine/D-alanine/glycine transporter
V1000327	Replication initiation and membrane attachment protein
V1469296	hypothetical protein
V1032825	preprotein translocase subunit SecY
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1036199	Carbamoyl-phosphate synthase small chain
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1338858	GTP-binding protein HflX
V1000634	Excinuclease ABC subunit A
V1000938	Cysteine--tRNA ligase
V1339711	Foldase protein PrsA precursor
V1852118	hypothetical protein
V1442368	Ribosomal large subunit pseudouridine synthase D
V1008711	Pullulanase
V1047208	Elongation factor G
V1436021	Pullulanase
V1000569	Rod shape-determining protein MreC
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1295109	Thiol-activated cytolysin
V1000888	ADP-binding protein
V1000045	hypothetical protein
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1033682	putative L-ascorbate-6-phosphate lactonase UlaG
V1000057	Ribose-phosphate pyrophosphokinase
V1000619	Regulatory protein spx
V1000624	Peptidase M16 inactive domain protein
V1574093	hypothetical protein
V1000590	Bifunctional protein pyrR
V1032815	50S ribosomal protein L16
V1594580	hypothetical protein
V1382281	50S ribosomal protein L27
V1000505	Mannosyltransferase OCH1
V1104333	Proline iminopeptidase
V1553617	hypothetical protein
V1882996	repeat
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1339795	pheromone autoinducer 2 transporter
V1851960	product=hypothetical protein
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1268426	DNA topoisomerase 4 subunit B
V1268240	Pullulanase
V1033120	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
V1034296	Pyruvate oxidase
V1851981	hypothetical protein
V1037449	HaeIII restriction endonuclease
V1000016	50S ribosomal protein L29
V1032814	hypothetical protein
V1000479	Phenylalanine--tRNA ligase beta subunit
V1381260	Adenylosuccinate synthetase
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1006819	Glutamine transport ATP-binding protein GlnQ
V1399193	50S ribosomal protein L5
V1851972	Peptidase T
V1000605	MutS2 protein
V1875146	ABC-type transporter ATP-binding protein EcsA
V1607555	Beta-N-acetylhexosaminidase precursor
V1436037	gram-positive signal peptide%2C YSIRK family
V1038282	putative methyltransferase
V1420577	repeat
V1000118	O-acetyltransferase OatA
V1047240	Ascorbate-specific PTS system EIIC component
V1136911	Serine--tRNA ligase
V1000062	5'-nucleotidase YfbR
V1032826	Adenylate kinase
V1204502	Anaerobic ribonucleoside-triphosphate reductase
V1012053	Fructose-specific phosphotransferase enzyme IIB component
V1000046	Putative universal stress protein
V1151036	Pur operon repressor
V1000328	Dephospho-CoA kinase
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000538	Nucleoid occlusion protein
V1000107	Lipoprotein signal peptidase
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1580786	PTS system mannose-specific EIIC component
V1852066	hypothetical protein
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1064607	Pullulanase
V1481442	Pullulanase
V1000556	putative ABC transporter ATP-binding protein
V1000329	Peptide chain release factor 3
V1000831	Transcription-repair-coupling factor
V1339798	L-serine dehydratase%2C alpha chain
V1339707	Rib/alpha/Esp surface antigen repeat
V1851984	NH(3)-dependent NAD(+) synthetase
V1852079	Sensor protein kinase WalK
V1355907	hypothetical protein
V1000050	Cysteine-rich secretory protein family protein
V1149253	Bacteriophage peptidoglycan hydrolase
V1000176	putative glutamine ABC transporter permease protein GlnM
V1268476	CBS domain protein
V1167856	Tyrosine recombinase XerD
V1237574	Folylpolyglutamate synthase
V1852101	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1033629	Heat shock protein 70
V1033091	50S ribosomal protein L13
V1136929	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1872734	50S ribosomal protein L11
V1000088	Deoxyadenosine kinase
V1000185	Glucan 1%2C6-alpha-glucosidase
V1340115	Lactose phosphotransferase system repressor
V1033757	Glutamate--tRNA ligase
V1851958	Nucleoid-associated protein
V1481434	G3P acyltransferase
V1000169	Chromosome partition protein Smc
V1000028	putative deoxyribonuclease YcfH
V1143377	EIIABC-Fru
V1339995	putative tRNA sulfurtransferase
V1000051	hypothetical protein
V1000536	putative chromosome-partitioning protein ParB
V1885172	ATP synthase subunit alpha
V1595138	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1000635	glmZ(sRNA)-inactivating NTPase
V1000099	mevalonate kinase
V1000633	Excinuclease ABC subunit B
V1000027	Ribonuclease M5
V1615591	hypothetical protein
V1383819	hypothetical protein
V1000039	anaerobic ribonucleotide reductase-activating protein
V1000611	Beta-Ala-Xaa dipeptidase
V1042441	50S ribosomal protein L22
V1885167	Lichenan-specific phosphotransferase enzyme IIB component
V1000833	Alanine racemase
V1038255	Tyrosine--tRNA ligase
V1076095	hypothetical protein
V1491946	Rod shape-determining protein MreB
V1430720	Prolipoprotein diacylglyceryl transferase
V1594712	RNA polymerase sigma factor RpoD
V1328345	hypothetical protein
V1912444	Putative membrane protein insertion efficiency factor
V1580703	Procyclic acidic repetitive protein (PARP)
V1000151	30S ribosomal protein S16
V1806605	Beta-phosphoglucomutase
V1000455	Staphylococcal respiratory response protein A
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1590848	Ribosome biogenesis GTPase A
V1547364	hypothetical protein
V1392092	putative aminodeoxychorismate lyase
V1295139	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1000331	ribonuclease BN/unknown domain fusion protein
V1033558	Phosphoglycerate kinase
V1851969	hypothetical protein
V1167421	Chromosomal replication initiator protein DnaA
V1400168	Cell division protein DivIVA
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1075594	DNA protecting protein DprA
V1852100	Thiamine pyrophosphokinase
V1046750	hypothetical protein
V1594601	DNA topoisomerase 1
V1214686	LPXTG cell wall anchor domain protein
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1032630	Trehalose import ATP-binding protein SugC
V1143274	gram-positive signal peptide%2C YSIRK family
V1032601	PTS system maltose-specific EIICB component
V1033428	EIIAB-Man
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000173	ATP-dependent DNA helicase RecG
V1000844	ABC-2 family transporter protein
V1000458	Acyl-ACP thioesterase
V1000056	transcriptional regulator BetI
V1000942	hypothetical protein
V1044453	hypothetical protein
V1852017	Cytidylate kinase
V1000296	Recombination protein O
V1000113	GTP-binding protein EngA
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1000882	Acetate kinase
V1000066	Serine protease Do-like HtrA
V1392169	hypothetical protein
V1000024	Bifunctional protein GlmU
V1046995	F-ATPase gamma subunit
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1383406	Ribosome-releasing factor
V1000524	Competence-specific nuclease
V1000002	tRNA pseudouridine synthase A
V1000167	Cold shock-like protein CspG
V1000824	Zinc import ATP-binding protein ZnuC
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1000133	sortase
V1517484	50S ribosomal protein L6
V1137033	hypothetical protein
V1415807	Recombination protein RecR
V1000597	DNA mismatch repair protein MutL
V1033924	30S Ribosomal protein S1
V1430708	LPXTG cell wall anchor domain protein
V1000486	Penicillin-binding protein F
V1000560	Methionyl-tRNA formyltransferase
V1836824	hypothetical protein
V1000936	Alpha-ribazole phosphatase
V1033829	NifU-like protein
V1000120	putative GTP-binding protein EngB
V1046752	Beta-N-acetylhexosaminidase precursor
V1035318	Pyruvate oxidase
V1390055	hypothetical protein
V1136980	hypothetical protein
V1000559	Ribosomal RNA small subunit methyltransferase B
V1430479	Alpha-xylosidase
V1000115	Segregation and condensation protein A
V1162882	D-alanine--D-alanine ligase A
V1594239	Glycine--tRNA ligase alpha subunit
V1001487	D-inositol 3-phosphate glycosyltransferase
V1806595	Ascorbate-specific phosphotransferase enzyme IIA component
V1006626	Histidine--tRNA ligase
V1289775	hypothetical protein
V1420669	hypothetical protein
V1032628	Intracellular maltogenic amylase
V1357707	Transcriptional regulatory protein YycF
V1580761	D-alanine--poly(phosphoribitol) ligase subunit 1
V1887290	Translation initiation factor IF-3
V1389989	Glucose-6-phosphate isomerase
V1295329	Holo-[acyl-carrier-protein] synthase
V1203277	Elongation factor 4
V1037450	Modification methylase HaeIII
V1580854	Purine nucleoside receptor A
V1430852	Ribokinase
V1143342	Ribonucleases G and E
V1204224	hypothetical protein
V1851957	Adenosylhomocysteinase
V1000587	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000059	Putative glycosyltransferase EpsH
V1032750	Vegetative protein 209
V1553706	putative alpha-glucosidase
V1012051	HTH-type transcriptional repressor YvoA
V1293700	hypothetical protein
V1000332	Magnesium and cobalt efflux protein CorC
V1042869	polynucleotide kinase
V1000164	GTP cyclohydrolase 1
V1000161	ABC-2 type transporter
V1836805	Copper-exporting P-type ATPase B
V1008959	Bifunctional protein FolD protein
V1064535	Rib/alpha/Esp surface antigen repeat
V1852074	D-alanine--poly(phosphoribitol) ligase subunit 2
V1469580	GMP synthase [glutamine-hydrolyzing]
V1592383	D-alanine--poly(phosphoribitol) ligase subunit 1
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000537	Sporulation initiation inhibitor protein soj
V1298017	Competence-specific nuclease
V1420578	DNA integrity scanning protein DisA
V1301158	Serine protease Do-like HtrA
V1006822	deoxyguanosinetriphosphate triphosphohydrolase-like protein
V1000535	Isochorismatase family protein YecD
V1000089	Deoxyguanosine kinase
V1000068	YycH protein
V1390172	hypothetical protein
V1000090	Guanine/hypoxanthine permease PbuG
V1046753	adaptor protein
V1617343	Penicillin-binding protein 1A
V1000163	Non-canonical purine NTP pyrophosphatase
V1298012	Type I restriction enzyme EcoR124II R protein
V1000832	Peptidyl-tRNA hydrolase
V1046993	F-type ATPase subunit b
V1356484	Histidine--tRNA ligase
V1000504	Nicotinate phosphoribosyltransferase pncB2
V1000588	Orotate phosphoribosyltransferase
V1000937	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1000602	hypothetical protein
V1112929	AAA domain (dynein-related subfamily)
V1000159	putative peptidase
V1394176	PTS system galactitol-specific EIIC component
V1032751	Elongation factor Ts
V1000322	GTPase YqeH
V1420606	addiction module antitoxin%2C RelB/DinJ family
V1000130	putative PEP-CTERM system TPR-repeat lipoprotein
V1430829	UDP-N-acetylglucosamine 2-epimerase
V1481456	LPXTG cell wall anchor domain protein
V1355689	RNA polymerase sigma factor RpoD
V1608729	Surface layer protein
V1000454	Aspartate racemase
V1435970	hypothetical protein
V1553529	Beta-N-acetylhexosaminidase precursor
V1000319	Putative TrmH family tRNA/rRNA methyltransferase
V1032341	F-ATPase epsilon subunit
V1436276	hypothetical protein
V1033003	Phosphoenolpyruvate-protein phosphotransferase
V1036345	Ribulose-phosphate 3-epimerase
V1000071	Extreme acid sensitivity protein
V1033789	Glucose-specific phosphotransferase enzyme IIA component
V1000552	putative galacturonate locus repressor
V1144147	Anaerobic ribonucleoside-triphosphate reductase
V1167711	gram-positive signal peptide%2C YSIRK family
V1553535	Penicillin-binding protein 1A
V1580709	30S ribosomal protein S21
V1012054	PTS system N-acetylgalactosamine-specific EIIC component 1
V1144021	DEAD-box ATP-dependent RNA helicase CshA
V1006018	HNH endonuclease
V1047291	hypothetical protein
V1006815	Phosphate acetyltransferase
V1886694	GTP pyrophosphokinase YjbM
V1000884	L-arabinose transport system permease protein AraQ
V1032563	phosphoenolpyruvate carboxykinase
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1000823	potassium transport protein Kup
V1000102	ATP-dependent helicase/nuclease subunit A
V1464396	hypothetical protein
V1364316	Carbamoyl-phosphate synthase large chain
V1001488	Mannosylfructose-phosphate synthase
V1034809	Maltose phosphorylase
V1851974	Primosomal protein DnaI
V1462015	CCA-adding enzyme
V1000610	Glucose-resistance amylase regulator
V1032984	hypothetical protein
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000114	Ribosomal large subunit pseudouridine synthase B
V1836832	Elongation factor P
V1102439	Staphylococcal respiratory response protein A
V1044896	hypothetical protein
V1001477	hypothetical protein
V1000158	Alkaline shock protein 23
V1046991	F-ATPase subunit 6
V1491695	6-phosphogluconolactonase
V1000644	SsrA-binding protein
V1033306	Trigger factor
V1033464	Glutamine synthetase
V1594651	Peptidase T
V1755587	hypothetical protein
V1355192	Alpha-xylosidase
V1463123	Response regulator ArlR
V1000636	LPPG:FO 2-phospho-L-lactate transferase
V1000843	50S ribosomal protein L3 glutamine methyltransferase
V1157973	hypothetical protein
V1000149	hypothetical protein
V1000614	putative hydrolase YutF
V1469287	Glycine--tRNA ligase alpha subunit
V1519991	Recombinase A
V1000316	Penicillin-binding protein 2B
V1001367	Aspartate--ammonia ligase
V1465413	Stage III sporulation protein E
V1006729	Thymidylate synthase
V1295066	Putative glycosyltransferase EpsH
V1000555	hypothetical protein
V1032808	50S ribosomal protein L4
V1032309	Stress protein H5
V1880119	hypothetical protein
V1001394	Telomeric repeat-binding factor 2
V1420579	putative hydrolase
V1000299	Putative pyruvate%2C phosphate dikinase regulatory protein
V1000529	putative integral membrane protein
V1381056	putative hydrolase YxeP
V1204226	hypothetical protein
V1481295	Penicillin-binding protein 2B
V1574081	major facilitator superfamily transporter
V1503149	Enolase
V1032820	50S ribosomal protein L5
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1046757	L%2CD-transpeptidase catalytic domain
V1000488	Arginine--tRNA ligase
V1007409	CRISPR-associated endonuclease Cas1
V1424927	50S ribosomal protein L18
V1001392	Acetate kinase
V1143276	Undecaprenyl-diphosphatase
V1851985	3-hydroxy-3-methylglutaryl-coenzyme A reductase
V1000087	L-arabinose transporter permease protein
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1364620	Transcriptional repressor NrdR
V1000026	Ribosomal RNA small subunit methyltransferase A
V1032342	ATP synthase subunit beta
V1000459	Ribosomal RNA small subunit methyltransferase I
V1469318	Orotate phosphoribosyltransferase
V1608875	hypothetical protein
V1000128	Ribosomal RNA small subunit methyltransferase D
V1000320	Membrane protein YidC 1
V1000309	hypothetical protein
V1430317	GTP-binding protein HflX
V1000573	Cysteine desulfurase
V1000049	hypothetical protein
V1000100	mevalonate kinase
V1143683	DNA-directed RNA polymerase subunit alpha
V1462019	Putative L%2CD-transpeptidase YciB precursor
V1033821	hypothetical protein
V1000599	DNA polymerase IV
V1618025	hypothetical protein
V1390099	Lipoteichoic acid synthase 1
V1851990	D-alanine--D-alanine ligase A
V1340329	Serine/threonine-protein kinase PrkC
V1503166	hypothetical protein
V1008515	Thymidine kinase
V1000058	Tropinesterase
V1157461	Glycine--tRNA ligase beta subunit
V1069602	Glucan 1%2C6-alpha-glucosidase
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1518677	hypothetical protein
V1035132	hypothetical protein
V1198530	PTS system galactitol-specific EIIC component
V1356163	hypothetical protein
V1032638	Translation initiation factor IF-2
V1033346	Valine--tRNA ligase
V1035061	Ornithine carbamoyltransferase
V1852125	Putative pit accessory protein
V1000323	Tagatose-6-phosphate kinase
V1552800	30S ribosomal protein S1
V1000311	Rhomboid protease GluP
V1392051	Acetate kinase
V1136908	adaptor protein
V1491691	HD containing hydrolase-like enzyme
V1000457	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
