gene	count	length
V1000538	2741	849
V1000107	2731	477
V1010815	2727	528
V1144017	2718	393
V1580786	2717	327
V1852066	2712	4281
V1499649	2710	1053
V1836807	2702	186
V1143907	2696	132
V1064607	2694	5193
V1481442	2694	5304
V1000556	2693	792
V1000329	2690	1572
V1000831	2690	3333
V1339798	2681	930
V1339707	2677	2697
V1595063	2677	882
V1851984	2673	864
V1886653	2670	1941
V1852079	2666	1191
V1355907	2656	1557
V1464284	2649	1134
V1000050	2648	1440
V1886579	2640	1740
V1149253	2637	687
V1000176	2633	639
V1268476	2632	699
V1886628	2626	246
V1167856	2625	927
V1237574	2623	1287
V1852101	2622	1119
V1000121	2621	1302
V1366482	2615	420
V1498827	2610	942
V1033629	2602	1854
V1033881	2602	291
V1033091	2599	444
V1136929	2596	306
V1553654	2593	1428
V1872734	2592	432
V1000078	2590	246
V1000088	2583	645
V1324413	2583	279
V1000185	2580	1620
V1340115	2576	798
V1463972	2576	1953
V1033757	2573	1242
V1851958	2572	357
V1481434	2571	633
V1000169	2566	3558
V1392302	2564	933
V1392944	2559	438
V1289783	2558	1182
V1000028	2557	774
V1143377	2556	1899
V1339995	2556	774
V1463821	2550	1494
V1000051	2543	864
V1000536	2543	879
V1339870	2543	1107
V1886116	2543	342
V1885172	2536	1527
V1886585	2536	642
V1380162	2534	6675
V1595138	2534	762
V1144065	2533	489
V1381580	2526	1596
V1423312	2518	2901
V1886609	2518	234
V1000635	2508	876
V1000099	2505	1074
V1100374	2504	642
V1886570	2497	780
V1464618	2492	1293
V1552763	2492	1242
V1000633	2491	1998
V1000027	2488	564
V1615591	2488	4899
V1852016	2487	129
V1383819	2481	2475
V1000039	2475	714
V1000611	2472	1398
V1886616	2471	774
V1886715	2460	2559
V1042441	2458	339
V1885167	2457	384
V1000833	2443	1128
V1038255	2437	1287
V1076095	2428	1026
V1491946	2428	1044
V1430720	2425	837
V1594712	2420	1200
V1328345	2416	2139
V1912444	2416	360
V1580703	2414	2175
V1144117	2408	453
V1000151	2402	273
V1256954	2391	402
V1888221	2391	3681
V1553670	2376	2427
V1552737	2375	1521
V1806605	2367	675
V1000455	2364	738
V1000566	2362	972
V1590848	2362	870
V1594919	2360	642
V1547364	2359	4326
V1392092	2355	1110
V1295139	2352	1032
V1033646	2350	2295
V1851997	2350	297
V1469322	2348	801
V1499765	2346	633
V1000331	2345	921
V1033558	2345	1293
V1851969	2345	894
V1167421	2340	1365
V1884825	2340	213
V1339886	2335	432
V1400168	2335	840
V1000565	2334	1383
V1075594	2334	855
V1886498	2330	1260
V1852100	2329	807
V1046750	2327	333
V1887018	2326	846
V1594601	2324	1089
V1214686	2315	9123
V1000146	2312	1767
V1547357	2311	150
V1491718	2309	804
V1032630	2300	1107
V1143274	2294	1368
V1032601	2293	1881
V1033428	2291	1008
V1046120	2289	270
V1381889	2288	96
V1469285	2286	546
V1000173	2284	2022
V1000844	2284	1230
V1000458	2282	720
V1553685	2282	375
V1000056	2280	666
V1000942	2280	552
V1574805	2278	1149
V1044453	2264	423
V1852017	2259	699
V1000296	2249	747
V1464152	2248	1392
V1000113	2246	1329
V1042629	2243	675
V1000882	2238	1200
V1000066	2233	1173
V1392169	2225	363
V1000024	2216	1386
V1046995	2210	963
V1096225	2210	369
V1295374	2206	1467
V1364363	2206	756
V1617876	2196	5031
V1576392	2195	1128
V1886473	2193	1245
V1044644	2192	546
V1518180	2192	576
V1882884	2187	132
V1365279	2179	279
V1608734	2179	1827
V1034548	2176	153
V1383406	2161	342
V1000524	2156	912
V1000002	2147	783
V1000167	2141	219
V1000824	2141	654
V1481348	2136	1101
V1000133	2126	687
V1517484	2122	303
V1137033	2120	2079
V1482503	2112	1200
V1415807	2109	609
V1552830	2109	171
V1000597	2102	1878
V1033924	2100	312
V1430708	2095	1062
V1160507	2092	666
V1000486	2086	2079
V1000560	2081	945
V1886079	2078	276
V1836824	2077	801
V1000936	2076	690
V1033829	2074	486
V1045334	2061	393
V1000120	2049	588
V1046752	2049	756
V1035318	2048	1818
V1390055	2048	324
V1045294	2047	399
V1136980	2037	297
V1000559	2034	1314
V1430479	2029	2454
V1000115	2028	732
V1162882	2023	1083
V1594239	2022	909
V1464316	2020	249
V1398959	2012	450
V1886382	2012	261
V1580713	2008	1632
V1886404	2006	642
V1074834	2004	2100
V1888234	2004	2337
V1001487	2000	1044
V1886440	1992	291
V1806595	1984	462
V1006626	1982	1293
V1289775	1982	3372
V1420669	1973	7065
V1886281	1969	774
V1032628	1968	1722
V1357707	1968	747
V1295927	1967	231
V1580761	1965	1119
V1552705	1964	1047
V1887290	1962	534
V1389989	1960	327
V1295329	1959	408
V1886535	1959	1317
V1203277	1956	1152
V1037450	1950	1059
V1580854	1945	474
V1430852	1941	954
V1143342	1937	2850
V1339962	1935	411
V1295524	1934	1170
V1886654	1934	531
V1204224	1933	615
V1580707	1933	675
V1851957	1932	1160
V1000587	1930	651
V1000059	1929	807
V1032750	1928	774
V1553706	1928	2961
V1012051	1922	711
V1064859	1921	546
V1293700	1921	441
V1000332	1920	1344
V1573360	1920	207
V1042869	1919	948
V1886438	1910	495
V1000164	1900	561
V1000161	1899	744
V1430612	1898	2025
V1836805	1898	2097
V1008959	1892	906
V1064535	1889	4320
V1553208	1878	399
V1886662	1874	720
V1852074	1872	297
V1469580	1870	1563
V1592383	1870	675
V1445250	1867	132
V1886502	1866	1113
V1875154	1863	1305
V1420574	1861	2586
V1000537	1850	774
V1298017	1848	1008
V1570293	1847	99
V1420578	1846	876
V1301158	1843	1086
V1886500	1842	606
V1006822	1835	1386
V1886613	1834	840
V1000535	1833	552
V1000089	1832	666
V1000068	1830	1335
V1390172	1827	6879
V1886410	1827	252
V1044037	1825	726
V1000090	1823	1311
V1464000	1818	837
V1042632	1812	300
V1046753	1809	750
V1482665	1804	4077
V1195980	1803	1326
V1617343	1802	2313
V1000163	1794	600
V1886725	1794	1050
V1886072	1792	219
V1298012	1790	3252
V1887017	1790	4311
V1000832	1789	558
V1886647	1787	831
V1046993	1786	507
V1356484	1784	1215
V1000504	1783	1479
V1000588	1783	636
V1000937	1783	690
V1431322	1783	909
V1886405	1783	2478
V1000602	1782	273
V1033715	1779	708
V1112929	1770	1269
V1000159	1768	1110
V1394176	1764	1569
V1522031	1763	1227
V1032751	1759	1026
V1097722	1756	138
V1340884	1756	429
V1094593	1749	357
V1000322	1748	1113
V1144281	1746	375
V1552725	1744	1386
V1341017	1736	399
V1420606	1736	279
V1886602	1734	258
V1000130	1731	633
V1430829	1728	1173
V1481456	1728	828
V1355689	1725	1152
V1608729	1725	1830
V1000454	1723	747
V1435970	1723	348
V1553529	1719	780
V1000319	1718	768
V1552695	1718	840
V1032341	1717	441
V1552730	1717	1089
V1302876	1715	357
V1436276	1711	5799
V1077936	1708	375
V1886619	1707	1047
V1553653	1701	1050
V1033003	1691	1734
V1356684	1690	1734
V1399301	1688	393
V1036345	1683	693
V1339618	1683	339
V1593006	1683	5889
V1000071	1678	1473
V1033789	1678	498
V1149854	1678	366
V1463114	1674	867
V1879841	1671	270
V1000552	1669	954
V1144147	1664	414
V1167711	1660	1338
V1447160	1657	714
V1553535	1657	2331
V1580709	1656	216
V1012054	1655	906
V1144021	1655	522
V1191452	1653	249
V1389855	1651	204
V1882160	1650	246
V1032818	1649	369
V1006018	1647	921
V1047291	1646	732
V1879950	1645	882
V1006815	1643	1002
V1886253	1643	261
V1491800	1642	705
V1886283	1641	669
V1886694	1641	642
V1077019	1640	258
V1000884	1639	819
V1032563	1636	1659
V1389743	1636	411
V1491762	1634	1236
V1000823	1633	2073
V1327231	1631	267
V1159593	1630	969
V1469310	1622	573
V1000102	1612	3621
V1886614	1611	912
V1464396	1608	6777
V1541150	1608	480
V1364316	1604	1056
V1290566	1603	321
V1553639	1602	1917
V1076023	1601	1116
V1059571	1599	978
V1001488	1597	1197
V1034809	1595	2271
V1886658	1588	621
V1851974	1587	933
V1143929	1580	663
V1462015	1577	1395
V1000610	1574	1077
V1886719	1570	753
V1032984	1568	507
V1101798	1568	222
V1483949	1568	207
V1144166	1567	423
V1594751	1566	981
V1520249	1565	390
V1000114	1557	720
V1836832	1554	561
V1102439	1553	720
V1044896	1551	468
V1001477	1549	423
V1592583	1548	477
V1000158	1546	414
V1046991	1540	714
V1161051	1539	480
V1491695	1538	1032
V1886623	1531	450
V1492160	1530	666
V1000644	1515	459
V1033306	1515	1332
V1033464	1515	1338
V1594651	1513	1329
V1552712	1511	951
V1033931	1507	390
V1755587	1507	375
V1355192	1505	2319
V1463123	1504	822
V1576462	1504	2598
V1000636	1503	1035
V1000843	1503	846
V1886618	1501	843
V1157973	1500	1089
V1481432	1500	1782
V1000149	1497	783
V1000614	1497	780
V1340000	1496	975
V1469287	1496	651
V1416302	1492	315
V1519991	1488	402
V1000316	1485	2103
V1001367	1476	1011
V1886652	1476	669
V1465413	1474	1425
V1033867	1467	543
V1032807	1466	645
V1006729	1465	990
V1295066	1465	1254
V1000555	1464	1344
V1032808	1461	618
V1032309	1459	1626
V1144334	1456	351
V1880119	1453	1707
V1882237	1453	681
V1001394	1452	501
V1420579	1451	693
V1886664	1449	1371
V1000299	1447	834
V1000529	1446	720
V1381056	1446	2211
V1886073	1446	198
V1144023	1445	528
V1204226	1445	798
V1481295	1445	2121
V1574081	1444	1176
V1503149	1442	1299
V1340235	1440	708
V1032820	1437	543
V1884616	1437	1290
V1573647	1436	537
V1366656	1435	306
V1341295	1434	342
V1383644	1434	324
V1469390	1434	627
V1879856	1432	312
V1423331	1428	2805
V1046757	1423	1170
V1000488	1421	1677
V1007409	1419	939
V1424927	1414	360
V1481365	1412	1386
V1884576	1412	921
V1001392	1411	1212
V1143276	1411	849
V1075476	1409	915
V1581530	1409	384
V1886476	1409	369
V1851985	1407	1221
V1000087	1405	1113
V1886651	1404	381
V1000150	1403	717
V1032829	1403	1209
V1364620	1402	471
V1143990	1401	567
V1000026	1399	888
V1580822	1399	981
V1032342	1396	1440
V1366663	1395	303
V1000459	1393	855
V1097461	1393	333
V1469318	1392	633
V1339799	1390	822
V1482504	1389	1377
V1608875	1389	372
V1149573	1388	276
V1000128	1387	549
V1423324	1387	2745
V1000320	1386	960
V1092088	1385	309
V1000309	1384	402
V1492438	1384	531
V1886681	1384	885
V1430317	1382	1809
V1000573	1379	1155
V1000049	1377	669
V1000100	1377	921
V1143683	1377	975
V1462019	1377	717
V1033821	1375	753
V1340044	1374	894
V1000599	1373	1110
V1886593	1370	738
V1201295	1369	384
V1618025	1366	2226
V1886639	1366	600
V1390099	1365	315
V1159889	1364	876
V1851990	1364	1101
V1144237	1362	372
V1340329	1362	468
V1552739	1362	876
V1883366	1359	1098
V1576381	1358	1305
V1886388	1358	1584
V1503166	1356	3753
V1008515	1354	594
V1000058	1353	657
V1057035	1350	1533
V1886569	1349	1347
V1340323	1347	312
V1197633	1345	192
V1098184	1342	300
V1552722	1342	1395
V1886728	1342	546
V1157461	1339	1653
V1069602	1338	1641
V1074688	1334	1284
V1360328	1334	165
V1392405	1329	768
V1886510	1329	813
V1518677	1327	270
V1035132	1323	843
V1886477	1323	1203
V1094438	1320	348
V1886699	1320	1509
V1883121	1319	858
V1886489	1319	1212
V1033701	1317	1107
V1335956	1317	306
V1481339	1315	1434
V1576760	1313	399
V1198530	1312	1473
V1598261	1310	1848
V1356163	1309	2631
V1032638	1307	2622
V1483621	1307	996
V1033346	1304	2652
V1035061	1304	1071
V1046755	1304	7155
V1852125	1301	696
V1886532	1301	1032
V1000323	1300	915
V1552800	1297	951
V1000311	1295	699
V1581482	1295	399
V1357138	1294	660
V1392051	1293	1029
V1136908	1291	789
V1886584	1291	690
V1492831	1285	126
V1491691	1284	261
V1883097	1282	2337
V1000457	1280	738
V1000539	1279	720
V1430423	1279	522
V1886402	1279	891
V1000626	1278	579
V1032819	1277	237
V1364898	1275	489
V1430689	1274	2001
V1432440	1274	657
V1000895	1273	1236
V1149263	1271	444
V1424791	1270	1422
V1491765	1270	1908
V1033426	1269	921
V1541160	1267	891
V1000297	1265	528
V1239235	1260	489
V1595790	1260	477
V1000935	1259	579
V1033133	1256	948
V1355717	1255	1092
V1852143	1255	4287
V1886684	1255	1395
V1044917	1251	474
V1464522	1251	1527
V1418919	1250	4539
V1427631	1249	357
V1000485	1244	1224
V1101963	1243	261
V1144196	1239	408
V1385479	1238	6960
V1420584	1237	492
V1064202	1236	1086
V1498665	1236	942
V1552776	1233	972
V1886184	1228	174
V1000101	1226	3474
V1164826	1223	1566
V1553707	1221	456
V1569000	1221	531
V1000848	1219	1968
V1335553	1218	438
V1431931	1218	813
V1000137	1217	1125
V1469572	1214	303
V1197048	1209	543
V1297360	1208	573
V1875142	1207	7143
V1000463	1206	630
V1100307	1206	810
V1033279	1205	915
V1042408	1202	366
V1200639	1202	948
V1295172	1202	798
V1032670	1201	729
V1362267	1201	4719
V1836828	1201	474
V1608752	1200	1044
V1033915	1198	408
V1000138	1197	528
V1340633	1197	501
V1851962	1196	2397
V1000313	1194	2385
V1000589	1193	708
V1684153	1193	837
V1045139	1192	117
V1592899	1192	324
V1886503	1192	507
V1144075	1191	480
V1581467	1191	219
V1267647	1187	594
V1851963	1187	897
V1886550	1184	1017
V1580986	1182	726
V1462044	1179	1206
V1336800	1178	441
V1405782	1175	453
V1469328	1174	531
V1268318	1172	804
V1000481	1171	1197
V1033710	1170	1557
V1576955	1170	696
V1341617	1166	669
V1296163	1165	135
V1883371	1160	864
V1400436	1159	2697
V1518341	1158	156
V1684154	1158	3660
V1092573	1157	435
V1256156	1152	858
V1541210	1150	645
V1608857	1150	468
V1450911	1148	1503
V1000541	1147	786
V1033942	1144	372
V1466896	1144	762
V1000887	1142	864
V1000321	1141	345
V1000135	1139	318
V1046252	1134	255
V1033796	1129	984
V1000156	1128	1359
V1541138	1128	390
V1576585	1127	1194
V1382034	1126	684
V1886029	1126	150
V1144340	1122	348
V1000067	1121	819
V1000561	1121	2391
V1401385	1121	975
V1046994	1119	549
V1143270	1119	1221
V1064199	1118	2640
V1240368	1118	6861
V1143938	1116	636
V1032822	1114	507
V1269184	1112	531
V1852135	1111	837
V1886713	1111	501
V1000846	1110	2181
V1886389	1110	489
V1886485	1109	1107
V1000157	1107	402
V1882158	1106	705
V1000830	1105	375
V1034676	1103	2127
V1425659	1100	1140
V1150735	1099	1269
V1302930	1099	351
V1886314	1099	603
V1339935	1094	585
V1852077	1092	585
V1000508	1091	1134
V1164858	1088	1374
V1339679	1087	300
V1886125	1086	684
V1418918	1080	819
V1886679	1080	2142
V1032629	1078	2265
V1886660	1076	330
V1297404	1073	3024
V1362260	1073	2994
V1000498	1072	714
V1580860	1067	942
V1000617	1065	861
V1033790	1062	1014
V1163652	1061	2169
V1608726	1061	1386
V1000480	1060	321
V1355491	1059	132
V1431432	1059	408
V1101125	1058	330
V1573648	1058	240
V1032201	1057	1554
V1886496	1057	312
V1000461	1056	705
V1034213	1056	729
V1143966	1055	591
V1607585	1055	201
V1043239	1053	1032
V1000575	1050	1218
V1886431	1050	207
V1390210	1049	573
V1036803	1048	1203
V1033559	1047	759
V1301239	1046	5400
V1552738	1046	1032
V1032824	1045	441
V1596272	1044	381
V1076392	1040	225
V1033691	1039	1329
V1886516	1034	354
V1442309	1033	387
V1169288	1026	210
V1033615	1025	756
V1000567	1024	366
V1000890	1023	1107
