gene	geneProduct
V1015865	Preprotein translocase subunit SecE
V1200366	30S ribosomal protein S1
V1012601	phosphoglycolate phosphatase
V1102240	Chaperone protein DnaJ
V1016290	Leucine--tRNA ligase
V1010897	5-methylthioadenosine/S-adenosylhomocysteine deaminase
V1012782	Ribonuclease J 1
V1020418	Adenylosuccinate synthetase
V1009869	50S ribosomal protein L4
V1200824	Adenylate kinase
V1374569	DNA gyrase subunit B
V1011951	putative RNA-binding protein (contains KH domain)
V1820497	Lysine--tRNA ligase
V1013989	putative ribosomal protein
V1011950	hypothetical protein
V1102722	Haemagglutinin
V1009870	50S ribosomal protein L3
V1037878	putative enoyl-CoA hydratase echA8
V1011011	F-ATPase subunit 6
V1038297	Dihydroxy-acid dehydratase
V1010898	Adenosylhomocysteinase
V1014514	Ribonuclease 3
V1820402	Collagen triple helix repeat (20 copies)
V1011012	F-type ATPase subunit b
V1010368	putative membrane protein
V1038532	hypothetical protein
V1037967	hypothetical protein
V1268242	preprotein translocase subunit SecD
V1268223	Haemagglutinin
V1015610	ATP-dependent zinc metalloprotease FtsH
V1009865	hypothetical protein
V1010362	Tyrosine phosphorylated protein A
V1265104	Haemagglutinin
V1155143	DNA gyrase subunit A
V1010371	Manganese-dependent inorganic pyrophosphatase
V1012846	30S ribosomal protein S8
V1009868	50S ribosomal protein L23
V1014182	Single-stranded-DNA-specific exonuclease RecJ
V1041179	Dipeptidase A
V1010170	Cytosol non-specific dipeptidase
V1238024	Minicell-associated protein DivIVA
V1013797	Transcription-repair-coupling factor
V1459312	Translation initiation factor IF-1
V1881721	co-chaperonin GroES
V1014820	Aspartate--tRNA ligase
V1012853	hypothetical protein
V1038507	SigL modulation protein
V1037768	Pyruvate formate-lyase 1-activating enzyme
V1037682	putative chromosome-partitioning protein ParB
V1820421	Iron hydrogenase 1
V1019923	Sporulation initiation inhibitor protein soj
V1015609	Bifunctional protein BirA
V1200397	50S ribosomal protein L5
V1014819	Histidine--tRNA ligase
V1011765	Methylmalonyl-CoA carboxyltransferase 12S subunit
V1576098	Phosphate acyltransferase
V1016421	hypothetical protein
V1012821	methylmalonyl-CoA epimerase
V1267245	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
V1820451	Ribosomal RNA small subunit methyltransferase D
V1191447	Pyridoxamine 5'-phosphate oxidase
V1237898	photosystem II S4 domain protein
V1015734	Arginine--tRNA ligase
V1017440	Vegetative protein 296
V1009500	Hydrogen cyanide synthase subunit HcnC precursor
V1010589	putative assembly protein
V1009864	50S ribosomal protein L16
V1009501	Hydrogen cyanide synthase subunit HcnB
V1010990	hypothetical protein
V1011013	F-type ATPase subunit delta
V1017849	Pyruvate formate-lyase 1-activating enzyme
V1240407	hypothetical protein
V1009496	Transcriptional regulator SlyA
V1170101	Chaperone protein ClpB 1
V1014250	Phosphoenolpyruvate synthase
V1012697	PP2C-family Ser/Thr phosphatase
V1364807	Alkyl hydroperoxide reductase subunit C
V1014201	Translation initiation factor IF-2
V1144615	Colicin I receptor precursor
V1042447	Adenylosuccinate lyase
V1013988	50S ribosomal protein L27
V1015123	Glutamine--tRNA ligase
V1102142	Oxygen-independent coproporphyrinogen-III oxidase 2
V1037601	Acetolactate synthase large subunit
V1013252	2-aminoadipate transaminase
V1014590	hypothetical protein
V1012921	hypothetical protein
V1820375	Inosine-5'-monophosphate dehydrogenase
V1040139	CTP synthase
V1327808	zinc/cadmium/mercury/lead-transporting ATPase
V1463838	DNA-directed RNA polymerase subunit beta'
V1013149	DNA polymerase III PolC-type
V1010707	Regulatory protein PchR
V1010593	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1400067	Threonine--tRNA ligase 2
V1010604	HSP-70 cofactor
V1011955	hypothetical protein
V1010162	Cell wall-binding protein YocH precursor
V1010817	Elongation factor P
V1037511	CCA-adding enzyme
V1013794	hypothetical protein
V1010331	DNA mismatch repair protein MutS
V1105083	Outer membrane protein alpha precursor
V1265185	stage IV sporulation protein B
V1012781	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1820490	ATP-dependent Clp protease proteolytic subunit precursor
V1266304	putative protein/domain associated with GTPases
V1015185	Copper-exporting P-type ATPase A
V1010322	Oxidative stress genes repressor
V1015184	hypothetical protein
V1265198	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1102008	2-hydroxyglutaryl-CoA dehydratase component A
V1363631	methylmalonyl-CoA epimerase
V1230296	Argininosuccinate synthase
V1015679	Lon protease 1
V1200247	Lon protease 1
V1015468	DNA topoisomerase 1
V1012778	Replicative DNA helicase
V1009867	30S ribosomal protein S19
V1010710	preprotein translocase subunit SecF
V1012849	hypothetical protein
V1820401	Oxa1Ec
V1012698	Serine/threonine-protein kinase PrkC
V1200370	Leucine--tRNA ligase subunit alpha
V1440378	BS2a
V1458783	Methylthioribose-1-phosphate isomerase
V1548238	Collagen triple helix repeat (20 copies)
V1013500	Glutamine-binding periplasmic protein precursor
V1014274	Ribosomal large subunit pseudouridine synthase D
V1102838	HaeIII restriction endonuclease
V1012378	putative protein%2C possibly involved in aromatic compounds catabolism
V1010163	Bifunctional protein GlmU
V1012114	Nitrogenase molybdenum-iron protein alpha chain
V1010324	Nuclease SbcCD subunit C
V1018324	50S ribosomal protein L19
V1012779	Lon protease 2
V1010596	Cyclopropane-fatty-acyl-phospholipid synthase
V1820423	hypothetical protein
V1011572	Cation efflux system protein CzcA
V1820412	Chromosome partition protein Smc
V1013208	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
V1012550	hypothetical protein
V1011409	Serine--tRNA ligase
V1820483	putative cysteine desulfurase
V1036638	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
V1010987	Nitronate monooxygenase
V1015869	50S ribosomal protein L7/L12
V1040015	DNA primase
V1820409	hypothetical protein
V1593758	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1010818	putative peptidase
V1010705	Phosphomannomutase/phosphoglucomutase
V1012847	hypothetical protein
V1201512	Haemagglutinin
V1463738	Segregation and condensation protein A
V1010901	Ribonuclease R
V1884137	hypothetical protein
V1040796	Adenine deaminase
V1150964	Adhesin YadA precursor
V1192455	Putative niacin/nicotinamide transporter NaiP
V1200355	Peptidyl-tRNA hydrolase
V1374695	hypothetical protein
V1237514	L-lactate dehydrogenase 2
V1010325	Energy-coupling factor transporter ATP-binding protein EcfA1
V1237505	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1374448	methylmalonyl-CoA epimerase
V1009708	Acetolactate synthase small subunit
V1459186	Elongation factor Tu
V1011411	D-3-phosphoglycerate dehydrogenase
V1820407	hypothetical protein
V1012374	Enolase
V1345181	Haemagglutinin
V1013494	Cell division protein SepF
V1602628	Peptide chain release factor 2
V1013976	2-oxoglutarate carboxylase small subunit
V1015285	putative FAD-linked oxidoreductase
V1010592	Rod shape-determining protein MreB
V1482820	hypothetical protein
V1102449	hypothetical protein
V1327337	Colicin I receptor precursor
V1237636	Pyridoxamine 5'-phosphate oxidase
V1016168	Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)
V1201497	ATP-dependent helicase/nuclease subunit A
V1820396	Septal ring factor
V1036200	50S ribosomal protein L14
V1011953	Ribosome maturation factor RimM
V1009863	hypothetical protein
V1010861	hypothetical protein
V1440842	putative transcriptional regulatory protein
V1013878	Diaminopimelate epimerase
V1012700	Riboflavin biosynthesis protein RibD
V1458724	Alternate 30S ribosomal protein S14
V1038364	3-oxoacyl-[acyl-carrier-protein] reductase FabG
V1009697	Hypoxic response protein 1
V1200413	ATP synthase subunit alpha
V1036811	Aspartate 1-decarboxylase precursor
V1265694	CRISPR system Cascade subunit CasC
V1015052	Proline--tRNA ligase
V1103173	Phosphoribosylformylglycinamidine synthase 2
V1019551	Electron transfer flavoprotein small subunit
V1013324	4-hydroxy-tetrahydrodipicolinate synthase
V1240359	Outer membrane protein alpha precursor
V1010863	Valine--tRNA ligase
V1102149	Sigma-A
V1037221	Bifunctional protein HldE
V1015169	Putative pit accessory protein
V1881865	General stress protein 13
V1140935	Haemagglutinin
V1015678	putative GTP-binding protein EngB
V1011576	Uracil phosphoribosyltransferase
V1014204	hypothetical protein
V1357141	hypothetical protein
V1559952	DNA-directed RNA polymerase subunit beta
V1458610	putative peptidase
V1200944	Leucine-responsive regulatory protein
V1016165	Uridylate kinase
V1010711	preprotein translocase subunit YajC
V1014275	Fructose-bisphosphate aldolase
V1017232	Threonine synthase
V1009875	Putative universal stress protein
V1014849	Acyl-coenzyme A thioesterase PaaI
V1013315	phosphatidylserine decarboxylase
V1385847	Adhesin YadA precursor
V1459087	S-methyl-5'-thioinosine phosphorylase
V1014203	hypothetical protein
V1015735	hypothetical protein
V1459209	HTH-type transcriptional regulator GltC
V1138727	hypothetical protein
V1013880	DNA polymerase III subunit gamma/tau
V1458993	hypothetical protein
V1012116	Carbamoyltransferase HypF
V1012373	Exopolysaccharide biosynthesis protein related to N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
V1011998	UDP-3-O-acylglucosamine N-acyltransferase
V1013319	Methylase of polypeptide chain release factors
V1014077	DEAD-box ATP-dependent RNA helicase CshA
V1014199	tRNA pseudouridine synthase B
V1553791	T5orf172 domain protein
V1200619	hypothetical protein
V1102386	Electron transfer flavoprotein large subunit
V1102938	Colicin I receptor precursor
V1017421	Lipopolysaccharide core heptosyltransferase RfaQ
V1445362	hypothetical protein
V1010823	TVP38/TMEM64 family inner membrane protein YdjZ
V1013320	Arginine hydroxamate resistance protein
V1267250	UDP-N-acetylenolpyruvoylglucosamine reductase
V1016166	Ribosome-releasing factor
V1169982	Adhesin YadA precursor
V1516114	hypothetical protein
V1102385	Dephospho-CoA kinase
V1010610	CRISPR-associated nuclease/helicase Cas3
V1013798	hypothetical protein
V1037458	Vegetative protein 19
V1445181	Haemagglutinin
V1820459	Outer membrane protein alpha precursor
V1445164	Haemagglutinin
V1368737	Riboflavin biosynthesis protein RibBA
V1011949	putative DNA-binding protein
V1102839	hypothetical protein
V1102143	Thymidylate synthase 1
V1139815	Recombinase
V1009866	50S ribosomal protein L22
V1010988	Malonyl CoA-acyl carrier protein transacylase
V1820494	Riboflavin biosynthesis protein RibBA
V1014557	Nitrogen fixation protein rnfB
V1013408	tricarballylate dehydrogenase
V1010590	Outer membrane efflux protein BepC precursor
V1139989	putative BsuMI modification methylase subunit YdiO
V1200563	Bifunctional purine biosynthesis protein PurH
V1012926	Glutamate synthase [NADPH] small chain
V1011960	L-fuculose phosphate aldolase
V1015053	Pantothenate synthetase
V1010698	Regulatory protein TenI
V1102844	Type-1 restriction enzyme R protein
V1012115	nitrogenase molybdenum-cofactor biosynthesis protein NifE
V1013316	N-glycosyltransferase
V1009872	Fructose-1%2C6-bisphosphatase class 3
V1018944	Carboxy-terminal processing protease CtpB precursor
V1012000	Ribosomal protein S12 methylthiotransferase RimO
V1012001	Recombinase A
V1102242	Colicin I receptor precursor
V1037222	lysozyme
V1013210	2-isopropylmalate synthase
V1820399	Beta-lactamase precursor
V1017051	Adhesin YadA precursor
V1037453	Arginine decarboxylase
V1150963	ribulose-1%2C5-biphosphate synthetase
V1036687	FeS cluster assembly protein SufB
V1012845	50S ribosomal protein L24
V1014825	Enamine/imine deaminase
V1010164	Ribose-phosphate pyrophosphokinase
V1010361	hypothetical protein
V1010824	50S ribosomal protein L20
V1016347	NADH-dependent butanol dehydrogenase B
V1037146	Fatty acid and phospholipid biosynthesis regulator
V1010210	Amino-acid carrier protein AlsT
V1014184	hypothetical protein
V1015737	Deoxyguanosinetriphosphate triphosphohydrolase
V1015579	cell division protein MraZ
V1014934	Stage 0 sporulation protein KE
V1037598	transcriptional regulator SlyA
V1373778	DNA mismatch repair protein MutL
V1037406	Adhesin YadA precursor
V1011004	Ribonuclease G
V1010588	hypothetical protein
V1039243	GTP-binding protein obg
V1013977	putative selenium metabolism protein%2C YedE family
V1010207	Tryptophan--tRNA ligase
V1445138	hypothetical protein
V1011957	putative membrane protein
V1169924	Serine dehydratase alpha chain
V1010690	DNA polymerase IV
V1010365	Glycine--tRNA ligase beta subunit
V1019699	hypothetical protein
V1010699	2-iminoacetate synthase
V1011573	Efflux pump periplasmic linker BepF
V1384481	NifU-like protein
V1015178	Collagen triple helix repeat (20 copies)
V1011999	Stage III sporulation protein E
V1012702	6%2C7-dimethyl-8-ribityllumazine synthase
V1039080	CDP-diacylglycerol-serine O-phosphatidyltransferase
V1012920	putative membrane protein
V1391823	Haemagglutinin
V1009493	AAA domain (dynein-related subfamily)
V1102012	Amino-acid carrier protein AlsT
V1559117	t(6)A37 threonylcarbamoyladenosine biosynthesis protein RimN
V1011575	Threonine--tRNA ligase 2
V1271100	Adhesin YadA precursor
V1009488	DNA polymerase III subunit gamma/tau
V1238678	hypothetical protein
V1820381	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1237964	Soluble lytic murein transglycosylase precursor
V1154016	Ribonuclease HIII
V1014326	Sulfonamide resistance protein
V1170693	DNA polymerase III subunit epsilon
V1015727	Multiple antibiotic resistance protein MarR
V1037268	L-serine dehydratase%2C alpha chain
V1011574	L-threonine dehydratase catabolic TdcB
V1011489	Glucose-inhibited division protein A
V1013984	Bacterial regulatory proteins%2C tetR family
V1011488	R3H domain protein
V1014198	Riboflavin biosynthesis protein RibF
V1015729	Pyridoxamine kinase
V1010591	virulence factor Mce family protein
V1010906	Cysteine--tRNA ligase
V1820457	Cell wall-binding protein YocH precursor
V1010205	SigmaW regulon antibacterial
V1013793	Processive diacylglycerol glucosyltransferase
V1013249	Trk system potassium uptake protein TrkA
V1039006	Primosomal protein N'
V1013326	Diaminopimelate decarboxylase
V1102007	Dihydroorotase
V1014995	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
V1576209	FeS cluster assembly protein SufB
V1013323	Aspartate-semialdehyde dehydrogenase
V1018311	Transcript cleavage factor GreA
V1012823	Acetolactate synthase%2C catabolic
V1012701	Riboflavin synthase
V1017956	Phosphoglycerol transferase%2C alkaline phosphatase superfamily
V1820366	Peptidyl-prolyl cis-trans isomerase B
V1820433	TVP38/TMEM64 family inner membrane protein YdjZ
V1015857	Glycerophosphoryl diester phosphodiesterase
V1039773	6-phosphogluconate dehydrogenase%2C decarboxylating
V1102451	Multidrug transporter MdtA
V1012603	hypothetical protein
V1010330	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB
V1011003	hypothetical protein
V1013327	putative transcription repressor NiaR
V1009494	hypothetical protein
V1483817	HaeIII restriction endonuclease
V1014605	Tyrosine aminotransferase
V1267247	Collagen triple helix repeat (20 copies)
V1875177	hypothetical protein
V1012380	Phosphoheptose isomerase 1
V1012546	putative ABC transporter ATP-binding proteinc/MT2552
V1265657	Zinc-transporting ATPase
V1875203	DNA polymerase III subunit beta
V1240761	Colicin I receptor precursor
V1458713	DNA-directed RNA polymerase subunit beta
V1018300	ATP-dependent protease ATPase subunit ClpY
V1012372	hypothetical protein
V1011326	Formate--tetrahydrofolate ligase
V1010323	Nuclease SbcCD subunit D
V1011001	Putative multidrug export ATP-binding/permease protein
V1019565	Glutamine transport ATP-binding protein GlnQ
V1010899	hypothetical protein
V1558238	MutS2 protein
V1014183	Ethanolamine utilization protein EutG
V1820452	Exported protein 10
V1013876	2%2C3-dimethylmalate dehydratase large subunit
V1015323	putative HTH-type transcriptional regulator YdfH
V1364028	Lon protease 2
V1010201	hypothetical protein
V1011008	UDP-N-acetylglucosamine 2-epimerase
V1016035	Glyceraldehyde-3-phosphate dehydrogenase A
V1015578	cell division protein FtsL
V1012851	30S ribosomal protein S11
V1010689	HTH-type transcriptional regulator GltC
V1009491	putative deoxyribonuclease YcfH
V1011007	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
V1010820	Molybdenum cofactor biosynthesis protein B
V1169873	Adhesin YadA precursor
V1482496	Dihydroxy-acid dehydratase
V1820431	Inner membrane protein YhaI
V1011321	Ribosome-binding ATPase YchF
V1364315	Nucleoid-associated protein
V1445316	Adhesin YadA precursor
V1010597	Bifunctional protein FolD protein
V1265822	hypothetical protein
V1009489	hypothetical protein
V1156351	hypothetical protein
V1375239	hypothetical protein
V1012941	hypothetical protein
V1266428	hybrid cluster protein-associated redox disulfide domain protein
V1011485	DNA replication and repair protein RecF
V1010327	Tellurite resistance protein TehA
V1364159	Deoxyribonucleoside regulator
V1485113	hypothetical protein
V1231257	Collagen triple helix repeat (20 copies)
V1016565	DNA polymerase I
V1195050	ATP-dependent DNA helicase RecG
V1013571	hypothetical protein
V1013987	magnesium and cobalt transport protein CorA
V1272731	hypothetical protein
V1037017	Type-1 restriction enzyme R protein
V1013317	5'-nucleotidase SurE
V1102724	tRNA(Ile)-lysidine synthase
V1379960	Queuine tRNA-ribosyltransferase
V1014607	Aspartate aminotransferase
V1043466	NYN domain protein
V1010202	Endo-1%2C4-beta-xylanase A precursor
V1043328	hypothetical protein
V1102445	Flavodoxin
V1458726	Gamma-DL-glutamyl hydrolase precursor
V1040127	Sporulation-specific penicillin-binding protein
V1015205	Putative HMP/thiamine import ATP-binding protein YkoD
V1232726	hypothetical protein
V1445379	hypothetical protein
V1522146	Vegetative protein 209
V1014277	Exodeoxyribonuclease V alpha chain
V1266407	preprotein translocase subunit SecD
V1012784	putative zinc transport system permease protein AdcB
V1236030	Ribose-phosphate pyrophosphokinase
V1012118	Hydrogenase isoenzymes formation protein HypE
V1013796	Stage III sporulation protein F
V1169892	Fluoroacetyl-CoA thioesterase
V1237512	putative PIN and TRAM-domain containing protein precursor
V1011967	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1237416	Methionyl-tRNA formyltransferase
V1151039	Adhesin YadA precursor
V1011407	Undecaprenyl-diphosphatase
V1012780	hypothetical protein
V1015322	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
V1820469	DNA polymerase III subunit alpha
V1820470	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
V1193052	Polyribonucleotide nucleotidyltransferase
V1009693	Homoserine dehydrogenase
V1442330	Hep_Hag
V1820406	50S ribosomal protein L15
V1820411	Putative Holliday junction resolvase
V1010613	CRISPR-associated endoribonuclease Cas2
V1011961	S-adenosylmethionine decarboxylase proenzyme precursor
V1875187	hypothetical protein
V1151292	Phosphoethanolamine transferase CptA
V1268286	Citrate synthase 2
V1013322	4-hydroxy-tetrahydrodipicolinate reductase
V1011006	ACT domain-containing protein
V1011964	hypothetical protein
V1875199	putative transport protein YifK
V1265862	hypothetical protein
V1037288	Phosphoglucosamine mutase
V1009696	Serine protease Do-like HtrB
V1875178	Collagen triple helix repeat (20 copies)
V1056297	Elongation factor Tu
V1291610	Pyrimidine-nucleoside phosphorylase
V1014076	hypothetical protein
V1011487	Ribonuclease P protein component
V1012368	Glutamine transport ATP-binding protein GlnQ
V1820424	Peptide deformylase
V1265874	Citrate transporter
V1039332	Low-affinity inorganic phosphate transporter 1
V1412897	hypothetical protein
V1040517	3-ketosteroid-delta-1-dehydrogenase
V1012783	hypothetical protein
V1190823	putative membrane protein
V1013499	hypothetical protein
V1440483	hypothetical protein
V1459951	hypothetical protein
V1013314	(R)-stereoselective amidase
V1155547	hypothetical protein
V1010321	integral membrane protein%2C YjbE family
V1010994	Phosphatidylinositol mannoside acyltransferase
V1037145	hypothetical protein
V1010715	Crossover junction endodeoxyribonuclease RuvC
V1013321	Recombination protein N
V1017581	Rod shape-determining protein MreC
V1012112	putative acetyltransferase involved in intracellular survival
V1016491	putative sensor histidine kinase pdtaS
V1010366	Alanine racemase
V1010991	Lipopolysaccharide export system permease protein LptG
V1169874	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1820488	Transcriptional repressor NrdR
V1445132	hypothetical protein
V1011484	Zn-ribbon-containing%2C possibly RNA-binding protein and truncated derivatives
V1009691	UDP-glucose 4-epimerase
V1240754	Haemagglutinin
V1363755	FeS cluster assembly protein SufB
V1267305	Adhesin YadA precursor
V1010166	putative methyltransferase
V1482593	Cobyric acid synthase
V1037318	putative ABC transporter ATP-binding protein YheS
V1440383	Purine nucleoside phosphorylase DeoD-type
V1013409	Ribosomal large subunit pseudouridine synthase B
V1102843	HAD phosphoserine phosphatase-like hydrolase%2C family IB
V1194983	Formate acetyltransferase
V1017799	Elongation factor 4
V1012371	hypothetical protein
V1310298	Haemagglutinin
V1012703	Ribosome biogenesis GTPase A
V1009876	Spermidine synthase
V1035957	Maltose-binding periplasmic proteins/domains
V1363854	Peptide chain release factor 1
V1392487	HTH-type transcriptional repressor NsrR
V1014589	HTH-type transcriptional regulatory protein GabR
V1012856	Ribosomal large subunit pseudouridine synthase D
V1039772	putative HTH-type transcriptional regulator YbbH
V1015286	Acetate CoA-transferase YdiF
V1602995	hypothetical protein
V1016169	Phosphatidate cytidylyltransferase
V1820432	Transketolase 2
V1010713	hypothetical protein
V1040063	DNA topoisomerase 3
V1015525	Bifunctional folate synthesis protein
V1820453	2-aminoethylphosphonate ABC transporter substrate-binding protein
V1820504	hypothetical protein
V1010995	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
V1442477	D-methionine-binding lipoprotein MetQ precursor
V1013577	Glutamate 5-kinase
V1014998	putative L%2CD-transpeptidase YnhG precursor
V1036686	L-lactate dehydrogenase [cytochrome]
V1139030	Beta-carbonic anhydrase 1
V1267414	hypothetical protein
V1010858	GMP synthase [glutamine-hydrolyzing]
V1010608	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
V1011413	Orotate phosphoribosyltransferase
V1820481	Penicillin-binding protein F
V1009695	Deoxyribose-phosphate aldolase
V1016170	1-deoxy-D-xylulose 5-phosphate reductoisomerase
V1038315	Alkaline phosphatase synthesis sensor protein PhoR
V1500059	hypothetical protein
V1015171	Amidophosphoribosyltransferase precursor
V1010700	Thiazole synthase
V1011010	ATP synthase I chain
V1011963	F420-0:Gamma-glutamyl ligase
V1102723	putative tRNA-dihydrouridine synthase
V1010714	Holliday junction ATP-dependent DNA helicase RuvA
V1443670	Helix-turn-helix
V1463799	Nitrogenase iron protein 1
V1459156	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1459476	hypothetical protein
V1459621	Ribosome-releasing factor
V1013410	Segregation and condensation protein B
V1017912	Ferric uptake regulation protein
V1363644	hypothetical protein
V1010859	hypothetical protein
V1459970	hypothetical protein
V1037481	Putative ATP:guanido phosphotransferase
V1820463	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
V1011325	Methenyltetrahydrofolate cyclohydrolase
V1265292	hypothetical protein
V1037235	DNA polymerase III subunit alpha
V1013248	Trk system potassium uptake protein TrkG
V1236310	ATP-dependent Clp protease proteolytic subunit
V1010360	tRNA (cytidine(34)-2'-O)-methyltransferase
V1364335	Energy-coupling factor transporter transmembrane protein EcfT
V1102372	Hep_Hag
V1820417	Zinc import ATP-binding protein ZnuC
V1009495	Hydroxylamine reductase
V1010702	Hexokinase
V1013405	G3P acyltransferase
V1016009	hypothetical protein
V1445370	Adhesin YadA precursor
V1011406	Biotin synthase
V1010165	Restriction endonuclease
V1200381	hypothetical protein
V1820365	Dihydroorotate oxidase B%2C electron transfer subunit
V1445131	hypothetical protein
V1594358	Adhesin YadA precursor
V1014824	hypothetical protein
V1191685	Lysine-specific permease
V1602922	Collagen triple helix repeat (20 copies)
V1013152	DNA integrity scanning protein DisA
V1201770	hypothetical protein
V1267249	Hep_Hag
V1011965	Glutamate racemase 1
V1037643	Magnesium and cobalt efflux protein CorC
V1442431	hypothetical protein
V1015855	putative siderophore transport system ATP-binding protein YusV
V1102150	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1011414	Orotidine 5'-phosphate decarboxylase
V1017589	Thiamine-phosphate synthase
V1010326	Energy-coupling factor transporter ATP-binding protein EcfA2
V1010712	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
V1265695	CRISPR system Cascade subunit CasD
V1013570	guanosine pentaphosphate phosphohydrolase
V1014996	hypothetical protein
V1482215	hypothetical protein
V1364026	Ribosomal RNA small subunit methyltransferase I
V1039595	Short-chain fatty acids transporter
V1011482	Isocitrate dehydrogenase [NADP]
V1043630	Zinc-specific metallo-regulatory protein
V1820447	hypothetical protein
V1820484	Cytosol aminopeptidase
V1012117	Hydrogenase expression/formation protein HypD
V1237459	hypothetical protein
V1102147	Ribosomal RNA large subunit methyltransferase I
V1037120	Sulfate starvation-induced protein 7
V1238155	S-adenosylmethionine decarboxylase proenzyme
V1014516	Sensory transduction protein LytR
