gene	count	length
V1807973	6184	735
V1684181	6157	1442
V1032316	6143	429
V1032330	6111	1218
V1047152	6096	1950
V1034186	6085	1683
V1032728	6054	1368
V1891385	5972	201
V1101441	5962	1461
V1887307	5876	1800
V1552799	5862	1311
V1033427	5822	810
V1807927	5820	93
V1032571	5792	1377
V1819389	5770	849
V1806578	5753	1356
V1216924	5734	1464
V1033002	5732	267
V1033135	5732	648
V1032752	5720	726
V1684151	5699	117
V1882220	5633	1716
V1693896	5594	639
V1796838	5578	1452
V1204779	5564	1017
V1033101	5557	543
V1033325	5525	1647
V1047301	5525	957
V1033514	5501	693
V1033215	5492	1368
V1885137	5478	1356
V1203404	5446	1206
V1032880	5366	2481
V1101424	5355	1329
V1033136	5342	795
V1032753	5338	558
V1032300	5279	1149
V1034200	5257	684
V1032373	5256	240
V1033030	5246	2250
V1101399	5240	1146
V1032228	5207	1083
V1034244	5201	1680
V1032601	5187	1881
V1033202	5177	2781
V1033674	5170	1944
V1338876	5161	1449
V1032801	5088	369
V1101372	5086	987
V1032941	5084	1227
V1032767	5075	2703
V1033138	5069	852
V1033172	5066	285
V1033032	5060	1287
V1796834	5045	2262
V1033050	5043	1056
V1033340	5042	2037
V1033120	5037	639
V1033392	4990	1239
V1032337	4979	1194
V1033090	4958	396
V1033212	4948	813
V1298018	4945	261
V1047159	4932	2295
V1032800	4925	180
V1692640	4907	1287
V1033258	4897	1305
V1883366	4897	1098
V1880007	4885	2172
V1034247	4876	2103
V1884691	4876	2193
V1883379	4874	1419
V1033413	4862	1290
V1033156	4859	567
V1047177	4858	2265
V1033321	4822	1152
V1882343	4805	864
V1552707	4803	1491
V1034206	4799	1404
V1883114	4758	600
V1819373	4741	2625
V1032395	4719	1134
V1032679	4716	3495
V1806596	4702	1029
V1163759	4675	1086
V1047210	4674	936
V1162957	4671	1440
V1033384	4633	195
V1101548	4625	810
V1033376	4603	468
V1755580	4595	960
V1883385	4585	435
V1150387	4582	1578
V1032626	4580	1176
V1886198	4578	513
V1032804	4572	1422
V1423402	4569	1770
V1033099	4562	1278
V1047240	4544	1488
V1882325	4538	195
V1032292	4491	1497
V1034221	4474	1725
V1047236	4474	2193
V1032816	4473	198
V1033324	4469	2415
V1032402	4466	2400
V1047198	4464	3195
V1796915	4447	3780
V1033497	4432	945
V1883312	4423	1269
V1806588	4416	951
V1882315	4393	213
V1819360	4386	1932
V1034187	4375	2400
V1764180	4375	351
V1033669	4362	1422
V1033650	4356	990
V1034178	4326	972
V1552752	4325	1293
V1032642	4317	816
V1033490	4289	378
V1033848	4289	552
V1462044	4285	1206
V1806654	4269	1356
V1033903	4238	447
V1033139	4235	1005
V1033541	4225	444
V1885045	4216	1254
V1033722	4214	1110
V1032996	4210	1317
V1338897	4198	774
V1204586	4196	1287
V1883305	4187	2073
V1033565	4129	1113
V1034319	4125	483
V1684079	4109	432
V1033728	4102	693
V1033393	4092	462
V1819405	4092	1374
V1032351	4082	1308
V1890890	4082	3120
V1033004	4072	747
V1034284	4070	939
V1033278	4064	570
V1891193	4056	420
V1033095	4041	405
V1163598	4037	1338
V1033697	4027	1041
V1033348	4017	615
V1032910	4010	1335
V1764178	3999	1296
V1033188	3996	924
V1882399	3956	900
V1033036	3951	1110
V1755545	3951	960
V1032633	3950	858
V1032936	3948	729
V1101430	3948	1551
V1034210	3932	861
V1033414	3924	1299
V1883370	3909	3660
V1033201	3891	498
V1034232	3871	1137
V1163714	3861	1287
V1204801	3860	1449
V1101199	3858	1296
V1684120	3845	897
V1032919	3834	1107
V1032731	3825	1236
V1886314	3810	603
V1032525	3796	852
V1033391	3789	795
V1001513	3768	1905
V1032217	3762	792
V1034299	3757	522
V1032940	3754	1092
V1033501	3754	258
V1033268	3749	1044
V1150763	3747	783
V1034207	3741	1002
V1884561	3733	210
V1882314	3729	126
V1033813	3702	573
V1891344	3700	1866
V1033157	3695	1206
V1819365	3693	537
V1199427	3689	1542
V1032412	3683	1425
V1033745	3665	1302
V1034262	3665	486
V1684152	3657	186
V1884599	3649	1482
V1046988	3643	1152
V1032954	3642	1383
V1032523	3640	858
V1884278	3625	3870
V1033012	3614	1329
V1032845	3610	2382
V1033170	3599	2364
V1047005	3597	3609
V1032989	3588	942
V1033009	3562	2307
V1882253	3556	852
V1143301	3546	1236
V1033253	3543	1128
V1032881	3539	1128
V1884621	3522	657
V1032747	3509	1944
V1884791	3504	1257
V1032779	3493	2058
V1032665	3484	2307
V1143193	3481	1848
V1886365	3463	1047
V1882173	3457	813
V1033020	3456	1572
V1101383	3456	1239
V1389104	3451	351
V1032782	3449	2496
V1890844	3436	408
V1033754	3422	1311
V1046992	3419	225
V1684174	3409	153
V1882316	3407	600
V1032517	3402	1806
V1883164	3395	1977
V1882328	3367	411
V1033158	3364	303
V1033623	3335	453
V1202459	3330	273
V1828827	3330	225
V1684134	3329	192
V1033124	3327	1011
V1033267	3327	1179
V1033588	3318	918
V1034181	3317	831
V1033035	3307	357
V1338861	3305	1794
V1806651	3289	747
V1032745	3288	1767
V1034199	3281	924
V1033025	3262	1389
V1552715	3261	324
V1880033	3261	1365
V1887262	3245	264
V1033052	3241	915
V1819364	3240	867
V1755541	3239	447
V1033349	3237	1101
V1032227	3233	750
V1032957	3225	1482
V1046998	3210	1107
V1891308	3204	336
V1034281	3187	1536
V1883128	3183	384
V1047211	3178	3528
V1684132	3169	1846
V1033494	3165	1827
V1150431	3160	3258
V1032313	3155	402
V1032393	3140	1245
V1101200	3134	1248
V1884529	3133	360
V1033127	3121	1392
V1033499	3120	1686
V1032391	3119	2424
V1884494	3113	1494
V1033361	3108	1236
V1806589	3098	975
V1796921	3087	765
V1033069	3072	1434
V1424383	3055	342
V1887154	3050	108
V1032595	3047	2010
V1163288	3032	393
V1552699	3030	1383
V1202852	3026	459
V1032955	3025	1428
V1883371	3025	864
V1552755	3020	2085
V1032318	3017	2358
V1033444	3010	426
V1424934	3009	939
V1047268	3004	1260
V1033624	3001	504
V1336048	2997	1431
V1032405	2992	840
V1033399	2989	555
V1796884	2986	543
V1032640	2972	519
V1033155	2971	1200
V1552716	2964	441
V1032216	2963	813
V1806595	2957	462
V1032331	2952	1167
V1033707	2945	873
V1208364	2945	1812
V1891294	2944	465
V1608693	2940	2151
V1796880	2922	672
V1033132	2920	2160
V1033130	2909	1380
V1887317	2874	345
V1032649	2869	717
V1033511	2868	1233
V1143422	2860	1065
V1032882	2855	1131
V1424786	2852	729
V1446944	2845	312
V1032524	2842	360
V1047058	2839	1431
V1033100	2836	957
V1882362	2835	2103
V1796839	2830	1563
V1886358	2830	555
V1880135	2828	561
V1032652	2827	1281
V1882174	2805	210
V1101380	2789	507
V1032361	2788	825
V1547375	2787	1296
V1886332	2779	351
V1886315	2776	516
V1890912	2764	1479
V1101427	2763	855
V1163626	2760	2163
V1883153	2758	1203
V1032555	2755	897
V1034216	2748	978
V1448274	2743	5952
V1033695	2733	1260
V1796864	2729	1098
V1033581	2727	687
V1032729	2715	1671
V1032995	2715	909
V1883213	2714	339
V1882165	2713	402
V1033606	2710	765
V1047196	2710	897
V1883278	2707	894
V1424924	2702	2094
V1034371	2680	267
V1796925	2674	1517
V1101425	2673	1317
V1882064	2668	132
V1032519	2657	600
V1796881	2639	1335
V1032459	2636	540
V1032831	2635	477
V1796841	2634	936
V1032562	2626	855
V1552798	2626	1113
V1032557	2621	843
V1886316	2617	1845
V1034224	2616	1089
V1828860	2616	2913
V1033688	2610	1908
V1032472	2608	1155
V1032421	2602	1152
V1033021	2601	867
V1032394	2592	729
V1872748	2585	723
V1032830	2584	672
V1237371	2571	3084
V1101442	2567	2040
V1033685	2561	624
V1032521	2559	651
V1033496	2557	807
V1032698	2553	1263
V1883115	2550	2298
V1032312	2543	1020
V1047112	2527	1683
V1033692	2525	861
V1033757	2513	1242
V1032469	2512	786
V1047411	2509	291
V1033687	2504	975
V1101438	2504	1125
V1047006	2497	684
V1033493	2487	273
V1033612	2478	1359
V1101426	2473	774
V1163933	2469	306
V1796840	2468	587
V1032909	2458	909
V1872750	2455	1179
V1033256	2446	2391
V1033568	2446	765
V1033700	2445	1797
V1032462	2439	930
V1884526	2439	471
V1047293	2437	705
V1033250	2436	258
V1032404	2427	969
V1162954	2423	1311
V1032310	2412	2598
V1033330	2403	1677
V1032575	2395	957
V1684119	2393	1227
V1806574	2386	1578
V1033595	2385	2313
V1000378	2384	630
V1162941	2380	2538
V1032923	2374	771
V1033028	2373	945
V1338879	2373	552
V1032635	2372	951
V1032674	2369	1455
V1034230	2364	930
V1101440	2364	1152
V1806432	2356	1743
V1552696	2355	2907
V1891156	2355	2007
V1101375	2352	1248
V1032465	2347	837
V1032746	2344	1800
V1891298	2339	852
V1033633	2329	672
V1032922	2328	1383
V1885173	2322	1566
V1796918	2321	1209
V1884865	2319	1797
V1033463	2309	1251
V1808084	2309	750
V1162595	2295	2463
V1032682	2292	708
V1101401	2291	579
V1684075	2287	1104
V1162596	2285	585
V1033078	2282	3108
V1150392	2277	3021
V1032883	2274	1185
V1032602	2271	498
V1033084	2270	600
V1032293	2269	831
V1149114	2266	1899
V1764175	2266	2094
V1033159	2265	801
V1033678	2260	798
V1033055	2255	1539
V1033167	2252	924
V1033128	2251	456
V1034192	2245	600
V1033533	2242	432
V1032226	2240	1134
V1424385	2237	1431
V1882181	2224	111
V1884634	2221	498
V1033372	2219	879
V1764225	2218	363
V1033484	2215	1497
V1032415	2214	1551
V1503161	2210	5031
V1032838	2202	1239
V1101420	2194	3681
V1886348	2188	117
V1033184	2170	426
V1608732	2168	1707
V1819407	2168	1431
V1046974	2163	2274
V1338881	2163	222
V1033515	2161	867
V1033703	2157	306
V1033259	2154	2157
V1032990	2151	1665
V1887289	2151	444
V1389191	2149	1128
V1884636	2139	876
V1883274	2135	1221
V1032627	2133	1662
V1423850	2125	219
V1806610	2124	1575
V1162988	2123	1035
V1891194	2121	927
V1034204	2118	693
V1547357	2113	150
V1886924	2111	1872
V1047076	2110	753
V1033342	2108	363
V1034271	2108	1461
V1101403	2108	1083
V1887156	2106	1146
V1225501	2104	477
V1806650	2100	696
V1033013	2098	801
V1796843	2096	2439
V1033117	2095	2397
V1047158	2095	1374
V1032314	2094	1362
V1046999	2094	696
V1032603	2090	486
V1366239	2090	2253
V1882361	2086	228
V1033622	2080	810
V1033471	2067	759
V1032930	2058	954
V1034183	2052	594
V1032914	2045	2664
V1884616	2042	1290
V1032593	2041	1332
V1033045	2040	1338
V1033163	2038	993
V1796917	2037	954
V1684170	2034	1368
V1163634	2027	1158
V1033763	2020	447
V1033053	2009	720
V1032848	1995	258
V1047068	1994	702
V1033001	1986	201
V1034218	1984	1428
V1034301	1984	822
V1032332	1980	1713
V1163687	1980	549
V1033314	1977	1314
V1033425	1972	369
V1032360	1970	1296
V1808158	1965	1035
V1423860	1962	267
V1032322	1961	807
V1032474	1957	759
V1033075	1954	789
V1033400	1954	399
V1101384	1953	1797
V1204768	1933	1938
V1034345	1932	357
V1891192	1929	432
V1033569	1918	795
V1032206	1907	1947
V1034324	1903	1407
V1047199	1903	336
V1033882	1901	498
V1032803	1892	1905
V1032466	1882	888
V1032683	1876	1269
V1163762	1871	1485
V1883116	1865	876
V1884522	1865	150
V1884554	1864	1035
V1047286	1851	2514
V1032703	1849	945
V1032231	1841	1485
V1047229	1841	2628
V1101410	1841	1212
V1884597	1837	249
V1033751	1835	1197
V1047157	1834	1605
V1883158	1830	918
V1033642	1825	414
V1032426	1824	966
V1033472	1816	915
V1033214	1815	243
V1032719	1812	936
V1819404	1811	414
V1891247	1808	1020
V1828851	1806	528
V1883238	1806	2025
V1033146	1805	1200
V1032419	1801	561
V1033257	1799	1917
V1032637	1798	366
V1032232	1795	987
V1796845	1794	1626
V1033115	1789	894
V1032612	1786	375
V1237153	1786	126
V1828795	1782	1518
V1163654	1770	1977
V1032802	1763	1386
V1884601	1763	225
V1032396	1759	561
V1891162	1758	1839
V1033781	1757	687
V1796911	1756	438
V1806652	1751	351
V1552717	1749	1371
V1034266	1743	1158
V1807953	1741	1473
V1032837	1737	894
V1047055	1737	414
V1101444	1736	702
V1032422	1735	564
V1032724	1735	585
V1032769	1735	660
V1033332	1735	1179
V1445250	1735	132
V1886289	1735	555
V1884715	1733	1881
V1446956	1727	5847
V1032388	1726	1188
V1206511	1724	1230
V1033251	1720	885
V1552710	1719	345
V1388945	1714	540
V1033131	1712	969
V1828790	1712	960
V1882300	1710	483
V1047188	1706	213
V1162990	1705	942
V1032657	1699	897
V1032398	1698	1158
V1032675	1697	891
V1886180	1697	498
V1033037	1692	654
V1032464	1690	723
V1032460	1689	549
V1684164	1686	684
V1000122	1682	1191
V1684135	1681	1179
V1237154	1680	1002
V1033248	1676	921
V1032920	1669	1002
V1882850	1666	2388
V1891109	1665	1821
V1425736	1664	966
V1033166	1662	876
V1880092	1658	744
V1033498	1654	702
V1819410	1653	729
V1032659	1651	576
V1047077	1650	474
V1033126	1644	936
V1237181	1643	1980
V1828818	1641	1326
V1819409	1638	1290
V1047059	1635	1299
V1033532	1629	657
V1883162	1628	1005
V1033739	1626	375
V1033716	1625	1434
V1032931	1624	813
V1033634	1616	1065
V1032684	1613	936
V1047215	1613	2538
V1000004	1609	939
V1032576	1606	1392
V1032834	1604	591
V1886371	1604	1140
V1237151	1602	1143
V1684078	1600	858
V1034323	1599	1476
V1047214	1599	750
V1446896	1599	897
V1032833	1598	717
V1204595	1598	546
V1034287	1595	657
V1338859	1588	2343
V1032552	1579	990
V1032592	1574	669
V1684081	1574	294
V1886235	1570	990
V1032701	1557	1032
V1046751	1557	1299
V1301206	1554	2088
V1033169	1550	1179
V1000639	1547	1017
V1032791	1543	2025
V1033246	1541	927
V1872749	1541	1179
V1101408	1540	837
V1828770	1539	2400
V1033076	1538	249
V1032667	1535	1272
V1033137	1535	540
V1891170	1534	735
V1032707	1533	1083
V1552780	1530	408
V1290863	1529	1302
V1033646	1524	2295
V1891160	1523	1119
V1033523	1517	945
V1150389	1517	870
V1806580	1513	1359
V1032705	1510	3480
V1034318	1504	1314
V1032886	1501	486
V1033752	1499	729
V1032362	1498	867
V1162995	1496	831
V1033462	1492	963
V1388969	1487	162
V1684165	1487	1614
V1883383	1482	1797
V1033327	1481	1056
V1032529	1478	1923
V1886203	1475	546
V1891253	1474	693
V1032295	1471	1155
V1046996	1471	1293
V1204519	1467	2046
V1032423	1462	717
V1885083	1460	993
V1806608	1459	1173
V1882933	1458	1161
V1032939	1447	1839
V1033165	1434	1740
V1033094	1432	846
V1210615	1429	1917
V1460309	1429	477
V1552766	1429	315
V1033068	1427	444
V1032605	1424	951
V1872704	1424	1371
V1034321	1423	459
V1883050	1422	306
V1237088	1421	1161
V1692510	1420	519
V1032461	1419	801
V1032551	1419	699
V1033328	1419	912
V1033849	1412	624
V1806577	1404	1464
V1891105	1404	819
V1808019	1402	582
V1808108	1398	159
V1046997	1397	633
V1032518	1393	336
V1338890	1393	1053
V1883149	1390	411
V1047187	1387	681
V1162950	1383	984
V1796879	1381	507
V1047290	1377	501
V1101412	1370	1302
V1032204	1369	477
V1047172	1367	957
V1883241	1364	93
V1852142	1362	1302
V1204307	1358	1584
V1032885	1357	549
V1199358	1353	816
V1032702	1351	1059
V1806575	1350	642
V1163822	1348	1164
V1047142	1347	1803
V1806660	1344	405
V1202803	1343	477
V1149113	1334	1404
V1032208	1331	1197
V1692725	1328	963
V1884565	1328	225
V1032916	1327	1143
V1237105	1326	714
V1033119	1325	882
V1033048	1324	1317
V1143257	1319	399
V1034438	1316	198
V1552702	1316	1167
V1237175	1314	957
V1033123	1312	600
V1300816	1311	465
V1164185	1309	480
V1366248	1309	816
V1886960	1305	171
V1891250	1301	588
V1032223	1300	477
V1032651	1300	798
V1032839	1300	897
V1032730	1298	1593
V1032781	1296	1218
V1033247	1294	1623
V1032913	1293	828
V1598290	1293	2202
V1032470	1291	1875
V1424058	1291	693
V1033402	1289	819
V1033733	1288	723
V1884268	1284	1584
V1032722	1277	900
V1755551	1273	345
V1034265	1266	1083
V1033331	1265	1071
V1684086	1264	717
V1389179	1263	282
V1033439	1262	960
V1033562	1257	1710
V1883170	1257	1224
V1755600	1255	729
V1032420	1250	348
V1204497	1246	960
V1886195	1246	894
V1032389	1244	561
V1034332	1240	777
V1032992	1238	939
V1033000	1237	840
V1880900	1236	999
V1032772	1230	645
V1886021	1229	636
V1033271	1228	774
V1764086	1228	693
V1033051	1225	294
V1684088	1225	1227
V1033204	1221	315
V1047008	1220	1617
V1143683	1220	975
V1366244	1217	438
V1899820	1216	2358
V1033241	1215	342
V1032993	1214	1044
V1684188	1214	1389
V1033203	1213	882
V1819361	1209	1410
V1828716	1209	1065
V1032225	1206	786
V1033042	1205	2652
V1882955	1205	1107
V1032429	1202	351
V1552723	1200	900
V1884525	1198	1695
V1101414	1197	978
V1882886	1195	525
V1047057	1194	1125
V1032375	1191	1137
V1032302	1190	1431
V1032471	1188	687
V1032982	1182	1794
V1033440	1182	987
V1424930	1182	1296
V1033491	1179	720
V1032654	1174	141
V1806597	1172	531
V1237098	1167	1089
V1806648	1167	465
V1883203	1166	435
V1033564	1165	675
V1034239	1163	1776
V1884878	1161	810
V1033446	1160	672
V1339486	1160	600
V1032836	1158	906
V1034335	1158	858
V1034275	1155	1392
V1755583	1153	456
V1047001	1152	828
V1552704	1151	1338
V1101389	1147	711
V1101406	1146	528
V1552804	1146	1335
V1034257	1145	651
V1755572	1145	3195
V1047197	1144	1692
V1101504	1142	534
V1032311	1140	588
V1885047	1136	450
V1032356	1134	1419
V1033007	1134	633
V1033589	1134	459
V1101437	1133	450
V1464571	1133	1452
V1032586	1132	741
V1032655	1129	1107
V1047166	1128	1443
V1884499	1126	1464
V1032887	1124	1044
V1032588	1118	1770
V1033031	1117	438
V1033644	1117	612
V1032212	1116	1950
V1884244	1116	1278
V1034452	1115	264
V1047209	1115	1155
V1494227	1115	1269
V1032584	1113	642
V1836044	1111	222
V1884881	1111	345
V1033262	1108	1311
V1684168	1108	135
V1199359	1107	2100
V1891128	1107	1131
V1033570	1103	891
V1885079	1098	1710
V1886224	1097	225
V1033081	1096	1452
V1808252	1095	1503
V1033643	1094	1206
V1047238	1094	1368
V1032392	1091	1233
V1424071	1088	363
V1032621	1086	1092
V1424932	1083	222
V1032828	1077	276
V1101439	1076	771
V1576144	1075	1308
V1806604	1075	462
V1143186	1074	813
V1872763	1074	780
V1047267	1071	1770
V1000116	1069	1770
V1033125	1067	930
V1884579	1066	318
V1033627	1063	1890
V1101487	1063	708
V1156922	1063	1740
V1033810	1061	693
V1033229	1059	291
V1032716	1054	1377
V1886372	1054	339
V1033067	1053	756
V1204778	1053	930
V1032317	1051	312
V1047015	1045	720
V1204804	1044	1728
V1693902	1043	657
V1033121	1042	303
V1552815	1042	141
V1884294	1041	384
V1764352	1040	1431
V1032424	1033	1182
V1143195	1031	549
V1033579	1029	885
V1033404	1028	1269
V1882381	1028	1008
V1884892	1027	1431
V1808174	1026	2415
V1032708	1025	1029
V1032832	1025	690
V1149298	1025	1350
V1032678	1023	378
V1034382	1020	471
V1033469	1019	480
V1885117	1015	1128
V1032213	1013	1398
V1032224	1009	1155
V1755602	1009	1197
V1796866	1008	1173
V1883240	1008	459
V1033252	1005	567
V1033531	1005	1029
V1163624	1001	2127
V1033645	1000	1227
V1043485	1000	309
V1880022	1000	201
V1032611	999	939
V1806613	999	2838
V1237115	998	168
V1163769	997	1218
V1886319	996	306
V1047239	995	1236
V1033054	994	957
V1032581	992	1320
V1684171	992	222
V1541236	988	678
V1886211	988	438
V1032201	985	1554
V1033083	982	756
V1163728	981	906
V1032636	980	894
V1033362	979	1329
V1101423	978	519
V1237161	978	1821
V1047075	976	1212
V1033657	975	342
V1796869	975	666
V1887282	974	309
V1032765	973	1173
V1880096	973	1413
V1883165	973	627
V1033467	972	771
V1163115	972	600
V1886310	968	348
V1032324	967	2616
V1032565	967	2232
V1033470	967	585
V1162949	964	252
V1764217	963	693
V1806665	959	1263
V1163046	956	594
V1162646	955	1029
V1912152	951	516
V1033335	950	687
V1033818	949	627
V1819379	949	1008
V1032710	946	1374
V1693871	946	3642
V1032956	944	723
V1425419	944	909
V1883355	944	246
V1047213	943	2199
V1034330	942	1290
V1882378	942	435
V1032409	941	1374
V1806592	941	1308
V1033176	940	1278
V1032516	939	621
V1032921	939	321
V1199395	938	936
V1032296	937	1431
V1886055	937	579
V1033093	936	798
V1237193	935	579
V1032357	934	3759
V1884648	934	657
V1000018	932	675
V1034269	931	1035
V1033753	929	624
V1032901	928	357
V1204887	928	900
V1338871	928	1146
V1032486	927	1443
V1614077	927	831
V1032999	925	753
V1033243	923	1398
V1163779	923	213
V1552787	923	744
V1204605	920	1683
V1764472	916	543
V1796919	916	1209
V1032980	915	837
V1163274	915	501
V1033334	914	1299
V1884577	914	672
V1033604	913	582
V1684106	913	819
V1796846	913	651
V1884806	912	2997
V1149497	908	147
V1819375	908	909
V1890869	907	3633
V1446897	904	840
V1032229	903	1251
V1884803	903	729
V1034189	902	2646
V1298183	902	654
V1163706	900	636
V1000527	899	2091
V1032515	899	843
V1033625	898	690
V1891112	895	345
V1032773	894	756
V1033626	894	708
V1163750	894	1140
V1034229	893	2202
V1000487	892	915
V1882978	891	966
V1047182	890	3510
V1033118	889	645
V1806576	887	1128
V1032589	885	1734
V1032666	885	651
V1033023	885	483
V1424285	884	1521
V1033049	882	1470
V1203282	882	390
V1034272	880	750
V1338894	880	1371
V1000886	879	1290
V1032594	878	693
V1000546	874	1215
V1033732	871	342
V1000943	870	426
V1032585	870	819
V1032291	868	1092
V1033766	868	843
V1032660	864	915
V1033608	863	864
V1034291	862	1848
V1880912	859	987
V1033245	858	657
V1796916	858	1221
V1431607	857	441
V1033679	855	1491
V1047144	854	2415
V1883175	854	1068
V1199409	853	936
V1032911	852	468
V1033554	851	1059
V1047271	850	267
V1884824	850	186
V1836065	849	630
V1807999	845	1368
V1884624	844	276
V1032297	840	699
V1163124	840	378
V1828789	839	897
V1884290	839	363
V1806656	838	738
V1033329	833	465
V1237100	832	561
V1541156	832	285
V1101263	831	1239
V1886090	830	291
V1033583	829	222
V1808271	828	687
V1033502	827	270
V1389178	827	345
V1033294	826	822
V1032219	825	495
V1884687	825	612
V1912442	825	996
V1033587	824	756
V1033145	823	1011
V1033254	823	660
V1163713	823	447
V1033611	821	570
V1755584	819	342
V1032717	816	552
V1034273	816	1101
V1884587	815	855
V1503152	812	2073
V1033364	811	525
V1032567	810	1251
V1047189	810	879
V1033451	809	1386
V1163810	809	444
