gene	count	length
V1033740	18630	1056
V1033376	18588	468
V1034346	18504	828
V1033413	18065	1290
V1872751	17989	1809
V1032820	17790	543
V1148961	17738	1245
V1033474	17641	894
V1033216	17388	432
V1828790	17329	960
V1033321	17202	1152
V1033391	17191	795
V1806647	17171	1830
V1032339	16973	990
V1755566	16929	357
V1032632	16880	1359
V1887313	16832	321
V1032301	16750	1440
V1796904	16744	2604
V1143301	16624	1236
V1598290	16505	2202
V1033782	16270	1077
V1033426	16056	921
V1032715	15955	1500
V1032670	15608	729
V1808000	15418	1431
V1883379	15298	1419
V1163789	15238	738
V1206514	15146	1041
V1033133	15104	948
V1047236	14992	2193
V1684155	14803	3639
V1046989	14670	585
V1684154	14639	3660
V1032628	14624	1722
V1891261	14528	3564
V1032473	14526	1572
V1336009	14497	1215
V1033302	14326	1296
V1880086	14185	1176
V1033050	14110	1056
V1032397	14060	1101
V1033627	13955	1890
V1203697	13955	882
V1032822	13940	507
V1033002	13893	267
V1828860	13812	2913
V1033126	13742	936
V1032681	13717	972
V1884563	13699	549
V1032639	13688	1224
V1032299	13647	2025
V1882253	13631	852
V1143661	13609	1638
V1886313	13599	1032
V1047177	13524	2265
V1032641	13456	4311
V1032821	13451	399
V1047075	13241	1212
V1032468	13217	1101
V1204801	13182	1449
V1891253	13125	693
V1033414	13019	1299
V1033034	12971	201
V1796841	12932	936
V1032809	12784	306
V1684181	12777	1442
V1032824	12744	441
V1032415	12722	1551
V1884560	12680	312
V1032558	12626	1353
V1684093	12618	1257
V1684092	12593	1362
V1032315	12495	2640
V1886306	12456	2502
V1046990	12437	735
V1032941	12421	1227
V1216924	12327	1464
V1032634	12268	1050
V1204587	12236	837
V1033276	12231	2802
V1047076	12128	753
V1033565	12115	1113
V1047113	12112	2031
V1032979	12057	312
V1033217	12056	570
V1032713	12012	408
V1033099	11966	1278
V1033375	11939	1299
V1047229	11917	2628
V1033707	11904	873
V1883114	11866	600
V1033427	11784	810
V1047061	11758	2010
V1032300	11721	1149
V1032330	11696	1218
V1684156	11600	1551
V1755585	11520	1968
V1033213	11434	870
V1819389	11374	849
V1796915	11343	3780
V1882359	11258	423
V1032804	11144	1422
V1338859	11042	2343
V1298018	11035	261
V1047007	11033	2064
V1204779	11008	1017
V1755580	10878	960
V1033229	10799	291
V1462044	10799	1206
V1033156	10770	567
V1806660	10703	405
V1032827	10651	222
V1552781	10612	4857
V1033258	10584	1305
V1032910	10574	1335
V1032412	10532	1425
V1032371	10517	942
V1033614	10515	1683
V1692640	10511	1287
V1034178	10411	972
V1796878	10399	942
V1806578	10383	1356
V1032563	10337	1659
V1032792	10329	1812
V1033319	10315	393
V1032218	10297	774
V1032997	10282	2112
V1883385	10256	435
V1033320	10254	936
V1684077	10215	1428
V1807927	10166	93
V1796922	10126	1407
V1033004	10125	747
V1684153	10041	837
V1033416	10013	615
V1033682	9988	1074
V1032817	9980	267
V1883370	9929	3660
V1032562	9917	855
V1806574	9819	1578
V1033168	9777	903
V1883371	9760	864
V1610069	9692	537
V1884278	9674	3870
V1885137	9670	1356
V1033200	9623	1299
V1202532	9541	669
V1033033	9474	1854
V1033542	9470	525
V1032395	9457	1134
V1032316	9453	429
V1423402	9440	1770
V1032752	9386	726
V1033101	9356	543
V1032406	9328	1020
V1034262	9288	486
V1886314	9218	603
V1032333	9201	744
V1033045	9196	1338
V1034301	9193	822
V1101399	9157	1146
V1032903	9130	3570
V1552701	9111	894
V1032731	9093	1236
V1101372	9093	987
V1032381	9064	2739
V1032919	9021	1107
V1163762	8989	1485
V1032373	8953	240
V1886198	8952	513
V1882372	8833	390
V1032747	8792	1944
V1032753	8780	558
V1033667	8747	1200
V1034181	8737	831
V1034221	8716	1725
V1033497	8689	945
V1552798	8688	1113
V1162988	8675	1035
V1101199	8642	1296
V1033052	8588	915
V1033030	8586	2250
V1034438	8548	198
V1033120	8539	639
V1806654	8531	1356
V1890890	8524	3120
V1796864	8506	1098
V1032714	8495	471
V1887307	8478	1800
V1887317	8467	345
V1047240	8454	1488
V1032936	8385	729
V1796838	8360	1452
V1033674	8350	1944
V1034186	8334	1683
V1143193	8269	1848
V1796840	8215	587
V1033100	8211	957
V1880033	8209	1365
V1808158	8200	1035
V1047152	8194	1950
V1101430	8181	1551
V1163288	8176	393
V1887199	8152	384
V1032211	8150	1284
V1163598	8129	1338
V1032983	8126	309
V1807973	8122	735
V1032880	8114	2481
V1033069	8092	1434
V1047210	7991	936
V1033085	7965	1062
V1033399	7913	555
V1032434	7813	2421
V1032811	7804	504
V1033157	7800	1206
V1033347	7793	2991
V1033669	7791	1422
V1002229	7764	858
V1032292	7734	1497
V1886365	7716	1047
V1034187	7680	2400
V1884418	7664	1641
V1806596	7606	1029
V1033155	7595	1200
V1033560	7545	741
V1034256	7535	1947
V1199409	7530	936
V1032940	7512	1092
V1819405	7512	1374
V1101401	7489	579
V1885134	7452	891
V1884621	7418	657
V1033215	7370	1368
V1163759	7345	1086
V1033188	7330	924
V1891109	7324	1821
V1162957	7316	1440
V1032571	7264	1377
V1819360	7250	1932
V1796880	7245	672
V1608693	7239	2151
V1033541	7235	444
V1034284	7225	939
V1032845	7209	2382
V1150763	7194	783
V1032525	7183	852
V1552723	7169	900
V1204586	7150	1287
V1882328	7123	411
V1884575	7123	609
V1032361	7106	825
V1203582	7101	2343
V1047301	7100	957
V1032679	7088	3495
V1032813	7068	354
V1755579	7058	2346
V1163624	7045	2127
V1032729	7035	1671
V1035457	7028	750
V1047070	7015	2109
V1338889	7007	1878
V1300816	6998	465
V1101442	6985	2040
V1796881	6946	1335
V1796839	6931	1563
V1047159	6928	2295
V1891385	6906	201
V1769429	6902	393
V1032514	6901	363
V1552710	6884	345
V1033212	6870	813
V1034244	6823	1680
V1880001	6820	2076
V1032724	6807	585
V1552752	6803	1293
V1150387	6800	1578
V1891105	6796	819
V1047211	6739	3528
V1032337	6728	1194
V1033139	6721	1005
V1033340	6713	2037
V1032228	6707	1083
V1101380	6704	507
V1064643	6674	1800
V1163714	6629	1287
V1032575	6545	957
V1884791	6510	1257
V1883366	6457	1098
V1032459	6454	540
V1032767	6443	2703
V1033687	6423	975
V1032626	6400	1176
V1339684	6364	1218
V1032410	6353	1620
V1033138	6345	852
V1492831	6334	126
V1806651	6323	747
V1032555	6315	897
V1033202	6312	2781
V1032633	6290	858
V1033745	6278	1302
V1033032	6270	1287
V1796834	6261	2262
V1684174	6234	153
V1033127	6229	1392
V1684120	6150	897
V1032838	6145	1239
V1001513	6135	1905
V1034247	6123	2103
V1032909	6105	909
V1388962	6100	2466
V1032989	6078	942
V1032800	6072	180
V1806589	6071	975
V1032769	6066	660
V1032881	6058	1128
V1203404	6026	1206
V1891344	6019	1866
V1885045	6018	1254
V1032523	5992	858
V1032914	5952	2664
V1046992	5952	225
V1886180	5944	498
V1032674	5940	1455
V1033408	5936	564
V1033333	5934	465
V1033115	5921	894
V1891308	5915	336
V1424786	5913	729
V1882173	5901	813
V1032812	5893	285
V1424383	5887	342
V1890912	5886	1479
V1882220	5836	1716
V1199427	5829	1542
V1033612	5827	1359
V1032728	5820	1368
V1446961	5794	231
V1883312	5776	1269
V1807999	5749	1368
V1032602	5748	498
V1886315	5725	516
V1032557	5708	843
V1808084	5704	750
V1202459	5696	273
V1806595	5689	462
V1033201	5688	498
V1032603	5679	486
V1032665	5659	2307
V1032642	5655	816
V1033009	5635	2307
V1481432	5628	1782
V1684132	5622	1846
V1032595	5614	2010
V1884494	5607	1494
V1032649	5597	717
V1033128	5551	456
V1032318	5526	2358
V1755545	5521	960
V1101384	5505	1797
V1046988	5496	1152
V1032801	5484	369
V1882399	5466	900
V1032823	5443	186
V1033400	5423	399
V1033533	5420	432
V1034224	5416	1089
V1819364	5415	867
V1032978	5411	297
V1033348	5381	615
V1032206	5362	1947
V1819373	5346	2625
V1034207	5339	1002
V1880135	5317	561
V1693896	5281	639
V1032996	5265	1317
V1032719	5246	936
V1032391	5225	2424
V1034232	5224	1137
V1101438	5212	1125
V1047198	5188	3195
V1033692	5180	861
V1033184	5173	426
V1032312	5146	1020
V1033253	5079	1128
V1101427	5072	855
V1033685	5065	624
V1033163	5061	993
V1150431	5059	3258
V1033090	5054	396
V1033688	5050	1908
V1032882	5028	1131
V1032552	4998	990
V1033514	4990	693
V1035061	4982	1071
V1503149	4960	1299
V1448274	4952	5952
V1033754	4945	1311
V1884526	4942	471
V1552799	4912	1311
V1552699	4910	1383
V1032217	4903	792
V1032551	4886	699
V1047055	4868	414
V1819365	4863	537
V1101424	4854	1329
V1032524	4844	360
V1046998	4841	1107
V1033172	4830	285
V1033361	4808	1236
V1032519	4797	600
V1032208	4796	1197
V1882343	4776	864
V1032652	4774	1281
V1202852	4772	459
V1034210	4764	861
V1032521	4751	651
V1047025	4748	783
V1884634	4741	498
V1034371	4740	267
V1684079	4739	432
V1033278	4733	570
V1032314	4704	1362
V1819404	4697	414
V1047006	4696	684
V1883238	4676	2025
V1552716	4672	441
V1547357	4670	150
V1552804	4659	1335
V1806650	4641	696
V1884554	4623	1035
V1208364	4599	1812
V1032627	4586	1662
V1033158	4583	303
V1684151	4581	117
V1764180	4580	351
V1034199	4569	924
V1796843	4560	2439
V1032901	4559	357
V1033496	4546	807
V1237371	4546	3084
V1032388	4535	1188
V1047058	4533	1431
V1338861	4532	1794
V1032393	4527	1245
V1033256	4519	2391
V1047290	4506	501
V1032683	4498	1269
V1032462	4495	930
V1033903	4490	447
V1033472	4470	915
V1885167	4465	384
V1032476	4435	1404
V1033463	4428	1251
V1033511	4423	1233
V1819410	4419	729
V1033722	4405	1110
V1150392	4398	3021
V1032592	4397	669
V1424385	4385	1431
V1032402	4380	2400
V1608732	4380	1707
V1891247	4376	1020
V1033020	4372	1572
V1033642	4371	414
V1032351	4366	1308
V1032831	4357	477
V1032830	4344	672
V1033036	4340	1110
V1882315	4338	213
V1886316	4336	1845
V1032331	4311	1167
V1033882	4308	498
V1033657	4297	342
V1884626	4297	807
V1899820	4296	2358
V1033159	4286	801
V1032931	4274	813
V1032816	4268	198
V1884865	4266	1797
V1032424	4257	1182
V1163626	4251	2163
V1884599	4251	1482
V1032356	4236	1419
V1796884	4228	543
V1503161	4224	5031
V1034200	4218	684
V1047188	4216	213
V1032718	4211	405
V1883164	4210	1977
V1032322	4207	807
V1033084	4188	600
V1886224	4185	225
V1032360	4171	1296
V1423860	4163	267
V1882314	4159	126
V1872750	4147	1179
V1032202	4134	177
V1032232	4122	987
V1033650	4117	990
V1033588	4116	918
V1032293	4100	831
V1033130	4099	1380
V1366248	4095	816
V1034242	4086	588
V1882362	4085	2103
V1033324	4078	2415
V1033848	4075	552
V1032635	4056	951
V1035062	4053	936
V1684075	4023	1104
V1032362	4008	867
V1034216	3991	978
V1032460	3988	549
V1032227	3973	750
V1882165	3968	402
V1492438	3952	531
V1684119	3949	1227
V1032883	3942	1185
V1033257	3939	1917
V1445250	3925	132
V1891294	3916	465
V1033330	3901	1677
V1032465	3890	837
V1033048	3884	1317
V1547375	3880	1296
V1884601	3874	225
V1033314	3864	1314
V1890844	3854	408
V1034345	3848	357
V1047172	3848	957
V1204734	3845	2625
V1891194	3839	927
V1033342	3835	363
V1032469	3805	786
V1032472	3805	1155
V1033051	3802	294
V1101383	3778	1239
V1034218	3771	1428
V1237175	3755	957
V1047005	3754	3609
V1032916	3746	1143
V1033349	3730	1101
V1882325	3720	195
V1808252	3691	1503
V1883153	3681	1203
V1034319	3676	483
V1033678	3675	798
V1032682	3670	708
V1033490	3666	378
V1552696	3658	2907
V1033425	3655	369
V1237115	3651	168
V1033134	3638	930
V1163634	3632	1158
V1882174	3631	210
V1764178	3628	1296
V1047411	3619	291
V1552707	3603	1491
V1032421	3601	1152
V1886235	3596	990
V1033813	3579	573
V1033001	3562	201
V1034281	3554	1536
V1796925	3546	1517
V1033055	3543	1539
V1883158	3540	918
V1883050	3535	306
V1806432	3526	1743
V1033471	3519	759
V1032990	3515	1665
V1032226	3511	1134
V1389191	3508	1128
V1143683	3495	975
V1001201	3492	912
V1891193	3486	420
V1047112	3479	1683
V1033075	3478	789
V1796870	3474	1284
V1033167	3473	924
V1032837	3467	894
V1033049	3466	1470
V1884561	3466	210
V1886924	3466	1872
V1033021	3450	867
V1032922	3449	1383
V1032332	3432	1713
V1101403	3426	1083
V1032216	3422	813
V1883240	3421	459
V1143768	3420	1215
V1143257	3414	399
V1033179	3413	612
V1033095	3410	405
V1033268	3405	1044
V1819409	3405	1290
V1034299	3404	522
V1033595	3395	2313
V1033267	3393	1179
V1101426	3393	774
V1552702	3387	1167
V1035063	3381	1227
V1032995	3377	909
V1033564	3374	675
V1047215	3372	2538
V1034230	3340	930
V1884616	3337	1290
V1033078	3329	3108
V1033028	3321	945
V1301206	3319	2088
V1033462	3318	963
V1799410	3318	510
V1032839	3317	897
V1806581	3299	297
V1206511	3297	1230
V1032466	3285	888
V1034204	3284	693
V1032394	3283	729
V1552715	3278	324
V1032913	3277	828
V1032782	3271	2496
V1880092	3268	744
V1886055	3260	579
V1032594	3243	693
V1101414	3241	978
V1047160	3238	441
V1796911	3232	438
V1764086	3230	693
V1819379	3229	1008
V1032313	3226	402
V1032612	3223	375
V1032517	3208	1806
V1684170	3202	1368
V1032698	3197	1263
V1819375	3189	909
V1423850	3184	219
V1796869	3166	666
V1033757	3158	1242
V1034809	3157	2271
V1755541	3150	447
V1047165	3143	2094
V1032405	3140	840
V1047199	3134	336
V1000378	3132	630
V1162595	3132	2463
V1882316	3104	600
V1032310	3103	2598
V1032396	3097	561
V1033068	3096	444
V1033170	3095	2364
V1796916	3081	1221
V1033176	3058	1278
V1033165	3048	1740
V1033501	3043	258
V1034323	3024	1476
V1446896	3013	897
V1033499	3011	1686
V1446956	3007	5847
V1047068	3003	702
V1032675	2995	891
V1210615	2981	1917
V1101406	2974	528
V1163933	2954	306
V1034114	2953	222
V1336048	2949	1431
V1033123	2945	600
V1884525	2930	1695
V1885082	2930	435
V1034862	2928	1737
V1047286	2920	2514
V1143270	2915	1221
V1033633	2912	672
V1032697	2909	1395
V1047214	2909	750
V1199358	2905	816
V1424934	2901	939
V1033781	2891	687
V1032581	2889	1320
V1047142	2887	1803
V1891162	2885	1839
V1034676	2884	2127
V1872768	2882	1020
V1883278	2882	894
V1034452	2879	264
V1884268	2861	1584
V1033634	2860	1065
V1424924	2860	2094
V1047015	2856	720
V1034287	2845	657
V1886371	2842	1140
V1101263	2838	1239
V1684152	2836	186
V1101441	2834	1461
V1684135	2831	1179
V1884824	2829	186
V1425736	2823	966
V1033700	2820	1797
V1887289	2819	444
V1032204	2818	477
V1819407	2816	1431
V1162941	2813	2538
V1389104	2809	351
V1033035	2804	357
V1806613	2803	2838
V1883249	2788	324
V1032582	2784	921
V1032803	2783	1905
V1033248	2782	921
V1032923	2781	771
V1886310	2777	348
V1882850	2776	2388
V1032404	2773	969
V1886358	2757	555
V1101435	2756	1077
V1033243	2755	1398
V1755583	2749	456
V1047196	2748	897
V1032461	2747	801
V1033532	2746	657
V1032667	2745	1272
V1033262	2738	1311
V1388945	2735	540
V1032474	2733	759
V1032791	2732	2025
V1684086	2731	717
V1828827	2730	225
V1143422	2715	1065
V1033166	2714	876
V1047057	2712	1125
V1033763	2710	447
V1101375	2703	1248
V1101503	2699	2301
V1032464	2692	723
V1033135	2686	648
V1046999	2678	696
V1423339	2674	1980
V1162954	2671	1311
V1101200	2670	1248
V1884529	2656	360
V1032930	2645	954
V1552704	2642	1338
V1883383	2638	1797
V1033132	2634	2160
V1338881	2627	222
V1149114	2626	1899
V1033562	2623	1710
V1884885	2623	408
V1807953	2620	1473
V1034193	2605	717
V1204467	2604	381
V1047187	2602	681
V1684078	2602	858
V1035064	2593	1419
V1034811	2589	1590
V1882933	2573	1161
V1033751	2572	1197
V1033025	2568	1389
V1047209	2566	1155
V1806610	2565	1575
V1203282	2564	390
V1884696	2557	348
V1032678	2545	378
V1032684	2538	936
V1032772	2535	645
V1033214	2529	243
V1149298	2527	1350
V1162634	2526	525
V1032640	2522	519
V1033581	2517	687
V1883115	2515	2298
V1032518	2512	336
V1883274	2511	1221
V1047077	2502	474
V1033067	2493	756
V1034183	2479	594
V1204768	2477	1938
V1828795	2477	1518
V1884636	2475	876
V1204595	2469	546
V1033515	2453	867
V1149113	2447	1404
V1032993	2445	1044
V1034321	2443	459
V1032802	2433	1386
V1032733	2432	1002
V1033733	2432	723
V1033012	2430	1329
V1755584	2430	342
V1684081	2428	294
V1552717	2426	1371
V1460309	2415	477
V1033498	2413	702
V1033810	2413	693
V1882181	2408	111
V1872749	2402	1179
V1047001	2391	828
V1032765	2387	1173
V1033469	2382	480
V1033554	2381	1059
V1047293	2379	705
V1033196	2376	1491
V1806590	2374	813
V1033818	2367	627
V1884565	2367	225
V1828851	2360	528
V1872730	2360	156
V1764175	2359	2094
V1883162	2358	1005
V1886319	2344	306
V1796918	2339	1209
V1684114	2337	714
V1883392	2336	780
V1033402	2334	819
V1807929	2329	471
V1882064	2329	132
V1033089	2328	819
V1033146	2323	1200
V1032911	2316	468
V1338879	2316	552
V1032836	2312	906
V1032605	2311	951
V1162596	2308	585
V1796919	2304	1209
V1101408	2302	837
V1143659	2299	753
V1491723	2295	789
V1796879	2288	507
V1884244	2285	1278
V1163779	2278	213
V1032574	2271	510
V1163750	2268	1140
V1034239	2263	1776
V1032471	2257	687
V1882300	2256	483
V1806652	2250	351
V1032705	2246	3480
V1204887	2242	900
V1163654	2241	1977
V1204519	2240	2046
V1755600	2235	729
V1033005	2232	618
V1032834	2229	591
V1033094	2226	846
V1034192	2226	600
V1032651	2218	798
V1033372	2211	879
V1339486	2210	600
V1101412	2208	1302
V1883116	2208	876
V1163728	2205	906
V1032389	2204	561
V1883149	2203	411
V1033439	2202	960
V1033250	2201	258
V1366244	2197	438
V1101504	2196	534
V1047197	2192	1692
V1033697	2189	1041
V1032225	2188	786
V1162990	2187	942
V1032422	2185	564
V1886332	2185	351
V1491719	2178	1704
V1872763	2177	780
V1101420	2176	3681
V1552755	2176	2085
V1032486	2168	1443
V1101389	2168	711
V1880900	2168	999
V1143195	2165	549
V1886895	2164	486
V1150389	2163	870
V1033493	2162	273
V1032419	2157	561
V1101487	2152	708
V1033328	2147	912
V1887154	2147	108
V1033470	2139	585
V1883213	2137	339
V1163810	2136	444
V1032886	2133	486
V1885079	2132	1710
V1150391	2131	900
V1828770	2129	2400
V1806608	2128	1173
V1046996	2125	1293
V1808108	2124	159
V1891298	2124	852
V1033000	2117	840
V1886348	2112	117
V1034266	2111	1158
V1806656	2110	738
V1882978	2110	966
V1886289	2108	555
V1032703	2107	945
V1237099	2107	1227
V1684168	2099	135
V1033440	2098	987
V1101444	2098	702
V1458569	2088	1884
V1764472	2084	543
V1101378	2083	1851
V1032302	2082	1431
V1503152	2080	2073
V1032426	2076	966
V1101501	2076	2202
V1033037	2075	654
V1890877	2073	2022
V1887262	2069	264
V1684171	2066	222
V1101437	2062	450
V1032637	2058	366
V1423303	2058	831
V1033076	2056	249
V1034853	2047	2745
V1033145	2046	1011
V1891192	2041	432
V1828789	2038	897
V1796917	2036	954
V1884806	2032	2997
V1684164	2030	684
V1033121	2025	303
V1885173	2021	1566
V1887156	2018	1146
V1033204	2014	315
V1032219	2007	495
V1755572	1998	3195
V1032779	1997	2058
V1032423	1996	717
V1156922	1995	1740
V1337289	1995	591
V1047285	1994	309
V1032701	1993	1032
V1891170	1993	735
V1033007	1992	633
V1829441	1992	1062
V1047252	1989	261
V1033254	1988	660
V1883175	1978	1068
V1884715	1976	1881
V1034787	1975	1137
V1046997	1972	633
V1033205	1970	978
V1494227	1970	1269
V1033251	1966	885
V1163687	1962	549
V1552766	1961	315
V1819390	1952	267
V1032317	1937	312
V1101540	1937	627
V1034332	1929	777
V1034276	1926	1074
V1032213	1922	1398
V1880912	1919	987
V1034318	1914	1314
V1032707	1912	1083
V1033294	1908	822
V1336010	1907	483
V1032745	1900	1767
V1033516	1896	1311
V1047157	1896	1605
V1163740	1893	993
V1032673	1887	963
V1882184	1886	1398
V1164185	1883	480
V1033703	1878	306
V1032398	1876	1158
V1143767	1876	723
V1885964	1876	1272
V1033327	1874	1056
V1033646	1869	2295
V1033119	1866	882
V1032885	1859	549
V1035318	1856	1818
V1032413	1855	1287
V1033568	1855	765
V1034382	1851	471
V1883330	1851	408
V1032470	1848	1875
V1891250	1845	588
V1032565	1844	2232
V1032833	1842	717
V1032659	1840	576
V1891073	1830	642
V1884499	1824	1464
V1047059	1820	1299
V1033605	1819	618
V1886203	1819	546
V1163115	1816	600
V1047039	1815	2817
V1032722	1811	900
V1388966	1811	381
V1237097	1810	837
V1033548	1809	882
V1035362	1808	1236
V1034264	1807	816
V1033335	1804	687
V1034272	1802	750
V1764352	1800	1431
V1032529	1798	1923
V1883269	1796	732
V1872704	1794	1371
V1033644	1792	612
V1033326	1791	321
V1032586	1789	741
V1034330	1788	1290
V1033531	1787	1029
V1237105	1785	714
V1807976	1785	1236
V1032660	1784	915
V1034228	1782	1224
V1047238	1778	1368
V1883170	1775	1224
V1032613	1771	915
V1032939	1766	1839
V1887157	1765	795
V1199395	1764	936
V1033137	1761	540
V1033203	1761	882
V1163046	1760	594
V1882886	1760	525
V1032223	1759	477
V1101440	1758	1152
V1032920	1750	1002
V1000383	1749	441
V1886021	1747	636
V1101410	1746	1212
V1032567	1740	1251
V1033117	1739	2397
V1033304	1737	1230
V1150388	1734	1053
V1614186	1734	1185
V1692725	1734	963
V1032702	1732	1059
V1032716	1732	1377
V1891160	1732	1119
V1032578	1722	240
V1033136	1720	795
V1143245	1720	456
V1879922	1720	627
V1162950	1718	984
V1035466	1717	447
V1032917	1715	735
V1885060	1711	873
V1047167	1710	897
V1033404	1709	1269
V1882065	1706	102
V1032598	1705	765
V1388991	1700	357
V1034291	1697	1848
V1033579	1696	885
V1047251	1694	399
V1032420	1693	348
V1163706	1691	636
V1032392	1690	1233
V1880118	1688	738
V1819361	1685	1410
V1225501	1684	477
V1032291	1683	1092
V1033111	1683	477
V1338884	1683	1797
V1808019	1683	582
V1034333	1680	660
V1032375	1679	1137
V1163769	1675	1218
V1237151	1672	1143
V1033031	1666	438
V1033570	1660	891
V1884687	1658	612
V1163649	1656	495
V1237103	1655	3483
V1033125	1654	930
V1033695	1653	1260
V1032584	1651	642
V1143334	1651	1161
V1883165	1647	627
V1047267	1644	1770
V1884640	1638	477
V1033611	1637	570
V1047008	1633	1617
V1033369	1632	1203
V1034240	1631	831
V1204412	1628	624
V1033716	1625	1434
V1891235	1625	471
V1806597	1624	531
V1033131	1617	969
V1799419	1611	1143
V1032981	1607	180
V1204778	1607	930
V1032611	1606	939
V1032710	1605	1374
V1891128	1600	1131
V1032429	1596	351
V1552780	1595	408
V1034339	1593	837
V1032229	1584	1251
V1033679	1580	1491
V1034257	1579	651
V1211458	1576	1287
V1614144	1572	1035
V1424285	1571	1521
V1388969	1570	162
V1806580	1570	1359
V1033756	1568	540
V1101434	1566	648
V1032212	1565	1950
V1615108	1565	123
V1880022	1564	201
V1101505	1557	363
V1891122	1557	636
V1684089	1555	321
V1034788	1548	1455
V1032746	1545	1800
V1034750	1544	1443
V1883100	1544	609
V1884892	1544	1431
V1033024	1535	813
V1886288	1535	588
V1297356	1533	630
V1884648	1533	657
V1032921	1524	321
V1764225	1522	363
V1033779	1521	705
V1034255	1516	1530
V1886195	1516	894
V1032937	1515	756
V1032209	1512	612
V1237088	1510	1161
V1032912	1509	603
V1886372	1509	339
V1033775	1507	1107
V1755677	1507	3669
V1684165	1503	1614
V1836634	1503	1659
V1033523	1501	945
V1033569	1501	795
V1034812	1497	1407
V1884500	1496	459
V1000950	1492	693
V1032335	1491	1308
V1046974	1491	2274
V1883203	1486	435
V1163202	1484	426
V1884290	1483	363
V1032321	1480	423
V1032664	1480	2370
V1034203	1479	576
V1163822	1479	1164
V1034865	1477	1461
V1884579	1475	318
V1886357	1475	156
V1891112	1472	345
V1032625	1471	951
V1199359	1471	2100
V1143676	1469	1533
V1819358	1469	879
V1033169	1465	1179
V1033732	1464	342
V1033023	1460	483
V1034208	1456	402
V1541236	1456	678
V1886373	1455	762
V1880918	1454	534
V1032621	1449	1092
V1884881	1445	345
V1034961	1444	717
V1882381	1443	1008
V1035082	1442	1362
V1598199	1442	306
V1143362	1440	1773
V1693871	1431	3642
V1047239	1428	1236
V1163005	1425	669
V1032657	1424	897
V1338862	1423	903
V1032926	1417	993
V1033445	1417	462
V1032636	1416	894
V1032295	1412	1155
V1828818	1407	1326
V1000816	1405	1017
V1101548	1405	810
V1157115	1405	1287
V1032848	1404	258
V1684076	1403	555
V1880862	1402	876
V1033794	1397	837
V1884603	1396	579
V1000639	1392	1017
V1032576	1392	1392
V1162995	1389	831
V1032428	1386	768
