gene	count	length
V1013208	2640	2283
V1012550	2636	267
V1011409	2624	1275
V1560889	2612	210
V1820483	2599	1230
V1574191	2598	210
V1458722	2594	1038
V1036638	2585	810
V1010987	2584	963
V1015869	2572	369
V1040015	2560	1812
V1363754	2550	1200
V1820409	2550	1266
V1593758	2546	1404
V1553612	2542	2007
V1010818	2530	1068
V1010705	2524	1509
V1012847	2524	369
V1553615	2524	558
V1201512	2517	3183
V1578774	2513	714
V1463738	2510	939
V1010901	2500	2334
V1884137	2487	699
V1037879	2467	135
V1040864	2459	231
V1040796	2448	1842
V1150964	2445	5733
V1192455	2431	1344
V1200355	2431	573
V1374266	2427	1419
V1374695	2424	1344
V1237514	2422	978
V1010325	2417	864
V1237505	2413	1455
V1363790	2410	1281
V1374448	2394	444
V1009708	2390	501
V1459186	2387	483
V1011411	2382	1599
V1820407	2370	543
V1012374	2361	1302
V1345181	2356	3453
V1077657	2348	417
V1013494	2334	513
V1602628	2308	1077
V1440341	2307	432
V1013976	2306	3540
V1015285	2276	1410
V1010592	2271	1086
V1010825	2270	198
V1482820	2267	966
V1102449	2250	10164
V1327337	2245	4893
V1553600	2245	846
V1553588	2244	1158
V1237636	2241	753
V1015864	2232	150
V1016168	2229	777
V1201497	2226	3663
V1467466	2225	192
V1375515	2215	1362
V1820396	2213	927
V1036200	2205	369
V1009871	2192	246
V1011953	2192	537
V1009863	2185	255
V1010861	2183	414
V1440842	2181	768
V1013878	2176	840
V1012700	2167	1215
V1458724	2164	288
V1038364	2162	804
V1009697	2150	474
V1200413	2144	930
V1036811	2129	384
V1265694	2129	1116
V1558237	2127	1335
V1515619	2125	1632
V1015052	2124	1728
V1103173	2124	3744
V1019551	2114	789
V1013324	2105	888
V1373917	2103	468
V1240359	2097	1464
V1010863	2096	2661
V1482531	2093	2004
V1360825	2087	405
V1463662	2084	336
V1102149	2079	1305
V1037221	2078	1485
V1385405	2076	300
V1015169	2069	630
V1881865	2067	501
V1459827	2059	225
V1140935	2046	3402
V1015678	2040	621
V1011576	2038	624
V1014204	2038	726
V1463860	2023	1140
V1357141	2014	1077
V1559952	2008	3717
V1458610	2003	903
V1200944	2002	480
V1374264	1999	747
V1016165	1996	726
V1236712	1995	117
V1010711	1989	270
V1014275	1986	966
V1017232	1984	1509
V1009875	1977	447
V1014849	1976	414
V1013315	1972	639
V1385847	1967	2796
V1459087	1955	870
V1014203	1945	1134
V1482499	1944	1476
V1015735	1931	432
V1459209	1929	945
V1363972	1928	1044
V1466132	1927	1032
V1138727	1921	927
V1013880	1918	1887
V1458993	1917	609
V1012116	1915	2298
V1012373	1907	945
V1011998	1902	1020
V1557674	1898	1332
V1013319	1892	573
V1014077	1891	1563
V1265556	1889	1476
V1014199	1888	879
V1553791	1886	1473
V1482522	1884	1413
V1200619	1868	273
V1102386	1863	1002
V1603848	1861	1341
V1459717	1850	645
V1102938	1848	4788
V1392058	1845	1995
V1459624	1841	396
V1017421	1834	1032
V1445362	1834	4527
V1459216	1825	189
V1010823	1824	699
V1013320	1821	456
V1482460	1819	1071
V1267250	1818	924
V1016166	1816	561
V1169982	1811	2454
V1516114	1811	1206
V1102385	1810	621
V1482587	1808	1260
V1010610	1802	2775
V1013798	1801	528
V1037458	1791	2460
V1445181	1788	3021
V1820459	1780	1437
V1445164	1775	2985
V1368737	1770	1701
V1594828	1764	1158
V1011949	1761	327
V1102839	1751	1029
V1460442	1751	453
V1102143	1747	801
V1139815	1746	1668
V1413298	1745	2406
V1009866	1744	336
V1010988	1744	942
V1374410	1744	207
V1820494	1742	1335
V1014557	1738	849
V1373843	1736	2013
V1312718	1734	4449
V1013408	1731	1242
V1010590	1730	1488
V1139989	1722	1059
V1200563	1718	1239
V1012926	1717	1350
V1529356	1713	1965
V1011960	1710	633
V1442747	1710	663
V1015053	1706	855
V1010698	1704	609
V1102844	1699	3144
V1012115	1692	1032
V1013316	1692	1248
V1009872	1681	1932
V1018944	1671	1272
V1102371	1667	3042
V1012000	1665	1332
V1012001	1655	1047
V1239104	1655	564
V1102242	1651	5208
V1037222	1649	627
V1013210	1646	1758
V1460757	1645	321
V1553582	1643	1266
V1373854	1636	1821
V1266218	1631	288
V1820399	1631	975
V1017051	1627	2688
V1553661	1626	1635
V1037453	1625	1605
V1150963	1625	1608
V1036687	1624	1428
V1553737	1624	1293
V1373781	1623	1365
V1012845	1621	318
V1240348	1621	252
V1014825	1615	396
V1010164	1613	966
V1010361	1613	348
V1010824	1613	351
V1016347	1604	1167
V1037146	1587	567
V1266179	1581	912
V1010210	1579	1404
V1014184	1579	852
V1015737	1576	1245
V1015579	1575	441
V1014934	1571	873
V1037598	1571	513
V1373778	1569	1902
V1553641	1568	651
V1875193	1568	5490
V1037406	1561	2604
V1374285	1559	1266
V1011004	1557	1434
V1482559	1555	1506
V1482568	1552	1536
V1553579	1552	1083
V1010588	1551	558
V1374537	1550	2157
V1039243	1544	1275
V1013977	1541	1083
V1374862	1538	450
V1010207	1536	990
V1445138	1535	1401
V1011957	1534	579
V1169924	1533	1305
V1010690	1532	1167
V1010365	1529	2055
V1019699	1526	1083
V1367134	1526	318
V1010699	1522	1164
V1011573	1514	1092
V1384481	1513	438
V1038419	1512	540
V1015178	1511	6246
V1011999	1506	2463
V1366763	1506	2436
V1012702	1501	465
V1459185	1501	270
V1039080	1500	684
V1374579	1499	1341
V1012920	1497	1284
V1374002	1495	660
V1391823	1489	6024
V1009493	1488	1116
V1820404	1487	114
V1515489	1486	1761
V1102012	1485	1365
V1236315	1482	510
V1559117	1477	1092
V1265819	1475	2835
V1011575	1470	1641
V1271100	1470	2862
V1327069	1470	291
V1009488	1466	1092
V1238678	1461	285
V1559165	1461	423
V1820381	1461	1467
V1237964	1456	654
V1154016	1454	966
V1014326	1453	1275
V1170693	1452	4380
V1015727	1447	435
V1373851	1447	876
V1037268	1444	885
V1011574	1442	1221
V1011489	1439	1890
V1013984	1439	597
V1553629	1438	807
V1011488	1435	750
V1014198	1434	963
V1015729	1432	846
V1445354	1426	3117
V1010591	1425	1236
V1010906	1421	1446
V1820457	1421	972
V1010205	1416	1035
V1364938	1416	216
V1547357	1416	150
V1013793	1415	1155
V1553894	1410	1428
V1013249	1407	1386
V1039006	1405	2361
V1013326	1404	1260
V1102007	1402	1296
V1014995	1400	1353
V1576209	1393	1428
V1013323	1392	1035
V1018311	1384	486
V1012823	1377	1662
V1012701	1376	651
V1017956	1374	2010
V1820366	1373	486
V1820433	1370	711
V1015857	1366	723
V1237653	1362	372
V1039773	1359	1410
V1240235	1358	99
V1102451	1354	1080
V1012603	1353	537
V1602678	1351	4836
V1364761	1350	582
V1010330	1338	1329
V1011003	1338	816
V1013327	1337	516
V1009494	1336	819
V1483817	1330	411
V1014605	1328	1257
V1267247	1328	4632
V1875177	1326	4417
V1012380	1323	567
V1012546	1321	1872
V1265657	1320	1701
V1386738	1318	1002
V1365013	1317	138
V1875203	1314	1224
V1468084	1312	174
V1240761	1311	4938
V1458713	1307	1851
V1018300	1305	1374
V1012372	1301	909
V1313118	1300	3762
V1011326	1296	1677
V1557192	1295	2100
V1265186	1289	657
V1010323	1288	1149
V1553665	1288	1437
V1236311	1287	219
V1553594	1285	549
V1011001	1284	1755
V1240249	1281	345
V1553656	1280	1383
V1038504	1274	573
V1019565	1273	720
V1010899	1271	885
V1558238	1271	2373
V1014183	1270	1119
V1820452	1270	1254
V1013876	1269	2301
V1015323	1269	729
V1365398	1268	234
V1364028	1266	1551
V1820400	1265	135
V1010201	1263	1692
V1011008	1260	1155
V1016035	1260	1032
V1015578	1259	384
V1012851	1258	393
V1010689	1254	906
V1009491	1253	768
V1011007	1252	1044
V1010820	1251	489
V1169873	1247	5775
V1458935	1247	279
V1413883	1246	996
V1482496	1246	690
V1820431	1244	555
V1011321	1242	1107
V1364315	1242	336
V1445316	1240	5157
V1010597	1229	828
V1265822	1227	2808
V1553642	1226	1233
V1236302	1223	255
V1374483	1220	675
V1009489	1219	843
V1523408	1217	2424
V1445250	1215	132
V1156351	1211	8904
V1375239	1210	1701
V1012941	1209	561
V1266428	1209	408
V1442482	1205	3201
V1011485	1197	1104
V1553607	1195	1032
V1010327	1192	1020
V1364159	1192	957
V1485113	1190	738
V1231257	1185	3978
V1016565	1183	2574
V1195050	1182	2070
V1013571	1180	882
V1553651	1179	1236
V1013987	1174	954
V1159123	1174	2046
V1373867	1172	1047
V1272731	1171	2568
V1445380	1171	2013
V1482592	1165	606
V1037017	1160	3153
V1013317	1153	777
V1362924	1153	2925
V1548200	1145	2469
V1102724	1139	1377
V1379960	1139	1113
V1236322	1136	507
V1014607	1134	1191
V1043466	1133	918
V1010202	1132	1251
V1043328	1129	498
V1553585	1127	969
V1102445	1125	453
V1458726	1125	771
V1040127	1121	1833
V1015205	1110	1476
V1232726	1110	2625
V1445379	1110	3333
V1522146	1107	846
V1077778	1106	399
V1014277	1105	2166
V1039257	1105	1182
V1266407	1105	540
V1101173	1099	153
V1012784	1098	813
V1012848	1098	180
V1236030	1098	714
V1012118	1097	1005
V1013796	1097	1548
V1169892	1095	411
V1237512	1095	711
V1011967	1094	891
V1239549	1094	297
V1237416	1093	954
V1151039	1091	2493
V1553603	1091	945
V1011407	1090	831
V1012780	1090	447
V1015322	1089	876
V1373876	1088	2220
V1197347	1086	588
V1820469	1086	3492
V1820470	1085	1014
V1193052	1083	978
V1009693	1081	1287
V1442330	1081	5076
V1458835	1081	1425
V1820406	1080	441
V1820411	1079	432
V1553754	1078	2145
V1010613	1076	855
V1011961	1072	777
V1875187	1071	12092
V1151292	1069	1854
V1374596	1069	1461
V1268286	1068	1353
V1106676	1067	5205
V1386149	1064	2589
V1013322	1060	798
V1011006	1056	273
V1553965	1051	1875
V1011964	1049	543
V1460494	1047	402
V1373845	1044	1125
V1875199	1044	1416
V1265862	1043	2154
V1373868	1043	1332
V1037288	1040	1356
V1009696	1038	1110
V1445396	1038	2724
V1374595	1028	1074
V1265105	1027	978
V1267381	1027	2079
V1875178	1027	4565
V1056297	1024	1206
V1291610	1024	1392
V1014076	1023	885
V1237001	1023	312
V1011487	1021	357
V1012368	1020	768
V1820424	1020	516
V1265874	1019	1509
V1039332	1018	990
V1557736	1016	813
V1237834	1012	930
V1412897	1007	7629
V1553660	1005	774
V1332459	1001	462
V1040517	1000	1398
V1012783	999	378
V1190823	999	945
V1445425	993	1800
V1013499	992	1251
V1440483	990	2646
V1553595	989	849
V1265926	982	1503
V1459951	982	507
V1013314	981	849
V1155547	981	603
V1265937	981	1353
V1553590	980	1401
V1265815	979	720
V1010321	978	714
V1010994	978	933
V1037145	978	861
V1883736	973	747
V1010715	971	501
V1459792	970	615
V1013321	968	1707
V1017581	968	927
V1012112	966	1227
V1016491	965	1446
V1375359	965	2157
V1010366	963	1200
V1010991	962	1089
V1169874	959	1557
V1820488	956	474
V1445132	954	2259
V1011484	952	894
V1009691	951	930
V1240754	949	2880
V1265889	949	1968
V1363755	947	1251
V1267305	945	5721
V1554292	945	690
V1557302	944	1683
V1010166	943	1620
V1881591	943	321
V1482593	941	1530
V1483359	941	2061
V1374860	940	414
V1037318	937	1902
V1440383	937	762
V1013409	936	717
V1102843	936	1140
V1194983	935	2265
V1373807	935	924
V1017799	933	1803
V1012371	932	330
V1310298	932	2100
V1557735	932	195
V1529986	930	1671
V1012703	928	864
V1009876	926	852
V1035957	926	1344
V1363854	925	1245
V1392487	925	468
V1015526	923	399
V1014589	922	1404
V1012856	921	918
V1039772	920	873
V1553609	920	1374
V1482521	919	786
V1785961	919	405
V1015286	918	1521
V1385849	915	1317
V1553581	915	1551
V1602995	915	7785
V1016169	910	831
V1820432	908	822
V1010713	907	1242
V1040063	904	2145
V1102373	901	642
V1015525	897	504
V1820453	896	1047
V1820504	895	1287
V1010995	890	537
V1442477	890	1032
V1013577	889	1131
V1014998	888	1023
V1036686	887	1047
V1266332	886	513
V1139030	885	600
V1459064	885	417
V1267414	883	1482
V1375210	883	1539
V1010858	882	1536
V1374571	881	1371
V1010608	878	1323
V1011413	878	588
V1459224	878	705
V1820481	876	2103
V1009695	873	657
V1016170	873	1146
V1363505	872	447
V1367054	872	2409
V1038315	868	1665
V1500059	868	1848
V1015171	866	1428
V1010700	863	771
V1236889	863	333
V1154154	860	393
V1011010	858	387
V1371155	858	270
V1011963	857	663
V1102723	854	996
V1010714	853	603
V1152429	853	1461
V1443670	853	405
V1463799	852	759
V1618780	851	1860
V1040268	848	2055
V1118976	848	159
V1459156	848	426
V1459476	847	768
V1012113	846	354
V1363528	846	1296
V1553593	843	336
V1265947	841	1260
V1459621	841	462
V1013410	840	639
V1200764	836	873
V1236547	836	261
V1017912	835	516
V1363644	833	2880
V1373864	832	426
V1010859	831	396
V1374450	831	1290
V1459970	831	429
V1037481	829	1047
V1354257	828	240
V1820463	828	642
V1011325	827	624
V1265292	826	1293
V1037235	824	3318
V1483470	824	1617
V1013248	823	1449
V1236310	823	282
V1010360	821	486
V1553589	821	429
V1364335	819	825
V1445292	819	4755
V1102372	817	5067
V1820417	817	726
V1009495	816	1569
V1010702	816	1392
V1013405	816	618
V1016009	815	786
V1445370	815	3735
V1011406	814	1137
V1445430	814	1722
V1381536	812	1701
V1528049	812	2595
V1374512	811	1239
V1010165	810	2214
V1881766	809	480
V1200381	808	2424
V1820365	808	837
V1522193	807	1020
V1445131	803	729
V1594358	802	1968
V1265893	800	1920
V1555004	800	276
V1014824	799	396
V1191685	799	1650
V1271099	799	4368
V1553613	799	645
V1602922	798	1398
V1013152	797	825
V1201770	797	3798
V1459967	795	453
V1267249	794	4116
V1011965	793	804
V1037643	793	1356
V1442431	793	3987
V1015855	792	789
V1102150	789	915
V1483873	789	291
V1363664	787	2775
V1011414	786	714
V1436639	786	1620
V1016167	785	234
V1381110	785	2127
V1017589	784	648
V1553662	783	1038
V1236589	782	408
V1553652	782	1050
V1553776	782	1857
V1553591	780	378
V1010326	778	870
V1010712	778	1020
V1265695	777	753
V1013570	776	1548
V1014996	776	285
V1482215	776	318
V1445405	775	2352
V1364026	774	870
V1039595	771	1365
V1142621	771	216
V1440415	771	960
V1011482	770	999
V1043630	770	648
V1266266	770	1431
V1820447	766	1299
V1820484	765	1455
V1012117	764	1056
V1373887	764	552
V1237459	763	891
V1374428	763	153
V1102147	762	1221
V1037120	761	828
V1139988	760	159
V1238155	759	537
V1576354	759	948
V1014516	750	756
V1037571	750	795
V1363028	750	2868
V1036805	748	1257
V1364574	748	192
V1038383	747	987
V1459376	747	828
V1010203	745	738
V1015527	743	516
V1458645	742	267
V1820454	742	765
V1464234	741	1350
V1013493	740	849
V1015419	739	285
V1012857	738	942
V1557189	738	1518
V1547920	737	531
V1619161	734	1347
V1011954	733	732
V1553637	733	261
V1200324	732	2934
V1603756	729	1566
V1881333	729	360
V1884152	729	990
V1015183	728	303
V1436338	728	465
V1012119	727	1326
V1467213	726	675
V1019132	724	2190
V1200666	724	678
V1019564	722	669
V1445332	722	6807
V1037350	719	1248
V1445365	719	4083
V1440846	718	819
V1461227	718	318
V1820486	718	153
V1009487	717	699
V1016346	713	270
V1363902	713	1389
V1014933	712	1017
V1016519	711	1194
V1364068	711	741
V1464443	708	1455
V1013153	706	933
V1380867	706	2640
V1010332	705	786
V1458707	702	984
V1011410	700	639
V1013407	699	672
V1267354	698	2430
V1553971	698	1845
V1010816	697	390
V1522259	697	2958
V1037068	696	975
V1374158	695	1479
V1442513	695	2766
V1505773	693	2670
V1551793	692	255
V1010997	689	846
V1017422	688	531
V1038656	688	351
V1267076	688	117
V1013209	685	1746
V1011000	684	1311
V1012817	684	414
V1013576	684	1248
V1011490	683	714
V1265122	682	960
V1240360	681	3000
V1384809	681	384
V1482462	681	1602
V1237638	680	918
V1240331	680	225
V1820461	680	903
V1010896	679	1038
V1013573	679	1155
V1015524	678	660
V1423109	677	315
V1459194	677	372
V1012695	676	1329
V1015324	676	1443
V1240356	676	162
V1558279	675	1434
V1347565	674	1278
V1269710	673	3675
V1460423	673	234
V1013730	672	1062
V1013575	670	669
V1576347	670	705
V1014931	669	1050
V1374711	669	708
V1010904	668	753
V1013151	668	636
V1576167	668	4878
V1037480	667	1392
V1100957	667	249
V1167157	667	5322
V1012855	665	438
V1015335	665	681
V1820477	663	1842
V1884214	662	1197
V1014325	659	690
V1102009	658	948
V1593856	658	1080
V1011019	657	933
V1162398	655	459
V1315501	655	1536
V1553658	655	1209
V1617844	654	5262
V1009498	653	1503
V1017506	652	990
V1565230	650	639
V1040180	649	813
V1440452	646	387
V1399576	645	2133
V1463760	641	1323
V1391881	640	7305
V1010862	639	1314
V1237577	639	1674
V1875213	639	3756
V1239552	638	297
V1349776	638	660
V1102450	637	1188
V1239491	636	216
V1533003	636	681
V1038822	635	552
V1239990	635	537
V1374861	635	510
V1013148	634	1014
V1141121	634	3126
V1016520	632	1839
V1039594	632	960
V1150960	632	1608
V1482576	631	1254
V1238148	630	609
V1373783	630	582
V1386596	628	1335
V1197219	627	333
V1373809	627	942
V1013211	626	1263
V1039372	626	963
V1073699	624	1920
V1017582	623	513
V1265902	622	1812
V1011327	621	1902
V1442634	621	1767
V1820392	621	945
V1100597	620	354
V1373808	619	756
V1364375	618	933
V1102721	614	1419
V1191232	613	210
V1445387	611	2916
V1460684	611	402
V1373775	610	765
V1514329	610	7644
V1557185	609	816
V1010709	608	330
V1011002	608	1176
V1265504	607	4695
V1267282	607	8607
V1363389	607	894
V1102443	606	3375
V1315966	605	1317
V1014848	603	1026
V1017327	603	456
V1102837	603	237
V1553624	603	369
V1820382	603	4392
V1010607	602	726
V1102239	602	1479
V1386687	602	1188
V1265761	601	3606
V1554476	601	600
V1265748	600	3741
V1172264	598	1950
V1011405	597	1071
V1012699	597	858
V1553640	597	1431
V1016823	596	1134
V1553846	596	2640
V1009692	595	450
V1265700	594	4794
V1820418	594	4914
V1011412	592	1074
V1039422	592	1251
V1144532	592	10164
V1010372	590	2007
V1017185	589	942
V1374001	589	648
V1265879	586	2031
V1445418	586	1998
V1551117	586	123
V1820364	584	1068
V1460333	583	150
V1011418	582	651
V1358509	582	615
V1374096	582	810
V1237616	579	423
V1010204	573	432
V1428396	570	138
V1501091	570	525
V1200560	569	1500
V1363919	569	696
V1014994	568	708
V1166804	566	4764
V1820384	566	147
V1102144	564	1470
V1190231	564	222
V1265936	564	1353
V1363581	564	3171
V1373774	564	981
V1374136	564	1188
V1554247	564	927
V1265601	563	7863
V1102657	561	1299
V1200879	561	672
V1010902	559	690
V1159313	559	1755
V1017417	558	753
V1364629	557	588
V1595101	557	846
V1820455	557	762
V1139696	556	948
V1375077	556	3129
V1037563	555	1026
V1102146	554	1314
V1483343	554	2157
V1849487	552	11172
V1010992	551	720
V1011486	550	222
V1265676	550	1344
V1486065	550	1035
V1013574	549	606
V1014075	549	816
V1010168	548	948
V1010606	548	882
V1017418	548	693
V1169830	547	1182
V1014892	546	384
V1524331	546	7542
V1375848	545	1242
V1459553	545	285
V1820389	545	786
V1371031	544	501
V1011966	543	417
V1482482	543	1170
V1563313	543	1503
V1171365	542	6867
V1458676	542	1095
V1576102	541	1368
V1266117	540	930
V1272082	540	1023
V1458981	539	531
V1553604	538	693
V1039612	536	531
V1384327	536	543
V1151040	535	4923
V1240201	535	297
V1037523	534	939
V1010993	533	729
V1151290	532	2796
V1010612	530	654
V1011416	530	675
V1036735	530	4458
V1039164	530	1743
V1374742	530	1674
V1463763	528	1587
V1011956	526	969
V1440365	526	396
V1464526	524	1668
V1487176	523	1311
V1266109	522	894
V1461184	522	159
V1170987	521	1482
V1488262	520	1110
V1017495	519	555
V1363812	519	1356
V1010828	518	1344
V1010900	517	471
V1267262	517	3006
V1373782	517	678
V1459007	516	627
V1265876	515	2067
V1640362	515	9702
V1012705	512	1131
V1014558	512	1062
V1016249	512	873
V1015726	510	1140
V1265930	510	1434
V1040178	509	699
V1201505	509	561
V1881814	509	444
V1459730	506	522
V1374655	505	408
V1240066	504	174
V1442335	504	7809
V1010692	503	612
V1012696	502	1038
V1236292	502	522
V1241290	502	7824
V1375177	502	2736
V1440449	501	3567
V1013540	499	1044
V1482565	499	720
V1102383	498	1119
V1009499	496	726
V1236750	495	99
V1482546	495	699
V1522720	495	2940
V1549804	495	768
V1011408	494	972
V1265516	494	3153
V1603813	494	1425
V1566825	493	672
V1621228	493	456
V1375690	491	1449
V1235926	490	1662
V1191324	489	1473
V1015608	487	765
V1374359	487	741
V1010989	486	237
V1437031	484	1092
V1037245	482	1122
V1553650	482	300
V1820466	482	894
V1017846	481	927
V1366840	480	2076
V1463663	480	594
V1265934	479	1386
V1374315	478	2601
V1505328	477	3609
V1576248	476	879
V1009694	475	924
V1010903	475	540
V1016011	475	1236
V1347288	475	1407
V1010853	474	1002
V1382121	474	948
V1440400	474	342
V1159623	471	1347
V1548695	471	2028
V1151369	470	7506
V1554717	470	393
V1461336	469	306
V1015287	467	1380
V1364477	467	804
V1374677	467	5829
V1463877	467	1062
V1014893	466	591
V1160123	464	876
V1193326	463	804
V1265918	463	1599
V1374749	463	447
V1385606	462	1035
V1440500	462	2307
V1102720	461	1404
V1265871	461	2151
V1010905	460	477
V1363504	460	630
V1364145	460	591
V1072283	459	1560
V1364193	459	420
V1373779	458	1293
V1237954	457	492
V1442959	457	897
V1016010	456	1068
V1200214	456	285
V1042443	455	759
V1820376	455	192
V1010329	454	552
V1011415	454	1242
V1013572	454	396
V1460152	454	276
V1533534	454	159
V1014822	453	372
V1013496	452	810
V1039346	452	1113
V1458821	452	279
