gene	geneProduct
V1036980	Acetate CoA-transferase YdiF
V1413090	Heat shock protein 70
V1395005	F-ATPase subunit 6
V1011009	Putative F0F1-ATPase subunit (ATPase_gene1)
V1076036	Non-specific ribonucleoside hydrolase RihC
V1012820	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1000016	50S ribosomal protein L29
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1000625	Helix-turn-helix domain protein
V1036274	DivIVA domain protein
V1383841	50S ribosomal protein L10
V1385524	hypothetical protein
V1580854	Purine nucleoside receptor A
V1046767	DNA polymerase I
V1015867	50S ribosomal protein L11
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1000518	Glv operon regulatory protein
V1000623	Stage III sporulation protein E
V1038252	F-ATPase gamma subunit
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1000526	Helicase IV
V1000503	Calcium-transporting ATPase
V1038287	Tyrosine recombinase XerC
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1851983	ATP-dependent DNA helicase PcrA
V1000611	Beta-Ala-Xaa dipeptidase
V1440338	Outer membrane protein alpha precursor
V1400168	Cell division protein DivIVA
V1000176	putative glutamine ABC transporter permease protein GlnM
V1069749	Phosphoribosylaminoimidazole-succinocarboxamide synthase
V1338858	GTP-binding protein HflX
V1019516	Phosphoenolpyruvate carboxykinase [ATP]
V1035129	putative tRNA sulfurtransferase
V1423330	Immunoglobulin G-binding protein G precursor
V1006736	Beta-N-acetylhexosaminidase precursor
V1159013	Cell division protein FtsZ
V1000113	GTP-binding protein EngA
V1000593	Carbamoyl-phosphate synthase small chain
V1851995	Ribosomal RNA small subunit methyltransferase H
V1266145	S-adenosylmethionine synthase
V1151522	hypothetical protein
V1000172	Stage 0 sporulation protein KC
V1367057	DNA-directed RNA polymerase subunit beta'
V1301126	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1006063	50S ribosomal protein L13
V1166828	hypothetical protein
V1000604	hypothetical protein
V1015868	50S ribosomal protein L1
V1357141	hypothetical protein
V1705041	N-acetylmuramoyl-L-alanine amidase domain-containing protein precursor
V1594580	hypothetical protein
V1175000	Aminopeptidase N
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1580786	PTS system mannose-specific EIIC component
V1852132	Nicotinate-nucleotide adenylyltransferase
V1000470	Oligo-1%2C6-glucosidase
V1491946	Rod shape-determining protein MreB
V1017544	Elongation factor Tu
V1466243	NMT1/THI5 like protein
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1037518	50S ribosomal protein L7/L12
V1000563	Guanylate kinase
V1598238	Peptide chain release factor 1
V1883290	hypothetical protein
V1139467	30S ribosomal protein S18 1
V1000152	hypothetical protein
V1157772	Translation initiation factor IF-3
V1036407	Putative thiamine biosynthesis protein
V1017440	Vegetative protein 296
V1000942	hypothetical protein
V1415806	Internalin-J precursor
V1912438	hypothetical protein
V1607584	hypothetical protein
V1000316	Penicillin-binding protein 2B
V1150958	DNA topoisomerase 4 subunit A
V1356515	GMP reductase
V1036256	Maltodextrin-binding protein
V1380402	Adhesin YadA precursor
V1884167	Biotin ECF transporter S component BioY
V1000159	putative peptidase
V1042441	50S ribosomal protein L22
V1070888	Thiol-activated cytolysin
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1006627	Magnesium and cobalt efflux protein CorC
V1037768	Pyruvate formate-lyase 1-activating enzyme
V1033503	Type-1 restriction enzyme R protein
V1704984	Phosphomethylpyrimidine synthase
V1036155	hypothetical protein
V1819315	hypothetical protein
V1008711	Pullulanase
V1000307	Glutamine synthetase
V1429916	Pullulanase precursor
V1836819	Degradation activator
V1000154	Recombination protein N
V1493841	Beta-N-acetylhexosaminidase precursor
V1590848	Ribosome biogenesis GTPase A
V1037426	Inner membrane protein YbhL
V1038290	FeoA domain protein
V1445186	Proline--tRNA ligase
V1239597	Dark-response protein 21
V1000106	Formate--tetrahydrofolate ligase 1
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1145663	Elongation factor G
V1327808	zinc/cadmium/mercury/lead-transporting ATPase
V1000166	ADP-ribose pyrophosphatase
V1000525	Pantothenate kinase
V1049455	ATP-dependent Clp protease ATP-binding subunit ClpC
V1000569	Rod shape-determining protein MreC
V1151036	Pur operon repressor
V1550952	Pyruvate kinase
V1399511	6-phosphofructokinase
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1016595	HSP-70 cofactor
V1819334	Listeria-Bacteroides repeat domain (List_Bact_rpt)
V1006628	Methionine aminopeptidase 1
V1553617	hypothetical protein
V1195449	hypothetical protein
V1298012	Type I restriction enzyme EcoR124II R protein
V1237403	Transaldolase
V1010716	hypothetical protein
V1522724	Aminopeptidase C
V1000329	Peptide chain release factor 3
V1852111	Lipoteichoic acid synthase 1
V1000149	hypothetical protein
V1384350	30S ribosomal protein S7
V1036115	HSP-70 cofactor
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1201514	Anaerobic ribonucleoside-triphosphate reductase
V1547956	hypothetical protein
V1000833	Alanine racemase
V1000169	Chromosome partition protein Smc
V1197036	Pathogen-specific membrane antigen
V1000631	Peptide chain release factor 2
V1875146	ABC-type transporter ATP-binding protein EcsA
V1705007	preprotein translocase subunit SecY
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1000574	Septation ring formation regulator EzrA
V1503142	hypothetical protein
V1340115	Lactose phosphotransferase system repressor
V1705038	Phosphoribosylformylglycinamidine synthase
V1000575	Integrase
V1580703	Procyclic acidic repetitive protein (PARP)
V1237384	Polyphosphate glucokinase
V1011011	F-ATPase subunit 6
V1186152	hypothetical protein
V1000180	Uracil transporter
V1011016	ATP synthase subunit beta
V1000173	ATP-dependent DNA helicase RecG
V1000090	Guanine/hypoxanthine permease PbuG
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1000458	Acyl-ACP thioesterase
V1000519	PTS system maltose-specific EIICB component
V1484002	hypothetical protein
V1036127	potassium transport protein Kup
V1036249	N5-carboxyaminoimidazole ribonucleotide synthase
V1339711	Foldase protein PrsA precursor
V1000039	anaerobic ribonucleotide reductase-activating protein
V1016999	Elongation factor Tu
V1266647	Stress protein H5
V1339995	putative tRNA sulfurtransferase
V1000479	Phenylalanine--tRNA ligase beta subunit
V1423331	Magnesium-transporting ATPase%2C P-type 1
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1000590	Bifunctional protein pyrR
V1000024	Bifunctional protein GlmU
V1389989	Glucose-6-phosphate isomerase
V1000938	Cysteine--tRNA ligase
V1000151	30S ribosomal protein S16
V1580717	TM2 domain protein
V1237432	F-type ATPase subunit delta
V1171738	hypothetical protein
V1238560	30S ribosomal protein S6
V1153964	Acyl-CoA dehydrogenase%2C short-chain specific
V1257379	Ribonucleases G and E
V1851972	Peptidase T
V1836805	Copper-exporting P-type ATPase B
V1158372	ATP synthase subunit beta
V1266170	Phosphoenolpyruvate carboxylase
V1820483	putative cysteine desulfurase
V1000592	Dihydroorotase
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1464058	Immunoglobulin G-binding protein G precursor
V1704990	ABC-type xylose transport system%2C periplasmic component
V1136911	Serine--tRNA ligase
V1337383	Aminopeptidase C
V1000089	Deoxyguanosine kinase
V1239640	hypothetical protein
V1037423	ATP synthase subunit alpha
V1000167	Cold shock-like protein CspG
V1852087	PTS system%2C mannose/fructose/sorbose family%2C IIA component
V1075594	DNA protecting protein DprA
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1819273	O-acetyltransferase OatA
V1000057	Ribose-phosphate pyrophosphokinase
V1851958	Nucleoid-associated protein
V1464061	Immunoglobulin G-binding protein G precursor
V1000327	Replication initiation and membrane attachment protein
V1034630	DNA protection during starvation protein
V1505246	hypothetical protein
V1000074	Glucose-inhibited division protein A
V1484187	hypothetical protein
V1049443	High temperature protein G
V1012819	(R)-2-hydroxyglutaryl-CoA dehydratase subunit beta
V1149256	Phosphate-binding protein PstS 1 precursor
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1852079	Sensor protein kinase WalK
V1874630	Outer membrane protein alpha precursor
V1015866	hypothetical protein
V1576738	methylmalonyl-CoA epimerase
V1013292	TonB-linked outer membrane protein%2C SusC/RagA family
V1157973	hypothetical protein
V1238915	EIIAB-Man
V1340027	PTS system%2C mannose/fructose/sorbose family%2C IIA component
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1418931	putative secreted protein
V1481434	G3P acyltransferase
V1034684	PTS system N-acetylgalactosamine-specific EIIC component 1
V1038255	Tyrosine--tRNA ligase
V1038507	SigL modulation protein
V1034593	Zinc metalloprotease RasP
V1000884	L-arabinose transport system permease protein AraQ
V1419680	HSP-70 cofactor
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1099084	Heat shock protein 70
V1429971	Butanolide receptor
V1036795	putative transcriptional regulatory protein pdtaR
V1383819	hypothetical protein
V1001467	S-adenosylmethionine synthase
V1000137	hypothetical protein
V1000538	Nucleoid occlusion protein
V1011014	ATP synthase subunit alpha
V1072128	Ferrous iron uptake protein
V1000895	Cytosine deaminase
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1420577	repeat
V1445679	Heat shock protein 70
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1239647	Elongation factor G
V1000069	Sensor histidine kinase YycG
V1035061	Ornithine carbamoyltransferase
V1290408	Alkyl hydroperoxide reductase subunit C
V1362785	maltose ABC transporter periplasmic protein
V1145315	DNA-directed RNA polymerase subunit alpha
V1265582	Elongation factor Tu
V1172076	Trehalose import ATP-binding protein SugC
V1018464	Vegetative protein 209
V1705042	Proline--tRNA ligase
V1364316	Carbamoyl-phosphate synthase large chain
V1050601	Chaperone protein DnaJ
V1099394	Maltose transport system permease protein MalG
V1390055	hypothetical protein
V1000881	D-serine/D-alanine/glycine transporter
V1016596	Heat shock protein J
V1820421	Iron hydrogenase 1
V1036479	Serine/threonine-protein kinase PknB
V1267333	putative monoacyl phosphatidylinositol tetramannoside-binding protein LpqW precursor
V1356484	Histidine--tRNA ligase
V1000624	Peptidase M16 inactive domain protein
V1104333	Proline iminopeptidase
V1000056	transcriptional regulator BetI
V1162248	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
V1499649	2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1043350	Stage 0 sporulation protein KD
V1159777	L-ribulose-5-phosphate 4-epimerase
V1547673	toxin secretion/phage lysis holin
V1339798	L-serine dehydratase%2C alpha chain
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1912441	Glucitol operon repressor
V1469580	GMP synthase [glutamine-hydrolyzing]
V1033924	30S Ribosomal protein S1
V1415807	Recombination protein RecR
V1011015	F-ATPase gamma subunit
V1011012	F-type ATPase subunit b
V1912444	Putative membrane protein insertion efficiency factor
V1445138	hypothetical protein
V1098956	50S ribosomal protein L21
V1836832	Elongation factor P
V1875176	2-hydroxyglutaryl-CoA dehydratase component A
V1000135	putative ribosomal protein YlxQ
V1000637	ATP-dependent Clp protease proteolytic subunit
V1016890	hypothetical protein
V1594712	RNA polymerase sigma factor RpoD
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1145239	50S ribosomal protein L10
V1000332	Magnesium and cobalt efflux protein CorC
V1851988	hypothetical protein
V1036227	Dipeptide-binding protein DppE precursor
V1884198	Acetyl-CoA acetyltransferase
V1000831	Transcription-repair-coupling factor
V1006101	hypothetical protein
V1385880	Phosphotransferase enzyme family protein
V1000158	Alkaline shock protein 23
V1039764	hypothetical protein
V1017849	Pyruvate formate-lyase 1-activating enzyme
V1036367	hypothetical protein
V1000322	GTPase YqeH
V1852017	Cytidylate kinase
V1012852	DNA-directed RNA polymerase subunit alpha
V1036186	Periplasmic serine endoprotease DegP precursor
V1141110	hypothetical protein
V1151702	FK506-binding protein
V1000133	sortase
V1364807	Alkyl hydroperoxide reductase subunit C
V1036261	Inner membrane ABC transporter permease protein YcjP
V1015869	50S ribosomal protein L7/L12
V1013406	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1416556	Immunoglobulin G-binding protein G precursor
V1011483	DNA protection during starvation protein
V1000514	Phosphate transport system permease protein PstC
V1000091	hypothetical protein
V1268426	DNA topoisomerase 4 subunit B
V1036422	Long-chain-fatty-acid--CoA ligase FadD15
V1039162	Putative DNA-invertase from lambdoid prophage Rac
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000150	tRNA (guanine-N(1)-)-methyltransferase
V1167856	Tyrosine recombinase XerD
V1418913	Immunoglobulin G-binding protein G precursor
V1339795	pheromone autoinducer 2 transporter
V1239708	hypothetical protein
V1266129	Inosine-5'-monophosphate dehydrogenase
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000027	Ribonuclease M5
V1013250	Cold shock protein CspC
V1000185	Glucan 1%2C6-alpha-glucosidase
V1594239	Glycine--tRNA ligase alpha subunit
V1705043	repeat
V1385709	Acetylxylan esterase precursor
V1144615	Colicin I receptor precursor
V1491762	N-acetylglucosamine-6-phosphate deacetylase
V1042869	polynucleotide kinase
V1851964	hypothetical protein
V1852100	Thiamine pyrophosphokinase
V1143277	CRISPR-associated nuclease/helicase Cas3
V1013990	50S ribosomal protein L21
V1136980	hypothetical protein
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1000313	Xaa-Pro dipeptidyl-peptidase
V1000536	putative chromosome-partitioning protein ParB
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1267327	hypothetical protein
V1295139	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1852101	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1265292	hypothetical protein
V1392092	putative aminodeoxychorismate lyase
V1000602	hypothetical protein
V1295329	Holo-[acyl-carrier-protein] synthase
V1000605	MutS2 protein
V1000050	Cysteine-rich secretory protein family protein
V1486082	hypothetical protein
V1035062	Carbamate kinase 1
V1337333	Xaa-Pro aminopeptidase 1
V1036544	putative type I restriction enzymeP M protein
V1145034	hypothetical protein
V1012921	hypothetical protein
V1105083	Outer membrane protein alpha precursor
V1000524	Competence-specific nuclease
V1237649	putative periplasmic or secreted protein
V1010324	Nuclease SbcCD subunit C
V1036300	Pseudouridine kinase
V1000328	Dephospho-CoA kinase
V1238896	hypothetical protein
V1015609	Bifunctional protein BirA
V1000138	hypothetical protein
V1851969	hypothetical protein
V1875168	Acyl carrier protein
V1440550	Putative pyrimidine permease RutG
V1547364	hypothetical protein
V1000077	DNA polymerase III subunit beta
V1076095	hypothetical protein
