gene	geneProduct
V1000841	F-type ATPase subunit delta
V1009575	Chaperone protein ClpB 1
V1337358	Thiol-activated cytolysin
V1883810	hypothetical protein
V1230003	Metalloregulation DNA-binding stress protein
V1574099	PTS system mannose-specific EIIC component
V1362785	maltose ABC transporter periplasmic protein
V1485663	major capsid protein
V1012952	putative selenium metabolism protein%2C YedE family
V1000021	50S ribosomal protein L3
V1001368	EIIAB-Man
V1007013	Acyl-CoA dehydrogenase%2C short-chain specific
V1036606	F-type ATPase subunit b
V1080812	High temperature protein G
V1080328	hypothetical protein
V1640380	Adhesin YadA precursor
V1015279	50S ribosomal protein L2
V1339929	L-lactate dehydrogenase
V1580898	hypothetical protein
V1152427	Malate dehydrogenase
V1036259	4-alpha-glucanotransferase
V1851961	ATP-dependent Clp protease ATP-binding subunit ClpE
V1564223	Colicin I receptor precursor
V1000305	Enolase
V1368477	Fimbrial subunit type 1 precursor
V1430975	Hep_Hag
V1503141	LPXTG cell wall anchor domain protein
V1870050	hypothetical protein
V1081813	ATP synthase subunit alpha
V1640334	DNA-directed RNA polymerase subunit beta'
V1158426	PTS system mannose-specific EIIC component
V1038361	Elongation factor Tu
V1604687	Ferrous iron transport protein A
V1011309	putative ribosomal protein
V1000641	Triosephosphate isomerase
V1009088	putative 3-hydroxybutyryl-CoA dehydrogenase
V1010034	Flavodoxin
V1013092	Formate acetyltransferase
V1327667	Heat shock protein 70
V1010662	F-type ATPase subunit delta
V1000534	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1306539	50S ribosomal protein L13
V1006020	50S ribosomal protein L2
V1079799	SusD family protein
V1000079	DNA gyrase subunit A
V1010650	Heat-inducible transcription repressor HrcA
V1008595	co-chaperonin GroES
V1603838	DNA-directed RNA polymerase subunit alpha
V1010664	F-ATPase subunit 6
V1265964	hypothetical protein
V1010667	FeoA domain protein
V1038252	F-ATPase gamma subunit
V1000840	F-ATPase gamma subunit
V1018354	Glycolate permease GlcA
V1491714	30S ribosomal protein S1
V1051831	Phosphoenolpyruvate carboxykinase [ATP]
V1000080	hypothetical protein
V1034594	Immunoglobulin G-binding protein G precursor
V1036425	hypothetical protein
V1000596	Stress protein H5
V1403660	hypothetical protein
V1265462	Heat shock protein 70-2
V1077152	50S ribosomal protein L10
V1015704	Formate acetyltransferase 1
V1138313	Phosphoglucomutase
V1852084	50S ribosomal protein L23
V1013434	methylmalonyl-CoA epimerase
V1042360	hypothetical protein
V1010658	F-ATPase epsilon subunit
V1239597	Dark-response protein 21
V1595708	Helix-destabilizing protein
V1138842	30S ribosomal protein S1
V1008868	Vegetative protein 19
V1499465	hypothetical protein
V1000547	Trehalose import ATP-binding protein SugC
V1036115	HSP-70 cofactor
V1166812	hypothetical protein
V1076687	Ferritin
V1011843	Elongation factor Tu
V1852109	gram-positive signal peptide%2C YSIRK family
V1074522	Biopolymer transport protein ExbD/TolR
V1139744	Pullulanase
V1081400	Biopolymer transport protein ExbB
V1295196	Cell division protein FtsA
V1374024	major capsid protein
V1079173	Translation initiation factor IF-2
V1016739	50S ribosomal protein L1
V1152905	F-type ATPase subunit delta
V1008438	putative periplasmic serine endoprotease DegP-like precursor
V1576868	Stress protein H5
V1006798	High temperature protein G
V1000143	Elongation factor Ts
V1139283	Glucokinase
V1140098	ATP synthase subunit beta%2C sodium ion specific
V1000944	50S ribosomal protein L1
V1043574	hypothetical protein
V1175078	major capsid protein
V1036274	DivIVA domain protein
V1011312	Pyruvate-flavodoxin oxidoreductase
V1138294	Elongation factor G
V1007007	Translation initiation factor IF-2
V1000003	hypothetical protein
V1006995	FeS cluster assembly protein SufB
V1013432	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1195067	major capsid protein
V1073738	50S ribosomal protein L22
V1074055	hypothetical protein
V1006835	hypothetical protein
V1007916	Pyridoxamine 5'-phosphate oxidase
V1000845	Glucose-6-phosphate isomerase
V1000129	Tyrosine phosphorylated protein A
V1010649	HSP-70 cofactor
V1852083	50S ribosomal protein L5
V1851967	Heat-inducible transcription repressor HrcA
V1067493	Heme/hemopexin utilization protein C precursor
V1499048	DNA-directed RNA polymerase subunit beta
V1290863	gram-positive signal peptide%2C YSIRK family
V1687741	Maltodextrin-binding protein
V1445419	Pyruvate kinase
V1481366	30S ribosomal protein S1
V1640376	Vegetative protein 300
V1068939	1%2C4-alpha-glucan branching enzyme GlgB
V1430708	LPXTG cell wall anchor domain protein
V1082145	Enterobactin outer-membrane receptor
V1552772	Pyruvate kinase
V1000011	50S ribosomal protein L18
V1272241	hypothetical protein
V1109620	hypothetical protein
V1066987	Major cold shock protein
V1312248	Trigger factor
V1138616	Maltodextrin phosphorylase
V1836804	Lysine--tRNA ligase
V1013888	Methionine aminopeptidase 1
V1266177	Nickel-binding periplasmic protein precursor
V1851982	putative ABC transporter ATP-binding protein YheS
V1081021	Isoleucine--tRNA ligase
V1640362	Dihydroneopterin aldolase
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1018936	Cytosol non-specific dipeptidase
V1011879	Ribonuclease J 1
V1000013	30S ribosomal protein S8
V1594784	Diacylglycerol kinase
V1107502	Putative amidase domain protein
V1000005	30S ribosomal protein S11
V1010943	DNA-directed RNA polymerase subunit beta
V1145663	Elongation factor G
V1085032	Alkyl hydroperoxide reductase subunit C
V1392216	Stress protein H5
V1139649	DNA-directed RNA polymerase subunit beta'
V1075411	Vegetative protein 19
V1007899	2-oxoglutarate carboxylase small subunit
V1000828	ATP-dependent zinc metalloprotease FtsH
V1009516	Enolase
V1034591	serine/threonine protein kinase
V1181604	putative NADH oxidase
V1074700	Triosephosphate isomerase
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1364027	maltose ABC transporter periplasmic protein
V1195068	hypothetical protein
V1007909	ATP-dependent zinc metalloprotease FtsH
V1009897	Elongation factor Ts
V1162245	Maltodextrin phosphorylase
V1887021	Trigger factor
V1549573	co-chaperonin GroES
V1000007	Translation initiation factor IF-1
V1138312	Periplasmic pH-dependent serine endoprotease DegQ precursor
V1526141	Phenylalanine--tRNA ligase beta subunit
V1230382	flagellar basal body-associated protein FliL
V1006727	30S ribosomal protein S1
V1381099	F-ATPase gamma subunit
V1230964	Lon protease 1
V1595332	F-type ATPase subunit b
V1000627	Ribonuclease Y
V1010180	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1085162	(S)-sulfolactate dehydrogenase
V1013685	Lactose transport system permease protein LacF
V1484106	Heat shock protein 70
V1081232	Formate acetyltransferase 1
V1230424	hypothetical protein
V1560186	S-adenosylmethionine synthase
V1237835	Glutathione transport system permease protein GsiC
V1430644	F-type ATPase subunit b
V1144897	Trigger factor
V1000528	30S ribosomal protein S7
V1073798	Phosphoserine aminotransferase
V1552777	Translation initiation factor IF-2
V1144133	hypothetical protein
V1806808	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1200344	Negative regulator of genetic competence ClpC/MecB
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1265517	Trehalose import ATP-binding protein SugC
V1000630	preprotein translocase subunit SecA
V1000326	Threonine--tRNA ligase
V1273957	Putative metal chaperone YciC
V1000040	Anaerobic ribonucleoside-triphosphate reductase
V1070888	Thiol-activated cytolysin
V1344192	hypothetical protein
V1144908	Heat shock protein 70-2
V1007199	NAD-specific glutamate dehydrogenase
V1011634	Cyclopropane-fatty-acyl-phospholipid synthase
V1203355	Chaperone protein DnaJ
V1000168	Isoleucine--tRNA ligase
V1852133	Translation initiation factor IF-3
V1016738	50S ribosomal protein L11
V1000570	Rod shape-determining protein MreB
V1000601	Alanine--tRNA ligase
V1010317	Phosphoenolpyruvate synthase
V1886336	Phosphocarrier protein HPr
V1036379	1%2C4-alpha-glucan branching enzyme GlgB
V1006828	Manganese-dependent inorganic pyrophosphatase
V1009402	Inosine-5'-monophosphate dehydrogenase
V1036261	Inner membrane ABC transporter permease protein YcjP
V1230019	hypothetical protein
V1006847	Tyrosine phosphorylated protein A
V1640352	Acyl carrier protein
V1000075	Ribonuclease P protein component
V1000551	Intracellular maltogenic amylase
V1080826	50S ribosomal protein L1
V1084754	SusD family protein
V1007183	Outer membrane protein assembly factor BamA precursor
V1144532	hypothetical protein
V1012611	Dipeptidase A
V1138289	Heat shock protein J
V1036227	Dipeptide-binding protein DppE precursor
V1000144	Vegetative protein 209
V1000564	Cell division protein FtsZ
V1836823	hypothetical protein
V1145239	50S ribosomal protein L10
V1013433	2-hydroxyglutaryl-CoA dehydratase component A
V1500737	6-phosphofructokinase isozyme 1
V1007050	hypothetical protein
V1037422	F-type ATPase subunit b
V1042355	EIIAB-Man
V1880392	toxin secretion/phage lysis holin
V1037423	ATP synthase subunit alpha
V1384074	hypothetical protein
V1006996	putative cysteine desulfurase
V1010648	Chaperone protein DnaJ
V1299127	Penicillin-binding protein B
V1640305	preprotein translocase subunit SecY
V1000603	Putative Holliday junction resolvase
V1301930	50S ribosomal protein L7/L12
V1585543	50S ribosomal protein L4
V1014267	Carbamoyl-phosphate synthase large chain
V1016182	Polyribonucleotide nucleotidyltransferase
V1008484	Heat shock protein B25.3
V1008512	DNA polymerase III PolC-type
V1033375	Trigger factor
V1043350	Stage 0 sporulation protein KD
V1083710	Phenylalanine--tRNA ligase beta subunit
V1010313	Isoleucine--tRNA ligase
V1138246	Cell division inhibitor MinD
V1073737	hypothetical protein
V1007907	tRNA(Ile)-lysidine synthase
V1367590	Elongation factor Ts
V1603920	50S ribosomal protein L21
V1393853	hypothetical protein
V1085061	Cytosol non-specific dipeptidase
V1000134	HSP-70 cofactor
V1007169	Ribonuclease Y
V1082990	hypothetical protein
V1496913	hypothetical protein
V1009783	ATP-dependent Clp protease ATP-binding subunit ClpX
V1295109	Thiol-activated cytolysin
V1834832	transcriptional regulator ICP4
V1006864	Cell division protein FtsZ
V1083207	Glucose-1-phosphatase precursor
V1001468	Leucine--tRNA ligase
V1008929	Glyceraldehyde-3-phosphate dehydrogenase A
V1469282	Glutathione transport system permease protein GsiC
V1006859	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1640373	30S ribosomal protein S6
V1613141	30S ribosomal protein S11
V1190407	Immunoglobulin G-binding protein G precursor
V1368546	protoporphyrinogen oxidase
V1000014	50S ribosomal protein L14
V1083585	hypothetical protein
V1167440	6-phospho-alpha-glucosidase 1
V1087127	6-phosphofructokinase isozyme 1
V1851966	Internalin-J precursor
V1081399	protein TolR
V1073219	Methylmalonyl-CoA carboxyltransferase 5S subunit
V1000012	50S ribosomal protein L6
V1079141	Pyruvate-flavodoxin oxidoreductase
V1157772	Translation initiation factor IF-3
V1640306	Adenylate kinase
V1015282	50S ribosomal protein L16
V1009565	putative RNA-binding protein (contains KH domain)
V1010306	hypothetical protein
V1334911	30S ribosomal protein S2
V1806838	Autolytic lysozyme
V1015277	50S ribosomal protein L3
V1580955	Heat shock protein 70
V1009825	L-lactate dehydrogenase
V1073235	putative PEP-CTERM system TPR-repeat lipoprotein
V1043994	Elongation factor Ts
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1852028	Immunoglobulin G-binding protein G precursor
V1581223	Helix-destabilizing protein
V1010336	hypothetical protein
V1355511	hypothetical protein
V1066031	Peptidase M16C associated
V1067850	putative enoyl-CoA hydratase echA8
V1065594	FeS cluster assembly protein SufB
V1442447	hypothetical protein
V1168807	Translation initiation factor IF-1
V1404036	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1013890	30S ribosomal protein S5
V1015276	hypothetical protein
V1000638	Central glycolytic genes regulator
V1852094	Adenylosuccinate lyase
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1381169	DNA-directed RNA polymerase subunit beta
V1015376	L-threonine dehydratase catabolic TdcB
V1009788	SigL modulation protein
V1078360	Transketolase
V1010946	30S ribosomal protein S7
V1013894	50S ribosomal protein L5
V1064194	Immunoglobulin G-binding protein G precursor
V1006021	hypothetical protein
V1139715	N-acetylmuramoyl-L-alanine amidase
V1037512	hypothetical protein
V1000010	50S ribosomal protein L30
V1006868	hypothetical protein
V1123844	cell division protein GpsB
V1080459	DNA gyrase subunit B
V1012951	Adenylosuccinate lyase
V1500790	Inner membrane lipoprotein YiaD precursor
V1075480	Glucose-6-phosphate isomerase
V1379987	Heat shock protein 70
V1011183	potassium-tellurite ethidium and proflavin transporter
V1009107	preprotein translocase subunit SecA
V1016737	hypothetical protein
V1612021	Cell division protein SepF
V1170322	hypothetical protein
V1010666	Putative F0F1-ATPase subunit (ATPase_gene1)
V1073414	Lipid-binding protein
V1171078	Uracil phosphoribosyltransferase
V1011886	putative zinc transport system zinc-binding lipoprotein AdcA precursor
V1145034	hypothetical protein
V1010346	30S ribosomal protein S4
V1588223	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1082180	Fumarate reductase flavoprotein subunit
V1481186	30S ribosomal protein S6
V1034832	Ribonuclease J 2
V1640361	Acetate kinase
V1080453	bifunctional preprotein translocase subunit SecD/SecF
V1158680	Chaperone protein DnaJ
V1640383	Adhesin YadA precursor
V1354991	hypothetical protein
V1011636	Sporulation-specific penicillin-binding protein
V1011131	Enolase
V1143377	EIIABC-Fru
V1016844	Iron-regulated outer membrane proteins
V1080015	Transketolase
V1009566	hypothetical protein
V1006946	Glutamate--tRNA ligase
V1013253	Elongation factor Tu
V1465413	Stage III sporulation protein E
V1000475	hypothetical protein
V1009720	Carbamoyltransferase HypF
V1037345	Aldehyde-alcohol dehydrogenase
V1075465	Elongation factor Ts
V1000009	50S ribosomal protein L15
V1000184	Bacteriophage peptidoglycan hydrolase
V1139904	Alcohol dehydrogenase 1
V1013892	30S ribosomal protein S8
V1016060	Malate dehydrogenase
V1191179	Dark-response protein 21
V1076810	50S ribosomal protein L7/L12
V1141833	hypothetical protein
V1084025	putative TonB-dependent receptor precursor
V1143275	Immunoglobulin G-binding protein G precursor
V1162881	Phosphoglucomutase
V1000604	hypothetical protein
V1640337	putative assembly protein
V1617409	hypothetical protein
V1007917	Multiple antibiotic resistance protein MarA
V1383824	Nickel-binding periplasmic protein precursor
V1640351	Ribonuclease 3
V1547327	Immunoglobulin G-binding protein G precursor
V1064534	DNA-directed RNA polymerase subunit beta
V1162250	C protein alpha-antigen precursor
V1167714	Putative PBSX repressor
V1079172	hypothetical protein
V1139917	Aspartate--tRNA ligase
V1081970	Acyl-CoA dehydrogenase
V1007938	Putative niacin/nicotinamide transporter NaiP
V1010347	hypothetical protein
V1500012	Triosephosphate isomerase
V1440527	Adenylosuccinate lyase
V1073922	hypothetical protein
V1016650	F-type ATPase subunit b
V1400074	ATP-dependent protease ATPase subunit ClpY
V1076102	50S ribosomal protein L15
V1036367	hypothetical protein
V1436495	co-chaperonin GroES
V1073427	4-alpha-glucanotransferase
V1073610	ATP-dependent zinc metalloprotease FtsH
V1038267	Threonine--tRNA ligase
V1009787	major facilitator superfamily transporter
V1059001	Phosphoenolpyruvate-protein phosphotransferase
V1065874	SpoIVB peptidase precursor
V1368264	Maltose transport system permease protein MalG
V1008490	Aspartokinase
V1000108	ATP-dependent protease subunit HslV
V1073993	Glucosamine-6-phosphate deaminase 1
V1198628	hypothetical protein
V1292479	ATP-dependent Clp protease ATP-binding subunit ClpC
V1175483	Negative regulator of genetic competence ClpC/MecB
V1010190	Nitrogen fixation protein rnfB
V1010570	Adenylosuccinate synthetase
V1010179	Nitronate monooxygenase
V1010942	Tyrosine--tRNA ligase
V1007048	Phosphoribosylamine--glycine ligase
V1036378	Uridylate kinase
V1160405	Putative universal stress protein
V1082262	Cytosol non-specific dipeptidase
V1000519	PTS system maltose-specific EIICB component
V1076928	50S ribosomal protein L28
V1012259	Glycerol kinase
V1009782	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
V1503844	major capsid protein
V1010302	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1594570	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1138297	Susd and RagB outer membrane lipoprotein
V1687701	hypothetical protein
V1006830	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1432853	50S ribosomal protein L21
V1167012	hypothetical protein
V1075399	Sirohydrochlorin cobaltochelatase
V1034630	DNA protection during starvation protein
V1203300	dihydroxyacetone kinase
V1013387	DNA gyrase subunit A
V1806827	hypothetical protein
V1090535	DNA protection during starvation protein
V1008873	Phosphoribosylformylglycinamidine synthase
V1083488	30S ribosomal protein S5
V1576351	hypothetical protein
V1151052	repeat
V1640292	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1553523	Foldase protein PrsA precursor
V1145224	hypothetical protein
V1075073	50S ribosomal protein L13
V1138253	putative propionyl-CoA carboxylase beta chain 5
V1036773	DNA gyrase subunit B
V1445200	hypothetical protein
V1037518	50S ribosomal protein L7/L12
V1038272	Lysine--tRNA ligase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1000082	Replicative DNA helicase
V1012356	hypothetical protein
V1139467	30S ribosomal protein S18 1
V1080854	hypothetical protein
V1081499	hypothetical protein
V1078532	GTP pyrophosphokinase
V1312920	Putative beta-lactamase HcpC precursor
V1084261	tetratricopeptide repeat protein
V1391872	TonB-linked outer membrane protein%2C SusC/RagA family
V1393852	hypothetical protein
V1138581	DNA gyrase subunit A
V1075332	Chaperone protein YajL
V1841384	Tyrosine recombinase XerD
V1081240	hypothetical protein
V1008890	ATP-dependent Clp protease ATP-binding subunit ClpC
V1012391	Sigma-A
V1138310	Sensory transduction protein regX3
V1060343	F-type ATPase subunit delta
V1558883	30S ribosomal protein S1
V1594655	Stage 0 sporulation protein KD
V1464057	Immunoglobulin G-binding protein G precursor
V1079897	Inner membrane protein YbhL
V1367869	Trehalose import ATP-binding protein SugC
V1010185	Arginine--tRNA ligase
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1038293	DNA phosphorothioation system restriction enzyme
V1010663	Lipid-binding protein
V1085680	Aminopeptidase C
V1531057	Heat shock protein 70-2
V1000044	Asparagine synthetase [glutamine-hydrolyzing] 1
V1031976	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1140185	hypothetical protein
V1383833	Butanolide receptor
V1806795	Glyceraldehyde-3-phosphate dehydrogenase
V1232339	co-chaperonin GroES
V1036260	Pullulanase precursor
V1000001	30S ribosomal protein S9
V1841419	Acetate kinase
V1036841	ATP-dependent zinc metalloprotease FtsH
V1407339	hypothetical protein
V1144535	Adhesin YadA precursor
V1836800	Protein involved in sex pheromone biosynthesis
V1073923	DNA-directed RNA polymerase subunit alpha
V1036479	Serine/threonine-protein kinase PknB
V1072280	HSP-70 cofactor
V1141566	hypothetical protein
V1583524	hypothetical protein
V1012258	Glycerol uptake facilitator protein
V1076929	50S ribosomal protein L33 2
V1011423	Oxygen-independent coproporphyrinogen-III oxidase 1
V1000827	putative tRNA-dihydrouridine synthase
V1603735	preprotein translocase subunit SecY
V1089092	hypothetical protein
V1007051	phosphoglycolate phosphatase
V1000318	Phenylalanine--tRNA ligase beta subunit
V1036795	putative transcriptional regulatory protein pdtaR
V1011635	Bifunctional protein FolD protein
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1009831	hypothetical protein
V1297404	hypothetical protein
V1380652	50S ribosomal protein L15
V1074771	G-3-P permease
V1009578	putative ABC transporter ATP-binding protein
V1013503	photosystem II S4 domain protein
V1349075	hypothetical protein
V1852039	RNAP delta factor
V1487376	hypothetical protein
V1364877	F-ATPase epsilon subunit
V1190680	Meso-diaminopimelate D-dehydrogenase
V1499093	co-chaperonin GroES
V1167759	Pyruvate kinase
V1072870	Stress protein H5
V1007168	50S ribosomal protein L13
V1074742	30S ribosomal protein S12
V1012393	Ribosomal large subunit pseudouridine synthase D
V1036121	Phosphoenolpyruvate-protein phosphotransferase
V1852121	Thioredoxin reductase
V1036298	Antiseptic resistance protein
V1073422	hypothetical protein
V1012257	Hydrogen cyanide synthase subunit HcnC precursor
V1007011	Leucine--tRNA ligase
V1609073	Triosephosphate isomerase
V1036186	Periplasmic serine endoprotease DegP precursor
V1294761	Bifunctional protein HldE
V1010339	esterase
V1065596	L-lactate dehydrogenase
V1380944	Major phosphate-irrepressible acid phosphatase precursor
V1559952	DNA-directed RNA polymerase subunit beta
V1000172	Stage 0 sporulation protein KC
V1008879	putative chromosome-partitioning protein ParB
V1010341	SigmaW regulon antibacterial
V1503145	Uracil phosphoribosyltransferase
V1880824	hypothetical protein
V1267295	Type-1 restriction enzyme R protein
V1082319	Neutral endopeptidase
V1036776	DNA polymerase III subunit beta
V1294816	Adhesin YadA precursor
V1000166	ADP-ribose pyrophosphatase
V1073415	F-type ATPase subunit b
V1000015	hypothetical protein
V1036258	L-arabinose transport system permease protein AraQ
V1640304	hypothetical protein
V1012394	Fructose-bisphosphate aldolase
V1001394	Telomeric repeat-binding factor 2
V1010056	Single-stranded-DNA-specific exonuclease RecJ
V1140506	hypothetical protein
V1000023	Ribose-phosphate pyrophosphokinase
V1007182	hypothetical protein
V1007172	Nicotinamide-nucleotide amidohydrolase PncC
V1010672	Glycine--tRNA ligase beta subunit
V1011184	tRNA pseudouridine synthase A
V1009781	Phosphoglucosamine mutase
V1851981	hypothetical protein
V1016740	Ribosomal protein 'A'
V1006848	Iron hydrogenase 1
V1037074	Polyphosphate kinase
V1073924	50S ribosomal protein L17
V1066990	50S ribosomal protein L7/L12
V1000142	Uridylate kinase
V1072283	Methylmalonyl-CoA carboxyltransferase 12S subunit
V1337383	Aminopeptidase C
V1339706	PTS system mannose-specific EIIC component
V1081290	Cysteine--tRNA ligase
V1420563	DNA gyrase subunit B
V1010303	GTP-binding protein EngA
V1080828	hypothetical protein
V1000558	Putative protein phosphatase 2C-type
V1000117	Ribonuclease Z
V1010344	Tryptophan--tRNA ligase
V1267382	hypothetical protein
V1176218	hypothetical protein
V1036959	Type-2 restriction enzyme BsuMI component YdiS
V1000533	CTP synthase
V1037420	Leucine--tRNA ligase
V1009081	Serine/threonine-protein kinase PrkC
V1000140	Proline--tRNA ligase
V1886961	Serine/threonine-protein kinase PrkC
V1015150	Vegetative protein 19
V1517484	50S ribosomal protein L6
V1013891	hypothetical protein
V1406593	30S ribosomal protein S11
V1000518	Glv operon regulatory protein
V1014234	co-chaperonin GroES
V1006680	Lon protease
V1006993	Glutamine--tRNA ligase
V1007913	Lysine--tRNA ligase
V1007923	putative peptidase
V1612264	hypothetical protein
V1008252	SusD family protein
V1011087	Heat shock protein 70
V1036253	Cell division protein FtsZ
V1000526	Helicase IV
V1007044	Amidophosphoribosyltransferase precursor
V1036282	Polyphosphate glucokinase
V1006845	hypothetical protein
V1010634	hypothetical protein
V1009570	putative transcriptional regulatory protein
V1066282	Translation initiation factor IF-3
V1076330	Helix-destabilizing protein
V1138617	Quinolinate synthase A
V1380041	hypothetical protein
V1000020	30S ribosomal protein S19
V1016455	2-hydroxyglutaryl-CoA dehydratase component A
V1083208	Phosphate-selective porin
V1011633	Putative aldehyde dehydrogenase
V1085814	cell division protein FtsN
V1849614	Haemagglutinin
V1080630	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1011875	Lon protease 2
V1073413	F-ATPase subunit 6
V1007189	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1011639	DNA polymerase III subunit alpha
V1394176	PTS system galactitol-specific EIIC component
V1547407	hypothetical protein
V1083902	Anaerobic ribonucleoside-triphosphate reductase
V1013271	hypothetical protein
V1590134	Thioredoxin reductase
V1036611	Inorganic pyrophosphatase
V1036839	Putative phenylalanine aminotransferase
V1009780	ribulose-1%2C5-biphosphate synthetase
V1083419	bacteriocin biosynthesis docking scaffold%2C SagD family
V1082749	DNA gyrase subunit A
V1006728	putative oxidoreductase
V1324675	hypothetical protein
V1009898	Polyphosphate kinase
V1000625	Helix-turn-helix domain protein
V1851964	hypothetical protein
V1006838	hypothetical protein
V1000503	Calcium-transporting ATPase
V1527021	Pyruvate kinase
V1001475	putative ABC transporter ATP-binding protein YxlF
V1138318	hypothetical protein
V1486156	Serine protease pic autotransporter precursor
V1265417	hypothetical protein
V1640303	30S ribosomal protein S19
V1034595	putative endopeptidase precursor
V1154539	Glyceraldehyde-3-phosphate dehydrogenase
V1007161	4-hydroxyphenylacetate decarboxylase large subunit
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1383863	hypothetical protein
V1392083	L-aspartate oxidase
V1007900	Valine--tRNA ligase
V1367330	Heat shock protein 70-2
V1190205	hypothetical protein
