gene	count	length
V1365570	4569	6369
V1001011	4558	2130
V1000869	4532	1107
V1001025	4527	1371
V1001095	4498	1350
V1000262	4479	1281
V1000651	4430	1308
V1899800	4413	327
V1157641	4402	474
V1000756	4390	969
V1000755	4382	1017
V1836851	4379	960
V1034624	4375	2253
V1389104	4363	351
V1001032	4356	567
V1891073	4353	642
V1001688	4347	1515
V1605193	4334	5799
V1836842	4320	2046
V1001089	4319	693
V1491720	4272	411
V1880222	4262	591
V1001133	4246	2415
V1541791	4229	294
V1755541	4221	447
V1836856	4200	477
V1338119	4188	366
V1000742	4177	813
V1001429	4162	1296
V1001268	4159	3174
V1001476	4136	570
V1301138	4131	8295
V1581714	4091	234
V1001514	4082	1284
V1001064	4081	2265
V1000764	4033	543
V1001084	4013	1782
V1162946	4007	969
V1605176	4005	3840
V1303143	3984	222
V1000394	3966	912
V1001086	3950	363
V1001150	3950	1965
V1000261	3936	1833
V1210262	3930	405
V1033882	3923	498
V1806688	3920	1656
V1806737	3916	2007
V1000375	3899	471
V1297356	3888	630
V1064939	3861	1107
V1541236	3847	678
V1001188	3846	1191
V1000728	3822	792
V1806685	3815	1557
V1001370	3803	852
V1302571	3798	312
V1806710	3776	1482
V1159877	3758	624
V1001056	3716	1146
V1001143	3688	1101
V1000274	3675	1455
V1000285	3643	957
V1338321	3639	309
V1209736	3625	1050
V1541145	3625	5820
V1000427	3621	1176
V1303429	3620	1122
V1491929	3586	492
V1541230	3562	192
V1581404	3558	393
V1257323	3551	1980
V1000342	3539	1386
V1001277	3539	1419
V1000736	3534	1107
V1001063	3503	1149
V1000865	3490	807
V1000404	3428	1956
V1162919	3420	789
V1000272	3408	1137
V1301775	3407	441
V1806714	3404	675
V1001148	3398	1551
V1000667	3389	723
V1001203	3384	2058
V1001043	3379	186
V1001192	3359	1734
V1448552	3324	258
V1000877	3321	1839
V1000660	3292	201
V1001248	3288	1644
V1000245	3276	798
V1150138	3270	309
V1582325	3270	99
V1149596	3252	453
V1001004	3250	720
V1301728	3245	456
V1301906	3236	231
V1503149	3234	1299
V1000730	3229	444
V1880977	3219	2340
V1001403	3216	1227
V1302825	3215	369
V1211458	3202	1287
V1000876	3198	1137
V1598308	3171	1287
V1001178	3170	1089
V1001199	3169	2097
V1000933	3160	1047
V1573697	3157	1473
V1302738	3152	378
V1891324	3151	1422
V1001193	3150	1215
V1000982	3135	753
V1001005	3117	1086
V1598366	3107	675
V1481280	3090	300
V1573650	3081	1056
V1000396	3066	798
V1580961	3051	351
V1000960	3049	597
V1000864	3035	714
V1207195	3030	1335
V1605175	3024	1614
V1547330	3020	3663
V1000737	2999	447
V1000915	2996	2745
V1001108	2984	1572
V1000762	2977	1428
V1001169	2940	1683
V1000397	2935	789
V1000381	2933	354
V1541155	2932	2187
V1000735	2923	300
V1000411	2913	1368
V1150440	2896	1386
V1257298	2890	171
V1000292	2886	2277
V1257428	2875	1863
V1000364	2870	3489
V1000745	2859	615
V1150455	2848	1815
V1000759	2839	1305
V1001180	2819	216
V1001021	2810	2163
V1001191	2788	708
V1001245	2783	813
V1547341	2770	3222
V1209733	2768	690
V1149683	2753	315
V1000766	2752	2361
V1598284	2746	801
V1150022	2733	336
V1150747	2726	528
V1806698	2725	2343
V1000678	2719	2142
V1888560	2715	120
V1000862	2700	726
V1000978	2689	561
V1001070	2688	1434
V1491873	2684	315
V1001007	2670	657
V1806701	2666	2874
V1001378	2659	819
V1001115	2658	1227
V1000775	2651	3111
V1836871	2651	909
V1208608	2634	135
V1001383	2632	732
V1000284	2626	504
V1001017	2624	858
V1301162	2623	1335
V1836876	2614	957
V1000246	2603	1095
V1000275	2597	1422
V1302626	2597	306
V1001376	2596	900
V1000931	2590	2046
V1000389	2583	186
V1302858	2579	360
V1301945	2565	222
V1000921	2547	564
V1000230	2545	2811
V1001481	2542	180
V1000398	2541	1905
V1000914	2522	1038
V1365610	2516	2598
V1880179	2502	1779
V1208712	2501	357
V1001114	2499	1158
V1573656	2499	390
V1000765	2486	618
V1836861	2486	7308
V1000771	2470	1014
V1207778	2467	564
V1208713	2464	477
V1001453	2461	468
V1806739	2440	630
V1806760	2432	1566
V1000782	2423	327
V1580780	2422	966
V1598386	2422	255
V1303323	2419	570
V1806748	2409	1038
V1001002	2407	2988
V1000400	2394	873
V1000758	2388	3570
V1001027	2388	462
V1001013	2387	1257
V1001022	2382	1371
V1149947	2382	249
V1000271	2381	924
V1000253	2379	954
V1001035	2378	1164
V1211022	2377	384
V1001447	2372	795
V1581807	2364	252
V1033941	2361	372
V1212869	2358	630
V1000249	2355	918
V1001399	2343	1410
V1000268	2337	1056
V1001147	2337	1164
V1301686	2331	600
V1000757	2325	915
V1000362	2307	1128
V1209726	2305	1047
V1000254	2304	462
V1034690	2298	360
V1001081	2296	849
V1880180	2296	1395
V1000689	2275	2379
V1547343	2274	1383
V1880996	2270	1101
V1162890	2269	1029
V1880147	2266	1677
V1210636	2250	312
V1000752	2247	2025
V1303505	2244	183
V1001353	2241	936
V1001062	2239	303
V1000972	2235	1815
V1000949	2227	1146
V1159013	2227	1371
V1143676	2226	1533
V1000337	2219	2730
V1836852	2217	1113
V1607558	2201	2280
V1001350	2193	1383
V1301533	2193	1041
V1000668	2192	1569
V1806720	2191	1605
V1150170	2190	315
V1598451	2187	636
V1001410	2176	2385
V1000428	2172	606
V1420549	2170	2427
V1000769	2147	1449
V1462158	2147	801
V1888775	2147	195
V1555403	2142	2013
V1000919	2136	1236
V1806728	2122	798
V1001446	2109	549
V1001090	2107	558
V1001265	2105	1677
V1000979	2100	912
V1257301	2100	1404
V1303322	2099	2535
V1001588	2098	1266
V1492143	2098	759
V1806671	2069	8586
V1001348	2065	1320
V1302707	2059	294
V1000856	2058	249
V1000450	2051	915
V1883047	2050	399
V1000857	2049	1794
V1000763	2047	1113
V1001069	2037	1101
V1880972	2036	8256
V1150397	2035	1368
V1365504	2033	2391
V1000433	2028	714
V1000802	2028	843
V1000930	2017	927
V1547357	2013	150
V1209724	2012	1371
V1000810	2000	978
V1163052	1989	747
V1150482	1985	912
V1301137	1980	8019
V1000929	1974	1023
V1806729	1971	837
V1001023	1969	1113
V1001404	1969	1497
V1001198	1951	1269
V1000248	1946	2067
V1000863	1945	558
V1257338	1937	1851
V1607305	1928	750
V1034747	1922	717
V1000768	1920	960
V1000879	1920	2262
V1000989	1905	1086
V1000733	1899	576
V1598299	1894	2571
V1209783	1892	249
V1001041	1882	252
V1337496	1877	888
V1581813	1875	237
V1001066	1869	831
V1301897	1862	462
V1155228	1859	1191
V1000395	1854	864
V1034625	1854	675
V1001267	1853	1059
V1257311	1844	2268
V1302081	1841	528
V1598360	1824	897
V1302351	1822	426
V1163599	1821	4188
V1000806	1815	1101
V1150535	1815	618
V1001495	1810	789
V1836859	1807	1320
V1001466	1806	1143
V1001307	1805	516
V1000347	1803	1551
V1204924	1800	1440
V1000399	1798	1452
V1001427	1798	1050
V1806717	1797	408
V1001057	1785	957
V1880271	1785	1935
V1000761	1784	1389
V1445250	1781	132
V1598325	1778	612
V1000402	1775	1161
V1000361	1769	501
V1598392	1760	813
V1257460	1750	1311
V1159220	1749	1629
V1765286	1747	912
V1302413	1740	330
V1205088	1736	1407
V1256234	1735	1395
V1304483	1734	4341
V1001149	1727	915
V1001327	1721	1653
V1000356	1717	1236
V1001431	1716	924
V1000677	1715	477
V1001037	1715	1128
V1000777	1707	1533
V1001470	1705	1812
V1614139	1701	402
V1001109	1695	864
V1207411	1694	864
V1891080	1694	324
V1001146	1692	687
V1256464	1692	732
V1547354	1689	1662
V1000222	1688	1191
V1000290	1684	831
V1149598	1680	387
V1000672	1679	975
V1149391	1675	534
V1301919	1663	606
V1806674	1663	1926
V1257308	1661	2370
V1001338	1658	852
V1491719	1658	1704
V1257520	1651	1818
V1000875	1643	1044
V1001306	1643	483
V1755675	1639	186
V1000377	1638	1530
V1000986	1625	1266
V1806732	1623	2631
V1806702	1621	564
V1034619	1615	2229
V1806670	1614	960
V1541165	1609	1353
V1598271	1605	618
V1001014	1602	681
V1000820	1601	993
V1204913	1596	2388
V1304788	1591	1482
V1836855	1591	1014
V1001136	1584	930
V1580699	1581	2001
V1000878	1576	738
V1143802	1569	861
V1000738	1561	402
V1302538	1559	384
V1000231	1557	3561
V1207310	1545	1185
V1065125	1542	276
V1304888	1541	1251
V1001428	1539	624
V1580712	1539	678
V1158561	1538	2370
V1000903	1537	930
V1000964	1537	774
V1209674	1531	1914
V1799406	1522	117
V1034629	1521	300
V1143704	1515	1305
V1000355	1510	906
V1000920	1510	729
V1001238	1503	1479
V1541195	1502	1815
V1150280	1501	189
V1555370	1499	1626
V1000403	1494	1125
V1000747	1491	990
V1880976	1488	1299
V1000664	1487	609
V1001116	1484	1161
V1001456	1484	651
V1000369	1482	1029
V1208397	1481	1248
V1301141	1481	1968
V1149481	1480	486
V1150730	1480	1119
V1000818	1479	582
V1150434	1472	2229
V1149350	1471	807
V1001405	1466	1494
V1149469	1466	537
V1365521	1457	2652
V1000224	1456	1128
V1001145	1456	1758
V1000913	1449	666
V1543896	1448	213
V1001044	1444	1623
V1001262	1444	1410
V1160411	1436	351
V1581847	1434	876
V1000990	1433	867
V1598488	1433	684
V1001067	1432	1476
V1001179	1422	843
V1301956	1420	396
V1581102	1420	273
V1303056	1418	333
V1035318	1415	1818
V1149656	1415	357
V1001244	1409	828
V1150476	1408	2040
V1365565	1407	891
V1150611	1405	426
V1001435	1402	2520
V1000250	1398	756
V1610201	1388	420
V1001135	1387	1194
V1573670	1387	930
V1150723	1384	912
V1001412	1380	1464
V1836858	1380	3123
V1598917	1378	342
V1000991	1376	825
V1000363	1369	705
V1580931	1365	831
V1573652	1357	1002
V1547335	1356	2397
V1000335	1355	1023
V1439190	1354	471
V1000773	1347	1869
V1001159	1346	1740
V1001297	1343	1215
V1001006	1341	1500
V1836878	1335	1377
V1000778	1334	2082
V1000251	1332	909
V1158492	1332	3447
V1001444	1331	1413
V1101667	1322	315
V1462316	1322	771
V1581839	1320	1371
V1001079	1316	729
V1034259	1311	1191
V1000999	1308	834
V1000226	1299	621
V1000343	1299	1338
V1580701	1298	645
V1143767	1292	723
V1001176	1291	1356
V1257386	1290	1047
V1150739	1281	732
V1555328	1280	195
V1000987	1277	792
V1598315	1273	2205
V1000932	1271	876
V1301901	1269	384
V1001029	1268	825
V1806721	1267	246
V1829390	1266	717
V1000657	1263	915
V1000658	1260	1956
V1150720	1260	639
V1000422	1256	714
V1000652	1253	2658
V1000393	1252	384
V1547334	1251	2997
V1034623	1250	852
V1000774	1248	2583
V1000965	1247	930
V1000874	1246	939
V1806706	1242	1341
V1000749	1237	888
V1000927	1236	942
V1541156	1236	285
V1159522	1235	369
V1302706	1234	375
V1001207	1229	354
V1000426	1227	483
V1888665	1223	180
V1365591	1216	1893
V1034862	1207	1737
V1001411	1206	1266
V1001261	1204	879
V1150724	1204	210
V1000237	1202	2346
V1000954	1202	1542
V1000338	1194	771
V1001246	1194	774
V1034319	1190	483
V1000753	1189	1005
V1000959	1189	1293
V1000909	1188	903
V1001073	1188	702
V1001496	1188	633
V1000436	1185	798
V1303428	1184	1842
V1213911	1180	720
V1256398	1180	852
V1541149	1180	1005
V1598465	1170	528
V1000223	1163	1245
V1598383	1157	639
V1000908	1151	879
V1001459	1149	1293
V1889373	1147	222
V1204777	1143	732
V1001034	1137	690
V1034934	1136	1005
V1301524	1132	930
V1000349	1125	243
V1001438	1125	2577
V1204958	1118	630
V1001335	1115	552
V1064554	1114	2823
V1836864	1112	207
V1000336	1109	537
V1001000	1107	1161
V1302255	1106	480
V1458569	1103	1884
V1000408	1101	237
V1000905	1101	1566
V1598307	1100	1194
V1806746	1098	150
V1000807	1096	912
V1001140	1096	780
V1150467	1096	558
V1213504	1090	417
V1001298	1089	882
V1001156	1088	1209
V1001155	1087	1788
V1000236	1085	1023
V1000434	1081	1863
V1001232	1081	2199
V1001417	1080	708
V1000872	1079	357
V1163927	1078	822
V1257355	1078	1491
V1420554	1078	762
V1000232	1077	3456
V1000656	1074	1344
V1000770	1071	375
V1150757	1065	837
V1301218	1064	984
V1891043	1064	564
V1000871	1062	312
V1001083	1062	648
V1829413	1062	1551
V1598294	1061	651
V1806686	1060	1194
V1000665	1058	1155
V1006036	1058	1557
V1000263	1057	441
V1891353	1057	336
V1581482	1055	399
V1580928	1052	627
V1302615	1050	396
V1001074	1049	879
V1882330	1045	192
V1881048	1044	627
V1001340	1042	507
V1207151	1038	1134
V1000934	1036	939
V1880769	1036	1485
V1256199	1035	1116
V1034607	1034	1059
V1034951	1034	2076
V1001440	1033	753
V1000868	1029	510
V1000918	1028	1218
V1598893	1028	294
V1883295	1027	873
V1420551	1021	1806
V1150152	1020	318
V1000748	1018	1314
V1001093	1017	1377
V1598293	1015	723
V1000948	1014	618
V1000966	1012	492
V1000264	1011	945
V1001449	1009	1689
V1000269	1007	954
V1001170	1004	2355
V1001100	998	573
V1836838	998	1431
V1163012	996	558
V1001332	994	270
V1143709	993	219
V1157552	993	1143
V1301667	993	807
V1149837	991	372
V1884673	984	105
V1598435	982	330
V1257392	979	1011
V1203420	977	1089
V1580898	976	516
V1598697	975	447
V1000353	972	432
V1001247	970	951
V1598267	970	1188
V1000401	969	369
V1163928	966	822
V1541228	966	1020
V1034617	965	2016
V1301148	964	2181
V1888838	964	195
V1000916	963	1206
V1555382	962	138
V1581212	961	507
V1208716	959	675
V1149982	957	342
V1001031	954	222
V1001450	954	447
V1000726	951	723
V1880184	951	1941
V1000661	949	357
V1000794	949	468
V1001144	947	765
V1000926	938	999
V1001010	938	1458
V1001259	938	867
V1303258	938	306
V1302390	934	156
V1302035	928	552
V1302869	928	360
V1365514	926	1830
V1302813	925	105
V1000973	923	453
V1880198	923	1506
V1064927	922	1302
V1806752	922	2418
V1301803	921	357
V1806730	921	513
V1001138	919	720
V1305188	919	231
V1163050	914	354
V1000437	912	1314
V1302141	910	123
V1001209	908	321
V1001038	907	903
V1207185	907	567
V1302533	907	390
V1256192	906	1707
V1755672	906	1218
V1541141	905	510
V1423282	904	2475
V1598672	902	462
V1000256	900	879
V1001339	900	429
V1207019	900	366
V1462236	899	705
V1001880	898	627
V1302304	896	420
V1210514	895	342
V1158500	894	570
V1555941	891	567
V1581057	890	633
V1209756	889	753
V1303211	888	231
V1001319	887	1326
V1836849	887	804
V1257320	885	7611
V1883048	884	723
V1581276	883	474
V1150004	881	339
V1303229	881	249
V1001194	880	705
V1000805	879	819
V1001119	878	447
V1161518	874	408
V1257589	874	801
V1462095	873	858
V1806669	870	288
V1000988	867	876
V1000684	866	1248
V1258111	866	759
V1000265	865	1359
V1000365	865	372
V1899814	865	1476
V1001266	864	459
V1302432	863	435
V1836846	861	873
V1547360	859	1086
V1208599	858	738
V1573649	858	1428
V1001024	857	855
V1481123	856	600
V1301204	855	582
V1001457	854	1410
V1001167	850	1194
V1001129	849	693
V1149349	849	669
V1887330	849	474
V1257312	845	717
V1000980	844	1581
V1574085	843	507
V1301925	842	528
V1001113	839	1377
V1001189	838	1299
V1301224	838	594
V1806741	838	2349
V1001068	837	708
V1034618	833	621
V1207235	831	774
V1000368	830	882
V1002510	829	477
V1000681	828	402
V1799419	824	1143
V1000410	821	453
V1149527	821	489
V1581530	821	384
V1755690	820	777
V1001141	819	909
V1035417	814	729
V1001464	812	1227
V1000687	811	1179
V1034692	810	2484
V1000345	809	435
V1806753	807	858
V1209701	803	981
V1000258	802	441
V1209765	800	1104
V1136163	798	573
V1001177	797	606
V1580969	796	753
V1150754	791	882
V1001432	790	693
V1149342	790	759
V1806726	790	1254
V1439349	788	504
V1101532	785	1302
V1001451	781	885
V1881055	780	2652
V1000750	778	663
V1001015	777	624
V1605191	777	888
V1000788	775	999
V1150714	772	258
V1337835	772	486
V1000870	771	306
V1598507	771	687
V1163594	770	1368
V1755655	770	1815
V1000219	768	1191
V1150396	768	1098
V1209827	767	1047
V1001460	766	1296
V1880186	766	2007
V1000267	765	294
V1000963	765	813
V1598580	763	270
V1000803	762	1074
V1338097	762	363
V1000339	760	564
V1000359	760	258
V1001333	759	426
V1887023	758	2880
V1210062	757	534
V1001051	753	939
V1001208	753	432
V1301863	753	588
V1303215	752	312
V1001531	750	1446
V1000367	747	1239
V1001087	746	921
V1598682	745	462
V1064559	744	897
V1034613	742	1659
V1257426	742	1449
V1543821	742	1113
V1552032	742	1551
V1000279	741	1059
V1302836	738	366
V1000852	737	1947
V1574099	735	798
V1001204	734	363
V1302663	734	357
V1462214	734	1008
V1000955	733	1788
V1598564	733	543
V1806724	733	813
V1257387	732	1239
V1001092	728	444
V1000252	726	423
V1000344	726	1392
V1598298	726	534
V1327026	724	330
V1573682	724	348
V1439197	723	1146
V1000725	720	393
V1064968	720	597
V1150732	720	1047
V1302785	720	318
V1420555	720	909
V1000855	719	636
V1000439	718	717
V1256248	718	540
V1000280	717	852
V1256334	716	909
V1000992	715	912
V1034610	715	1008
V1301168	714	939
V1580826	714	642
V1149883	713	228
V1150516	713	585
V1209998	713	357
V1880135	711	561
V1882846	711	105
V1891051	711	384
V1555579	709	924
V1000811	704	690
V1001237	703	720
V1257476	703	825
V1302793	698	369
V1580704	698	2094
V1000976	697	672
V1365557	697	1596
V1806761	697	1920
V1302978	696	345
V1684173	696	102
V1000854	695	1023
V1149387	694	624
V1462357	691	564
V1034612	689	1017
V1001142	688	261
V1302403	688	444
V1605178	688	852
V1000444	687	942
V1001134	686	1446
V1806757	686	606
V1000443	685	1473
V1301929	685	591
V1880185	685	996
V1001264	681	1887
V1302839	680	366
V1000997	679	1488
V1149676	678	417
V1886838	678	393
V1001103	677	681
V1001482	676	1455
V1149777	675	306
V1580899	675	891
V1880189	674	1779
V1598320	672	429
V1000977	671	915
V1806736	671	483
V1591198	670	309
V1598275	669	738
V1806700	666	1458
V1000967	664	801
V1301136	664	909
V1302158	664	507
V1208779	663	354
V1207252	662	1368
V1806738	662	894
V1149990	660	321
V1149685	659	417
V1001317	658	1008
V1000653	657	828
V1574079	657	1281
V1001210	656	648
V1301854	655	210
V1338039	655	390
V1872766	655	2184
V1888837	654	291
V1303504	653	639
V1001071	652	1143
V1156213	652	357
V1336827	651	459
V1159761	649	597
V1001196	647	1686
V1806699	647	1611
V1000880	646	528
V1006025	646	219
V1301230	646	360
V1149467	645	543
V1000215	644	843
V1301228	642	417
V1544187	641	624
V1001099	639	681
V1032822	637	507
V1064558	637	657
V1150020	637	336
V1001028	636	288
V1001008	635	768
V1001382	633	513
V1000947	632	945
V1598285	632	2928
V1755521	632	132
V1000341	631	828
V1880181	631	618
V1301451	630	474
V1001151	628	789
V1149904	628	261
V1303020	627	339
V1806719	627	1284
V1303506	625	2682
V1034877	623	1344
V1101803	623	351
V1001236	621	753
V1580921	621	657
V1000412	618	1158
V1207325	616	1104
V1000238	615	723
V1552029	614	1029
V1001349	613	531
V1001239	612	1212
V1302487	612	348
V1006031	610	1554
V1001163	609	1032
V1581842	609	453
V1000679	607	162
V1149568	607	465
V1150926	607	333
V1605201	607	813
V1886900	607	963
V1607556	605	1548
V1001153	604	792
V1598309	602	378
V1598749	602	414
V1000912	601	714
V1297334	601	669
V1598408	600	552
V1829409	600	699
V1000234	598	963
V1208607	597	798
V1883033	595	234
V1258241	594	774
V1000647	593	2739
V1001426	593	663
V1208688	593	492
V1209548	593	333
V1420591	592	1377
V1208868	590	360
V1001408	589	735
V1806707	589	939
V1149413	588	594
V1301140	587	315
V1880973	587	759
V1001310	586	477
V1136203	586	1047
V1000993	584	1200
V1149420	583	129
V1257366	583	552
V1598264	583	273
V1158467	582	603
V1000804	581	810
V1581541	581	153
V1000414	580	1155
V1000928	580	834
V1149482	580	525
V1547373	580	636
V1000795	579	708
V1035090	579	831
V1302389	579	273
V1159235	578	606
V1000220	577	906
V1597389	577	456
V1605203	577	1179
V1001430	576	807
V1547361	575	3162
V1806666	575	2568
V1000851	572	1452
V1543484	572	957
V1891327	572	243
V1149635	570	426
V1887034	570	702
V1001187	569	228
V1301226	569	528
V1836839	569	1800
V1302558	568	408
V1001080	567	366
V1000958	565	1215
V1001098	565	891
V1035573	565	1119
V1000649	564	1050
V1001373	564	981
V1553519	564	1431
V1806749	563	1350
V1034746	562	630
V1000366	561	351
V1000923	561	1170
V1000911	556	600
V1581858	553	1116
V1302240	552	213
V1573673	552	711
V1207669	551	288
V1001096	550	936
V1297343	550	627
V1000817	549	468
V1755613	549	1632
V1001330	548	924
V1000233	547	915
V1001101	547	1227
V1150715	547	642
V1423286	546	2631
V1580710	546	1014
V1880274	546	690
V1302421	545	438
V1547362	543	2913
V1580840	543	891
V1136565	542	288
V1420547	542	3234
V1493100	541	357
V1574094	541	1194
V1000772	540	582
V1001139	540	843
V1000683	539	921
V1000754	539	240
V1209135	539	447
V1297335	539	1098
V1887042	539	2385
V1001458	537	909
V1439343	537	426
V1462526	537	540
V1001436	536	1380
V1302684	536	288
V1580873	536	954
V1256476	535	195
V1425581	535	741
V1000287	533	1401
V1303077	533	282
V1000809	532	477
V1149879	532	342
V1210742	532	723
V1000917	531	405
V1001443	531	678
V1257473	530	1308
V1001375	529	921
V1034464	529	306
V1136562	529	1392
V1160574	529	594
V1301668	529	807
V1462721	529	231
V1598321	529	357
V1608857	529	468
V1001049	528	1158
V1000666	527	546
V1150492	527	2520
V1209796	524	738
V1555381	524	2973
V1206701	523	639
V1000953	522	768
V1149464	522	525
V1303260	522	306
V1000648	521	1251
V1580852	521	996
V1000654	520	618
V1001233	520	1383
V1886387	520	1008
V1001240	518	960
V1001279	517	1404
V1580850	517	255
V1000799	515	834
V1423293	515	651
V1615108	515	123
V1607559	514	285
V1000435	513	813
V1806682	513	720
V1001409	512	981
V1210443	512	372
V1213185	511	432
V1542445	511	849
V1000783	510	660
V1001205	510	1224
V1001206	510	975
V1598269	510	306
V1064561	509	468
V1158734	509	579
V1001256	507	855
V1257326	507	1194
V1598345	507	540
V1301234	505	297
V1581217	505	504
V1001455	503	1512
V1207069	503	339
V1580855	503	216
V1448327	500	957
V1302938	499	351
V1880183	499	948
V1362305	498	108
V1034622	497	1038
V1001263	496	1713
V1203576	496	960
V1159808	495	1119
V1302180	495	444
V1209839	493	585
V1302515	492	417
V1210744	491	714
V1555372	490	2187
V1598421	490	678
V1885559	490	114
V1829384	489	384
V1598928	488	336
V1598414	487	705
V1000334	486	462
V1001369	486	531
V1580989	486	441
V1001374	485	3126
V1199405	485	540
V1208518	485	321
V1555581	484	366
V1000662	482	531
V1000901	482	1812
V1000971	482	1272
V1257309	482	1218
V1149362	481	756
V1160460	481	585
V1211201	481	1296
V1439209	481	717
V1209826	480	729
V1580966	480	468
V1598282	480	780
V1000981	479	321
V1889844	477	219
V1764224	476	513
V1000813	475	456
V1001738	475	354
V1143823	475	426
V1303092	475	327
V1303201	475	312
V1000796	474	336
V1161311	474	414
V1693898	474	837
