gene	geneProduct
V1607575	DNA polymerase III PolC-type
V1852121	Thioredoxin reductase
V1034966	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1034686	MucBP domain protein
V1143676	ATP synthase subunit alpha
V1299127	Penicillin-binding protein B
V1000001	30S ribosomal protein S9
V1034812	Maltose transport system permease protein MalF
V1000821	Lyzozyme M1 (1%2C4-beta-N-acetylmuramidase)
V1755677	DNA-directed RNA polymerase subunit beta'
V1886961	Serine/threonine-protein kinase PrkC
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1481366	30S ribosomal protein S1
V1000171	Oligopeptide-binding protein AppA precursor
V1034789	Fumarate hydratase class II
V1237835	Glutathione transport system permease protein GsiC
V1381169	DNA-directed RNA polymerase subunit beta
V1852039	RNAP delta factor
V1836800	Protein involved in sex pheromone biosynthesis
V1000603	Putative Holliday junction resolvase
V1000827	putative tRNA-dihydrouridine synthase
V1000643	Ribonuclease R
V1034749	F-ATPase gamma subunit
V1034808	Intracellular maltogenic amylase
V1074742	30S ribosomal protein S12
V1755676	50S ribosomal protein L2
V1886895	50S ribosomal protein L13
V1491723	Ornithine carbamoyltransferase
V1899810	Trehalose import ATP-binding protein SugC
V1000020	30S ribosomal protein S19
V1000558	Putative protein phosphatase 2C-type
V1000140	Proline--tRNA ligase
V1594655	Stage 0 sporulation protein KD
V1000162	Dihydropteroate synthase
V1000108	ATP-dependent protease subunit HslV
V1000155	Farnesyl diphosphate synthase
V1435971	LPXTG cell wall anchor domain protein
V1000023	Ribose-phosphate pyrophosphokinase
V1000015	hypothetical protein
V1203300	dihydroxyacetone kinase
V1000526	Helicase IV
V1000632	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
V1076330	Helix-destabilizing protein
V1439186	50S ribosomal protein L19
V1891079	hypothetical protein
V1517484	50S ribosomal protein L6
V1000184	Bacteriophage peptidoglycan hydrolase
V1035359	Citrate lyase subunit beta
V1000086	Purine nucleoside receptor A
V1060343	F-type ATPase subunit delta
V1469282	Glutathione transport system permease protein GsiC
V1356068	Ribonuclease J 1
V1851978	sn-glycerol-3-phosphate-binding periplasmic protein UgpB precursor
V1503145	Uracil phosphoribosyltransferase
V1000504	Nicotinate phosphoribosyltransferase pncB2
V1000304	Pullulanase
V1836829	putative ABC transporter ATP-binding protein YheS
V1481470	C protein alpha-antigen precursor
V1213480	Recombinase A
V1885945	MucBP domain protein
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1001475	putative ABC transporter ATP-binding protein YxlF
V1000066	Serine protease Do-like HtrA
V1851982	putative ABC transporter ATP-binding protein YheS
V1310212	Beta-N-acetylhexosaminidase precursor
V1034788	Putative malate transporter YflS
V1000082	Replicative DNA helicase
V1035271	MucBP domain protein
V1852092	Folate ECF transporter S component FolT
V1462246	50S ribosomal protein L14
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1400074	ATP-dependent protease ATPase subunit ClpY
V1033756	Folate ECF transporter S component FolT
V1214686	LPXTG cell wall anchor domain protein
V1034690	50S ribosomal protein L18
V1755690	hypothetical protein
V1000317	Transcript cleavage factor GreA
V1000885	Ribonuclease J 1
V1006720	ABC transporter ATP-binding protein YxdL
V1207150	30S ribosomal protein S8
V1493841	Beta-N-acetylhexosaminidase precursor
V1852140	Methionine--tRNA ligase
V1000390	preprotein translocase subunit SecY
V1035412	PTS system mannose-specific EIIC component
V1000623	Stage III sporulation protein E
V1000132	Single-stranded-DNA-specific exonuclease RecJ
V1000019	50S ribosomal protein L22
V1000139	DNA polymerase III PolC-type
V1000563	Guanylate kinase
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1000734	50S ribosomal protein L21
V1464388	DNA-directed RNA polymerase subunit beta
V1158598	Translation initiation factor IF-3
V1000593	Carbamoyl-phosphate synthase small chain
V1209677	chromosome segregation protein SMC
V1364877	F-ATPase epsilon subunit
V1609073	Triosephosphate isomerase
V1046767	DNA polymerase I
V1000117	Ribonuclease Z
V1000525	Pantothenate kinase
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1431657	30S ribosomal protein S2
V1891385	50S ribosomal protein L29
V1829441	D-lactate dehydrogenase
V1608875	hypothetical protein
V1362300	EIIAB-Man
V1000166	ADP-ribose pyrophosphatase
V1000625	Helix-turn-helix domain protein
V1000091	hypothetical protein
V1381260	Adenylosuccinate synthetase
V1000834	DEAD-box ATP-dependent RNA helicase CshA
V1000604	hypothetical protein
V1035361	[Citrate [pro-3S]-lyase] ligase
V1852053	Putative niacin/nicotinamide transporter NaiP
V1000141	Phosphatidate cytidylyltransferase
V1034846	Arginine--tRNA ligase
V1448552	hypothetical protein
V1607589	Signal transduction histidine-protein kinase ArlS
V1000295	Glycine--tRNA ligase beta subunit
V1000378	50S ribosomal protein L3
V1000407	Helix-destabilizing protein
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1851983	ATP-dependent DNA helicase PcrA
V1000836	50S ribosomal protein L31 type B
V1034934	Rod shape-determining protein MreB
V1574099	PTS system mannose-specific EIIC component
V1872766	Ribonucleoside-diphosphate reductase subunit alpha 2
V1852111	Lipoteichoic acid synthase 1
V1000833	Alanine racemase
V1001467	S-adenosylmethionine synthase
V1000503	Calcium-transporting ATPase
V1000318	Phenylalanine--tRNA ligase beta subunit
V1164544	DNA polymerase III subunit gamma/tau
V1000500	DNA ligase
V1000022	hypothetical protein
V1000294	DNA primase
V1006728	putative oxidoreductase
V1038287	Tyrosine recombinase XerC
V1000113	GTP-binding protein EngA
V1339711	Foldase protein PrsA precursor
V1614065	FmtA-like protein
V1035018	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
V1607576	MucBP domain protein
V1355907	hypothetical protein
V1381763	Glucosamine kinase GspK
V1035261	Multicopper oxidase mco
V1000077	DNA polymerase III subunit beta
V1000386	50S ribosomal protein L5
V1000572	Folylpolyglutamate synthase
V1034983	preprotein translocase subunit SecA
V1268292	DEAD-box ATP-dependent RNA helicase CshA
V1503142	hypothetical protein
V1382281	50S ribosomal protein L27
V1000391	Adenylate kinase
V1064519	DNA polymerase III PolC-type
V1000152	hypothetical protein
V1034807	Oligo-1%2C6-glucosidase
V1469304	Glutamyl-tRNA(Gln) amidotransferase subunit C
V1143768	Phosphoglycerate kinase
V1836815	Galactose/methyl galactoside import ATP-binding protein MglA
V1034688	Energy-coupling factor transporter transmembrane protein EcfT
V1423292	Translation initiation factor IF-2
V1033375	Trigger factor
V1006719	FtsX-like permease family protein
V1799396	Proline--tRNA ligase
V1034747	F-ATPase subunit 6
V1469296	hypothetical protein
V1000631	Peptide chain release factor 2
V1000384	hypothetical protein
V1034961	anaerobic ribonucleotide reductase-activating protein
V1301238	hypothetical protein
V1852118	hypothetical protein
V1574088	hypothetical protein
V1035129	putative tRNA sulfurtransferase
V1159013	Cell division protein FtsZ
V1000329	Peptide chain release factor 3
V1491929	Translation initiation factor IF-3
V1150958	DNA topoisomerase 4 subunit A
V1852132	Nicotinate-nucleotide adenylyltransferase
V1522030	Beta-N-acetylhexosaminidase precursor
V1399511	6-phosphofructokinase
V1034687	tRNA pseudouridine synthase A
V1136911	Serine--tRNA ligase
V1436037	gram-positive signal peptide%2C YSIRK family
V1392006	50S ribosomal protein L19
V1552713	Phosphoglucosamine mutase
V1829392	Citrate lyase alpha chain
V1799419	Acetyltransferase YpeA
V1209674	PTS system maltose-specific EIICB component
V1000942	hypothetical protein
V1000016	50S ribosomal protein L29
V1006017	Ribonucleoside-diphosphate reductase subunit beta nrdF2
V1852080	UDP-N-acetylmuramate--L-alanine ligase
V1000622	putative inorganic polyphosphate/ATP-NAD kinase
V1000069	Sensor histidine kinase YycG
V1000382	hypothetical protein
V1034593	Zinc metalloprotease RasP
V1213484	Cyclodextrin-binding protein precursor
V1423303	Folate ECF transporter S component FolT
V1469297	tRNA-dihydrouridine synthase B
V1852066	hypothetical protein
V1000860	Vegetative protein 209
V1851988	hypothetical protein
V1034849	Phosphoenolpyruvate synthase
V1000888	ADP-binding protein
V1000074	Glucose-inhibited division protein A
V1851995	Ribosomal RNA small subunit methyltransferase H
V1000592	Dihydroorotase
V1852085	Magnesium-transporting ATPase%2C P-type 1
V1006819	Glutamine transport ATP-binding protein GlnQ
V1338858	GTP-binding protein HflX
V1035339	Ribonuclease R
V1852101	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
V1481434	G3P acyltransferase
V1445186	Proline--tRNA ligase
V1038255	Tyrosine--tRNA ligase
V1000892	Phosphoglucosamine mutase
V1391945	product=Deoxyuridine 5'-triphosphate nucleotidohydrolase
V1000637	ATP-dependent Clp protease proteolytic subunit
V1541136	hypothetical protein
V1035218	Phosphoglucosamine mutase
V1000478	Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
V1000456	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1034813	Maltose transport system permease protein MalG
V1000062	5'-nucleotidase YfbR
V1608734	ATP-dependent Clp protease ATP-binding subunit ClpE
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1755604	Fumarate reductase flavoprotein subunit precursor
V1522724	Aminopeptidase C
V1034689	Energy-coupling factor transporter ATP-binding protein EcfA2
V1000406	hypothetical protein
V1035142	Lactate 2-monooxygenase
V1836833	C protein alpha-antigen precursor
V1000146	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
V1006731	Alcohol dehydrogenase GroES-like domain protein
V1036199	Carbamoyl-phosphate synthase small chain
V1143704	Anaerobic ribonucleoside-triphosphate reductase
V1000028	putative deoxyribonuclease YcfH
V1481458	C protein alpha-antigen precursor
V1000151	30S ribosomal protein S16
V1399193	50S ribosomal protein L5
V1000154	Recombination protein N
V1046752	Beta-N-acetylhexosaminidase precursor
V1000332	Magnesium and cobalt efflux protein CorC
V1035413	product=PTS system mannose-specific EIIC component
V1034232	C protein alpha-antigen precursor
V1035089	Calcium-transporting ATPase
V1076036	Non-specific ribonucleoside hydrolase RihC
V1035021	Protein involved in sex pheromone biosynthesis
V1203576	6-phosphofructokinase
V1553617	hypothetical protein
V1491946	Rod shape-determining protein MreB
V1607555	Beta-N-acetylhexosaminidase precursor
V1381895	Trehalose import ATP-binding protein SugC
V1806747	50S ribosomal protein L11
V1000037	Aminopeptidase E
V1392092	putative aminodeoxychorismate lyase
V1033503	Type-1 restriction enzyme R protein
V1000619	Regulatory protein spx
V1000298	glutamyl-tRNA(Gln) amidotransferase subunit E
V1034988	Recombinase A
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1000590	Bifunctional protein pyrR
V1035400	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
V1058821	Holliday junction ATP-dependent DNA helicase RuvB
V1151036	Pur operon repressor
V1064644	putative endopeptidase p60 precursor
V1339798	L-serine dehydratase%2C alpha chain
V1598238	Peptide chain release factor 1
V1000458	Acyl-ACP thioesterase
V1035008	Isoleucine--tRNA ligase
V1035538	pyridoxamine 5'-phosphate oxidase%2C FMN-binding family
V1301158	Serine protease Do-like HtrA
V1000167	Cold shock-like protein CspG
V1035349	Stage 0 sporulation protein KD
V1852074	D-alanine--poly(phosphoribitol) ligase subunit 2
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1400168	Cell division protein DivIVA
V1000565	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000327	Replication initiation and membrane attachment protein
V1912444	Putative membrane protein insertion efficiency factor
V1852142	gram-positive signal peptide%2C YSIRK family
V1000938	Cysteine--tRNA ligase
V1000385	50S ribosomal protein L24
V1852079	Sensor protein kinase WalK
V1000180	Uracil transporter
V1034938	Valine--tRNA ligase
V1510921	Glutamate--tRNA ligase
V1064607	Pullulanase
V1458569	Heat shock protein 70
V1469295	Folylpolyglutamate synthase
V1000605	MutS2 protein
V1000881	D-serine/D-alanine/glycine transporter
V1000882	Acetate kinase
V1210262	30S ribosomal protein S11
V1000169	Chromosome partition protein Smc
V1000057	Ribose-phosphate pyrophosphokinase
V1000600	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
V1042441	50S ribosomal protein L22
V1882202	hypothetical protein
V1000176	putative glutamine ABC transporter permease protein GlnM
V1000962	Anaerobic ribonucleoside-triphosphate reductase
V1076095	hypothetical protein
V1035393	Cytochrome bd-II oxidase subunit 1
V1000159	putative peptidase
V1851984	NH(3)-dependent NAD(+) synthetase
V1162544	hypothetical protein
V1034871	Aminopeptidase N
V1033129	Phosphoenolpyruvate-protein phosphotransferase
V1064553	chromosome segregation protein SMC
V1210751	50S ribosomal protein L10
V1034748	F-type ATPase subunit delta
V1574093	hypothetical protein
V1046753	adaptor protein
V1257375	30S ribosomal protein S1
V1442368	Ribosomal large subunit pseudouridine synthase D
V1001181	F-type ATPase subunit b
V1203306	LPXTG cell wall anchor domain protein
V1035465	Carbamoyl-phosphate synthase large chain
V1064968	85 kDa vitronectin-binding protein
V1000479	Phenylalanine--tRNA ligase beta subunit
V1034810	Beta-phosphoglucomutase
V1755608	dihydroxyacetone kinase
V1000611	Beta-Ala-Xaa dipeptidase
V1207166	Lysine--tRNA ligase
V1755613	Ribonuclease Y
V1034746	Uracil phosphoribosyltransferase
V1851972	Peptidase T
V1035578	UTP--glucose-1-phosphate uridylyltransferase
V1104333	Proline iminopeptidase
V1483972	C protein alpha-antigen precursor
V1899805	C protein alpha-antigen precursor
V1339995	putative tRNA sulfurtransferase
V1000392	Translation initiation factor IF-1
V1392169	hypothetical protein
V1033924	30S Ribosomal protein S1
V1064639	Di-/tripeptide transporter
V1875154	D-alanyl-D-alanine carboxypeptidase DacA precursor
V1000518	Glv operon regulatory protein
V1297407	Phosphate-import protein PhnD precursor
V1852017	Cytidylate kinase
V1596798	C protein alpha-antigen precursor
V1000634	Excinuclease ABC subunit A
V1006627	Magnesium and cobalt efflux protein CorC
V1000185	Glucan 1%2C6-alpha-glucosidase
V1035436	ATP-dependent Clp protease ATP-binding subunit ClpE
V1000118	O-acetyltransferase OatA
V1000045	hypothetical protein
V1608726	Bifunctional protein GlmU
V1167856	Tyrosine recombinase XerD
V1035314	Ribonuclease P protein component
V1362257	Glv operon regulatory protein
V1542216	hypothetical protein
V1213513	Maltose phosphorylase
V1143786	putative manganese-dependent inorganic pyrophosphatase
V1000538	Nucleoid occlusion protein
V1000574	Septation ring formation regulator EzrA
V1553535	Penicillin-binding protein 1A
V1000569	Rod shape-determining protein MreC
V1034853	Calcium-transporting ATPase
V1615860	repeat
V1600200	Phosphoenolpyruvate-protein phosphotransferase
V1553529	Beta-N-acetylhexosaminidase precursor
V1553528	Beta-N-acetylhexosaminidase precursor
V1000172	Stage 0 sporulation protein KC
V1268476	CBS domain protein
V1000566	Phospho-N-acetylmuramoyl-pentapeptide-transferase
V1000099	mevalonate kinase
V1000050	Cysteine-rich secretory protein family protein
V1364363	ATP-dependent Clp protease ATP-binding subunit ClpX
V1213485	Maltose transport system permease protein MalF
V1159877	50S ribosomal protein L4
V1851958	Nucleoid-associated protein
V1852100	Thiamine pyrophosphokinase
V1034787	putative oxidoreductase YjmC
V1295329	Holo-[acyl-carrier-protein] synthase
V1000120	putative GTP-binding protein EngB
V1000633	Excinuclease ABC subunit B
V1006029	UDP-N-acetylenolpyruvoylglucosamine reductase
V1851969	hypothetical protein
V1035036	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1136203	t(6)A37 threonylcarbamoyladenosine biosynthesis protein
V1597389	50S ribosomal protein L11
V1064578	hypothetical protein
V1035112	Trehalose import ATP-binding protein SugC
V1034962	Asparagine synthetase [glutamine-hydrolyzing] 1
V1000597	DNA mismatch repair protein MutL
V1481348	Phenylalanine--tRNA ligase alpha subunit
V1000624	Peptidase M16 inactive domain protein
V1000328	Dephospho-CoA kinase
V1000831	Transcription-repair-coupling factor
V1000088	Deoxyadenosine kinase
V1608774	Glutamine transport ATP-binding protein GlnQ
V1007409	CRISPR-associated endonuclease Cas1
V1034965	Ribokinase
V1010815	ribosomal-protein-alanine N-acetyltransferase
V1607584	hypothetical protein
V1882223	6-phosphofructokinase
V1000387	50S ribosomal protein L6
V1034772	Ribose import ATP-binding protein RbsA
V1836834	camphor resistance protein CrcB
V1000560	Methionyl-tRNA formyltransferase
V1000475	hypothetical protein
V1298012	Type I restriction enzyme EcoR124II R protein
V1000455	Staphylococcal respiratory response protein A
V1074688	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
V1481442	Pullulanase
V1157973	hypothetical protein
V1614086	hypothetical protein
V1491720	30S ribosomal protein S12
V1390055	hypothetical protein
V1143274	gram-positive signal peptide%2C YSIRK family
V1033757	Glutamate--tRNA ligase
V1034943	Threonine--tRNA ligase
V1143823	6-phosphofructokinase
V1594712	RNA polymerase sigma factor RpoD
V1885092	Formate--tetrahydrofolate ligase 1
V1836802	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
V1852069	YibE/F-like protein
V1155228	Elongation factor Tu
V1000051	hypothetical protein
V1799397	Glutathione transport system permease protein GsiC
V1000555	hypothetical protein
V1886694	GTP pyrophosphokinase YjbM
V1899789	DNA topoisomerase 1
V1000636	LPPG:FO 2-phospho-L-lactate transferase
V1000316	Penicillin-binding protein 2B
V1899800	Phosphocarrier protein HPr
V1006628	Methionine aminopeptidase 1
V1000024	Bifunctional protein GlmU
V1042869	polynucleotide kinase
V1001488	Mannosylfructose-phosphate synthase
V1000137	hypothetical protein
V1136510	50S ribosomal protein L2
V1000575	Integrase
V1042629	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1136163	50S ribosomal protein L10
V1000073	Putative NrdI-like protein
V1136980	hypothetical protein
V1034635	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1064569	Exo-glucosaminidase LytG precursor
V1390171	C protein alpha-antigen precursor
V1035417	putative transcriptional regulatory protein
V1035011	Cell division protein FtsA
V1448327	F-ATPase gamma subunit
V1836832	Elongation factor P
V1035114	putative metal-dependent RNase%2C consists of a metallo-beta-lactamase domain and an RNA-binding KH domain
V1000477	ABC-type transport system involved in multi-copper enzyme maturation%2C permease component
V1503164	Serine-rich repeat protein GspB
V1000173	ATP-dependent DNA helicase RecG
V1000573	Cysteine desulfurase
V1000505	Mannosyltransferase OCH1
V1209724	Cell division protein FtsZ
V1000002	tRNA pseudouridine synthase A
V1035120	DNA primase
V1035156	Glucosamine kinase GspK
V1035553	Tyrosine phosphorylated protein A
V1034678	putative tRNA-dihydrouridine synthase
V1383406	Ribosome-releasing factor
V1436021	Pullulanase
V1035019	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1033891	hypothetical protein
V1112929	AAA domain (dynein-related subfamily)
V1136305	Beta-phosphoglucomutase
V1034912	Phenylalanine--tRNA ligase beta subunit
V1000454	Aspartate racemase
V1000536	putative chromosome-partitioning protein ParB
V1006626	Histidine--tRNA ligase
V1000296	Recombination protein O
V1000102	ATP-dependent helicase/nuclease subunit A
V1035035	UGMP family protein
V1034921	Alanine--tRNA ligase
V1000380	30S ribosomal protein S19
V1167421	Chromosomal replication initiator protein DnaA
V1000039	anaerobic ribonucleotide reductase-activating protein
V1298017	Competence-specific nuclease
V1418919	hypothetical protein
V1000133	sortase
V1149253	Bacteriophage peptidoglycan hydrolase
V1000936	Alpha-ribazole phosphatase
V1006721	hypothetical protein
V1469285	Hypoxanthine-guanine phosphoribosyltransferase
V1043350	Stage 0 sporulation protein KD
V1581231	50S ribosomal protein L13
V1034765	Tagatose-6-phosphate kinase
V1001487	D-inositol 3-phosphate glycosyltransferase
V1167711	gram-positive signal peptide%2C YSIRK family
V1423314	putative endopeptidase p60 precursor
V1001477	hypothetical protein
V1210636	single-stranded DNA-binding protein
V1034692	ATP-dependent Clp protease ATP-binding subunit ClpC
V1034773	Purine nucleoside receptor A
V1423338	putative acetyltransferase
V1423308	C protein alpha-antigen precursor
V1035520	DNA protection during starvation protein
V1000635	glmZ(sRNA)-inactivating NTPase
V1000824	Zinc import ATP-binding protein ZnuC
V1481290	putative ABC transporter ATP-binding protein
V1000832	Peptidyl-tRNA hydrolase
V1035023	ATP-dependent DNA helicase PcrA
V1851962	hypothetical protein
V1034841	Foldase protein PrsA precursor
V1034955	Exo-glucosaminidase LytG precursor
V1594751	UDP-N-acetylmuramoylalanine--D-glutamate ligase
V1000309	hypothetical protein
V1034763	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1295109	Thiol-activated cytolysin
V1512172	hypothetical protein
V1430423	Peptide deformylase 2
V1000163	Non-canonical purine NTP pyrophosphatase
V1000559	Ribosomal RNA small subunit methyltransferase B
V1000376	Vegetative protein 19
V1580786	PTS system mannose-specific EIIC component
V1000027	Ribonuclease M5
V1268240	Pullulanase
V1000644	SsrA-binding protein
V1034634	DNA gyrase subunit A
V1035022	DNA ligase
V1592383	D-alanine--poly(phosphoribitol) ligase subunit 1
V1883081	Cell division protein FtsZ
V1000164	GTP cyclohydrolase 1
V1008711	Pullulanase
V1381580	H(+)/Cl(-) exchange transporter ClcA
V1064634	N-acetylmuramic acid 6-phosphate etherase
V1000311	Rhomboid protease GluP
V1594239	Glycine--tRNA ligase alpha subunit
V1000115	Segregation and condensation protein A
V1000535	Isochorismatase family protein YecD
V1256223	Enolase
V1481295	Penicillin-binding protein 2B
V1035027	DNA polymerase III subunit gamma/tau
V1035382	Phosphoglucomutase
V1000552	putative galacturonate locus repressor
V1268426	DNA topoisomerase 4 subunit B
V1000138	hypothetical protein
V1203402	EIICB-Lac
V1000135	putative ribosomal protein YlxQ
V1000087	L-arabinose transporter permease protein
V1034596	L%2CD-transpeptidase catalytic domain
V1035353	Stress protein H5
V1580709	30S ribosomal protein S21
V1000816	Glyceraldehyde-3-phosphate dehydrogenase
V1491873	hypothetical protein
V1136440	50S ribosomal protein L16
V1510897	chromosome segregation protein
