gene	count	length
V1000564	4355	1263
V1420562	4349	786
V1014932	4345	1569
V1085032	4339	567
V1442477	4335	1032
V1275414	4325	852
V1039005	4324	3882
V1073610	4315	2121
V1445292	4315	4755
V1399711	4313	3810
V1000037	4312	1311
V1000301	4311	2253
V1550366	4304	573
V1083585	4290	1035
V1079172	4287	1266
V1458722	4284	1038
V1354940	4276	6774
V1576338	4275	2502
V1356188	4260	1359
V1594437	4256	954
V1164543	4249	1293
V1339870	4245	1107
V1198050	4225	102
V1269313	4222	345
V1089092	4217	516
V1891332	4215	5532
V1340709	4200	480
V1879897	4190	498
V1095854	4178	384
V1034135	4175	186
V1498602	4166	9630
V1000499	4164	1440
V1553763	4152	4128
V1559309	4145	2406
V1441364	4142	480
V1398523	4135	312
V1553534	4127	3228
V1594012	4111	3777
V1071489	4098	3636
V1073413	4096	1119
V1553668	4082	1308
V1071061	4075	774
V1884213	4072	3552
V1010072	4071	1101
V1389384	4069	657
V1011014	4068	1536
V1519450	4059	447
V1852133	4058	408
V1074059	4056	2784
V1103825	4056	555
V1297375	4052	186
V1012852	4046	978
V1503166	4044	3753
V1420630	4042	816
V1015185	4035	2031
V1841419	4035	1209
V1000144	4030	774
V1547588	4018	9660
V1082647	4016	1260
V1080828	4014	2583
V1553684	4014	1341
V1364636	3993	174
V1037967	3992	570
V1522724	3989	1353
V1294890	3984	1821
V1445551	3983	9102
V1322633	3978	105
V1143990	3975	567
V1084261	3969	1413
V1070540	3962	1095
V1841396	3949	1461
V1082749	3942	2565
V1269402	3942	351
V1436021	3941	5076
V1017590	3918	1224
V1105705	3916	1968
V1267384	3909	1911
V1728013	3899	441
V1879882	3898	438
V1102449	3895	10164
V1000023	3892	993
V1012820	3888	1287
V1073798	3885	1077
V1569324	3878	285
V1594748	3874	1296
V1007440	3846	672
V1420563	3842	1971
V1163596	3837	7965
V1194990	3835	2574
V1445426	3828	1794
V1080630	3819	891
V1326836	3817	324
V1006021	3812	360
V1612021	3810	429
V1430608	3805	2331
V1166797	3792	9675
V1070545	3786	447
V1011009	3781	285
V1000611	3775	1398
V1000593	3773	1083
V1354953	3773	924
V1177863	3770	888
V1150298	3765	693
V1191213	3759	2637
V1886965	3758	444
V1553580	3748	2205
V1374846	3741	447
V1879918	3739	438
V1041428	3737	1719
V1595063	3731	882
V1841430	3726	3099
V1085507	3725	1665
V1138248	3719	1341
V1082319	3718	2034
V1084373	3713	1251
V1294696	3711	336
V1000010	3699	186
V1180042	3695	216
V1879847	3694	330
V1249121	3693	579
V1552751	3693	1104
V1199871	3691	840
V1076036	3677	942
V1000601	3670	2721
V1841384	3666	879
V1392083	3664	1602
V1168235	3659	678
V1374569	3659	1968
V1197333	3658	594
V1000082	3655	1374
V1436276	3638	5799
V1013406	3627	1908
V1150291	3627	756
V1432853	3625	357
V1420560	3621	1269
V1073993	3619	1992
V1464058	3616	2184
V1060343	3615	360
V1886517	3614	576
V1585028	3609	654
V1552748	3604	837
V1072349	3596	1695
V1081266	3593	1605
V1851967	3593	1083
V1736883	3590	9549
V1103723	3585	1188
V1033302	3583	1296
V1000009	3581	441
V1000835	3579	1368
V1235850	3576	297
V1007844	3573	2427
V1150299	3573	822
V1007473	3562	696
V1138247	3551	1713
V1200366	3550	1962
V1042555	3549	993
V1138323	3549	2136
V1000140	3544	1746
V1076929	3541	189
V1102145	3536	648
V1886662	3535	720
V1000596	3529	1635
V1058170	3528	1308
V1082990	3520	1761
V1000892	3511	1353
V1137057	3511	9576
V1007949	3501	2058
V1046751	3499	1299
V1000075	3498	372
V1881163	3494	705
V1159013	3493	1371
V1613031	3478	534
V1577648	3476	774
V1007441	3472	2787
V1356068	3468	1698
V1879849	3454	195
V1498595	3451	981
V1167440	3442	1344
V1294822	3439	900
V1431950	3438	618
V1465413	3436	1425
V1496913	3436	354
V1081148	3433	3225
V1552713	3431	1353
V1558287	3424	1326
V1612264	3424	2808
V1882884	3423	132
V1354657	3422	264
V1268240	3419	4962
V1000001	3418	396
V1011952	3418	408
V1565781	3417	138
V1013977	3407	1083
V1007426	3404	1005
V1033715	3402	708
V1138601	3399	2499
V1836820	3398	1560
V1150297	3393	813
V1085680	3389	1206
V1434355	3389	402
V1151616	3380	3933
V1617876	3374	5031
V1381908	3372	951
V1011157	3368	531
V1397237	3357	435
V1000121	3353	1302
V1335069	3350	228
V1888216	3350	1431
V1007967	3341	813
V1013990	3334	312
V1374419	3332	963
V1366482	3326	420
V1400168	3325	840
V1482487	3323	1029
V1852039	3323	555
V1547407	3322	1215
V1576351	3316	1176
V1155393	3311	2079
V1015011	3305	1629
V1481436	3303	279
V1073415	3297	510
V1483720	3294	711
V1041200	3287	1809
V1464766	3287	2469
V1879999	3284	405
V1075430	3283	432
V1258090	3281	900
V1886961	3278	1968
V1008711	3276	4848
V1074062	3276	1857
V1469327	3270	519
V1408712	3265	5943
V1103247	3264	9654
V1179088	3263	477
V1141150	3262	1311
V1213480	3261	1062
V1425877	3261	786
V1073739	3259	828
V1074886	3255	525
V1374087	3252	1092
V1500012	3251	348
V1013794	3247	279
V1430377	3244	1728
V1334705	3243	5325
V1043994	3239	660
V1079328	3238	1572
V1064607	3230	5193
V1491698	3230	2709
V1000092	3229	1218
V1373874	3221	681
V1090535	3220	540
V1464284	3220	1134
V1441127	3218	549
V1138617	3216	993
V1010371	3213	1314
V1190729	3212	1371
V1010450	3209	1401
V1144281	3209	375
V1033503	3204	3099
V1000108	3202	525
V1083372	3193	1656
V1413201	3193	2775
V1380652	3189	441
V1155143	3185	2466
V1358890	3179	651
V1580786	3177	327
V1852050	3174	2157
V1375318	3169	1938
V1102521	3168	873
V1037207	3167	663
V1080012	3160	1446
V1836800	3156	1131
V1040581	3155	621
V1040657	3152	1416
V1102774	3150	3387
V1162881	3150	1749
V1400074	3145	1431
V1010897	3144	1284
V1547364	3144	4326
V1006022	3135	690
V1240249	3135	345
V1240761	3134	4938
V1000012	3126	531
V1039311	3125	3420
V1295139	3124	1032
V1082201	3119	1914
V1440527	3118	1356
V1040580	3111	639
V1000300	3103	1839
V1153330	3101	240
V1841403	3101	1599
V1079145	3092	1578
V1530442	3090	621
V1736903	3090	1782
V1007969	3087	1449
V1008730	3086	2508
V1241397	3086	1854
V1139033	3085	1734
V1012601	3084	690
V1489066	3068	660
V1553618	3067	894
V1886712	3067	1212
V1138614	3066	801
V1007436	3065	1320
V1144023	3060	528
V1420585	3055	1809
V1403556	3052	1257
V1000014	3051	369
V1011012	3050	495
V1291848	3046	504
V1522026	3046	1029
V1043350	3042	705
V1151052	3036	7704
V1431027	3036	1419
V1144304	3033	342
V1000592	3030	1278
V1602989	3030	1389
V1079324	3029	2460
V1266177	3024	1818
V1017440	3018	747
V1200625	3014	1197
V1409027	3012	450
V1086903	3011	921
V1087039	3011	204
V1071065	3003	1023
V1354908	3003	2229
V1138351	2998	1176
V1042495	2997	447
V1423312	2990	2901
V1463890	2989	2214
V1106547	2986	1743
V1851980	2985	1823
V1085814	2984	504
V1886558	2984	351
V1083391	2982	1563
V1006627	2980	915
V1547617	2980	5952
V1265692	2978	5055
V1033881	2974	291
V1076687	2972	477
V1080456	2969	1554
V1011015	2961	861
V1249122	2958	576
V1580955	2956	588
V1075065	2955	1011
V1145270	2954	2847
V1041179	2951	1440
V1295001	2951	6012
V1574627	2951	231
V1553632	2945	978
V1820497	2943	1533
V1881259	2938	2655
V1889488	2935	333
V1576837	2929	1287
V1852121	2929	1557
V1012782	2927	1662
V1039702	2926	3048
V1033924	2925	312
V1000526	2918	2310
V1102780	2907	2136
V1075094	2906	684
V1016890	2905	309
V1104190	2902	4023
V1391823	2902	6024
V1481445	2891	6438
V1836829	2888	1623
V1081814	2884	936
V1469580	2884	1563
V1415806	2880	4086
V1139151	2879	3726
V1008385	2870	1440
V1886411	2865	1647
V1146313	2863	759
V1594229	2862	1410
V1083359	2849	1392
V1072283	2843	1560
V1082432	2839	2064
V1273957	2836	1191
V1010826	2835	465
V1886464	2833	255
V1551954	2830	306
V1082084	2827	1458
V1088710	2826	960
V1171335	2826	561
V1180252	2821	2055
V1121567	2813	168
V1202447	2813	591
V1138294	2812	2157
V1275127	2811	909
V1017849	2802	840
V1121000	2802	2145
V1103849	2801	1626
V1106664	2800	2376
V1000088	2799	645
V1000015	2797	267
V1374878	2793	246
V1000295	2787	2070
V1140670	2785	1506
V1576382	2781	561
V1012850	2780	369
V1373952	2779	3720
V1085416	2776	1143
V1491718	2775	804
V1082262	2772	1461
V1249999	2771	336
V1553772	2771	321
V1149253	2766	687
V1015123	2761	1674
V1081379	2756	2616
V1379996	2754	1263
V1143275	2753	2379
V1000558	2749	750
V1075399	2749	990
V1144196	2748	408
V1500210	2738	1554
V1436794	2732	1353
V1357210	2730	528
V1616735	2729	2661
V1103366	2728	531
V1167101	2727	5997
V1013989	2726	336
V1423289	2723	1266
V1040402	2722	1530
V1342929	2721	555
V1041445	2720	366
V1194354	2717	387
V1152318	2714	1056
V1075502	2713	651
V1013797	2712	3288
V1574191	2712	210
V1108928	2710	1404
V1503164	2710	9888
V1015184	2707	654
V1338858	2707	1326
V1615860	2703	7791
V1042496	2696	693
V1013090	2684	993
V1277311	2677	444
V1291933	2677	867
V1033560	2667	741
V1357847	2666	915
V1138310	2663	708
V1594750	2662	576
V1687090	2660	1341
V1169695	2656	114
V1010898	2652	1242
V1820378	2652	540
V1499291	2649	1083
V1074475	2638	1098
V1340115	2635	798
V1000006	2634	117
V1073807	2633	1764
V1080858	2633	3354
V1043313	2632	1005
V1000304	2631	1872
V1150978	2631	2031
V1080688	2629	1911
V1239597	2626	735
V1541161	2625	1521
V1851983	2624	2235
V1553587	2622	1236
V1852132	2621	1230
V1375366	2620	1536
V1295084	2618	429
V1547357	2618	150
V1574168	2618	5724
V1010170	2615	1455
V1069274	2613	540
V1042097	2612	1200
V1592800	2612	195
V1103724	2611	9546
V1138984	2611	411
V1000117	2609	927
V1074401	2609	726
V1000313	2607	2385
V1440773	2599	519
V1195330	2598	261
V1414120	2596	147
V1000625	2595	1104
V1014995	2595	1353
V1000069	2594	1839
V1020418	2593	1284
V1040916	2590	561
V1083335	2589	1002
V1040122	2588	2337
V1464033	2587	1161
V1162248	2586	1662
V1071723	2582	1128
V1015610	2581	1941
V1355823	2578	960
V1034832	2577	1902
V1087334	2571	930
V1482551	2570	912
V1553586	2567	930
V1000081	2566	2016
V1042989	2566	291
V1076103	2563	177
V1080143	2558	1362
V1009322	2556	1812
V1075599	2556	828
V1075971	2554	306
V1576647	2553	2289
V1160507	2551	666
V1482506	2548	159
V1875168	2548	300
V1357367	2547	204
V1364877	2543	441
V1880116	2540	918
V1553746	2534	2220
V1014561	2532	219
V1806797	2528	1572
V1378209	2527	303
V1483873	2527	291
V1175163	2524	2280
V1354936	2524	534
V1519910	2509	222
V1138628	2508	1335
V1043762	2507	834
V1593006	2502	5889
V1296100	2489	591
V1886303	2488	999
V1001475	2487	891
V1374264	2486	747
V1077505	2484	183
V1077624	2484	351
V1041703	2480	993
V1339861	2479	435
V1736971	2479	3756
V1041590	2470	189
V1203355	2468	1143
V1138252	2467	912
V1072281	2466	1620
V1010362	2465	1806
V1079169	2463	2349
V1357921	2462	936
V1011950	2461	1356
V1069595	2461	429
V1010861	2459	414
V1007469	2458	2103
V1466175	2458	1095
V1363754	2457	1200
V1316499	2455	1125
V1137029	2453	978
V1481297	2453	2490
V1380518	2452	1506
V1459209	2451	945
V1432175	2445	729
V1012819	2440	1122
V1542216	2437	5388
V1069656	2436	1098
V1138249	2436	1251
V1481312	2434	1500
V1014182	2433	1977
V1015865	2432	231
V1483966	2422	1959
V1011960	2416	633
V1294915	2416	6018
V1886582	2416	2412
V1488556	2415	792
V1466186	2414	870
V1435489	2406	327
V1390055	2405	324
V1354951	2401	1071
V1092088	2399	309
V1103289	2399	2193
V1553605	2399	498
V1038361	2397	1230
V1294938	2394	2166
V1581661	2394	240
V1164544	2390	1830
V1560929	2390	906
V1463704	2387	1833
V1071928	2384	1656
V1082460	2384	2475
V1039792	2383	513
V1089427	2377	1014
V1000476	2374	882
V1482461	2372	1938
V1737006	2368	7281
V1084672	2363	1371
V1553846	2349	2640
V1038283	2345	1287
V1016421	2342	432
V1464057	2342	2211
V1577140	2339	3606
V1328066	2336	2490
V1000307	2334	1338
V1042447	2334	1401
V1440420	2334	1677
V1481429	2331	7854
V1374012	2328	1626
V1430612	2327	2025
V1010596	2325	1197
V1341295	2325	342
V1381260	2325	870
V1505538	2325	1185
V1076773	2320	237
V1105638	2316	1401
V1236942	2315	324
V1547691	2315	1866
V1071567	2313	993
V1400436	2313	2697
V1081811	2310	1842
V1150301	2310	1242
V1074771	2306	1389
V1074885	2306	345
V1256496	2306	696
V1376759	2304	174
V1171816	2301	153
V1012526	2300	1170
V1082087	2298	1104
V1202316	2297	1011
V1106834	2296	450
V1579870	2294	225
V1203459	2293	318
V1080608	2292	2955
V1851995	2292	954
V1013300	2291	1758
V1329936	2291	273
V1381169	2290	2031
V1442370	2289	618
V1079327	2288	279
V1152196	2285	1431
V1000020	2284	285
V1012174	2283	1683
V1074742	2283	414
V1464522	2280	1527
V1385479	2279	6960
V1139144	2278	615
V1576156	2278	1155
V1851961	2278	2178
V1011011	2275	672
V1852028	2274	2100
V1015178	2269	6246
V1000590	2268	543
V1000844	2268	1230
V1294043	2267	357
V1007409	2264	939
V1007444	2264	2214
V1072215	2261	2061
V1469298	2261	636
V1618886	2261	1704
V1841310	2257	2346
V1445250	2256	132
V1439186	2255	405
V1392011	2252	237
V1517484	2249	303
V1000046	2247	477
V1083554	2247	1263
V1886598	2247	468
V1267247	2240	4632
V1000604	2236	312
V1046766	2235	9891
V1886398	2232	123
V1577095	2231	1584
V1174424	2230	273
V1237505	2229	1455
V1014274	2225	906
V1081088	2225	1050
V1000149	2224	783
V1392259	2224	1062
V1070514	2222	2757
V1139691	2221	1317
V1083902	2218	2097
V1469304	2216	336
V1102582	2215	2250
V1000044	2214	1950
V1886538	2212	351
V1368681	2209	990
V1015734	2208	1665
V1138297	2208	1515
V1291747	2208	1683
V1040177	2206	2562
V1169324	2206	420
V1001546	2204	1218
V1083704	2204	666
V1886482	2204	495
V1240407	2202	927
V1045334	2200	393
V1328565	2200	237
V1000518	2197	807
V1152185	2197	2073
V1000632	2196	1020
V1103146	2194	1269
V1194689	2193	312
V1000574	2191	1728
V1019923	2191	828
V1395075	2190	699
V1041071	2189	318
V1268242	2187	1305
V1374478	2186	1317
V1420584	2185	492
V1341017	2182	399
V1014328	2181	324
V1334693	2180	7347
V1363976	2180	1776
V1384537	2179	264
V1562543	2178	618
V1072586	2174	2856
V1249839	2172	441
V1073412	2170	291
V1399582	2169	2193
V1082075	2168	3744
V1198583	2163	4116
V1875154	2160	1305
V1102771	2158	1104
V1082083	2156	1326
V1009350	2155	1302
V1007970	2154	1371
V1075213	2154	534
V1038020	2153	492
V1138549	2151	3171
V1435562	2150	321
V1374740	2149	756
V1576136	2149	957
V1037601	2145	1707
V1138250	2144	966
V1483584	2143	1176
V1295093	2137	372
V1010210	2136	1404
V1464152	2136	1392
V1000028	2134	774
V1081809	2134	2190
V1138309	2134	1782
V1143342	2131	2850
V1074528	2130	1020
V1008227	2127	2352
V1006096	2126	594
V1074108	2123	1899
V1888223	2122	819
V1138734	2118	1719
V1076330	2117	465
V1440590	2117	828
V1010448	2114	2244
V1074548	2114	366
V1413458	2113	1680
V1464388	2112	3438
V1090580	2109	771
V1358175	2109	786
V1070814	2108	2763
V1572527	2108	186
V1320051	2105	498
V1010331	2104	2601
V1392216	2103	1011
V1010232	2100	1212
V1277666	2100	174
V1423324	2100	2745
V1164826	2098	1566
V1382281	2097	300
V1200297	2096	522
V1530889	2095	417
V1102932	2093	1746
V1232339	2093	282
V1074550	2092	195
V1315966	2091	1317
V1572880	2090	228
V1086018	2088	771
V1171040	2087	1233
V1007412	2086	588
V1058821	2082	1020
V1231257	2080	3978
V1463662	2073	336
V1500790	2072	873
V1841425	2072	3096
V1000294	2069	1803
V1483085	2069	4182
V1250750	2067	453
V1013252	2066	1188
V1072901	2066	1005
V1081292	2066	1533
V1074321	2062	1458
V1011951	2059	228
V1071809	2058	378
V1072180	2058	1371
V1238024	2055	519
V1085033	2053	1563
V1275019	2050	936
V1139788	2048	2175
V1374236	2048	483
V1147515	2046	483
V1249444	2046	543
V1075539	2044	753
V1015869	2043	369
V1038350	2043	897
V1836807	2043	186
V1469318	2042	633
V1345089	2040	132
V1083864	2039	1626
V1040206	2037	3369
V1017017	2036	264
V1040562	2036	762
V1081290	2036	1488
V1445801	2035	507
V1449006	2035	465
V1522031	2034	1227
V1297404	2031	3024
V1420810	2031	2628
V1499268	2030	1206
V1195338	2029	3408
V1362039	2028	309
V1009697	2026	474
V1577793	2026	1677
V1015609	2022	987
V1014819	2020	1269
V1886513	2020	696
V1037208	2019	414
V1000329	2018	1572
V1009331	2016	285
V1374695	2016	1344
V1380542	2014	1116
V1608718	2012	768
V1007477	2010	1467
V1191447	2009	849
V1432502	2008	591
