gene	geneProduct
V1299127	Penicillin-binding protein B
V1072924	50S ribosomal protein L7/L12
V1033375	Trigger factor
V1138661	Alanine--tRNA ligase
V1541210	hypothetical protein
V1008714	1%2C4-alpha-glucan branching enzyme GlgB
V1011016	ATP synthase subunit beta
V1553523	Foldase protein PrsA precursor
V1415812	hypothetical protein
V1394807	Elongation factor Tu
V1075411	Vegetative protein 19
V1000533	CTP synthase
V1081969	Electron transfer flavoprotein large subunit
V1073924	50S ribosomal protein L17
V1080997	Arginine--tRNA ligase
V1000167	Cold shock-like protein CspG
V1070014	Elongation factor Tu
V1594784	Diacylglycerol kinase
V1265582	Elongation factor Tu
V1015866	hypothetical protein
V1000317	Transcript cleavage factor GreA
V1177532	50S ribosomal protein L11
V1000944	50S ribosomal protein L1
V1039101	Trigger factor
V1000109	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
V1356515	GMP reductase
V1381763	Glucosamine kinase GspK
V1576738	methylmalonyl-CoA epimerase
V1073235	putative PEP-CTERM system TPR-repeat lipoprotein
V1381895	Trehalose import ATP-binding protein SugC
V1079230	Threonine--tRNA ligase
V1038290	FeoA domain protein
V1394176	PTS system galactitol-specific EIIC component
V1851977	Lipopolysaccharide export system ATP-binding protein LptB
V1083487	hypothetical protein
V1104643	1%2C4-alpha-glucan branching enzyme GlgB
V1736967	hypothetical protein
V1085162	(S)-sulfolactate dehydrogenase
V1000564	Cell division protein FtsZ
V1014932	Oligopeptide-binding protein AppA precursor
V1085032	Alkyl hydroperoxide reductase subunit C
V1442477	D-methionine-binding lipoprotein MetQ precursor
V1039005	hypothetical protein
V1073610	ATP-dependent zinc metalloprotease FtsH
V1000037	Aminopeptidase E
V1000301	Bifunctional (p)ppGpp synthase/hydrolase RelA
V1083585	hypothetical protein
V1079172	hypothetical protein
V1354940	hypothetical protein
V1356188	Guanine deaminase
V1594437	Dihydroorotate dehydrogenase B (NAD(+))%2C catalytic subunit
V1269313	hypothetical protein
V1089092	hypothetical protein
V1498602	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1000499	Glutamyl-tRNA(Gln) amidotransferase subunit A
V1553534	hypothetical protein
V1594012	hypothetical protein
V1071489	DNA-directed RNA polymerase subunit beta
V1073413	F-ATPase subunit 6
V1071061	hypothetical protein
V1884213	Pyruvate-flavodoxin oxidoreductase
V1010072	Outer membrane porin F precursor
V1011014	ATP synthase subunit alpha
V1852133	Translation initiation factor IF-3
V1074059	preprotein translocase subunit SecA
V1103825	TM2 domain protein
V1012852	DNA-directed RNA polymerase subunit alpha
V1503166	hypothetical protein
V1015185	Copper-exporting P-type ATPase A
V1841419	Acetate kinase
V1000144	Vegetative protein 209
V1547588	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1082647	Lysine 6-dehydrogenase
V1080828	hypothetical protein
V1037967	hypothetical protein
V1522724	Aminopeptidase C
V1294890	Fimbrial subunit type 1 precursor
V1084261	tetratricopeptide repeat protein
V1070540	UDP-glucose 4-epimerase
V1841396	hypothetical protein
V1082749	DNA gyrase subunit A
V1436021	Pullulanase
V1017590	Aspartokinase
V1105705	Fimbrial subunit type 1 precursor
V1267384	Procyclic acidic repetitive protein (PARP)
V1102449	hypothetical protein
V1000023	Ribose-phosphate pyrophosphokinase
V1012820	(R)-2-hydroxyglutaryl-CoA dehydratase subunit alpha
V1073798	Phosphoserine aminotransferase
V1569324	hypothetical protein
V1594748	hypothetical protein
V1007440	Dark-response protein 21
V1420563	DNA gyrase subunit B
V1163596	Internalin-J precursor
V1194990	Xylulose-5-phosphate/fructose-6-phosphate phosphoketolase
V1080630	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
V1006021	hypothetical protein
V1612021	Cell division protein SepF
V1430608	hypothetical protein
V1166797	Polyketide biosynthesis malonyl CoA-acyl carrier protein transacylase PksC
V1070545	30S ribosomal protein S16
V1011009	Putative F0F1-ATPase subunit (ATPase_gene1)
V1000611	Beta-Ala-Xaa dipeptidase
V1000593	Carbamoyl-phosphate synthase small chain
V1354953	hypothetical protein
V1177863	Malonyl CoA-acyl carrier protein transacylase
V1150298	HAD hydrolase%2C family IIB
V1191213	type 2 lantibiotic biosynthesis protein LanM
V1841430	TonB-linked outer membrane protein%2C SusC/RagA family
V1085507	glycogen synthase
V1138248	Phosphate-selective porin
V1082319	Neutral endopeptidase
V1084373	Phosphoglycerate kinase
V1294696	hypothetical protein
V1000010	50S ribosomal protein L30
V1199871	cell division protein MraZ
V1076036	Non-specific ribonucleoside hydrolase RihC
V1000601	Alanine--tRNA ligase
V1841384	Tyrosine recombinase XerD
V1392083	L-aspartate oxidase
V1374569	DNA gyrase subunit B
V1000082	Replicative DNA helicase
V1436276	hypothetical protein
V1013406	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
V1150291	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
V1432853	50S ribosomal protein L21
V1073993	Glucosamine-6-phosphate deaminase 1
V1464058	Immunoglobulin G-binding protein G precursor
V1060343	F-type ATPase subunit delta
V1552748	hypothetical protein
V1072349	Glucose-6-phosphate isomerase
V1081266	CTP synthase
V1851967	Heat-inducible transcription repressor HrcA
V1736883	hypothetical protein
V1103723	Glycine oxidase
V1000009	50S ribosomal protein L15
V1000835	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
V1007844	Formate acetyltransferase 1
V1150299	hypothetical protein
V1007473	Glycogen accumulation regulator GarA
V1138247	Glycerophosphoryl diester phosphodiesterase precursor
V1200366	30S ribosomal protein S1
V1042555	Malate dehydrogenase
V1138323	Retaining alpha-galactosidase precursor
V1000140	Proline--tRNA ligase
V1076929	50S ribosomal protein L33 2
V1102145	Elongation factor Ts
V1000596	Stress protein H5
V1058170	hypothetical protein
V1082990	hypothetical protein
V1000892	Phosphoglucosamine mutase
V1137057	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1007949	Long-chain-fatty-acid--CoA ligase FadD15
V1046751	gram-positive signal peptide%2C YSIRK family
V1000075	Ribonuclease P protein component
V1881163	IgA-specific serine endopeptidase autotransporter precursor
V1159013	Cell division protein FtsZ
V1613031	hypothetical protein
V1577648	hypothetical protein
V1007441	preprotein translocase subunit SecA
V1356068	Ribonuclease J 1
V1498595	C-20 methyltransferase BchU
V1167440	6-phospho-alpha-glucosidase 1
V1294822	hypothetical protein
V1431950	elongation factor Ts
V1465413	Stage III sporulation protein E
V1496913	hypothetical protein
V1081148	Carbamoyl-phosphate synthase large chain
V1552713	Phosphoglucosamine mutase
V1612264	hypothetical protein
V1268240	Pullulanase
V1000001	30S ribosomal protein S9
V1011952	hypothetical protein
V1013977	putative selenium metabolism protein%2C YedE family
V1007426	Putative aliphatic sulfonates-binding protein precursor
V1138601	Tyrosine-protein kinase ptk
V1836820	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase
V1150297	Phosphotransferase enzyme family protein
V1085680	Aminopeptidase C
V1151616	Eco57I restriction-modification methylase
V1381908	Ribose-phosphate pyrophosphokinase
V1011157	Inorganic pyrophosphatase
V1000121	ATP-dependent Clp protease ATP-binding subunit ClpX
V1888216	NADH oxidase
V1007967	Glutamine transport ATP-binding protein GlnQ
V1013990	50S ribosomal protein L21
V1400168	Cell division protein DivIVA
V1852039	RNAP delta factor
V1547407	hypothetical protein
V1576351	hypothetical protein
V1155393	Vegetative protein 19
V1015011	putative amino acid permease YhdG
V1073415	F-type ATPase subunit b
V1041200	Group II intron-encoded protein LtrA
V1075430	50S ribosomal protein L11
V1886961	Serine/threonine-protein kinase PrkC
V1008711	Pullulanase
V1074062	Gamma-glutamyl-gamma-aminobutyrate hydrolase PuuD
V1408712	PII-type proteinase precursor
V1103247	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1141150	Enolase
V1213480	Recombinase A
V1073739	50S ribosomal protein L2
V1074886	50S ribosomal protein L9
V1500012	Triosephosphate isomerase
V1013794	hypothetical protein
V1430377	Lipid A export ATP-binding/permease protein MsbA
V1334705	Rib/alpha-like repeat
V1043994	Elongation factor Ts
V1079328	Ribonuclease G
V1064607	Pullulanase
V1000092	D-alanyl-lipoteichoic acid biosynthesis protein DltB
V1090535	DNA protection during starvation protein
V1441127	50S ribosomal protein L1
V1138617	Quinolinate synthase A
V1010371	Manganese-dependent inorganic pyrophosphatase
V1190729	hypothetical protein
V1010450	Maltose transport system permease protein MalF
V1033503	Type-1 restriction enzyme R protein
V1000108	ATP-dependent protease subunit HslV
V1083372	Stress protein H5
V1413201	hypothetical protein
V1380652	50S ribosomal protein L15
V1155143	DNA gyrase subunit A
V1580786	PTS system mannose-specific EIIC component
V1852050	Immunoglobulin G-binding protein G precursor
V1102521	30S ribosomal protein S2
V1037207	putative phage-associated protein
V1080012	Pyruvate kinase
V1836800	Protein involved in sex pheromone biosynthesis
V1040581	protein TolR
V1040657	cellulose synthase subunit BcsC
V1102774	Carbamoyl-phosphate synthase large chain
V1162881	Phosphoglucomutase
V1400074	ATP-dependent protease ATPase subunit ClpY
V1010897	5-methylthioadenosine/S-adenosylhomocysteine deaminase
V1547364	hypothetical protein
V1006022	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
V1240761	Colicin I receptor precursor
V1000012	50S ribosomal protein L6
V1295139	PTS-dependent dihydroxyacetone kinase%2C dihydroxyacetone-binding subunit DhaK
V1082201	Pullulanase precursor
V1440527	Adenylosuccinate lyase
V1040580	Biopolymer transport protein ExbD/TolR
V1000300	Aspartate--tRNA ligase
V1841403	hypothetical protein
V1079145	NADH-quinone oxidoreductase subunit 4
V1736903	Fimbrial subunit type 1 precursor
V1007969	Histidine--tRNA ligase
V1241397	Nickel-binding periplasmic protein precursor
V1139033	Lysine--tRNA ligase
V1012601	phosphoglycolate phosphatase
V1489066	Putative HMP/thiamine permease protein YkoE
V1138614	Vegetative protein 209
V1007436	Tyrosine--tRNA ligase
V1000014	50S ribosomal protein L14
V1011012	F-type ATPase subunit b
V1291848	Cationic 19 kDa outer membrane protein
V1043350	Stage 0 sporulation protein KD
V1151052	repeat
V1000592	Dihydroorotase
V1602989	hypothetical protein
V1079324	Lon protease 1
V1266177	Nickel-binding periplasmic protein precursor
V1017440	Vegetative protein 296
V1200625	hypothetical protein
V1409027	Ribosomal RNA small subunit methyltransferase D
V1071065	Rod shape-determining protein MreB
V1354908	hypothetical protein
V1138351	Adenylate kinase
V1042495	50S ribosomal protein L11
V1106547	Ferrous iron uptake protein
V1851980	Procyclic acidic repetitive protein (PARP)
V1085814	cell division protein FtsN
V1083391	Alkaline phosphatase precursor
V1006627	Magnesium and cobalt efflux protein CorC
V1547617	PII-type proteinase precursor
V1076687	Ferritin
V1080456	Glycine--tRNA ligase
V1011015	F-ATPase gamma subunit
V1249122	hypothetical protein
V1580955	Heat shock protein 70
V1075065	Alcohol dehydrogenase 1
V1145270	type 2 lantibiotic biosynthesis protein LanM
V1041179	Dipeptidase A
V1295001	PII-type proteinase precursor
V1820497	Lysine--tRNA ligase
V1881259	Phenylalanine--tRNA ligase beta subunit
V1852121	Thioredoxin reductase
V1012782	Ribonuclease J 1
V1039702	bifunctional preprotein translocase subunit SecD/SecF
V1033924	30S Ribosomal protein S1
V1000526	Helicase IV
V1102780	Long-chain-fatty-acid--CoA ligase FadD15
V1075094	Translation initiation factor IF-3
V1016890	hypothetical protein
V1104190	DNA-directed RNA polymerase subunit beta'
V1391823	Haemagglutinin
V1836829	putative ABC transporter ATP-binding protein YheS
V1081814	F-ATPase gamma subunit
V1469580	GMP synthase [glutamine-hydrolyzing]
V1415806	Internalin-J precursor
V1139151	DNA polymerase III subunit alpha
V1008385	Pyruvate kinase
V1146313	F-ATPase gamma subunit
V1594229	6-phosphogluconate dehydrogenase%2C decarboxylating
V1083359	Asparagine--tRNA ligase
V1072283	Methylmalonyl-CoA carboxyltransferase 12S subunit
V1082432	Methionine--tRNA ligase
V1273957	Putative metal chaperone YciC
V1010826	Translation initiation factor IF-3
V1082084	Cell division protein FtsA
V1088710	Fimbrial subunit type 1 precursor
V1171335	Ribosomal RNA small subunit methyltransferase D
V1180252	Glucan 1%2C4-alpha-maltotetraohydrolase precursor
V1202447	Helix-destabilizing protein
V1138294	Elongation factor G
V1017849	Pyruvate formate-lyase 1-activating enzyme
V1121000	Elongation factor G
V1103849	Stress protein H5
V1106664	Formate acetyltransferase 1
V1000088	Deoxyadenosine kinase
V1000015	hypothetical protein
V1000295	Glycine--tRNA ligase beta subunit
V1140670	ATP synthase subunit alpha%2C sodium ion specific
V1012850	hypothetical protein
V1085416	hypothetical protein
V1082262	Cytosol non-specific dipeptidase
V1149253	Bacteriophage peptidoglycan hydrolase
V1015123	Glutamine--tRNA ligase
V1081379	Outer membrane protein Omp85
V1379996	Outer membrane protein alpha precursor
V1143275	Immunoglobulin G-binding protein G precursor
V1000558	Putative protein phosphatase 2C-type
V1075399	Sirohydrochlorin cobaltochelatase
V1500210	Proline--tRNA ligase
V1436794	Maltose-binding periplasmic proteins/domains
V1616735	hypothetical protein
V1103366	hypothetical protein
V1167101	PIII-type proteinase precursor
V1013989	putative ribosomal protein
V1040402	ATP synthase subunit beta%2C sodium ion specific
V1041445	co-chaperonin GroES
V1194354	30S ribosomal protein S12
V1152318	D-alanine--D-alanine ligase B
V1075502	hypothetical protein
V1013797	Transcription-repair-coupling factor
V1108928	ATP synthase subunit beta%2C sodium ion specific
V1503164	Serine-rich repeat protein GspB
V1015184	hypothetical protein
V1338858	GTP-binding protein HflX
V1615860	repeat
V1042496	50S ribosomal protein L1
V1013090	Fructose-bisphosphate aldolase
V1291933	lipid A biosynthesis lauroyl acyltransferase
V1138310	Sensory transduction protein regX3
V1594750	Hypoxanthine-guanine phosphoribosyltransferase
V1687090	preprotein translocase subunit SecY
V1010898	Adenosylhomocysteinase
V1820378	Biotin ECF transporter S component BioY2
V1499291	Recombinase A
V1074475	NADH-quinone oxidoreductase subunit H
V1340115	Lactose phosphotransferase system repressor
V1073807	3-oxoacyl-[acyl-carrier-protein] synthase 2
V1080858	preprotein translocase subunit SecA
V1000304	Pullulanase
V1150978	Threonine--tRNA ligase
V1080688	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
V1239597	Dark-response protein 21
V1541161	Arginine transport system permease protein ArtQ
V1851983	ATP-dependent DNA helicase PcrA
V1852132	Nicotinate-nucleotide adenylyltransferase
V1574168	PIII-type proteinase precursor
V1010170	Cytosol non-specific dipeptidase
V1069274	F-type ATPase subunit b
V1103724	3-oxoacyl-[acyl-carrier-protein] synthase 1
V1138984	hypothetical protein
V1000117	Ribonuclease Z
V1074401	putative transcriptional regulatory proteinc
V1000313	Xaa-Pro dipeptidyl-peptidase
V1440773	30S ribosomal protein S7
V1000625	Helix-turn-helix domain protein
V1014995	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
V1000069	Sensor histidine kinase YycG
V1020418	Adenylosuccinate synthetase
V1040916	hypothetical protein
V1083335	Thiol-activated cytolysin
V1040122	Polyribonucleotide nucleotidyltransferase
V1162248	CRISPR type I-E/ECOLI-associated protein CasA/Cse1
V1071723	Trehalose import ATP-binding protein SugC
V1015610	ATP-dependent zinc metalloprotease FtsH
V1034832	Ribonuclease J 2
V1087334	outer membrane assembly lipoprotein YfiO
V1000081	Bifunctional oligoribonuclease and PAP phosphatase NrnA
V1042989	50S ribosomal protein L27
V1080143	hypothetical protein
V1009322	Long-chain-fatty-acid--CoA ligase FadD15
V1075599	hypothetical protein
V1075971	hypothetical protein
V1875168	Acyl carrier protein
V1364877	F-ATPase epsilon subunit
V1014561	Translation initiation factor IF-1
V1806797	putative ABC transporter ATP-binding protein YheS
V1175163	Methylmalonyl-CoA mutase
V1354936	hypothetical protein
V1138628	sucrose/H+ symporter
V1001475	putative ABC transporter ATP-binding protein YxlF
V1077505	hypothetical protein
V1077624	hypothetical protein
V1041703	DNA-directed RNA polymerase subunit alpha
V1736971	Phosphoribosylformylglycinamidine synthase
