gene	count	length
V1139037	5482	303
V1604018	5441	834
V1172284	5433	516
V1881401	5405	2496
V1020162	5365	252
V1075934	5343	600
V1172619	5340	1401
V1246962	5336	462
V1000642	5315	1299
V1019461	5307	1488
V1584724	5194	1398
V1088148	5178	156
V1000080	5176	297
V1198623	5091	4020
V1852039	5068	555
V1430170	4998	1743
V1347762	4986	339
V1002465	4981	702
V1006096	4976	594
V1108326	4930	2484
V1053019	4929	2934
V1200931	4929	552
V1000004	4870	939
V1266177	4866	1818
V1016652	4856	1005
V1554020	4853	1230
V1886336	4851	282
V1394405	4849	1440
V1000545	4845	1350
V1365642	4823	420
V1383881	4801	1116
V1000943	4798	426
V1032287	4768	1506
V1806808	4755	2496
V1036379	4738	2286
V1574627	4688	231
V1509727	4610	144
V1121567	4577	168
V1174324	4557	426
V1015427	4542	2757
V1298130	4480	300
V1414237	4478	723
V1009641	4477	297
V1036261	4435	924
V1000129	4432	1899
V1345236	4426	318
V1553792	4419	708
V1806797	4384	1572
V1036256	4377	1341
V1526141	4370	2646
V1198712	4364	855
V1088250	4354	1368
V1151601	4353	1056
V1484064	4312	681
V1553994	4312	459
V1597704	4310	435
V1294914	4300	735
V1020102	4242	996
V1885649	4204	441
V1075320	4184	1458
V1440555	4182	543
V1012446	4170	450
V1020308	4170	447
V1705007	4152	1344
V1196712	4140	870
V1365660	4111	276
V1724150	4080	300
V1383863	4062	924
V1430275	4045	1515
V1006110	4040	336
V1619237	4039	603
V1239818	4034	813
V1395005	4026	876
V1394499	4022	4095
V1724620	4022	147
V1507416	3954	1176
V1375474	3952	174
V1528357	3951	1671
V1302071	3892	342
V1687689	3884	1305
V1481435	3848	1740
V1000075	3830	372
V1006125	3810	900
V1483368	3760	855
V1376603	3723	240
V1000527	3706	2091
V1368599	3694	1212
V1329662	3657	1542
V1000944	3562	693
V1458418	3562	6099
V1006141	3561	126
V1459473	3558	768
V1099394	3557	924
V1362785	3533	1389
V1145663	3519	2130
V1009629	3518	759
V1038252	3510	1005
V1306539	3490	552
V1441535	3470	285
V1370810	3466	198
V1000116	3446	1770
V1037355	3444	1005
V1164548	3423	3666
V1704984	3419	2658
V1819326	3416	5823
V1301640	3408	783
V1384043	3408	438
V1000630	3368	2400
V1000886	3361	1290
V1036479	3356	2004
V1007275	3348	402
V1368195	3348	1725
V1038323	3342	921
V1012495	3338	684
V1007273	3323	1116
V1016072	3319	1569
V1006063	3308	450
V1018798	3306	1935
V1001368	3288	990
V1409436	3279	2097
V1302040	3278	408
V1151522	3276	462
V1162245	3273	2490
V1159508	3268	1491
V1439186	3256	405
V1016006	3251	705
V1912442	3250	996
V1036191	3206	564
V1301614	3206	525
V1291380	3202	2304
V1267044	3201	351
V1000638	3196	1068
V1152048	3187	1953
V1482760	3185	8001
V1006251	3173	198
V1265052	3169	1296
V1301588	3166	792
V1318362	3165	480
V1013919	3150	3822
V1267343	3139	3375
V1549573	3129	336
V1000845	3127	1341
V1000487	3117	915
V1246445	3112	1485
V1584633	3103	1005
V1301587	3102	477
V1011227	3094	1368
V1034170	3093	459
V1031976	3082	2478
V1267333	3069	1770
V1158372	3033	1488
V1098956	3028	351
V1266138	3026	2409
V1354174	3020	258
V1430683	2990	1143
V1000305	2985	1287
V1420720	2978	1350
V1239564	2973	1683
V1016291	2972	426
V1398523	2951	312
V1160714	2943	591
V1834903	2943	1437
V1016241	2939	2097
V1000570	2938	1044
V1445419	2938	1488
V1464697	2928	1191
V1000821	2927	1101
V1006057	2920	933
V1482770	2905	675
V1034630	2901	483
V1085355	2901	1251
V1302190	2901	498
V1051284	2899	282
V1036755	2893	2625
V1339929	2892	981
V1043671	2885	855
V1364027	2880	1365
V1578871	2870	318
V1037884	2869	819
V1723076	2866	1806
V1093074	2856	510
V1014147	2853	2088
V1705128	2853	1353
V1371652	2838	357
V1000171	2836	1752
V1201914	2833	999
V1819273	2821	2469
V1549014	2810	1416
V1000548	2807	663
V1018177	2801	651
V1881206	2777	4638
V1012447	2775	513
V1723160	2772	1419
V1036735	2767	4458
V1301798	2758	672
V1384477	2742	477
V1151576	2731	1710
V1032060	2721	1104
V1836804	2721	1512
V1819311	2717	7584
V1340131	2713	774
V1385698	2709	2496
V1443156	2703	555
V1553618	2702	894
V1383835	2699	900
V1138581	2697	2631
V1152246	2682	1923
V1724279	2679	1344
V1012818	2671	1146
V1036212	2668	1404
V1315998	2665	1305
V1887021	2650	1341
V1036127	2625	2652
V1016074	2624	1284
V1573648	2623	240
V1313138	2621	3528
V1705041	2597	1407
V1265423	2594	660
V1724401	2590	168
V1009518	2585	1170
V1239567	2573	252
V1036274	2571	1356
V1445294	2557	258
V1834913	2553	1395
V1393876	2552	1485
V1458477	2552	549
V1482646	2551	762
V1852050	2544	2157
V1466746	2541	438
V1723600	2536	147
V1006265	2534	261
V1012312	2528	498
V1301297	2525	423
V1038020	2520	492
V1325936	2514	462
V1491714	2512	1425
V1295109	2510	1578
V1035843	2504	336
V1883760	2497	654
V1337287	2493	729
V1006727	2487	1188
V1172076	2480	1185
V1464526	2466	1668
V1430276	2455	4488
V1385101	2450	342
V1398537	2442	312
V1430882	2439	717
V1000151	2433	273
V1553636	2423	1332
V1576144	2423	1308
V1000627	2417	1632
V1334788	2406	2589
V1043485	2405	309
V1266170	2398	2511
V1239604	2392	3039
V1009597	2391	786
V1173143	2355	780
V1237481	2354	1485
V1391997	2354	1197
V1237384	2338	771
V1403101	2338	1248
V1593021	2337	5766
V1687672	2336	996
V1580717	2329	414
V1018179	2326	651
V1267672	2325	408
V1007264	2324	2076
V1135971	2323	2004
V1096558	2321	357
V1445176	2321	666
V1216112	2320	2391
V1548494	2313	1791
V1383877	2305	1284
V1301829	2301	252
V1145034	2297	3774
V1081232	2296	2376
V1012582	2291	999
V1553878	2291	1497
V1554053	2279	1470
V1172121	2264	1650
V1192245	2261	714
V1291721	2255	1131
V1295229	2252	96
V1705121	2247	849
V1597081	2244	795
V1578514	2241	576
V1886558	2240	351
V1012313	2229	2340
V1137772	2226	456
V1498668	2224	1356
V1577228	2224	1896
V1000001	2223	396
V1402554	2214	1626
V1202303	2213	237
V1012945	2211	1050
V1368546	2201	1620
V1383824	2201	1473
V1011906	2197	1902
V1468687	2192	270
V1548808	2189	1743
V1483410	2183	1842
V1009645	2181	564
V1013795	2178	1020
V1553805	2176	1122
V1445404	2170	1449
V1383368	2169	363
V1366835	2165	819
V1011483	2161	438
V1527021	2153	1236
V1481385	2152	870
V1009590	2151	3102
V1367794	2146	1350
V1000143	2137	879
V1195147	2137	114
V1012192	2136	441
V1007271	2134	1482
V1151891	2134	2238
V1432466	2126	651
V1145239	2125	651
V1367590	2124	864
V1386205	2123	768
V1578714	2123	267
V1196453	2122	1074
V1806795	2122	1089
V1265314	2118	1242
V1398664	2116	288
V1483059	2116	2640
V1392006	2114	387
V1266217	2111	1743
V1000079	2110	2448
V1392402	2110	678
V1084588	2101	1488
V1036111	2094	1302
V1104057	2093	1674
V1239647	2091	837
V1012496	2084	1626
V1519450	2072	447
V1583917	2068	423
V1402788	2061	1593
V1552024	2057	252
V1383865	2055	1275
V1501533	2052	402
V1036259	2050	2250
V1016073	2044	987
V1410415	2044	792
V1143837	2042	273
V1151941	2035	1173
V1045256	2031	408
V1369909	2026	795
V1012497	2025	2034
V1704958	2020	153
V1443257	2016	459
V1302201	2014	330
V1007250	2006	1416
V1445242	1996	633
V1484087	1996	1248
V1302192	1992	468
V1036477	1991	945
V1037423	1984	1662
V1036773	1979	2115
V1704987	1977	7587
V1445347	1975	3804
V1009240	1974	2094
V1192794	1973	1266
V1319963	1973	174
V1198672	1971	732
V1033869	1968	537
V1154617	1967	780
V1430220	1966	2409
V1000003	1965	384
V1687738	1963	2991
V1178384	1953	444
V1151859	1952	2763
V1554158	1950	1110
V1010852	1943	1017
V1578078	1943	312
V1704843	1939	1899
V1390055	1938	324
V1483435	1938	618
V1000841	1934	570
V1040600	1926	591
V1007951	1918	852
V1238560	1918	339
V1368686	1914	768
V1574099	1910	798
V1445065	1909	252
V1036976	1908	2454
V1301432	1908	888
V1010955	1907	2061
V1360328	1907	165
V1196755	1905	843
V1172547	1904	1116
V1036258	1903	834
V1553523	1903	942
V1597715	1892	288
V1436832	1886	1299
V1413016	1881	2187
V1077816	1876	198
V1152292	1872	1560
V1203949	1870	462
V1553753	1868	5553
V1012542	1866	1695
V1381763	1865	918
V1849102	1860	3531
V1144133	1856	426
V1085691	1855	1239
V1182881	1850	507
V1195882	1848	870
V1445247	1845	2193
V1013402	1844	1896
V1037426	1829	747
V1013906	1825	1686
V1175548	1825	711
V1481366	1825	930
V1036861	1824	1056
V1819325	1824	3546
V1009677	1823	2709
V1215636	1823	462
V1353619	1814	285
V1313820	1813	807
V1009680	1812	585
V1216166	1808	624
V1430573	1808	360
V1291976	1807	1731
V1123410	1805	684
V1009642	1802	3396
V1379164	1796	201
V1036378	1787	768
V1484107	1783	777
V1178111	1779	537
V1239571	1777	459
V1000021	1776	630
V1006020	1774	837
V1216389	1773	2025
V1195544	1768	2712
V1723225	1768	5388
V1072108	1767	1500
V1834818	1766	321
V1523998	1760	447
V1144304	1759	342
V1040729	1758	1575
V1705042	1755	1836
V1421267	1754	513
V1268448	1753	303
V1392169	1753	363
V1266287	1752	621
V1394935	1752	1863
V1043505	1748	867
V1158426	1748	810
V1554596	1746	480
V1334914	1745	1185
V1000018	1742	675
V1885656	1739	405
V1052208	1734	1626
V1355546	1733	1020
V1162256	1732	711
V1554143	1730	1116
V1085154	1728	423
V1139467	1728	342
V1007270	1727	1680
V1151608	1727	2688
V1428999	1727	2082
V1430223	1721	1812
V1852016	1721	129
V1302379	1719	219
V1177714	1717	954
V1423344	1717	1422
V1513968	1717	1500
V1819293	1716	3822
V1006235	1715	570
V1009263	1713	3300
V1074483	1713	567
V1120164	1709	2145
V1191928	1708	2754
V1883611	1706	1842
V1000023	1705	993
V1368335	1703	1896
V1328759	1698	1869
V1505246	1698	3270
V1498486	1687	3396
V1417443	1684	225
V1000046	1681	477
V1388913	1675	192
V1014914	1671	1110
V1385916	1667	1959
V1382281	1666	300
V1056153	1658	456
V1080200	1648	1218
V1430259	1647	5655
V1617969	1647	546
V1194354	1646	387
V1380549	1644	6168
V1000547	1641	1104
V1395419	1636	1140
V1043061	1633	543
V1445259	1632	1290
V1410363	1627	813
V1036841	1626	2310
V1034175	1621	1230
V1197036	1621	675
V1579718	1620	315
V1245245	1618	1623
V1334861	1617	1239
V1002118	1615	183
V1819332	1614	5415
V1723441	1613	1089
V1013907	1607	1563
V1036155	1606	1209
V1137315	1606	963
V1239597	1606	735
V1613065	1605	765
V1607589	1601	1551
V1237432	1600	597
V1006092	1599	1113
V1338713	1598	414
V1561099	1598	1014
V1237649	1597	1092
V1015967	1596	621
V1368264	1593	921
V1007256	1589	1488
V1186152	1589	492
V1082767	1588	1791
V1265566	1584	2706
V1346399	1584	138
V1265160	1577	2799
V1883469	1577	2253
V1432502	1574	591
V1041180	1569	1950
V1172414	1569	1662
V1594806	1562	1149
V1618422	1561	1056
V1195460	1560	1503
V1301557	1560	657
V1175702	1552	627
V1467946	1552	426
V1356383	1551	897
V1036606	1550	501
V1391945	1550	936
V1705123	1548	1320
V1007265	1546	2640
V1327808	1546	258
V1445140	1546	1989
V1317705	1544	759
V1819306	1543	9348
V1500958	1539	897
V1172209	1537	1293
V1076330	1536	465
V1000640	1535	1215
V1197353	1535	585
V1385880	1534	1773
V1723137	1532	126
V1365218	1531	237
V1806813	1530	330
V1385688	1529	1827
V1886737	1529	510
V1317884	1526	780
V1385994	1526	3303
V1723096	1526	1104
V1054279	1525	1584
V1724157	1524	2481
V1009517	1522	1656
V1036611	1522	495
V1464170	1521	1515
V1445767	1520	750
V1000017	1518	438
V1010322	1516	411
V1368901	1509	927
V1384038	1509	441
V1151702	1507	987
V1496507	1507	597
V1484175	1505	867
V1291763	1503	2250
V1483287	1503	1815
V1009685	1501	834
V1806812	1501	1134
V1011153	1498	1815
V1266166	1497	474
V1009514	1496	3603
V1347790	1496	1176
V1433965	1496	435
V1215963	1495	189
V1033609	1493	885
V1392504	1492	168
V1483132	1490	1476
V1201697	1486	996
V1044970	1485	396
V1000317	1483	525
V1012189	1481	2652
V1704990	1480	1710
V1553879	1476	753
V1575561	1475	426
V1012188	1474	1926
V1007260	1470	1281
V1170699	1469	2643
V1018096	1468	1005
V1597077	1467	573
V1110097	1466	309
V1852133	1466	408
V1010849	1464	3018
V1012543	1464	1920
V1464948	1464	1572
V1618260	1464	2979
V1440639	1461	1089
V1592992	1460	1509
V1036287	1456	234
V1298017	1456	1008
V1553936	1456	1578
V1312020	1455	792
V1394650	1455	1845
V1036235	1452	1476
V1009637	1451	783
V1311516	1450	753
V1350767	1449	543
V1216110	1446	1323
V1880077	1446	1347
V1414104	1443	819
V1302492	1442	423
V1445191	1442	2178
V1007252	1440	942
V1151485	1438	1608
V1195651	1435	852
V1059001	1434	1065
V1430296	1433	432
V1009594	1432	1608
V1050626	1430	1404
V1484106	1429	855
V1070888	1428	1551
V1429636	1428	1392
V1137581	1426	492
V1239693	1424	1404
V1074897	1423	672
V1012197	1420	582
V1429839	1415	9597
V1368877	1414	714
V1006055	1412	1356
V1014149	1409	654
V1016668	1409	336
V1318997	1408	570
V1239622	1405	1701
V1166912	1404	1647
V1355541	1401	1590
V1466243	1399	666
V1554004	1399	1425
V1574858	1399	1158
V1295265	1398	1956
V1000040	1397	2190
V1042355	1396	987
V1705038	1395	3756
V1723175	1393	129
V1143274	1388	1368
V1000476	1384	882
V1041685	1382	2052
V1016651	1380	600
V1000076	1378	141
V1239807	1378	831
V1581223	1374	405
V1881520	1374	1200
V1036227	1368	1629
V1377349	1368	477
V1580709	1365	216
V1108186	1364	207
V1736985	1363	2484
V1036882	1360	3762
V1355610	1360	1272
V1460737	1360	189
V1887168	1360	309
V1555159	1359	228
V1886598	1358	468
V1584078	1355	591
V1585173	1354	981
V1154084	1352	1626
V1086412	1347	1695
V1879918	1347	438
V1163160	1346	702
V1886517	1346	576
V1009262	1345	1476
V1145548	1344	1503
V1035999	1343	1476
V1000625	1340	1104
V1241658	1340	2391
V1032059	1339	2220
V1238902	1339	1428
V1514150	1338	5433
V1000828	1337	2046
V1882083	1337	168
V1036223	1336	1926
V1394176	1336	1569
V1723099	1336	753
V1834839	1334	240
V1089564	1332	660
V1431657	1331	588
V1000124	1329	255
V1430568	1329	2568
V1574554	1327	339
V1430399	1326	2757
V1239598	1325	2247
V1436825	1324	1509
V1365775	1322	735
V1036481	1320	1467
V1044248	1320	624
V1105585	1320	384
V1553887	1320	402
V1552772	1318	1770
V1501735	1317	429
V1819287	1316	2424
V1705008	1315	2766
V1889488	1313	333
V1203300	1312	1689
V1553668	1312	1308
V1000144	1311	774
V1171863	1311	2253
V1036872	1310	1035
V1339711	1310	519
V1291476	1308	564
V1007259	1307	2484
V1440550	1307	1419
V1819334	1306	9450
V1704901	1304	1992
V1074362	1303	2001
V1051202	1300	975
V1363242	1296	180
V1552729	1294	678
V1190729	1290	1371
V1870039	1288	3588
V1172049	1286	165
V1413731	1286	936
V1482616	1285	921
V1093665	1281	471
V1239590	1280	2205
V1410710	1277	654
V1603182	1277	5220
V1852092	1276	525
V1000575	1274	1218
V1410028	1274	597
V1013918	1273	1098
V1009255	1272	963
V1036367	1269	1920
V1467358	1266	417
V1468004	1266	321
V1357545	1263	144
V1036776	1262	1152
V1013972	1261	1545
V1705112	1261	270
V1395623	1258	711
V1589969	1258	279
V1290863	1257	1302
V1009624	1254	582
V1000172	1253	930
V1465433	1253	2391
V1007257	1252	2424
V1041288	1250	675
V1012498	1246	1287
V1267294	1245	1662
V1465337	1244	1344
V1049457	1241	2592
V1014547	1240	549
V1490342	1240	429
V1314879	1237	528
V1011660	1235	3567
V1411967	1235	354
V1151473	1234	4242
V1435544	1233	306
V1006039	1232	1500
V1256128	1232	189
V1420704	1231	966
V1037047	1230	1359
V1013640	1227	1668
V1151363	1226	837
V1036198	1224	1566
V1364884	1224	480
V1101641	1223	597
V1267284	1223	2148
V1036103	1222	1584
V1216188	1222	2370
V1445274	1220	540
V1144728	1218	2622
V1368635	1218	1680
V1705011	1218	321
V1198373	1217	258
V1239708	1214	1194
V1881261	1214	921
V1172319	1213	1626
V1191301	1213	993
V1151863	1211	594
V1337383	1211	1563
V1068939	1209	2286
V1158659	1208	1716
V1705043	1208	9396
V1420802	1207	2436
V1445315	1207	1830
V1704981	1206	852
V1003476	1203	279
V1019613	1203	1071
V1239608	1202	2121
V1445776	1202	426
V1017093	1201	1857
V1334813	1199	1143
V1334810	1197	1002
V1549567	1195	342
V1819299	1195	1923
V1356527	1192	1647
V1466250	1192	879
V1137087	1191	2178
V1036907	1190	1083
V1383919	1190	471
V1330185	1189	1062
V1009237	1188	2277
V1011665	1178	2601
V1302337	1178	462
V1370956	1178	489
V1196033	1171	1071
V1036252	1170	1404
V1886416	1170	1017
V1010953	1169	3024
V1042869	1169	948
V1176242	1169	174
V1246892	1168	1041
V1036563	1167	1491
V1391939	1167	873
V1238151	1166	450
V1269184	1166	531
V1070874	1165	1650
V1482993	1165	3360
V1000312	1162	162
V1006222	1160	555
V1163593	1160	1755
V1016630	1158	804
V1345089	1157	132
V1007255	1156	624
V1267311	1156	2397
V1239629	1155	2370
V1342988	1155	495
V1043574	1152	564
V1200630	1151	1260
V1036407	1149	1053
V1075411	1148	933
V1216187	1148	600
V1192015	1147	969
V1612270	1147	2457
V1038541	1146	285
V1009238	1145	1077
V1364877	1145	441
V1007272	1138	966
V1159777	1137	738
V1550762	1137	483
V1723567	1137	237
V1445262	1136	2451
V1032644	1135	1926
V1151796	1135	1839
V1445304	1134	3585
V1238100	1133	648
V1042317	1132	1305
V1503144	1130	195
V1056010	1129	1530
V1239657	1129	1170
V1412904	1127	1101
V1483228	1127	3048
V1000044	1126	1950
V1201948	1126	2757
V1302682	1126	360
V1196192	1125	339
V1705023	1125	1755
V1806768	1125	1500
V1171477	1124	390
V1550787	1124	276
V1203024	1123	183
V1016649	1122	234
V1016891	1122	414
V1268379	1122	2715
V1467289	1122	651
V1467908	1121	438
V1381940	1120	1050
V1037452	1119	1665
V1436823	1119	1458
V1006127	1118	882
V1143984	1116	573
V1267299	1115	1743
V1409348	1115	378
V1012641	1114	1443
V1367952	1113	750
V1445299	1113	1773
V1574876	1113	1128
V1046104	1112	270
V1912441	1111	762
V1429971	1109	912
V1000840	1106	954
V1000526	1105	2310
V1221274	1105	1008
V1445314	1105	708
V1000842	1101	753
V1238013	1101	294
V1239595	1101	1359
V1594332	1101	2058
V1000533	1099	1623
V1328812	1099	1920
V1000643	1098	2277
V1611944	1098	5706
V1010950	1097	981
V1377581	1096	120
V1499253	1096	1260
V1586638	1096	381
V1036121	1095	1659
V1037224	1095	795
V1267327	1094	1434
V1036285	1093	1131
V1190852	1093	1557
V1129137	1092	459
V1583005	1092	7497
V1160822	1091	555
V1237403	1087	1104
V1368171	1087	891
V1150988	1086	2436
V1151211	1086	1611
V1409612	1086	1425
V1436379	1084	5205
V1006418	1083	423
V1395075	1083	699
V1367803	1082	462
V1852084	1081	366
V1202126	1080	1578
V1386443	1080	852
V1012379	1078	414
V1036333	1078	1668
V1445170	1078	1929
V1000551	1076	1749
V1006223	1076	321
V1009244	1076	1227
V1034832	1076	1902
V1541158	1076	582
V1620747	1076	540
V1215300	1074	297
V1012219	1073	963
V1110058	1071	864
V1033925	1069	198
V1117150	1068	102
V1819260	1067	1275
V1311458	1065	2454
V1119368	1064	1071
V1552777	1064	3591
V1375599	1063	396
V1301704	1061	153
V1038493	1060	597
V1036166	1058	753
V1883575	1057	744
V1363976	1056	1776
V1596952	1056	732
V1532676	1055	747
V1039475	1054	768
V1409814	1052	1164
V1445275	1051	363
V1010320	1050	1434
V1036196	1050	2958
V1036156	1049	480
V1036434	1048	1443
V1401602	1047	3075
V1524496	1047	228
V1356068	1046	1698
V1239576	1043	2646
V1886451	1043	1605
V1033474	1040	894
V1106704	1038	669
V1849098	1037	2895
V1043585	1036	273
V1009508	1034	1089
V1036221	1034	1887
V1036489	1034	342
V1216160	1033	2145
V1216152	1031	1545
V1009745	1027	870
V1586622	1027	387
V1237424	1026	1149
V1524303	1026	1272
V1554035	1025	831
V1009646	1024	693
V1064607	1023	5193
V1015469	1022	1017
V1881744	1022	453
V1483341	1018	405
V1886513	1018	696
V1009254	1017	753
V1069749	1017	810
V1071487	1017	2319
V1191179	1017	774
V1819315	1017	6156
V1000137	1015	1125
V1017600	1015	813
V1723300	1015	2553
V1037108	1014	624
V1499573	1014	918
V1819280	1013	2763
V1723961	1012	843
V1552028	1011	204
V1578807	1011	777
V1155178	1010	2865
V1724135	1010	1563
V1496696	1009	420
V1301933	1008	600
V1000563	1007	627
V1010630	1006	1143
V1039649	1006	2316
V1195492	1006	1341
V1013189	1005	3552
V1430161	1005	6195
V1267417	1004	690
V1268476	1003	699
V1852094	1003	1305
V1886580	1003	696
V1116448	1002	1566
V1384017	1002	471
V1723202	1002	249
V1201612	1001	1302
V1239613	1000	1218
V1548697	1000	1227
V1554100	1000	198
V1009643	999	1215
V1363746	999	1062
V1483102	999	3849
V1265555	998	2619
V1852085	998	2775
V1073305	997	2454
V1394329	997	165
V1482595	997	621
V1266129	996	1545
V1550555	996	525
V1032247	995	1668
V1036171	995	2028
V1413800	995	120
V1554278	995	801
V1064534	992	3699
V1723111	991	1992
V1137180	988	780
V1239131	988	615
V1499421	987	1119
V1541135	987	1668
V1483459	985	1653
V1516610	985	591
V1365652	984	1707
V1064179	983	201
V1000047	981	801
V1036476	981	489
V1009596	980	657
V1723217	980	1647
V1411650	979	417
V1886712	979	1212
V1299127	977	2154
V1395415	977	1098
V1445345	977	183
V1484050	977	126
V1427414	976	279
V1553799	975	1449
V1569317	974	462
V1006051	973	1521
V1195419	973	1497
V1443864	972	303
V1070407	971	1344
V1330614	970	663
V1237381	969	2964
V1335481	968	468
V1484295	968	597
V1430209	967	6045
V1458517	965	411
V1888223	965	819
V1036454	964	3162
V1367726	964	2091
V1036503	963	1434
V1041371	963	1605
V1705151	963	141
V1198017	962	411
V1200944	962	480
V1000574	961	1728
V1295305	961	330
V1413769	960	888
V1586247	956	243
V1482831	955	3504
V1070974	953	1443
V1724791	953	138
V1268756	952	987
V1383899	949	1545
V1074742	948	414
V1875168	948	300
V1000138	946	528
V1052142	946	1980
V1181333	945	1440
V1462025	944	2595
V1482802	944	897
V1369511	943	1161
V1014151	940	1602
V1081002	940	1482
V1834849	940	3402
V1553984	938	720
V1467365	937	447
V1036195	936	624
V1072128	934	1719
V1173147	932	273
V1465516	932	1215
V1266997	931	144
V1737050	931	540
V1000057	930	990
V1177040	930	1074
V1036251	929	1380
V1153972	929	480
V1604823	928	366
V1881284	928	990
V1170154	927	1281
V1483195	927	3066
V1704873	927	2625
V1886538	927	351
V1036493	926	2322
V1237553	926	675
V1604245	926	174
V1509151	925	561
V1036101	924	1797
V1348688	924	870
V1549583	924	894
V1009684	923	1881
V1033902	923	447
V1445168	923	1434
V1419477	922	147
V1819272	921	909
V1020434	919	873
V1151779	918	1143
V1239585	918	3831
V1000835	917	1368
V1018095	917	1005
V1462237	917	840
V1240643	916	1014
V1267332	916	2529
V1043994	915	660
V1080487	915	1245
V1036831	914	1182
V1552739	914	876
V1084323	911	2202
V1151484	909	2613
V1267323	909	2289
V1879857	908	585
V1367285	907	1245
V1430834	907	306
V1724136	907	474
V1849131	905	2382
V1077498	904	282
V1400168	903	840
V1563160	901	714
V1483704	900	531
V1329936	899	273
V1006043	898	2067
V1016547	898	711
V1445277	898	651
V1266068	897	207
V1481433	897	2418
V1603711	897	861
V1482530	894	993
V1267276	893	3318
V1015568	892	795
V1196191	889	327
V1587523	889	423
V1334765	888	1932
V1553888	888	1788
V1041294	887	2208
V1172371	887	375
V1295196	887	1386
V1465115	887	1344
V1466750	887	438
V1009679	886	1173
V1143377	886	1899
V1100392	885	732
V1159188	885	1572
V1237313	885	1194
V1098700	879	300
V1316595	879	1098
V1155290	878	8031
V1175441	878	852
V1504938	878	1377
V1010846	876	1578
V1597529	876	501
V1395763	875	738
V1012195	873	936
V1498639	873	627
V1606941	873	270
V1705058	873	1539
V1044087	871	708
V1806862	871	2304
V1000037	870	1311
V1000936	870	690
V1013881	870	1431
V1301377	870	435
V1386575	870	279
V1151596	869	6168
V1585073	869	927
V1851982	869	1587
V1547327	867	2220
V1010393	866	1290
V1053544	865	1626
V1243056	865	5370
V1265575	865	1659
V1555019	865	273
V1723094	865	5358
V1806766	865	1779
V1301970	864	558
V1014559	863	369
V1036267	863	1104
V1076036	863	942
V1265468	863	1560
V1036186	862	1794
V1036795	861	789
V1036784	859	1182
V1267266	859	9594
V1464058	859	2184
V1293972	857	240
V1325957	857	480
V1383890	857	1566
V1013000	855	1494
V1526569	855	1389
V1851967	854	1083
V1036092	851	1497
V1000008	850	651
V1430705	849	2034
V1488874	849	795
V1037687	848	1632
V1420590	847	1278
V1553774	847	603
V1104333	844	993
V1819321	844	1623
V1036797	843	885
V1553909	843	1176
V1036465	842	2391
V1064214	842	459
V1851961	841	2178
V1497023	840	633
V1502546	839	318
V1012642	838	2436
V1079022	837	2856
V1315919	837	846
V1436124	837	1215
