gene	count	length
V1034256	1620	1947
V1016073	1613	987
V1033733	1608	723
V1755545	1605	960
V1047062	1603	2664
V1032406	1601	1020
V1149006	1600	3492
V1032415	1598	1551
V1884884	1597	2667
V1032936	1595	729
V1388962	1590	2466
V1000079	1586	2448
V1163624	1585	2127
V1806578	1585	1356
V1034350	1579	186
V1819405	1579	1374
V1552707	1575	1491
V1032519	1569	600
V1033891	1569	204
V1884621	1569	657
V1764472	1563	543
V1033497	1562	945
V1163762	1562	1485
V1149283	1561	729
V1032555	1559	897
V1032910	1556	1335
V1033498	1555	702
V1032920	1553	1002
V1034382	1553	471
V1033511	1539	1233
V1032997	1537	2112
V1032682	1536	708
V1552798	1533	1113
V1032729	1530	1671
V1552752	1530	1293
V1033184	1527	426
V1033020	1526	1572
V1033697	1526	1041
V1883164	1521	1977
V1886316	1509	1845
V1032517	1505	1806
V1047198	1505	3195
V1034284	1504	939
V1047210	1501	936
V1032722	1497	900
V1032941	1494	1227
V1032821	1493	399
V1033045	1493	1338
V1047154	1485	435
V1032412	1483	1425
V1149200	1482	1389
V1886289	1476	555
V1806651	1475	747
V1462044	1473	1206
V1884526	1472	471
V1032989	1467	942
V1552715	1463	324
V1884647	1462	804
V1000171	1460	1752
V1884892	1460	1431
V1806574	1458	1578
V1163714	1451	1287
V1034187	1447	2400
V1043485	1443	309
V1886235	1441	990
V1882361	1440	228
V1034178	1435	972
V1204801	1434	1449
V1033623	1433	453
V1047112	1433	1683
V1199370	1433	1335
V1033348	1432	615
V1337289	1431	591
V1032909	1430	909
V1047251	1425	399
V1149225	1425	702
V1162954	1423	1311
V1032462	1422	930
V1033009	1421	2307
V1886365	1420	1047
V1033134	1419	930
V1047252	1419	261
V1033200	1418	1299
V1101200	1415	1248
V1033217	1405	570
V1237097	1402	837
V1047005	1396	3609
V1033156	1392	567
V1796880	1392	672
V1806654	1389	1356
V1000841	1388	570
V1796884	1387	543
V1032223	1386	477
V1203404	1378	1206
V1047286	1375	2514
V1033425	1368	369
V1034247	1367	2103
V1807999	1367	1368
V1148999	1366	1230
V1032724	1365	585
V1034321	1364	459
V1033163	1360	993
V1033340	1360	2037
V1033155	1359	1200
V1032315	1358	2640
V1032683	1356	1269
V1464170	1356	1515
V1594051	1353	1293
V1047290	1351	501
V1032698	1349	1263
V1836833	1349	11382
V1032981	1347	180
V1882362	1347	2103
V1143193	1344	1848
V1162949	1344	252
V1032304	1342	711
V1806597	1342	531
V1046988	1340	1152
V1047067	1334	1314
V1032779	1327	2058
V1552755	1325	2085
V1033320	1324	936
V1149064	1319	1080
V1032486	1315	1443
V1576144	1314	1308
V1806600	1313	1785
V1032391	1311	2424
V1610069	1308	537
V1047140	1306	546
V1149067	1305	2478
V1000527	1300	2091
V1886358	1300	555
V1033612	1296	1359
V1684134	1295	192
V1032331	1293	1167
V1032396	1290	561
V1887199	1288	384
V1032208	1284	1197
V1882328	1283	411
V1806613	1282	2838
V1006020	1279	837
V1032226	1277	1134
V1033319	1272	393
V1891218	1269	1041
V1032300	1267	1149
V1163598	1259	1338
V1198583	1259	4116
V1882316	1256	600
V1828853	1255	654
V1886310	1255	348
V1336009	1254	1215
V1033745	1250	1302
V1032635	1246	951
V1033278	1246	570
V1033763	1246	447
V1033753	1240	624
V1101440	1240	1152
V1034332	1239	777
V1886924	1236	1872
V1883275	1232	744
V1000545	1231	1350
V1882372	1230	390
V1164548	1229	3666
V1366248	1227	816
V1033095	1225	405
V1884560	1225	312
V1032831	1222	477
V1033169	1219	1179
V1882359	1218	423
V1885173	1218	1566
V1032931	1217	813
V1796881	1216	1335
V1796879	1213	507
V1886416	1213	1017
V1032813	1210	354
V1033032	1210	1287
V1880001	1208	2076
V1032800	1207	180
V1203708	1207	276
V1693896	1199	639
V1891253	1198	693
V1366243	1197	1749
V1032388	1195	1188
V1032667	1195	1272
V1796838	1195	1452
V1000549	1188	2274
V1149061	1182	3120
V1684188	1182	1389
V1032919	1181	1107
V1033132	1178	2160
V1000080	1173	297
V1481432	1169	1782
V1884634	1167	498
V1033053	1165	720
V1552696	1161	2907
V1033581	1160	687
V1796841	1156	936
V1150392	1155	3021
V1032782	1154	2496
V1033560	1148	741
V1882173	1148	813
V1101262	1147	276
V1034210	1146	861
V1033413	1145	1290
V1481433	1144	2418
V1033118	1141	645
V1684170	1141	1368
V1047176	1139	858
V1149000	1139	963
V1032747	1138	1944
V1032881	1138	1128
V1032990	1137	1665
V1204779	1135	1017
V1799411	1135	135
V1047144	1134	2415
V1033810	1133	693
V1033021	1132	867
V1047260	1130	606
V1500383	1129	1317
V1882996	1125	7089
V1883371	1125	864
V1887021	1125	1341
V1032817	1122	267
V1149233	1120	576
V1033159	1117	801
V1836805	1117	2097
V1886336	1116	282
V1032394	1115	729
V1032996	1114	1317
V1033644	1110	612
V1886315	1109	516
V1000625	1108	1104
V1033533	1106	432
V1755690	1105	777
V1879922	1105	627
V1032351	1104	1308
V1032692	1104	1236
V1033554	1104	1059
V1880077	1103	1347
V1163667	1101	2475
V1073967	1098	564
V1883213	1095	339
V1880900	1093	999
V1047285	1092	309
V1000836	1090	279
V1882315	1090	213
V1163288	1089	393
V1033361	1086	1236
V1032923	1085	771
V1000840	1083	954
V1032476	1083	1404
V1891377	1082	2679
V1033069	1079	1434
V1204467	1079	381
V1872763	1078	780
V1032772	1077	645
V1047142	1077	1803
V1033687	1075	975
V1033695	1074	1260
V1032803	1066	1905
V1032812	1066	285
V1034218	1066	1428
V1796921	1065	765
V1032472	1061	1155
V1806580	1061	1359
V1884597	1060	249
V1034238	1058	2403
V1886517	1057	576
V1033414	1056	1299
V1047187	1055	681
V1149172	1055	2403
V1034345	1052	357
V1195882	1052	870
V1608693	1052	2151
V1033674	1049	1944
V1607589	1049	1551
V1204223	1048	7362
V1162990	1047	942
V1032916	1046	1143
V1163593	1045	1755
V1033515	1043	867
V1614144	1042	1035
V1684180	1040	717
V1819365	1037	537
V1806581	1034	297
V1162941	1032	2538
V1033052	1031	915
V1852039	1031	555
V1047196	1030	897
V1033257	1029	1917
V1033588	1029	918
V1148991	1027	3771
V1047235	1023	1035
V1519450	1023	447
V1000018	1020	675
V1684132	1019	1846
V1796911	1017	438
V1819364	1014	867
V1883355	1012	246
V1884518	1010	1404
V1033463	1007	1251
V1047055	1007	414
V1047058	1007	1431
V1032310	1006	2598
V1047149	1005	756
V1884522	1005	150
V1891109	1005	1821
V1880009	1004	939
V1032922	1003	1383
V1592992	1003	1509
V1032883	1001	1185
V1032674	995	1455
V1882165	994	402
V1033025	991	1389
V1033471	989	759
V1034281	989	1536
V1047068	989	702
V1432502	988	591
V1034301	986	822
V1851981	984	5952
V1808019	983	582
V1237153	981	126
V1150431	980	3258
V1607579	978	4860
V1032707	974	1083
V1884791	974	1257
V1001201	970	912
V1033439	970	960
V1764180	969	351
V1032469	968	786
V1032637	968	366
V1580921	967	657
V1884310	966	1698
V1880912	964	987
V1887317	963	345
V1032714	961	471
V1032317	958	312
V1033135	957	648
V1883153	957	1203
V1033323	956	153
V1032318	952	2358
V1036606	950	501
V1492438	948	531
V1047246	946	294
V1836804	944	1512
V1891194	941	927
V1552702	938	1167
V1000845	936	1341
V1000021	935	630
V1806589	935	975
V1033128	934	456
V1101464	934	363
V1796917	933	954
V1033606	930	765
V1149114	930	1899
V1883115	929	2298
V1149265	923	1164
V1306539	923	552
V1806648	921	465
V1032557	917	843
V1806656	917	738
V1033158	915	303
V1883273	915	765
V1034224	914	1089
V1047214	912	750
V1033446	911	672
V1796839	911	1563
V1204586	910	1287
V1436276	910	5799
V1032742	909	1431
V1887289	909	444
V1032802	908	1386
V1430753	907	1890
V1046766	905	9891
V1047255	905	1515
V1000075	903	372
V1000641	903	756
V1755531	901	852
V1891137	901	1470
V1047182	900	3510
V1033268	899	1044
V1151052	899	7704
V1047293	897	705
V1202459	897	273
V1032675	894	891
V1033703	894	306
V1047008	894	1617
V1819373	893	2625
V1032204	892	477
V1884702	892	579
V1032225	891	786
V1032291	891	1092
V1032332	891	1713
V1143186	890	813
V1204595	890	546
V1199365	889	2094
V1032823	888	186
V1033084	888	600
V1033369	887	1203
V1149196	885	780
V1162595	885	2463
V1162881	883	1749
V1033267	881	1179
V1199359	879	2100
V1552718	879	2568
V1093074	878	510
V1886055	876	579
V1032298	875	648
V1032930	874	954
V1033595	873	2313
V1204432	873	3627
V1884715	872	1881
V1492831	870	126
V1033136	866	795
V1032312	863	1020
V1237151	861	1143
V1388991	860	357
V1000548	859	663
V1884529	859	360
V1163046	858	594
V1000944	854	693
V1593053	854	1353
V1503149	851	1299
V1000882	847	1200
V1032421	846	1152
V1033700	846	1797
V1499093	846	195
V1032678	842	378
V1047160	840	441
V1389191	839	1128
V1033005	838	618
V1301166	838	9579
V1482513	837	2103
V1033085	835	1062
V1032939	834	1839
V1035061	834	1071
V1819360	834	1932
V1047171	833	1959
V1891238	833	1137
V1033036	832	1110
V1684256	829	3126
V1389024	828	672
V1684258	827	1227
V1884601	827	225
V1034239	826	1776
V1882978	826	966
V1295196	824	1386
V1796869	824	666
V1000886	823	1290
V1149107	823	2238
V1033171	822	294
V1796864	820	1098
V1852050	820	2157
V1032838	819	1239
V1204519	819	2046
V1034207	816	1002
V1032752	815	726
V1143984	815	573
V1032642	814	816
V1034208	813	402
V1033049	812	1470
V1884636	812	876
V1366244	811	438
V1000637	809	585
V1884865	807	1797
V1000129	806	1899
V1032594	806	693
V1000017	805	438
V1000106	804	1677
V1033007	804	633
V1806762	803	774
V1001481	799	180
V1884525	798	1695
V1033467	797	771
V1423320	797	8682
V1541158	797	582
V1884626	797	807
V1032765	795	1173
V1684165	794	1614
V1032474	792	759
V1032295	791	1155
V1033078	791	3108
V1806608	791	1173
V1204767	790	564
V1552710	790	345
V1872728	790	291
V1034299	789	522
V1000001	788	396
V1101378	787	1851
V1852016	787	129
V1032716	786	1377
V1553618	786	894
V1032693	785	1809
V1458204	785	6450
V1000570	784	1044
V1150430	784	7041
V1880094	784	222
V1135971	783	2004
V1032993	782	1044
V1033193	782	381
V1163124	782	378
V1000003	780	384
V1034181	780	831
V1684236	780	474
V1163706	779	636
V1684146	777	747
V1819410	777	729
V1204768	776	1938
V1006727	775	1188
V1163626	775	2163
V1888223	775	819
V1033532	774	657
V1033568	774	765
V1199373	772	267
V1420563	772	1971
V1204888	771	1383
V1446944	769	312
V1164541	768	2181
V1890844	767	408
V1033245	765	657
V1891419	765	1419
V1000630	762	2400
V1032422	762	564
V1047268	762	1260
V1000132	761	2286
V1684329	761	369
V1032735	760	1221
V1034287	760	657
V1032219	759	495
V1033201	759	498
V1167848	758	1104
V1884599	758	1482
V1032739	756	1749
V1034366	756	153
V1101466	756	2028
V1032753	754	558
V1035466	754	447
V1882980	754	822
V1000143	753	879
V1884241	753	345
V1032574	752	510
V1032937	752	756
V1882180	751	774
V1481429	750	7854
V1882325	749	195
V1884556	748	1440
V1033248	746	921
V1034193	745	717
V1034282	745	1443
V1032659	744	576
V1046998	744	1107
V1032459	742	540
V1032603	742	486
V1101444	742	702
V1032360	741	1296
V1891105	741	819
V1033164	740	876
V1481338	739	579
V1684151	739	117
V1149113	738	1404
V1033604	737	582
V1000821	735	1101
V1033499	735	1686
V1149160	735	2346
V1552713	735	1353
V1883107	735	1035
V1101503	733	2301
V1032791	732	2025
V1388945	732	540
V1884494	732	1494
V1886558	732	351
V1884631	729	225
V1032837	728	894
V1034291	728	1848
V1032552	727	990
V1047145	727	1209
V1032358	726	945
V1033882	726	498
V1047148	726	876
V1199416	724	636
V1033472	723	915
V1032529	722	1923
V1101397	722	1119
V1884554	722	1035
V1033754	721	1311
V1001274	720	1002
V1033055	720	1539
V1032832	719	690
V1883162	719	1005
V1032523	716	858
V1553523	716	942
V1033165	715	1740
V1047197	714	1692
V1000044	713	1950
V1047001	713	828
V1882956	713	1185
V1033502	712	270
V1000082	710	1374
V1032322	710	807
V1149111	710	426
V1769429	710	393
V1755572	709	3195
V1614186	708	1185
V1576349	707	1101
V1143512	706	387
V1032621	705	1092
V1237163	705	960
V1033130	704	1380
V1608732	704	1707
V1884711	704	1290
V1891298	704	852
V1034275	701	1392
V1034832	701	1902
V1891162	701	1839
V1032845	700	2382
V1503139	700	2349
V1808120	700	882
V1883050	700	306
V1883366	699	1098
V1885083	699	993
V1000093	698	2286
V1149153	697	1080
V1033556	695	1458
V1884648	695	657
V1032426	693	966
V1033028	691	945
V1552716	690	441
V1163740	689	993
V1886216	689	414
V1000378	687	630
V1552780	687	408
V1684081	687	294
V1047233	686	381
V1047180	685	378
V1608734	685	1827
V1891199	685	1527
V1032680	684	558
V1420577	683	3645
V1423344	683	1422
V1033083	682	756
V1032654	681	141
V1032992	680	939
V1199377	680	1356
V1000066	679	1173
V1000503	679	2664
V1439186	679	405
V1033564	678	675
V1032398	676	1158
V1046992	676	225
V1047059	676	1299
V1204734	673	2625
V1885122	673	264
V1033608	672	864
V1101263	671	1239
V1445154	671	1857
V1819358	666	879
V1032525	665	852
V1033646	665	2295
V1143374	665	771
V1150763	665	783
V1204811	664	2529
V1237088	664	1161
V1423860	664	267
V1046999	663	696
V1162999	663	462
V1581714	662	234
V1828770	662	2400
V1000828	660	2046
V1032361	660	825
V1032424	659	1182
V1032886	659	486
V1033376	659	468
V1482595	659	621
V1032526	658	738
V1047411	658	291
V1884244	656	1278
V1000046	655	477
V1033406	655	1551
V1149291	655	738
V1032461	654	801
V1032705	654	3480
V1033249	654	804
V1033330	654	1677
V1398941	654	639
V1033335	653	687
V1033367	652	2322
V1497925	652	249
V1806601	652	624
V1033402	651	819
V1033659	651	1017
V1064214	651	459
V1890551	651	288
V1891193	651	420
V1047057	649	1125
V1047258	648	789
V1481324	648	1434
V1032684	647	936
V1033761	644	330
V1033455	643	948
V1033359	642	372
V1541162	642	9300
V1033054	641	957
V1032586	640	741
V1033189	640	2640
V1206511	640	1230
V1000816	638	1017
V1149199	638	261
V1684257	638	1071
V1796904	636	2604
V1149282	633	363
V1755583	633	456
V1034230	632	930
V1852084	632	366
V1000734	631	363
V1032362	630	867
V1047279	630	660
V1149288	630	561
V1299127	629	2154
V1481459	628	6969
V1046974	626	2274
V1580703	626	2175
V1032354	625	861
V1032518	625	336
V1033925	624	198
V1884499	624	1464
V1204605	623	1683
V1162625	622	1251
V1364877	622	441
V1882174	622	210
V1149272	621	2586
V1199403	621	654
V1033496	620	807
V1033246	618	927
V1033251	617	885
V1423402	617	1770
V1032231	616	1485
V1047378	616	270
V1033692	615	861
V1033440	613	987
V1047006	613	684
V1149203	613	1779
V1882181	613	111
V1552850	612	603
V1340164	611	747
V1034186	610	1683
V1221890	609	600
V1032471	605	687
V1033531	605	1029
V1047066	604	978
V1059001	604	1065
V1149099	604	1236
V1162596	603	585
V1149232	602	984
V1424927	602	360
V1144304	601	342
V1032708	600	1029
V1058821	600	1020
V1203288	600	684
V1000039	599	714
V1032734	599	840
V1884687	598	612
V1032740	597	1719
V1852083	597	588
V1552777	596	3591
V1886063	596	444
V1032465	595	837
V1047262	595	597
V1882239	595	1098
V1884284	595	267
V1889488	595	333
V1032229	594	1251
V1034270	594	1392
V1886180	594	498
V1032602	593	498
V1033750	593	867
V1204806	593	1143
V1301158	593	1086
V1552815	593	141
V1149100	592	1359
V1755602	591	1197
V1883312	591	1269
V1033404	590	1269
V1577126	590	2574
V1808252	590	1503
V1033657	589	342
V1852133	589	408
V1887157	589	795
V1034274	588	108
V1143422	588	1065
V1000499	587	1440
V1033578	587	1305
V1836815	587	1539
V1883175	587	1068
V1032640	586	519
V1204448	586	1371
V1046996	585	1293
V1237193	585	579
V1886203	584	546
V1338879	583	552
V1796925	582	1517
V1887156	582	1146
V1047156	581	1017
V1204497	581	960
V1891092	580	609
V1888216	579	1431
V1891344	579	1866
V1872733	578	675
V1000081	577	2016
V1000643	577	2277
V1033589	577	459
V1047157	577	1605
V1239144	577	606
V1420590	577	1278
V1000069	576	1839
V1000162	576	1137
V1018798	576	1935
V1033562	576	1710
V1032811	575	504
V1032995	573	909
V1047077	572	474
V1149106	572	4617
V1001276	571	1227
V1204401	571	1284
V1032521	570	651
V1032720	570	681
V1032745	570	1767
V1032913	570	828
V1366239	570	2253
V1882343	570	864
V1032887	568	1044
V1034204	568	693
V1032776	565	789
V1885079	565	1710
V1032324	564	2616
V1032926	564	993
V1033010	564	1398
V1483410	564	1842
V1032781	563	1218
V1047203	563	1371
V1884803	562	729
V1886712	562	1212
V1034266	561	1158
V1047151	561	1677
V1033254	559	660
V1032551	558	699
V1032632	558	1359
V1684089	557	321
V1000518	556	807
V1032429	556	351
V1032917	556	735
V1204834	556	1323
V1828831	555	816
V1032460	554	549
V1032697	554	1395
V1047173	554	1392
V1291229	554	4476
V1886513	554	696
V1032780	553	351
V1033271	553	774
V1883158	553	918
V1032405	552	840
V1612021	552	429
V1887154	552	108
V1001513	551	1905
V1034862	551	1737
V1047247	551	1392
V1290863	551	1302
V1381099	551	741
V1684152	551	186
V1879977	551	309
V1884590	551	1494
V1684086	550	717
V1033044	549	774
V1034676	546	2127
V1162950	546	984
V1891215	546	270
V1033438	545	930
V1033469	544	480
V1035062	543	936
V1034934	542	1005
V1148989	542	1194
V1047146	541	885
V1420559	541	3171
V1807976	540	1236
V1033372	538	879
V1032957	537	1482
V1389196	537	1620
V1852094	537	1305
V1884534	537	309
V1162914	536	1311
V1032575	535	957
V1149197	534	1536
V1164544	534	1830
V1413201	534	2775
V1032677	532	363
V1684164	532	684
V1884885	532	408
V1032404	531	969
V1149108	531	1320
V1000617	530	861
V1032730	530	1593
V1191213	530	2637
V1828805	530	306
V1032408	529	327
V1032588	529	1770
V1032911	529	468
V1034318	529	1314
V1032833	528	717
V1199427	528	1542
V1238446	527	435
V1880918	527	534
V1001477	526	423
V1032660	526	915
V1033146	526	1200
V1191670	526	1368
V1033475	524	408
V1110016	524	1146
V1576462	524	2598
V1542216	523	5388
V1032214	522	570
V1237103	522	3483
V1684323	522	3705
V1796870	522	1284
V1883390	522	582
V1033243	521	1398
