gene	count	length
V1724279	3016	1344
V1379917	3015	2178
V1594594	3007	1278
V1013253	2995	1200
V1576114	2985	10290
V1885910	2981	9600
V1414237	2979	723
V1166811	2957	1815
V1110058	2953	864
V1806816	2952	402
V1429840	2946	1908
V1705007	2936	1344
V1323183	2934	1581
V1065437	2933	1290
V1232982	2933	1581
V1031976	2927	2478
V1528357	2919	1671
V1505246	2895	3270
V1436641	2887	2274
V1103535	2871	969
V1067037	2863	1017
V1190145	2862	2199
V1036121	2844	1659
V1066656	2840	492
V1036155	2824	1209
V1038301	2823	2595
V1036913	2821	3171
V1294607	2821	306
V1238013	2815	294
V1067562	2813	432
V1033039	2805	1389
V1120164	2797	2145
V1554368	2794	711
V1355823	2785	960
V1036838	2775	1173
V1036567	2767	1155
V1036091	2758	1485
V1037529	2749	1206
V1144971	2749	1077
V1383863	2749	924
V1047883	2743	528
V1036685	2720	1155
V1037108	2712	624
V1020434	2708	873
V1036411	2704	1089
V1324900	2697	834
V1445176	2676	666
V1036563	2662	1491
V1337292	2661	573
V1036287	2659	234
V1496995	2631	201
V1605008	2630	243
V1124483	2622	771
V1016072	2618	1569
V1487566	2618	858
V1547417	2617	2220
V1036562	2609	807
V1363521	2604	2274
V1036112	2602	1056
V1065539	2600	2163
V1806807	2584	2130
V1139748	2575	1050
V1322633	2575	105
V1039802	2569	2508
V1036300	2567	1149
V1369096	2563	435
V1105021	2560	2067
V1066936	2558	795
V1011165	2549	1173
V1819314	2549	435
V1369413	2547	495
V1445441	2547	981
V1105020	2542	1203
V1065454	2540	837
V1440258	2540	8913
V1370956	2539	489
V1369909	2538	795
V1065457	2533	825
V1066925	2530	2259
V1032173	2527	654
V1436832	2527	1299
V1583003	2523	1497
V1337383	2522	1563
V1036560	2516	2220
V1413731	2509	936
V1036102	2504	990
V1065317	2504	1185
V1166813	2504	1923
V1036267	2499	1104
V1088148	2499	156
V1553939	2494	1071
V1036247	2489	1935
V1036284	2475	2964
V1337345	2443	900
V1036509	2440	309
V1065433	2433	1338
V1230019	2431	972
V1015704	2430	2376
V1066927	2427	2667
V1294938	2427	2166
V1238874	2425	1362
V1008216	2424	1626
V1038276	2423	330
V1265325	2418	2781
V1200741	2415	900
V1066614	2410	966
V1036273	2404	3567
V1337283	2404	912
V1175548	2401	711
V1523998	2400	447
V1295076	2385	2655
V1237424	2381	1149
V1357316	2377	1236
V1036527	2373	1239
V1110017	2373	606
V1235967	2373	276
V1067579	2372	1614
V1178384	2372	444
V1458477	2370	549
V1102328	2366	1065
V1082713	2364	1245
V1386220	2362	2121
V1066641	2344	2070
V1834839	2344	240
V1036221	2343	1887
V1032240	2338	2283
V1525979	2338	5304
V1239571	2334	459
V1363746	2331	1062
V1036291	2330	1038
V1009707	2321	1338
V1172209	2308	1293
V1036482	2301	1482
V1012818	2297	1146
V1266287	2295	621
V1036154	2292	2664
V1144619	2288	2139
V1008596	2286	1626
V1036167	2278	1947
V1065326	2271	2109
V1102799	2271	1968
V1201501	2271	2253
V1067945	2268	582
V1704981	2267	852
V1036299	2262	942
V1036460	2262	1773
V1037101	2256	681
V1036776	2253	1152
V1834870	2253	1227
V1561099	2244	1014
V1385688	2235	1827
V1237313	2232	1194
V1144847	2229	3294
V1037420	2225	2985
V1068288	2220	2619
V1020162	2213	252
V1427948	2212	270
V1525079	2209	2259
V1036364	2196	813
V1724150	2195	300
V1036288	2189	762
V1066661	2186	480
V1238903	2181	1398
V1265555	2179	2619
V1445267	2176	9558
V1070068	2173	2823
V1065542	2172	1434
V1036097	2168	753
V1067063	2167	1311
V1887089	2167	441
V1374205	2163	1014
V1234581	2161	543
V1445255	2161	543
V1373610	2158	1527
V1141371	2152	738
V1036812	2151	1449
V1099912	2150	993
V1036459	2145	1257
V1016074	2142	1284
V1036285	2141	1131
V1040913	2140	1857
V1036796	2137	3078
V1337305	2135	1152
V1362627	2135	9546
V1166912	2132	1647
V1290770	2132	846
V1436124	2125	1215
V1036801	2108	1659
V1037415	2108	405
V1036735	2107	4458
V1201618	2100	2289
V1463976	2086	519
V1036428	2080	1137
V1481186	2072	330
V1068294	2070	2250
V1159100	2062	1629
V1068964	2057	1419
V1395001	2056	123
V1229972	2054	1104
V1065325	2053	1056
V1067574	2052	1617
V1806794	2049	1797
V1317705	2048	759
V1160714	2047	591
V1267333	2043	1770
V1203777	2041	1038
V1484105	2040	210
V1036960	2039	1074
V1239818	2036	813
V1070315	2031	2232
V1341867	2027	492
V1036827	2021	1722
V1065313	2019	795
V1806765	2018	1383
V1067899	2017	438
V1069716	2017	1293
V1421267	2017	513
V1036354	2013	1563
V1704984	2012	2658
V1529454	2011	1356
V1036523	2009	912
V1528392	2009	915
V1175441	2001	852
V1445193	1996	3396
V1705101	1995	9249
V1363063	1989	1329
V1014517	1983	1407
V1138582	1983	1143
V1363702	1978	597
V1396662	1978	258
V1036512	1975	885
V1496507	1974	597
V1038286	1973	1413
V1181710	1971	1947
V1102785	1969	1347
V1203298	1969	1146
V1383821	1969	978
V1553886	1965	1401
V1067571	1961	2085
V1036249	1960	1173
V1113212	1959	1953
V1420994	1959	1524
V1549502	1959	948
V1834849	1955	3402
V1513840	1953	2841
V1036156	1950	480
V1704907	1950	9561
V1437609	1949	369
V1036831	1947	1182
V1357367	1936	204
V1079022	1926	2856
V1887142	1923	798
V1345236	1917	318
V1037465	1915	468
V1486629	1914	1503
V1036251	1913	1380
V1067560	1909	747
V1169695	1904	114
V1066663	1903	1851
V1036218	1900	1257
V1036122	1898	1533
V1067576	1898	1326
V1151091	1894	1635
V1190863	1891	855
V1039811	1886	1200
V1036614	1881	864
V1065545	1874	1356
V1335255	1872	561
V1196712	1870	870
V1884213	1866	3552
V1409431	1859	690
V1295411	1852	897
V1065517	1849	801
V1036157	1848	2436
V1616703	1844	8901
V1413769	1843	888
V1036220	1840	834
V1145051	1834	735
V1195014	1825	1347
V1375437	1820	1656
V1013090	1818	993
V1140640	1818	1524
V1562508	1816	2376
V1230285	1815	2391
V1036116	1814	597
V1155178	1810	2865
V1036641	1809	654
V1032059	1804	2220
V1012379	1802	414
V1036608	1797	1455
V1037446	1797	1410
V1045092	1795	300
V1011995	1794	1695
V1445274	1794	540
V1037548	1790	1542
V1175702	1788	627
V1013795	1784	1020
V1198538	1780	1446
V1178410	1777	600
V1445767	1761	750
V1065922	1760	411
V1036833	1755	1461
V1043574	1751	564
V1036292	1748	330
V1337328	1744	696
V1524496	1742	228
V1428999	1741	2082
V1037379	1738	2052
V1885763	1736	5475
V1337176	1735	162
V1031988	1732	1398
V1194949	1730	8865
V1036085	1728	408
V1344990	1728	675
V1295083	1722	1074
V1553899	1722	1044
V1883688	1722	1053
V1069749	1719	810
V1514189	1718	1788
V1036575	1717	1629
V1398664	1717	288
V1887114	1717	477
V1195096	1716	870
V1019613	1714	1071
V1139467	1714	342
V1231652	1713	1152
V1229971	1711	888
V1463687	1711	1206
V1527256	1710	981
V1323200	1693	1392
V1464212	1693	1797
V1014074	1692	2289
V1036163	1690	669
V1037043	1690	2340
V1099218	1686	1440
V1337284	1686	7755
V1167759	1682	1491
V1383938	1682	669
V1737038	1682	1299
V1068449	1679	1806
V1010370	1678	2184
V1337339	1678	1731
V1386949	1677	531
V1180499	1674	1995
V1885909	1672	6066
V1880393	1671	1722
V1806844	1670	1833
V1328565	1665	237
V1806785	1664	1332
V1066659	1663	417
V1138622	1663	1260
V1065926	1662	717
V1037421	1661	1416
V1070409	1661	873
V1166826	1661	6078
V1036268	1660	1644
V1065456	1654	945
V1373607	1653	3009
V1834875	1652	876
V1237393	1651	1704
V1369408	1651	1248
V1036375	1646	918
V1166828	1644	285
V1032287	1642	1506
V1499253	1638	1260
V1446708	1636	192
V1371397	1634	255
V1065935	1631	2046
V1066160	1631	1077
V1337316	1631	1425
V1065511	1628	1149
V1268756	1627	987
V1036433	1626	1908
V1065580	1617	984
V1442437	1612	462
V1467358	1611	417
V1036561	1609	1797
V1041401	1609	1311
V1036511	1607	996
V1036682	1605	2481
V1099037	1604	1626
V1139530	1602	2346
V1367804	1600	1770
V1736985	1600	2484
V1201877	1599	2433
V1373841	1598	1410
V1036231	1596	765
V1265731	1595	759
V1445423	1594	1251
V1496696	1590	420
V1587855	1588	447
V1065506	1579	537
V1039813	1574	1785
V1037560	1573	1842
V1036373	1572	1050
V1109395	1570	582
V1036779	1566	1014
V1038265	1566	1320
V1576095	1566	765
V1040850	1565	2622
V1036842	1564	1791
V1016073	1563	987
V1036090	1561	963
V1067076	1561	1578
V1190263	1560	1593
V1068470	1557	558
V1585173	1554	981
V1049457	1551	2592
V1553636	1551	1332
V1484107	1550	777
V1267327	1548	1434
V1036117	1543	744
V1067905	1543	1203
V1819344	1543	114
V1036190	1542	1674
V1806806	1542	1578
V1031948	1541	1209
V1368331	1541	1014
V1014559	1537	369
V1723297	1537	249
V1066657	1535	390
V1036293	1531	1671
V1723592	1529	663
V1819273	1527	2469
V1239784	1526	411
V1403990	1526	1041
V1182881	1521	507
V1326306	1521	171
V1541575	1520	2196
V1066197	1515	1449
V1036610	1513	1581
V1036480	1512	963
V1617969	1511	546
V1384044	1508	834
V1362871	1507	1437
V1195651	1504	852
V1436378	1504	876
V1190854	1503	1821
V1040586	1502	1338
V1436052	1501	2394
V1704990	1501	1710
V1036290	1499	687
V1065945	1496	444
V1065938	1494	459
V1266183	1492	1305
V1375474	1492	174
V1385920	1492	1323
V1068298	1491	549
V1071487	1491	2319
V1139669	1491	1089
V1053544	1490	1626
V1037138	1488	459
V1374204	1488	2331
V1037414	1487	1008
V1267525	1487	345
V1200513	1485	1035
V1008595	1478	276
V1154084	1474	1626
V1445308	1473	795
V1514797	1472	1587
V1065924	1468	570
V1015469	1467	1017
V1066937	1467	504
V1272691	1466	1713
V1502441	1466	390
V1393246	1465	228
V1016291	1463	426
V1037377	1462	552
V1065544	1461	1380
V1522419	1459	1797
V1068958	1457	3525
V1166774	1456	2217
V1419921	1455	294
V1887144	1455	975
V1176644	1454	282
V1462237	1453	840
V1145239	1450	651
V1364379	1449	639
V1144561	1446	972
V1367592	1444	1314
V1036120	1440	1080
V1040729	1438	1575
V1273194	1437	1503
V1202126	1432	1578
V1116599	1429	3036
V1704923	1427	1011
V1036819	1426	1410
V1070305	1423	651
V1138767	1421	1794
V1145033	1414	1377
V1446216	1414	453
V1065316	1413	993
V1198534	1413	1389
V1375370	1413	1500
V1482933	1413	1128
V1037100	1412	882
V1392344	1411	861
V1705004	1408	2565
V1009698	1407	564
V1267044	1407	351
V1156593	1403	681
V1368185	1403	2175
V1036369	1402	2634
V1067043	1402	885
V1138604	1401	2346
V1393615	1400	1734
V1065314	1398	948
V1383974	1398	1017
V1118031	1397	1485
V1382261	1396	525
V1036182	1395	1011
V1037492	1394	849
V1496916	1394	765
V1036777	1389	498
V1363539	1389	405
V1296428	1386	507
V1367803	1384	462
V1198633	1380	471
V1445375	1379	1434
V1065337	1376	813
V1036860	1375	1524
V1067955	1374	393
V1036434	1373	1443
V1819287	1373	2424
V1527143	1371	3453
V1883742	1365	1698
V1465441	1364	921
V1036464	1360	1137
V1067466	1360	348
V1203949	1359	462
V1067462	1355	1665
V1373715	1355	2421
V1055790	1352	1902
V1067066	1352	1713
V1594332	1352	2058
V1068284	1351	888
V1335052	1349	393
V1036286	1348	2040
V1138761	1348	609
V1162271	1347	6894
V1057876	1346	681
V1065335	1344	936
V1445190	1343	5697
V1038295	1340	2685
V1104891	1340	1158
V1032263	1338	1005
V1887168	1336	309
V1887197	1336	372
V1320371	1335	198
V1139265	1334	2889
V1819280	1334	2763
V1036846	1333	654
V1728037	1333	5685
V1445275	1332	363
V1834829	1323	1617
V1036834	1322	1419
V1106013	1322	1794
V1239632	1322	1896
V1036431	1321	1014
V1098956	1320	351
V1337412	1319	1263
V1379850	1316	8895
V1442734	1316	1296
V1574876	1315	1128
V1081294	1311	1980
V1466074	1311	585
V1037104	1309	723
V1066645	1307	1707
V1445348	1304	1881
V1301640	1303	783
V1112926	1302	2355
V1271226	1302	1611
V1265314	1297	1242
V1806855	1296	2310
V1036110	1294	1368
V1197353	1293	585
V1486693	1290	4032
V1806771	1288	1272
V1036868	1287	1140
V1036192	1286	1479
V1887247	1285	429
V1198554	1281	5655
V1032026	1279	2058
V1043505	1278	867
V1067450	1275	273
V1247424	1275	936
V1617519	1275	1515
V1036366	1274	1440
V1265244	1274	1902
V1337314	1274	693
V1041574	1273	1143
V1103121	1272	1500
V1067111	1268	2511
V1382048	1268	1023
V1038424	1267	732
V1036246	1266	1197
V1171477	1266	390
V1066642	1265	537
V1067947	1261	1206
V1419972	1258	414
V1398523	1256	312
V1036918	1255	1713
V1104025	1255	1329
V1036086	1254	480
V1036607	1254	519
V1606941	1253	270
V1923947	1251	432
V1071794	1248	1380
V1463773	1248	1236
V1042607	1247	534
V1066151	1246	2277
V1037002	1245	1293
V1399623	1245	6660
V1445144	1244	1464
V1065527	1243	903
V1195147	1243	114
V1040497	1242	528
V1065363	1241	789
V1295265	1241	1956
V1265618	1237	795
V1337644	1237	204
V1036264	1234	1239
V1010605	1232	1854
V1441328	1232	489
V1006063	1230	450
V1411137	1228	441
V1239590	1227	2205
V1554065	1227	198
V1032873	1226	4020
V1383926	1226	1074
V1066652	1225	426
V1037258	1217	1572
V1036189	1215	2991
V1386354	1215	849
V1724401	1214	168
V1036295	1213	600
V1359795	1213	342
V1405666	1213	504
V1036188	1211	1089
V1200638	1208	387
V1239646	1208	1503
V1036515	1207	2031
V1463690	1207	6633
V1594566	1206	1365
V1065558	1205	1617
V1027304	1204	165
V1383829	1204	1308
V1265403	1203	1716
V1006294	1201	522
V1080995	1200	846
V1356388	1200	1521
V1039810	1199	603
V1445170	1198	1929
V1239608	1197	2121
V1291476	1197	564
V1194946	1196	819
V1237553	1196	675
V1366998	1194	2589
V1036374	1193	648
V1139246	1193	3738
V1190266	1193	1617
V1884078	1193	459
V1065504	1191	2703
V1067554	1191	825
V1723588	1191	876
V1883770	1189	519
V1036093	1187	1587
V1086654	1187	894
V1036230	1186	2025
V1102771	1186	1104
V1290180	1184	285
V1899904	1181	975
V1481157	1180	345
V1834837	1180	2184
V1037283	1179	1236
V1066662	1179	1599
V1806812	1178	1134
V1036423	1177	1170
V1238882	1176	6927
V1065336	1175	930
V1501153	1174	636
V1160822	1173	555
V1036294	1171	441
V1705148	1170	9300
V1367500	1169	1164
V1322190	1167	342
V1032053	1165	615
V1290782	1165	1113
V1728015	1165	1401
V1162257	1163	2616
V1036185	1162	1326
V1445282	1162	8829
V1070304	1161	1677
V1036958	1160	1377
V1238857	1160	300
V1342988	1160	495
V1420194	1159	237
V1437367	1159	714
V1066921	1158	1032
V1196269	1156	153
V1323125	1156	1206
V1065515	1155	2574
V1367217	1155	1419
V1200373	1154	1113
V1363241	1153	1443
V1574166	1153	1215
V1012925	1152	1035
V1239642	1150	1872
V1498202	1150	294
V1880321	1150	6921
V1830868	1149	5562
V1337146	1148	348
V1588826	1148	378
V1806871	1148	1062
V1036408	1147	3051
V1067556	1147	1419
V1070064	1147	1287
V1367651	1146	2475
V1460211	1146	498
V1046624	1144	210
V1036784	1142	1182
V1065583	1142	960
V1428998	1142	2664
V1345991	1141	627
V1446413	1139	399
V1103818	1137	2139
V1036193	1136	2232
V1036522	1135	1212
V1201506	1135	1284
V1497185	1134	696
V1007084	1131	270
V1036224	1131	996
V1397025	1131	459
V1036514	1130	1647
V1362577	1130	2790
V1496225	1129	723
V1037046	1128	582
V1487945	1128	603
V1899842	1128	1047
V1036862	1127	897
V1237603	1127	1443
V1038300	1125	4539
V1065925	1125	516
V1373577	1125	1608
V1068445	1123	2568
V1036559	1122	942
V1174696	1122	354
V1466719	1122	291
V1230424	1121	6930
V1036818	1118	972
V1041821	1118	570
V1069715	1118	1089
V1201536	1116	864
V1239567	1114	252
V1036365	1112	1086
V1042212	1112	471
V1066919	1112	1494
V1167076	1111	1383
V1036168	1110	390
V1103095	1109	2331
V1301557	1107	657
V1237432	1106	597
V1238151	1106	450
V1067072	1104	1956
V1103116	1104	1299
V1035994	1103	2157
V1036619	1103	1227
V1103655	1103	1275
V1181594	1103	819
V1445246	1101	1248
V1483478	1100	693
V1884167	1100	696
V1036281	1098	1035
V1554552	1094	390
V1036497	1093	762
V1374406	1093	810
V1036931	1092	1008
V1036478	1091	756
V1266125	1091	2265
V1473708	1091	1722
V1065550	1088	708
V1490009	1088	504
V1037065	1087	627
V1041482	1087	444
V1042832	1087	453
V1036265	1085	1563
V1422495	1084	354
V1430399	1084	2757
V1036266	1083	1200
V1039373	1083	2943
V1553887	1083	402
V1313346	1082	642
V1419477	1081	147
V1172049	1080	165
V1391890	1080	5886
V1010364	1079	1425
V1578078	1079	312
V1140976	1078	1449
V1154261	1078	4857
V1819260	1077	1275
V1365642	1075	420
V1191244	1073	2568
V1267294	1073	1662
V1367720	1073	2622
V1065374	1071	1716
V1326836	1071	324
V1445350	1071	5100
V1066643	1070	453
V1171981	1070	1032
V1584549	1070	390
V1036525	1067	1218
V1239768	1067	945
V1011087	1066	1812
V1137581	1066	492
V1445272	1066	1533
V1880220	1065	1302
V1887253	1065	282
V1140472	1063	471
V1032060	1062	1104
V1040289	1062	2076
V1037126	1060	1632
V1042904	1060	819
V1069917	1060	939
V1367949	1060	1428
V1386097	1060	1809
V1834828	1060	8799
V1222976	1059	618
V1516610	1059	591
V1067443	1055	1542
V1036524	1054	609
V1612062	1054	564
V1039888	1052	4134
V1036571	1051	1749
V1585178	1051	1041
V1109127	1049	1017
V1299777	1049	144
V1606927	1048	252
V1066644	1047	828
V1368297	1047	1011
V1065353	1044	2709
V1466250	1044	879
V1036254	1043	2037
V1036526	1043	2421
V1114810	1043	4830
V1232264	1043	5391
V1036173	1042	4608
V1068128	1037	1803
V1162250	1036	9153
V1446687	1035	195
V1166996	1033	957
V1369101	1033	447
V1037393	1032	1104
V1392011	1032	237
V1111563	1031	459
V1036368	1030	342
V1377349	1030	477
V1157905	1028	1521
V1445168	1025	1434
V1068922	1024	1683
V1104691	1024	2163
V1043061	1023	543
V1065463	1023	1770
V1181512	1022	885
V1036289	1021	2115
V1032456	1020	450
V1168882	1020	483
V1367212	1018	2700
V1036405	1015	3609
V1089769	1015	768
V1384043	1015	438
V1038277	1014	2115
V1236810	1014	351
V1009873	1013	1239
V1075112	1013	1191
V1036275	1012	1011
V1589389	1012	312
V1370760	1011	558
V1483102	1010	3849
V1036864	1008	1413
V1395005	1008	876
V1065469	1007	285
V1100182	1006	753
V1236161	1006	642
V1038266	1005	1881
V1066150	1004	1308
V1067575	1004	870
V1481189	1004	324
V1445336	1003	1008
V1038254	1002	1458
V1578714	1002	267
V1036824	1001	480
V1065494	1001	276
V1421169	1001	879
V1376919	1000	594
V1006685	998	2592
V1235912	998	885
V1379164	998	201
V1514705	998	369
V1074989	997	1296
V1145171	994	1797
V1006140	993	183
V1036089	993	4086
V1066653	993	513
V1192932	993	807
V1173676	990	117
V1366716	990	1527
V1194966	988	2673
V1806811	987	2205
V1066612	985	375
V1167691	985	1899
V1007076	984	1299
V1819274	983	471
V1108186	982	207
V1265163	981	864
V1036250	980	498
V1394803	978	1887
V1184379	977	1014
V1036087	975	735
V1153964	975	1308
V1166795	975	4194
V1237322	975	780
V1065358	974	2088
V1035999	973	1476
V1032134	972	2598
V1445232	972	2061
V1036867	970	3189
V1181469	968	1317
V1237834	967	930
V1554055	967	639
V1834838	967	9144
V1440538	966	1227
V1036785	965	957
V1139749	965	1545
V1103114	963	1452
V1238012	963	723
V1032288	962	330
V1445302	962	5232
V1036813	961	1128
V1329936	961	273
V1554094	961	1011
V1144557	960	846
V1162289	959	213
V1445357	959	1884
V1007060	957	1011
V1040196	957	1050
V1065579	956	594
V1245907	956	1881
V1496717	955	1038
V1065383	954	504
V1066138	953	1413
V1579885	952	312
V1194993	950	2274
V1103826	948	1479
V1071034	947	1071
V1421640	947	684
V1036466	946	708
V1575031	945	768
V1365218	944	237
V1011483	943	438
V1065319	941	378
V1138625	941	1500
V1237635	941	1389
V1239766	941	1122
V1524473	940	3045
V1036084	939	2625
V1067446	939	705
V1445382	939	2892
V1073959	937	2415
V1513559	937	456
V1036620	936	1005
V1117730	935	5715
V1037066	934	669
V1066658	934	1605
V1383882	932	570
V1388303	932	393
V1054684	931	1062
V1499129	931	1212
V1201510	930	330
V1320864	930	222
V1357096	930	1305
V1367437	930	297
V1420975	930	1629
V1137296	929	1272
V1041779	928	186
V1069918	928	648
V1323181	927	1383
V1068433	926	669
V1068446	926	981
V1067921	925	1392
V1068432	925	1368
V1144560	925	1044
V1422861	925	351
V1523997	924	7749
V1723757	923	562
V1337341	922	1350
V1371907	921	342
V1036172	920	687
V1036461	920	981
V1042057	920	1158
V1104017	920	405
V1408240	920	258
V1065503	919	1071
V1067441	919	1566
V1067578	918	876
V1079387	918	846
V1883469	917	2253
V1067468	916	2493
V1841934	916	399
V1040498	915	687
V1010393	914	1290
V1036333	914	1668
V1024128	913	735
V1038324	911	993
V1103525	911	2622
V1200583	911	1152
V1392446	907	681
V1426044	907	633
V1496969	907	216
V1528654	907	1884
V1075809	906	1278
V1445307	906	1452
V1183080	905	609
V1549650	903	693
V1036001	902	1656
V1200739	902	930
V1362830	902	2124
V1066636	901	1302
V1395203	901	1404
V1166812	899	567
V1036797	897	885
V1036935	896	1110
V1196435	895	528
V1422203	895	462
V1036166	894	753
V1067442	894	996
V1295046	894	804
V1067110	893	984
V1301690	893	537
