gene	count	length
V1400062	2958	5148
V1554160	2958	678
V1007257	2955	2424
V1139691	2955	1317
V1339799	2951	822
V1013906	2946	1686
V1265659	2932	5928
V1368195	2925	1725
V1265596	2922	543
V1301640	2920	783
V1881401	2916	2496
V1009685	2896	834
V1392402	2886	678
V1723099	2885	753
V1687689	2882	1305
V1430373	2874	420
V1036477	2871	945
V1430170	2868	1743
V1020102	2863	996
V1301587	2848	477
V1265566	2836	2706
V1037309	2825	1722
V1137315	2824	963
V1140854	2817	2925
V1705172	2817	9639
V1012446	2816	450
V1315998	2814	1305
V1173143	2812	780
V1291185	2798	789
V1012188	2793	1926
V1050626	2786	1404
V1368335	2781	1896
V1009262	2773	1476
V1021099	2757	549
V1181512	2751	885
V1350119	2748	612
V1007265	2746	2640
V1687755	2745	384
V1365660	2694	276
V1007275	2683	402
V1239784	2678	411
V1036532	2677	2121
V1009243	2662	1578
V1032104	2661	1035
V1036861	2660	1056
V1723469	2652	591
V1574584	2640	2499
V1012189	2637	2652
V1036210	2629	834
V1239122	2617	630
V1151601	2616	1056
V1513867	2614	4095
V1053544	2613	1626
V1010955	2612	2061
V1367035	2610	216
V1329254	2608	1665
V1553636	2608	1332
V1139669	2603	1089
V1498668	2603	1356
V1016110	2601	1368
V1045063	2591	162
V1072108	2572	1500
V1806808	2570	2496
V1176226	2564	2376
V1017093	2559	1857
V1036735	2556	4458
V1302040	2554	408
V1392446	2550	681
V1459473	2545	768
V1371652	2536	357
V1367655	2526	7518
V1075934	2522	600
V1723234	2520	2871
V1014775	2513	663
V1723089	2510	1305
V1883469	2509	2253
V1266020	2506	705
V1088148	2500	156
V1054279	2490	1584
V1139124	2489	7728
V1017600	2485	813
V1049457	2483	2592
V1087726	2476	1266
V1020162	2475	252
V1250300	2473	480
V1085691	2464	1239
V1445444	2464	1275
V1007259	2460	2484
V1524303	2458	1272
V1516610	2456	591
V1246962	2453	462
V1014150	2447	1485
V1597704	2428	435
V1368599	2404	1212
V1440538	2397	1227
V1031976	2391	2478
V1009619	2389	2205
V1687757	2386	1296
V1008929	2375	1020
V1509727	2359	144
V1013352	2357	1221
V1035994	2357	2157
V1482646	2349	762
V1334788	2347	2589
V1037207	2338	663
V1104271	2338	9561
V1172048	2336	1242
V1420720	2333	1350
V1406333	2331	435
V1291534	2321	1287
V1619237	2321	603
V1353619	2317	285
V1385698	2303	2496
V1576114	2302	10290
V1445315	2297	1830
V1723160	2294	1419
V1143274	2293	1368
V1394546	2276	546
V1037336	2275	2724
V1554270	2270	372
V1013189	2264	3552
V1513904	2263	6159
V1010953	2262	3024
V1333564	2261	306
V1009510	2259	1062
V1301588	2258	792
V1723225	2254	5388
V1687743	2248	1992
V1023795	2238	552
V1089179	2235	783
V1487283	2234	1920
V1394749	2226	1077
V1013808	2222	1473
V1016072	2220	1569
V1104054	2217	1764
V1368686	2214	768
V1104025	2211	1329
V1430223	2207	1812
V1883563	2201	2607
V1265423	2195	660
V1052463	2165	1116
V1145023	2165	2262
V1365652	2164	1707
V1176644	2158	282
V1009240	2156	2094
V1175702	2150	627
V1192245	2147	714
V1013684	2143	1320
V1037208	2140	414
V1383974	2137	1017
V1013685	2132	990
V1051482	2132	1113
V1883636	2123	1776
V1181282	2122	2286
V1141223	2119	690
V1398523	2117	312
V1014914	2111	1110
V1013000	2105	1494
V1365642	2103	420
V1034170	2099	459
V1705132	2097	9516
V1013972	2093	1545
V1367251	2093	1011
V1291380	2092	2304
V1724150	2087	300
V1036064	2081	3378
V1009743	2080	1422
V1038361	2066	1230
V1013292	2054	3069
V1190893	2053	1188
V1356896	2052	960
V1265655	2048	4467
V1043671	2044	855
V1182881	2043	507
V1009518	2042	1170
V1012444	2040	939
V1036196	2033	2958
V1009242	2031	1104
V1849108	2030	6336
V1123410	2028	684
V1355373	2025	7674
V1368280	2023	1314
V1723096	2022	1104
V1885649	2020	441
V1196033	2009	1071
V1052208	2008	1626
V1007247	2006	1320
V1687721	2006	1395
V1723447	2005	9333
V1022782	2001	486
V1009637	2000	783
V1012219	2000	963
V1139266	1996	1341
V1009635	1990	2772
V1009244	1989	1227
V1584633	1988	1005
V1687735	1986	1377
V1175645	1983	318
V1009597	1982	786
V1513968	1980	1500
V1014151	1979	1602
V1445428	1979	1425
V1040198	1978	1638
V1123354	1977	1392
V1267333	1976	1770
V1011153	1975	1815
V1409950	1974	1011
V1051831	1971	1614
V1198606	1969	1512
V1376603	1962	240
V1010626	1958	1908
V1010954	1955	2319
V1395005	1955	876
V1009266	1953	741
V1724619	1952	279
V1724135	1950	1563
V1042452	1948	306
V1830868	1948	5562
V1376328	1938	867
V1012498	1937	1287
V1106704	1936	669
V1403101	1936	1248
V1036493	1935	2322
V1384477	1933	477
V1163160	1928	702
V1195460	1923	1503
V1107390	1921	1869
V1291476	1920	564
V1036403	1918	3567
V1040344	1917	234
V1355546	1915	1020
V1445248	1909	1446
V1009237	1901	2277
V1037687	1900	1632
V1009641	1891	297
V1038424	1889	732
V1042141	1888	594
V1011229	1887	3300
V1003219	1886	495
V1080200	1886	1218
V1012312	1880	498
V1084422	1880	444
V1141150	1876	1311
V1385524	1875	1176
V1052203	1874	2832
V1482789	1872	3351
V1009517	1871	1656
V1041482	1865	444
V1849113	1864	1467
V1723246	1863	5773
V1086412	1861	1695
V1010963	1860	1113
V1365775	1858	735
V1723600	1858	147
V1049967	1857	1260
V1013881	1855	1431
V1154607	1855	1701
V1007260	1853	1281
V1265637	1853	6570
V1106693	1849	936
V1009255	1847	963
V1009629	1845	759
V1009515	1844	1005
V1367476	1842	1806
V1037261	1841	1557
V1011374	1840	1251
V1301635	1838	852
V1074319	1837	1260
V1055790	1836	1902
V1827657	1836	5568
V1021626	1834	972
V1319963	1834	174
V1197037	1831	267
V1010393	1829	1290
V1513969	1827	2778
V1009076	1822	1023
V1151796	1822	1839
V1013795	1821	1020
V1265195	1819	1119
V1203949	1818	462
V1108928	1815	1404
V1012192	1811	441
V1015255	1804	1029
V1883760	1804	654
V1018398	1802	765
V1011660	1799	3567
V1155393	1799	2079
V1011665	1798	2601
V1073959	1796	2415
V1009680	1794	585
V1723223	1793	1383
V1013667	1792	1014
V1445247	1792	2193
V1553984	1792	720
V1039373	1783	2943
V1039888	1783	4134
V1482530	1783	993
V1049455	1782	2562
V1047927	1779	2838
V1343276	1777	1533
V1346308	1776	1983
V1009508	1774	1089
V1009690	1774	1944
V1040500	1769	357
V1041401	1769	1311
V1016074	1768	1284
V1430340	1765	1608
V1007252	1764	942
V1009738	1764	699
V1301798	1764	672
V1483287	1764	1815
V1464364	1761	1026
V1009512	1760	1053
V1009650	1758	3273
V1012447	1752	513
V1017254	1745	2187
V1687732	1744	9879
V1012957	1742	1260
V1391839	1742	840
V1014547	1741	549
V1040497	1741	528
V1723221	1740	1626
V1445347	1738	3804
V1070874	1735	1650
V1010034	1732	489
V1154617	1731	780
V1009261	1720	1386
V1705170	1720	6586
V1145051	1712	735
V1301512	1712	1101
V1140670	1707	1506
V1012218	1705	1518
V1362573	1705	1473
V1355439	1697	1074
V1553805	1694	1122
V1445299	1689	1773
V1834880	1689	748
V1006125	1688	900
V1016291	1687	426
V1012367	1686	699
V1016547	1686	711
V1183570	1686	546
V1010957	1685	1593
V1239238	1684	489
V1191301	1683	993
V1396519	1682	117
V1009514	1677	3603
V1009684	1676	1881
V1291368	1672	1380
V1037377	1671	552
V1501153	1669	636
V1704900	1667	2820
V1870043	1667	2274
V1007272	1666	966
V1009254	1663	753
V1399623	1663	6660
V1849118	1660	2985
V1367726	1659	2091
V1086186	1658	1842
V1019109	1651	453
V1013907	1649	1563
V1051444	1648	273
V1009245	1647	1512
V1410710	1646	654
V1012022	1640	2394
V1574725	1640	795
V1402554	1638	1626
V1443156	1636	555
V1499584	1636	306
V1038541	1635	285
V1015428	1634	1773
V1489453	1628	606
V1012642	1627	2436
V1514150	1625	5433
V1013002	1624	1065
V1012187	1623	1428
V1301557	1619	657
V1687753	1619	882
V1036641	1616	654
V1012641	1615	1443
V1016630	1613	804
V1036000	1611	915
V1394807	1610	1200
V1687733	1607	1866
V1036623	1606	1461
V1436823	1606	1458
V1464571	1606	1452
V1019613	1605	1071
V1053138	1605	1224
V1383887	1604	1338
V1513865	1599	576
V1011373	1598	2103
V1016102	1596	567
V1096558	1592	357
V1355610	1592	1272
V1018177	1591	651
V1612257	1589	1428
V1347762	1587	339
V1040850	1581	2622
V1035952	1577	1185
V1044143	1576	264
V1723289	1576	1101
V1049508	1574	330
V1365703	1572	942
V1182165	1569	756
V1249266	1569	507
V1036529	1568	1344
V1052640	1566	5499
V1103660	1565	2244
V1126753	1557	441
V1050631	1556	3540
V1103525	1556	2622
V1006235	1555	570
V1442946	1555	909
V1009673	1553	1488
V1012194	1553	1032
V1583446	1551	213
V1723362	1551	1551
V1047928	1550	1953
V1154609	1550	3093
V1232799	1550	543
V1291763	1550	2250
V1104056	1546	741
V1072887	1545	1704
V1140341	1544	990
V1574554	1544	339
V1129137	1543	459
V1018651	1542	663
V1041145	1540	1122
V1834906	1539	1383
V1465017	1538	1356
V1687746	1535	984
V1139410	1533	2661
V1238922	1531	1440
V1173213	1530	849
V1073885	1529	1332
V1109281	1524	1428
V1013402	1523	1896
V1870033	1523	2403
V1175708	1522	1692
V1049442	1518	1452
V1037320	1517	726
V1122823	1517	1551
V1014793	1516	7122
V1110922	1516	207
V1489007	1513	645
V1034175	1512	1230
V1036489	1511	342
V1177040	1511	1074
V1009639	1509	2451
V1018145	1509	456
V1527021	1509	1236
V1465086	1507	1647
V1421760	1506	600
V1041574	1504	1143
V1380917	1503	1617
V1042607	1502	534
V1103248	1502	2319
V1514483	1500	7323
V1012543	1499	1920
V1198618	1496	4071
V1362901	1496	1179
V1820459	1494	1437
V1017390	1493	2157
V1883416	1493	1752
V1032247	1491	1668
V1013177	1489	828
V1465164	1489	1212
V1036195	1482	624
V1486076	1480	5844
V1369102	1479	489
V1265468	1474	1560
V1885676	1474	3972
V1139605	1470	774
V1216188	1470	2370
V1191426	1469	1488
V1367740	1469	2256
V1584942	1469	759
V1383886	1466	582
V1384358	1466	426
V1009586	1464	2139
V1013918	1464	1098
V1301340	1463	1092
V1043480	1462	612
V1870030	1460	4968
V1036235	1459	1476
V1114873	1459	1593
V1411967	1459	354
V1014404	1458	1212
V1334914	1458	1185
V1464537	1458	1617
V1528357	1457	1671
V1566473	1456	369
V1265552	1455	1590
V1370285	1452	720
V1723443	1450	4644
V1203621	1446	1170
V1295076	1442	2655
V1013205	1438	2067
V1198654	1438	1548
V1011843	1437	1197
V1053780	1437	306
V1113212	1437	1953
V1301519	1437	714
V1044248	1433	624
V1075112	1433	1191
V1413016	1431	2187
V1175524	1429	759
V1463687	1426	1206
V1881288	1426	8175
V1400939	1415	4020
V1000642	1414	1299
V1037188	1413	390
V1040498	1413	687
V1103515	1413	3588
V1723441	1411	1089
V1014134	1410	3810
V1014545	1408	771
V1687749	1408	1410
V1883453	1406	4098
V1393975	1405	1548
V1109151	1402	735
V1194354	1398	387
V1140160	1397	1500
V1009689	1396	1140
V1302492	1396	423
V1584297	1396	1695
V1016073	1390	987
V1544124	1388	2244
V1383948	1385	1200
V1513863	1384	5892
V1013641	1383	1632
V1014517	1383	1407
V1009264	1380	819
V1166828	1380	285
V1007258	1379	1788
V1009238	1377	1077
V1018070	1372	255
V1012197	1371	582
V1335481	1371	468
V1103331	1369	2136
V1265029	1368	972
V1597715	1368	288
V1013266	1362	1377
V1011904	1361	1071
V1037159	1361	1287
V1603775	1361	732
V1191063	1360	1926
V1010322	1356	411
V1363573	1356	2529
V1009626	1355	1062
V1017094	1355	801
V1705116	1351	1518
V1441535	1349	285
V1445262	1349	2451
V1010959	1346	1278
V1008595	1345	276
V1012356	1343	1155
V1036533	1341	1230
V1383877	1340	1284
V1012195	1339	936
V1018432	1338	1305
V1100538	1338	246
V1103116	1337	1299
V1051698	1335	1908
V1154952	1334	417
V1018831	1331	1770
V1151518	1331	4983
V1216094	1331	2421
V1465978	1329	1476
V1017099	1328	843
V1420704	1326	966
V1291721	1325	1131
V1009737	1324	1320
V1294914	1322	735
V1687688	1321	1365
V1410997	1320	183
V1460737	1320	189
V1415018	1319	456
V1554158	1319	1110
V1012196	1318	1041
V1334743	1317	1869
V1301736	1316	735
V1140799	1315	1503
V1167053	1315	2067
V1014641	1314	1341
V1037112	1314	546
V1362648	1312	1443
V1561419	1312	675
V1037189	1311	474
V1009649	1310	1230
V1393246	1310	228
V1705086	1310	1272
V1002465	1309	702
V1040197	1309	273
V1465516	1308	1215
V1191928	1307	2754
V1137581	1306	492
V1007274	1303	798
V1016006	1303	705
V1370478	1303	408
V1870046	1302	1677
V1514151	1294	1536
V1062937	1292	411
V1408929	1291	2706
V1007251	1287	1722
V1019971	1287	351
V1175173	1287	807
V1362389	1287	1215
V1445419	1286	1488
V1886719	1286	753
V1000122	1284	1191
V1175121	1284	1650
V1350767	1280	543
V1410028	1280	597
V1040913	1277	1857
V1104365	1275	2646
V1000546	1274	1215
V1013428	1274	2895
V1157549	1274	1029
V1010949	1273	1164
V1200468	1272	432
V1465093	1271	1071
V1042212	1270	471
V1009258	1269	654
V1182770	1269	1005
V1445065	1269	252
V1009646	1268	693
V1176472	1267	219
V1137772	1265	456
V1301320	1265	1011
V1302071	1265	342
V1433965	1265	435
V1723439	1265	1818
V1440381	1264	2604
V1348335	1263	753
V1076417	1262	219
V1009633	1261	717
V1013354	1261	1515
V1574349	1260	3528
V1723236	1258	1392
V1404484	1256	192
V1037164	1255	1098
V1180499	1255	1995
V1238174	1252	567
V1013108	1249	1635
V1113709	1247	1926
V1301933	1247	600
V1035921	1246	2256
V1445206	1245	4071
V1330237	1244	351
V1023255	1242	276
V1052209	1241	2640
V1014133	1240	4374
V1593022	1240	3585
V1705158	1240	897
V1265555	1239	2619
V1291657	1236	1662
V1301596	1236	924
V1445176	1236	666
V1238902	1233	1428
V1007261	1231	711
V1049217	1229	1977
V1431000	1228	1347
V1523322	1228	2262
V1175780	1227	2706
V1041842	1226	858
V1057522	1225	1575
V1380987	1225	864
V1301408	1221	984
V1462056	1219	1173
V1885656	1219	405
V1010960	1217	1902
V1036679	1217	3543
V1036757	1215	1848
V1155388	1215	3486
V1383841	1215	618
V1705097	1215	1317
V1075018	1214	966
V1104967	1214	1725
V1037452	1212	1665
V1445310	1212	3396
V1724641	1211	879
V1013353	1209	693
V1017718	1209	1161
V1238895	1209	1587
V1017588	1208	1377
V1013350	1206	840
V1000639	1205	1017
V1008596	1205	1626
V1074472	1203	642
V1036042	1202	2766
V1705122	1202	1551
V1723086	1202	657
V1445259	1201	1290
V1016454	1200	885
V1010630	1199	1143
V1000549	1198	2274
V1368201	1198	1965
V1009630	1197	1518
V1885679	1197	5865
V1553936	1196	1578
V1524769	1195	2676
V1216152	1193	1545
V1011909	1191	1143
V1012643	1191	669
V1177714	1191	954
V1018255	1190	978
V1523251	1190	1035
V1829838	1189	7650
V1899885	1189	258
V1175444	1188	1323
V1687720	1188	735
V1167795	1187	1797
V1523571	1187	1005
V1014913	1185	1002
V1303268	1185	303
V1013393	1184	1608
V1011906	1183	1902
V1073182	1183	1779
V1179459	1183	408
V1141177	1182	882
V1482478	1182	9996
V1037209	1181	1704
V1138859	1181	969
V1592978	1180	2697
V1199670	1179	7884
V1549140	1179	1227
V1006055	1178	1356
V1191608	1178	3156
V1036252	1177	1404
V1238925	1174	1422
V1203913	1173	573
V1302490	1170	423
V1357039	1170	1218
V1362706	1170	2664
V1011372	1169	1284
V1334944	1169	816
V1429095	1169	2727
V1526855	1169	723
V1009235	1168	1113
V1579718	1166	315
V1018588	1165	2148
V1088392	1165	1317
V1723814	1165	491
V1168655	1164	666
V1409379	1164	1830
V1552024	1162	252
V1167315	1161	807
V1429153	1161	8196
V1036840	1159	2529
V1190729	1159	1371
V1367646	1159	927
V1118731	1158	1242
V1011152	1157	1719
V1011379	1157	1179
V1150988	1157	2436
V1723217	1157	1647
V1171863	1155	2253
V1483363	1155	1185
V1849122	1155	873
V1358917	1152	309
V1367809	1148	960
V1574678	1148	1392
V1013351	1146	1155
V1302693	1146	345
V1363634	1146	1044
V1884213	1146	3552
V1099836	1145	2340
V1526449	1145	3468
V1012544	1142	9204
V1014912	1142	990
V1273856	1142	1347
V1445447	1142	1380
V1009620	1141	774
V1015195	1141	723
V1106402	1141	219
V1014776	1139	444
V1526569	1139	1389
V1482831	1137	3504
V1400258	1136	1452
V1687736	1136	960
V1295499	1135	696
V1180259	1133	2655
V1016891	1132	414
V1139606	1132	909
V1603711	1132	861
V1522570	1130	2157
V1384043	1127	438
V1084386	1124	1521
V1302379	1124	219
V1445293	1124	1485
V1036503	1123	1434
V1007246	1121	1122
V1009676	1121	2034
V1483263	1121	2028
V1040546	1120	1287
V1009688	1119	957
V1468687	1118	270
V1018829	1117	600
V1420652	1117	2901
V1175496	1115	3753
V1839024	1115	1149
V1200072	1114	11130
V1049331	1113	1971
V1106559	1112	1797
V1301520	1111	267
V1465036	1109	765
V1431685	1108	357
V1015569	1107	1230
V1103087	1107	2667
V1687722	1107	1653
V1035948	1106	1101
V1018211	1105	2916
V1032035	1105	954
V1044523	1105	399
V1384038	1105	441
V1827526	1105	1230
V1015296	1104	465
V1011228	1103	1149
V1578714	1103	267
V1104691	1102	2163
V1369386	1101	1263
V1011483	1100	438
V1723137	1100	126
V1037047	1099	1359
V1011369	1097	969
V1010320	1096	1434
V1705148	1096	9300
V1383918	1094	1167
V1554036	1092	516
V1013267	1091	912
V1051115	1091	2232
V1151203	1091	2811
V1082285	1090	1032
V1103253	1090	969
V1522541	1089	1008
V1015194	1088	1368
V1082767	1088	1791
V1105585	1088	384
V1723722	1088	1455
V1140503	1087	297
V1016668	1085	336
V1035993	1085	1137
V1041526	1084	231
V1055476	1084	2343
V1467946	1084	426
V1106673	1083	1311
V1055454	1082	2880
V1176250	1081	1440
V1104029	1080	7443
V1407103	1080	297
V1009643	1079	1215
V1045256	1078	408
V1370956	1078	489
V1393933	1078	1281
V1009634	1076	615
V1687745	1076	1872
V1049443	1075	2055
V1102355	1075	3603
V1346399	1073	138
V1368618	1073	1497
V1020690	1072	429
V1410363	1072	813
V1178384	1071	444
V1180288	1070	1635
V1723290	1070	803
V1830787	1069	1149
V1196712	1068	870
V1830866	1068	11661
V1855943	1068	15150
V1014149	1067	654
V1023663	1067	450
V1881744	1067	453
V1514267	1066	789
V1013332	1065	1308
V1049610	1065	1584
V1054684	1064	1062
V1175346	1064	987
V1383835	1064	900
V1705128	1063	1353
V1018138	1061	2250
V1017484	1060	1020
V1513936	1060	1683
V1175971	1057	1719
V1386443	1057	852
V1409814	1055	1164
V1103099	1053	3264
V1334813	1053	1143
V1014157	1051	1932
V1140021	1051	1329
V1499421	1051	1119
V1051796	1050	3663
V1369095	1049	1128
V1358422	1048	594
V1723258	1048	4551
V1436563	1047	2604
V1036534	1046	1236
V1201697	1046	996
V1139417	1045	1338
V1201945	1045	1413
V1550421	1045	516
V1010370	1043	2184
V1431274	1043	969
V1445314	1043	708
V1104665	1042	1629
V1445114	1042	297
V1445429	1040	1452
V1015328	1039	1719
V1196435	1039	528
V1291012	1039	1254
V1104589	1037	9213
V1181200	1037	4116
V1007255	1036	624
V1011528	1036	2214
V1014384	1036	834
V1055461	1036	2091
V1151608	1036	2688
V1154192	1036	2880
V1368972	1035	504
V1525719	1035	1656
V1009627	1034	639
V1009735	1034	2034
V1175618	1033	2625
V1013293	1031	1644
V1870022	1031	1713
V1239624	1030	816
V1363901	1030	459
V1042904	1027	819
V1102817	1027	252
V1124090	1027	897
V1355234	1027	1683
V1839129	1027	2182
V1464487	1026	1566
V1620747	1025	540
V1014772	1024	2118
V1394779	1023	1284
V1464524	1022	759
V1139682	1019	2508
V1012742	1018	1140
V1050621	1018	3225
V1015145	1016	762
V1466064	1016	594
V1310551	1015	1416
V1482616	1014	921
V1075855	1013	351
V1011371	1011	1356
V1525544	1011	3609
V1007248	1010	978
V1724136	1010	474
V1089564	1009	660
V1431208	1009	1059
V1443214	1008	306
V1009624	1007	582
V1036022	1003	3567
V1073576	1003	1557
V1036003	1001	1581
V1047931	1001	1704
V1409791	1001	402
V1597529	1001	501
V1036975	999	5421
V1597565	999	405
V1049612	998	684
V1117002	998	2313
V1468004	998	321
V1216172	997	8220
V1436732	997	738
V1445417	997	1995
V1578871	997	318
V1724719	997	944
V1139934	996	825
V1459476	996	768
V1724688	996	1341
V1181220	995	327
V1420798	995	2346
V1020308	994	447
V1158487	993	2412
V1296178	993	588
V1010952	992	2220
V1032059	992	2220
V1036240	992	2208
V1036540	992	2649
V1369330	992	1167
V1109182	991	435
V1017002	990	693
V1440287	990	1887
V1585173	990	981
V1295091	989	2169
V1014727	988	1779
V1108407	988	189
V1375059	988	2007
V1483195	988	3066
V1190991	987	1056
V1344061	987	1758
V1367952	987	750
V1010627	986	822
V1705147	986	1155
V1010641	985	1008
V1578078	985	312
V1013809	984	789
V1104382	984	1404
V1265170	984	2334
V1367794	984	1350
V1017646	983	636
V1006251	982	198
V1364755	982	546
V1015469	981	1017
V1018314	981	990
V1509151	980	561
V1032509	979	774
V1035985	978	2712
V1014697	977	1413
V1301823	977	504
V1010635	975	1584
V1010958	974	699
V1301783	974	615
V1330185	972	1062
V1049966	971	2592
V1010640	970	1749
V1019876	970	726
V1166810	970	9201
V1175343	970	369
V1604095	970	162
V1156110	969	2055
V1357284	969	975
V1409441	969	1377
V1881113	969	1689
V1013604	967	870
V1018256	967	1527
V1553859	966	1128
V1564099	966	102
V1020454	965	318
V1368291	965	1269
V1376443	965	723
V1839198	965	15117
V1036496	964	1212
V1102785	964	1347
V1010962	963	858
V1016411	963	390
V1232468	963	246
V1483341	963	405
V1103120	962	3639
V1151485	962	1608
V1010950	960	981
V1040592	960	831
V1384018	960	690
V1355777	959	1536
V1199942	957	3255
V1705135	956	4521
V1010948	955	1032
V1402788	955	1593
V1018365	954	2724
V1036536	954	2850
V1038379	954	771
V1368194	954	1320
V1109433	953	891
V1363194	953	1434
V1597112	953	996
V1017121	952	1542
V1054120	952	1341
V1211148	952	426
V1298069	951	591
V1383897	951	1356
V1073311	950	1437
V1420686	950	1680
V1483461	950	726
V1009622	949	1683
V1175060	949	1572
V1548184	949	4401
V1009595	947	1368
V1013355	947	861
V1432258	947	708
V1464610	946	654
V1705073	946	9234
V1014148	944	1413
V1566341	944	495
V1009507	943	1452
V1883611	943	1842
V1144981	942	1659
V1151443	942	1113
V1036772	940	9138
V1216072	940	3306
V1268929	939	348
V1040496	938	381
V1163053	937	1149
V1302885	937	333
V1465115	936	1344
V1528687	936	2367
V1181162	935	1788
V1233263	935	930
V1899836	935	405
V1186765	932	558
V1301829	932	252
V1595900	932	393
V1015384	930	3651
V1458262	929	8247
V1036143	928	996
V1108617	926	543
V1265594	925	3309
V1363242	925	180
V1445361	925	3552
V1483102	925	3849
V1723207	924	6330
V1724546	924	1620
V1009241	923	1734
V1088250	923	1368
V1158131	923	516
V1496169	923	624
V1007245	922	1392
V1049709	922	1662
V1195544	922	2712
V1445372	922	2544
V1055270	920	183
V1145014	920	2013
V1574385	920	7182
V1593866	919	2436
V1102346	918	2721
V1014169	917	1890
V1039813	917	1785
V1081351	917	8235
