gene	count	length
V1000892	1056	1353
V1334758	1051	1500
V1852039	1049	555
V1491690	1045	2379
V1852140	1045	2028
V1381763	1041	918
V1036544	1035	1605
V1852027	1035	2769
V1482513	1033	2103
V1000943	1027	426
V1000594	1022	3192
V1000050	1017	1440
V1000069	1016	1839
V1576144	1012	1308
V1852094	1008	1305
V1034902	1004	945
V1000173	1001	2022
V1000835	1001	1368
V1035161	999	2352
V1299127	997	2154
V1000545	995	1350
V1339929	994	981
V1547320	990	1383
V1852051	980	876
V1164856	975	1263
V1592583	973	477
V1000487	968	915
V1000503	958	2664
V1553618	958	894
V1886939	951	3753
V1358422	946	594
V1043410	944	813
V1340131	944	774
V1836825	942	687
V1577228	940	1896
V1481291	938	828
V1035173	933	3777
V1006729	928	990
V1607589	928	1551
V1000028	921	774
V1000116	913	1770
V1000570	910	1044
V1000304	906	1872
V1385605	906	2859
V1000519	905	1638
V1464170	901	1515
V1886961	895	1968
V1000300	893	1839
V1046744	891	840
V1136951	890	1965
V1000596	889	1635
V1000538	884	849
V1310212	884	1236
V1852092	884	525
V1000944	883	693
V1112907	883	2214
V1000848	882	1968
V1033803	880	960
V1553670	880	2427
V1852008	878	555
V1503139	876	2349
V1211150	874	681
V1851982	867	1587
V1852136	867	1251
V1162266	863	1611
V1491714	861	1425
V1458259	859	2715
V1230131	855	1668
V1000091	853	1155
V1046746	850	546
V1298017	844	1008
V1417001	842	1539
V1420579	842	693
V1073967	838	564
V1000486	836	2079
V1483972	835	10128
V1295109	830	1578
V1598238	829	1095
V1000075	826	372
V1001475	818	891
V1000080	817	297
V1383818	812	885
V1000887	811	864
V1553706	811	2961
V1000546	810	1215
V1000828	808	2046
V1458258	807	1311
V1000142	806	726
V1034832	806	1902
V1162542	806	3099
V1552764	804	1407
V1000185	801	1620
V1151036	799	861
V1000603	798	432
V1430753	797	1890
V1000533	794	1623
V1390171	794	9840
V1006820	793	1614
V1503469	791	1335
V1143377	786	1899
V1886694	786	642
V1364867	785	120
V1576349	782	1101
V1576462	782	2598
V1464865	781	1512
V1362252	778	2790
V1481324	778	1434
V1000564	774	1263
V1445567	774	840
V1306539	773	552
V1000085	771	1227
V1000052	766	747
V1886579	766	1740
V1912442	765	996
V1420560	763	1269
V1000018	762	675
V1000623	760	2265
V1886715	760	2559
V1006822	759	1386
V1149402	759	600
V1000821	756	1101
V1191213	756	2637
V1257379	752	2238
V1035160	751	1281
V1203300	751	1689
V1392036	751	1131
V1887155	747	1164
V1001467	746	1206
V1046742	746	1224
V1553617	746	2817
V1000831	740	3333
V1891331	740	6489
V1000307	739	1338
V1886973	739	2151
V1000622	737	810
V1000836	737	279
V1263209	735	1551
V1887021	735	1341
V1000044	734	1950
V1000132	734	2286
V1580955	734	588
V1000043	733	1317
V1000317	731	525
V1042869	729	948
V1301126	727	1830
V1875154	724	1305
V1000332	723	1344
V1615590	722	7023
V1150958	721	2499
V1383893	717	987
V1491698	717	2709
V1167440	714	1344
V1000881	711	1374
V1000942	709	552
V1000041	707	714
V1000631	706	1080
V1295013	706	1515
V1430882	706	717
V1000184	704	1218
V1310951	704	1029
V1204225	702	1572
V1381580	701	1596
V1458100	701	2181
V1547318	701	705
V1164544	700	1830
V1000484	699	978
V1264549	697	504
V1394176	697	1569
V1150419	696	1422
V1301166	695	9579
V1173748	694	588
V1464271	689	9654
V1000829	688	339
V1891332	688	5532
V1000535	685	552
V1000845	685	1341
V1553208	684	399
V1000171	683	1752
V1000305	682	1287
V1000106	678	1677
V1006628	674	822
V1519450	672	447
V1006727	667	1188
V1046767	667	2709
V1339704	666	1623
V1101641	665	597
V1000823	664	2073
V1000003	663	384
V1046751	663	1299
V1000161	662	744
V1000611	661	1398
V1469282	659	978
V1432502	657	591
V1577140	657	3606
V1851978	657	1308
V1423320	654	8682
V1036054	652	1419
V1418918	650	819
V1000037	649	1311
V1000102	648	3621
V1000125	648	2280
V1295278	644	1812
V1035515	642	1707
V1576837	642	1287
V1463972	641	1953
V1000499	635	1440
V1000841	635	570
V1469580	635	1563
V1436021	633	5076
V1006020	630	837
V1580707	629	675
V1268240	628	4962
V1136911	626	1332
V1339798	626	930
V1541135	626	1668
V1000885	624	1290
V1886388	623	1584
V1000547	621	1104
V1340000	621	975
V1851957	621	1160
V1000882	618	1200
V1158426	618	810
V1362258	616	2445
V1150302	614	1848
V1580713	612	1632
V1469321	610	1404
V1000024	608	1386
V1553523	607	942
V1000123	605	270
V1000316	604	2103
V1000893	604	1524
V1445303	604	3135
V1880077	604	1347
V1552737	603	1521
V1615860	602	7791
V1574099	600	798
V1607575	600	4287
V1000093	599	2286
V1000494	599	618
V1197333	598	594
V1000038	597	1221
V1000060	597	651
V1000023	596	993
V1355717	595	1092
V1298018	594	261
V1000169	592	3558
V1400436	592	2697
V1149292	591	1638
V1000938	590	1413
V1000045	589	483
V1035129	589	1227
V1167421	589	1365
V1574081	589	1176
V1000172	588	930
V1237218	587	3165
V1420576	586	840
V1430481	586	981
V1836829	585	1623
V1464337	583	723
V1299140	579	3102
V1164542	578	1047
V1491695	578	1032
V1000294	577	1803
V1000833	577	1128
V1000895	577	1236
V1159174	577	960
V1257304	577	1305
V1607588	577	7899
V1381056	576	2211
V1035163	574	915
V1315134	574	1716
V1000008	572	651
V1000539	572	720
V1400588	571	1065
V1006728	569	837
V1620445	569	381
V1256283	568	1221
V1035132	566	843
V1356068	566	1698
V1569000	564	531
V1000625	563	1104
V1195882	563	870
V1000551	562	1749
V1001392	560	1212
V1886336	560	282
V1000042	559	1416
V1000099	559	1074
V1167856	559	927
V1552804	559	1335
V1034896	558	759
V1000838	557	1002
V1150420	557	1479
V1851988	557	1392
V1491762	556	1236
V1000319	555	768
V1268476	553	699
V1006024	552	765
V1074742	552	414
V1263212	551	927
V1481366	551	930
V1000152	550	1428
V1064607	550	5193
V1034900	549	2073
V1469363	548	864
V1852124	548	1212
V1000575	547	1218
V1424791	545	1422
V1006017	544	1020
V1257287	544	2028
V1836814	543	1353
V1268292	541	2712
V1006089	538	642
V1000001	536	396
V1523333	536	1404
V1000315	535	825
V1263202	535	2775
V1481338	535	579
V1541161	535	1521
V1000117	534	927
V1391945	534	936
V1430479	530	2454
V1001488	527	1197
V1000066	526	1173
V1888221	525	3681
V1006734	524	681
V1553668	522	1308
V1000068	521	1335
V1104333	521	993
V1000154	520	1680
V1143276	520	849
V1000143	519	879
V1552753	518	2289
V1576856	518	777
V1000109	517	1314
V1235876	515	561
V1594437	514	954
V1851972	514	1332
V1000191	511	435
V1356383	511	897
V1464423	509	1308
V1553654	508	1428
V1000329	507	1572
V1356515	506	1065
V1420574	504	2586
V1164659	503	1641
V1339711	502	519
V1000572	500	1266
V1035138	500	2994
V1886532	500	1032
V1035171	498	945
V1886639	497	600
V1886513	496	696
V1000067	492	819
V1000548	492	663
V1581414	489	423
V1006095	488	891
V1000092	486	1218
V1000834	486	1464
V1386112	485	510
V1420559	485	3171
V1035140	484	1209
V1481339	484	1434
V1886986	484	204
V1449303	483	219
V1851963	482	897
V1851980	482	1823
V1000017	480	438
V1000170	479	678
V1057876	479	681
V1327041	478	327
V1038255	477	1287
V1000635	476	876
V1064199	475	2640
V1363976	475	1776
V1469322	475	801
V1316229	474	198
V1000632	473	1020
V1162927	473	663
V1256156	473	858
V1256195	473	582
V1553684	473	1341
V1463123	472	822
V1357028	470	657
V1481295	470	2121
V1301158	468	1086
V1356684	468	1734
V1574082	468	1281
V1888234	467	2337
V1035202	466	2097
V1000558	464	750
V1886217	464	549
V1000618	463	495
V1594750	463	576
V1000888	462	477
V1000457	461	738
V1852052	461	1455
V1886725	460	1050
V1000155	459	867
V1000166	459	564
V1000458	459	720
V1851967	459	1083
V1000604	458	312
V1462015	457	1395
V1000574	456	1728
V1000937	456	690
V1439186	456	405
V1000058	455	657
V1000455	455	738
V1574080	454	1167
V1879857	449	585
V1886473	449	1245
V1912432	449	1446
V1000071	447	1473
V1481348	447	1101
V1836806	447	528
V1102439	446	720
V1482503	446	1200
V1357707	445	747
V1000062	443	648
V1000103	443	627
V1001368	443	990
V1033302	443	1296
V1035617	443	816
V1000935	442	579
V1158726	442	1473
V1580706	442	1428
V1074834	441	2100
V1150384	441	510
V1852111	440	2151
V1888223	439	819
V1000140	438	1746
V1008711	438	4848
V1059001	436	1065
V1000121	435	1302
V1000327	435	1347
V1852085	435	2775
V1886558	435	351
V1000047	434	801
V1000128	434	549
V1000560	434	945
V1886613	434	840
V1001367	432	1011
V1151052	432	7704
V1852121	432	1557
V1469352	431	882
V1498466	431	2673
V1381099	430	741
V1000181	429	930
V1430612	429	2025
V1464294	429	3132
V1469274	429	1095
V1035175	427	1032
V1064193	427	1353
V1044896	426	468
V1594229	424	1410
V1381895	423	1110
V1000088	422	645
V1000556	422	792
V1046743	422	558
V1887018	421	846
V1000162	420	1137
V1162240	420	621
V1458410	420	3606
V1886922	420	8052
V1482551	419	912
V1000061	418	1608
V1385735	418	1107
V1445683	418	948
V1481442	418	5304
V1851962	418	2397
V1000113	416	1329
V1000565	416	1383
V1162626	416	1035
V1000176	415	639
V1430938	415	1035
V1340195	413	726
V1445321	413	5901
V1000115	412	732
V1000328	412	594
V1000515	412	717
V1069602	412	1641
V1339538	411	456
V1552713	411	1353
V1879918	411	438
V1000073	409	444
V1888250	408	804
V1075411	407	933
V1462896	407	366
V1852083	407	588
V1000512	406	753
V1000592	406	1278
V1076036	406	942
V1329205	406	951
V1469441	406	381
V1392216	405	1011
V1553537	405	7752
V1886553	405	345
V1000295	404	2070
V1000077	403	1143
V1268426	403	1983
V1392051	403	1029
V1000461	402	705
V1418915	402	1275
V1430433	402	438
V1481437	402	1239
V1590848	402	870
V1888216	402	1431
V1000159	401	1110
V1000846	401	2181
V1006019	401	741
V1036545	401	993
V1151337	401	2091
V1464900	401	1848
V1000497	399	1716
V1058821	399	1020
V1334856	399	768
V1463821	399	1494
V1852100	398	807
V1000139	397	4263
V1886724	396	897
V1491836	395	1290
V1000002	394	783
V1000590	394	543
V1296100	394	591
V1382053	394	696
V1420669	394	7065
V1464757	394	906
V1882996	394	7089
V1000514	393	915
V1423331	393	2805
V1851985	393	1221
V1000323	392	915
V1036803	392	1203
V1469318	392	633
V1006029	391	915
V1364363	391	756
V1593035	391	1104
V1000141	390	798
V1042629	390	675
V1000641	389	756
V1615591	389	4899
V1886451	389	1605
V1593006	388	5889
V1552776	387	972
V1464152	386	1392
V1464185	386	822
V1008959	385	906
V1851984	385	864
V1000133	384	687
V1481434	384	633
V1482595	384	621
V1000137	383	1125
V1882992	383	6687
V1000563	382	627
V1464522	382	1527
V1000303	381	1050
V1000536	381	879
V1886605	381	903
V1144304	380	342
V1880116	380	918
V1162887	379	615
V1886629	379	888
V1000485	378	1224
V1033772	378	1080
V1000021	376	630
V1000149	376	783
V1553639	376	1917
V1612021	376	429
V1164543	375	1293
V1380860	375	1467
V1503140	375	1269
V1542216	375	5388
V1547338	374	291
V1852080	374	1380
V1594051	373	1293
V1886517	373	576
V1000541	372	786
V1006627	372	915
V1038283	372	1287
V1237186	372	2427
V1431066	372	396
V1000039	371	714
V1617343	371	2313
V1000463	369	630
V1607555	369	900
V1886380	368	804
V1481365	367	1386
V1851969	367	894
V1000600	366	957
V1158999	366	720
V1000101	364	3474
V1607579	364	4860
V1852138	364	893
V1000544	363	1380
V1046755	363	7155
V1458290	363	513
V1392006	362	387
V1430829	362	1173
V1617876	362	5031
V1000593	361	1083
V1000456	360	1047
V1886512	360	825
V1000064	359	549
V1000561	359	2391
V1000569	358	849
V1211147	358	1296
V1886702	358	1158
V1000065	357	1374
V1093074	357	510
V1430898	357	834
V1446767	357	312
V1464388	357	3438
V1001395	356	720
V1295066	356	1254
V1198404	355	324
V1464338	355	933
V1573648	355	240
V1552729	354	678
V1481429	353	7854
V1196872	352	783
V1886405	352	2478
V1886965	352	444
V1595063	351	882
V1891325	351	615
V1036802	350	981
V1481297	350	2490
V1000034	347	462
V1334731	346	609
V1553598	346	897
V1000051	345	864
V1000842	345	753
V1203845	345	741
V1339995	345	774
V1552730	344	1089
V1552739	344	876
V1000511	343	1374
V1173516	343	690
V1464308	343	216
V1553707	342	456
V1203811	341	900
V1886585	341	642
V1044037	340	726
V1299142	340	1287
V1000890	339	1107
V1256194	339	1263
V1462019	339	717
V1380226	338	8655
V1430720	338	837
V1001487	337	1044
V1852026	337	2256
V1852119	337	900
V1886654	337	531
V1886684	337	1395
V1000012	336	531
V1137029	336	978
V1593025	336	3216
V1886712	336	1212
V1000083	335	1176
V1076330	334	465
V1136931	334	3156
V1390210	334	573
V1886679	334	2142
V1000118	333	1923
V1000557	333	741
V1522724	333	1353
V1000508	332	1134
V1886598	332	468
V1000005	331	390
V1000518	331	807
V1420586	331	1107
V1555312	331	882
V1886411	331	1647
V1000552	329	954
V1000837	329	936
V1000936	329	690
V1143998	329	333
V1492404	329	555
V1136908	328	789
V1418929	328	1035
V1415807	326	609
V1033735	325	756
V1070414	325	1416
V1481349	325	882
V1852077	325	585
V1886619	325	1047
V1000134	324	549
V1355838	324	894
V1886477	324	1203
V1000146	323	1767
V1159530	323	987
V1267384	323	1911
V1552759	323	915
V1852110	323	822
V1000883	322	990
V1266110	322	3378
V1522572	321	882
V1608718	321	768
V1851975	321	1236
V1000614	320	780
V1295172	320	798
V1482505	320	1089
V1873028	320	1395
V1886500	320	606
V1000476	319	882
V1000939	319	444
V1886303	319	999
V1074688	318	1284
V1576381	318	1305
V1100307	317	810
V1420578	317	876
V1584089	317	1056
V1000459	316	855
V1852132	316	1230
V1034591	315	1302
V1143938	314	636
V1547329	314	972
V1594655	314	1035
V1060343	313	360
V1581223	313	405
V1431322	312	909
V1000211	311	774
V1235878	311	462
V1440651	311	1278
V1469314	311	1824
V1585028	311	654
V1852079	311	1191
V1879912	311	885
V1006821	310	1446
V1112929	310	1269
V1464174	310	1170
V1886718	310	651
V1000475	309	279
V1000495	309	831
V1912438	308	5448
V1143974	307	390
V1295628	307	1017
V1000205	306	396
V1108481	306	330
V1851977	306	930
V1000520	305	498
V1112931	305	7032
V1828810	305	1950
V1136929	304	306
V1594960	304	849
V1338856	303	2394
V1886416	303	1017
V1413201	302	2775
V1552705	302	1047
V1035422	301	831
V1552772	301	1770
V1574091	301	1092
V1064859	300	546
V1364877	300	441
V1380162	300	6675
V1000063	299	894
V1000482	299	750
V1000588	298	636
V1000624	298	1230
V1000183	297	996
V1886446	297	828
V1033869	296	537
V1552738	296	1032
V1886652	296	669
V1000180	295	1314
V1103199	295	1455
V1143297	295	825
V1886498	295	1260
V1162283	294	636
V1269184	294	531
V1420577	294	3645
V1491830	294	1443
V1852037	294	783
V1912440	294	879
V1001477	293	423
V1382759	293	561
V1481330	293	717
V1593045	293	543
V1000597	292	1878
V1340235	291	708
V1575304	291	495
V1000331	290	921
V1035474	290	954
V1143964	290	531
V1264073	290	954
V1594712	290	1200
V1886493	290	1113
V1000059	289	807
V1355192	289	2319
V1389365	289	672
V1491726	289	636
V1886481	289	726
V1000555	288	1344
V1046750	288	333
V1077070	288	459
V1339956	288	480
V1000825	287	1179
V1198458	287	312
V1450467	287	7140
V1852016	287	129
V1034711	286	2022
V1836800	286	1131
V1000182	285	762
V1264072	285	483
V1400074	285	1431
V1442368	285	948
V1886569	284	1347
V1033572	283	2970
V1581661	283	240
V1886163	283	495
V1144329	282	309
V1421357	282	864
V1553638	282	1110
V1000311	281	699
V1149383	281	675
V1458101	281	6672
V1498827	281	942
V1000524	280	912
V1043485	280	309
V1149368	280	744
V1851995	280	954
V1076034	279	627
V1000613	278	546
V1101943	278	324
V1144283	278	372
V1000046	277	477
V1159777	277	738
V1594601	277	1089
V1886519	277	867
V1034592	276	753
V1203277	276	1152
V1836824	276	801
V1000212	275	414
V1391942	275	576
V1491718	274	804
V1523987	274	2448
V1214686	273	9123
V1239723	273	1071
V1469372	273	549
V1852133	273	408
V1464033	272	1161
V1886494	272	447
V1925005	272	2178
V1000056	271	666
V1000599	271	1110
V1159593	271	969
V1430708	271	1062
V1000617	270	861
V1046754	270	2157
V1143821	269	612
V1432307	269	690
V1469287	269	651
V1553533	269	795
V1000849	268	756
V1552774	268	1548
V1000187	267	609
V1149309	267	960
V1160507	266	666
V1295714	266	894
V1356077	266	1236
V1836830	266	576
V1851966	266	8442
V1000126	265	1032
V1301125	265	981
V1875142	265	7143
V1391924	264	525
V1423312	264	2901
V1006018	263	921
V1006021	263	360
V1036606	263	501
V1150306	263	612
V1162608	263	1269
V1392302	263	933
V1553632	262	978
V1000488	261	1677
V1035424	261	492
V1851989	261	756
V1879901	261	543
V1886616	261	774
V1256328	260	699
V1256376	259	825
V1267647	259	594
V1291229	259	4476
V1553653	259	1050
V1000454	258	747
V1057035	258	1533
V1469297	258	423
V1852084	258	366
V1319318	257	450
V1430689	256	2001
V1445186	256	2127
V1886438	256	495
V1391925	255	504
V1430990	255	1434
V1006819	254	786
V1143928	254	663
V1418931	254	1041
V1445345	254	183
V1469284	254	549
V1257307	253	510
V1889083	253	402
V1000009	252	441
V1000204	251	552
V1381169	251	2031
V1618374	251	2724
V1046738	250	804
V1237574	250	1287
V1301242	250	1032
V1553630	250	1059
V1000014	249	369
V1000302	249	702
V1000528	248	471
V1164912	248	447
V1235875	248	1065
V1297375	247	186
V1340101	247	615
V1886447	247	876
V1006626	246	1293
V1836808	246	930
V1163596	245	7965
V1576760	245	399
V1000130	244	633
V1000609	244	846
V1149435	244	552
V1159013	244	1371
V1263210	244	1611
V1445439	244	1434
V1483378	244	585
V1000208	243	459
V1000559	243	1314
V1000608	243	621
V1000620	243	870
V1094385	243	381
V1360328	243	165
V1431657	243	588
V1886283	243	669
V1268318	242	804
V1296235	242	573
V1598261	242	1848
V1886701	242	384
V1889488	242	333
V1339886	241	432
V1381941	241	306
V1608752	241	1044
V1382281	240	300
V1430317	240	1809
V1836802	240	513
V1886664	240	1371
V1000087	239	1113
V1000529	239	720
V1390055	239	324
V1064540	238	1587
V1420575	238	834
V1000629	237	684
V1340372	237	621
V1481294	237	621
V1552695	237	840
V1553522	237	1185
V1886377	237	1098
V1295329	236	408
V1295824	236	522
V1430852	236	954
V1431472	236	1020
V1886471	236	543
V1383592	235	333
V1400781	235	1161
V1469581	235	552
V1000522	234	843
V1046745	234	576
V1078022	234	357
V1405782	234	453
V1481337	234	984
V1000542	233	561
V1000824	233	654
V1167995	233	948
V1469285	233	546
V1144237	232	372
V1316302	232	249
V1886635	232	849
V1000086	231	1089
V1340812	231	450
V1463130	231	885
V1581486	231	237
V1886356	231	648
V1886614	231	912
V1000840	230	954
V1886510	230	813
V1034548	229	153
V1036345	229	693
V1851970	229	1770
V1886548	229	870
V1033615	228	756
V1034599	228	663
V1353134	228	375
V1482583	228	2370
V1886951	228	906
V1162262	227	1641
V1340423	227	594
V1364113	227	1440
V1423326	227	564
V1295801	226	807
V1000507	225	726
V1006022	225	690
V1000644	224	459
V1203539	224	897
V1298008	224	6591
V1505951	224	582
V1580898	224	516
V1000314	223	1281
V1033571	223	654
V1143966	223	591
V1562543	223	618
V1000027	222	564
V1381260	222	870
V1886872	222	525
V1042561	221	1032
V1886379	221	369
V1886408	221	264
V1000587	220	651
V1046757	220	1170
V1162292	220	435
V1000296	219	747
V1000521	219	600
V1000826	219	510
V1430423	219	522
V1886482	219	495
V1000035	218	651
V1010815	218	528
V1290805	218	633
V1302680	218	387
V1469439	218	498
V1518207	218	573
V1553729	218	1638
V1340007	217	960
V1144439	216	321
V1195980	216	1326
V1295139	216	1032
V1406362	216	207
V1553592	216	531
V1852117	216	1137
V1890252	216	564
V1912441	216	762
V1143984	215	573
V1144062	215	495
V1464618	215	1293
V1484050	215	126
V1547357	215	150
V1912444	215	360
V1000322	214	1113
V1000492	214	363
V1431509	214	657
V1553722	214	1230
V1574533	214	573
V1852098	214	849
V1886570	214	780
V1000157	213	402
V1000501	213	618
V1033796	213	984
V1423287	213	1392
V1441155	213	501
V1553747	213	5856
V1875158	213	1032
V1886544	213	432
V1043762	212	834
V1137068	212	627
V1339795	212	1146
V1449843	212	579
V1580815	212	501
V1000530	210	558
V1000540	210	540
V1204226	210	798
V1296618	210	285
V1469310	210	573
V1880097	210	1359
V1162258	209	444
V1035423	208	714
V1037450	208	1059
V1167258	208	2142
V1239603	208	2280
V1430912	208	837
V1393976	207	2124
V1581527	207	369
V1886628	207	246
V1886647	207	831
V1000537	206	774
V1175000	205	2541
V1432440	205	657
V1852141	205	1452
V1000164	204	561
V1000517	204	1056
V1033932	204	381
V1149151	204	543
V1033646	203	2295
V1044242	202	657
V1552763	202	1242
V1886061	202	360
V1000026	201	888
V1000030	201	672
V1033710	201	1557
V1425659	201	1140
V1875143	201	930
V1000566	200	972
V1042208	200	1350
V1078119	200	342
V1341295	200	342
V1356188	200	1359
V1432359	200	681
V1446180	200	465
V1463114	200	867
V1500383	200	1317
V1000144	199	774
V1491683	199	555
V1000516	198	678
V1339870	198	1107
V1392092	198	1110
V1886638	198	900
V1415806	197	4086
V1469369	197	699
V1000490	196	474
V1000525	196	867
V1033129	196	1521
V1150700	196	489
V1197048	196	543
V1879897	196	498
V1888235	196	828
V1000108	195	525
V1008515	195	594
V1297404	195	3024
V1091633	194	594
V1431931	194	813
V1828811	194	420
V1836823	194	375
V1852093	194	603
V1143990	193	567
V1000136	192	297
V1000195	192	2058
V1000498	192	714
V1033845	192	639
V1035159	192	411
V1044644	192	546
V1491685	192	1116
V1553685	192	375
V1886728	192	546
V1033913	191	414
V1171078	191	717
V1420630	191	816
V1445250	191	132
V1469298	191	636
V1498992	191	765
V1553730	191	765
V1576798	191	1005
V1886957	191	540
V1033902	190	447
V1046749	190	414
V1076023	190	1116
V1576896	190	873
V1621181	190	459
V1886578	190	612
V1886587	190	492
V1000298	189	444
V1064535	189	4320
V1364620	189	471
V1446194	189	462
V1886545	189	366
V1000076	188	141
V1000098	188	1410
V1034706	188	1104
V1235922	188	1800
V1886389	188	489
V1887022	188	678
V1000320	187	960
V1001388	187	975
V1033866	187	549
V1042355	187	987
V1309298	187	348
V1329957	187	1221
V1392944	187	438
V1483815	187	372
V1580709	187	216
V1000055	186	828
V1000607	186	399
V1149414	186	606
V1162246	186	6780
V1204222	186	714
V1541291	186	7059
V1035224	185	375
V1136910	185	501
V1160834	185	549
V1446500	185	372
V1552725	185	1386
V1886535	185	1317
V1886687	185	708
V1196284	184	1230
V1295374	184	1467
V1362340	184	7902
V1520692	184	348
V1552736	184	1164
V1576092	184	198
V1576463	184	702
V1886595	184	903
V1000025	183	243
V1034697	183	960
V1469421	183	522
V1000612	182	1368
V1036199	182	1062
V1162882	182	1083
V1581807	182	252
V1746777	182	2151
V1043313	181	1005
V1149263	181	444
V1200639	181	948
V1362260	181	2994
V1381001	181	978
V1445376	181	630
V1517987	181	501
V1882083	181	168
V1886484	181	1176
V1886552	181	690
V1000628	180	1137
V1033829	180	486
V1057799	180	954
V1464186	180	321
V1542215	180	1116
V1593029	180	918
V1594751	180	981
V1598260	180	663
V1886968	180	471
V1000591	179	1014
V1034833	179	609
V1144133	179	426
V1158936	179	978
V1241152	179	714
V1578133	179	741
V1886597	179	339
V1263219	178	1503
V1491946	178	1044
V1000167	177	219
V1000891	177	1074
V1339860	177	813
V1400168	177	840
V1456494	177	327
V1462142	177	561
V1580717	177	414
V1851959	177	405
V1886402	177	891
V1204220	176	954
V1439187	176	816
V1575970	176	318
V1852109	176	1302
V1580921	175	657
V1595138	175	762
V1852125	175	696
V1852128	175	1992
V1000120	174	588
V1043994	174	660
V1339670	174	306
V1339707	174	2697
V1576380	174	639
V1000072	173	693
V1000491	173	180
V1035172	173	336
V1575773	173	363
V1000013	172	399
V1000884	172	819
V1033915	172	408
V1340164	172	747
V1364639	172	690
V1836834	172	399
V1000308	171	942
V1175010	171	7077
V1299135	171	390
V1439909	171	381
V1463120	171	429
V1519943	171	411
V1581246	171	492
V1033691	170	1329
V1501526	170	612
V1553655	170	519
V1879966	170	453
V1000462	169	477
V1000506	169	1089
V1000844	169	1230
V1008907	169	228
V1035421	169	987
V1077712	169	414
V1576392	169	1128
V1852101	169	1119
V1886673	169	2079
V1886699	169	1509
V1000637	168	585
V1143404	168	222
V1327119	168	318
V1037300	167	495
V1098773	167	297
V1204082	167	138
V1237183	167	483
V1431387	167	837
V1469425	167	528
V1541186	167	4239
V1576585	167	1194
V1886659	167	900
V1000138	166	528
V1000186	166	690
V1380784	166	2004
V1469572	166	303
V1000007	165	252
V1236718	165	210
V1424841	165	1206
V1464344	165	381
V1469348	165	276
V1518585	165	477
V1608734	165	1827
V1852017	165	699
V1879868	165	324
V1886661	165	513
V1038120	164	162
V1092303	164	573
V1302644	164	303
V1541142	164	1005
V1553657	164	699
V1033793	163	840
V1042632	163	300
V1197322	163	597
V1296262	163	384
V1448267	163	2154
V1521913	163	288
V1000151	162	273
V1000330	162	816
V1046748	162	651
V1340884	162	429
V1879985	162	561
V1144563	161	2178
V1339679	161	300
V1341017	161	399
V1499093	161	195
