gene	count	length
V1000634	2713	2817
V1340709	2703	480
V1000528	2695	471
V1886961	2690	1968
V1000632	2686	1020
V1522031	2685	1227
V1035129	2683	1227
V1397554	2683	396
V1256954	2681	402
V1000161	2668	744
V1000329	2661	1572
V1058821	2659	1020
V1016073	2658	987
V1167892	2658	1155
V1000037	2645	1311
V1000007	2638	252
V1436037	2638	1296
V1000325	2617	201
V1000519	2614	1638
V1594655	2614	1035
V1164544	2613	1830
V1577140	2613	3606
V1000050	2611	1440
V1852100	2602	807
V1445345	2599	183
V1852111	2591	2151
V1423312	2574	2901
V1362252	2572	2790
V1301166	2569	9579
V1007409	2568	939
V1204224	2568	615
V1547320	2563	1383
V1423320	2561	8682
V1594229	2548	1410
V1000022	2544	309
V1420579	2539	693
V1000476	2530	882
V1435970	2529	348
V1590848	2523	870
V1541162	2507	9300
V1852140	2494	2028
V1836800	2492	1131
V1491685	2489	1116
V1465413	2487	1425
V1469282	2484	978
V1574080	2475	1167
V1000152	2470	1428
V1553685	2470	375
V1203845	2464	741
V1541135	2464	1668
V1886507	2462	486
V1000117	2440	927
V1006022	2439	690
V1518341	2438	156
V1886466	2424	348
V1851983	2409	2235
V1389384	2405	657
V1519991	2395	402
V1159013	2394	1371
V1400074	2393	1431
V1000069	2391	1839
V1000327	2382	1347
V1431896	2381	780
V1355907	2374	1557
V1000637	2357	585
V1339704	2356	1623
V1144313	2348	360
V1491905	2346	1164
V1000611	2340	1398
V1553598	2336	897
V1006628	2326	822
V1006017	2317	1020
V1006815	2317	1002
V1464174	2309	1170
V1000526	2306	2310
V1553707	2293	456
V1852132	2290	1230
V1000320	2286	960
V1464388	2281	3438
V1000498	2279	714
V1886532	2276	1032
V1576007	2269	159
V1006820	2267	1614
V1263899	2266	375
V1886411	2258	1647
V1420578	2245	876
V1204082	2242	138
V1462015	2220	1395
V1891332	2219	5532
V1340164	2218	747
V1000056	2217	666
V1000881	2193	1374
V1213480	2192	1062
V1912438	2186	5448
V1000295	2183	2070
V1000603	2182	432
V1033866	2180	549
V1000140	2177	1746
V1391924	2169	525
V1036753	2168	666
V1886957	2163	540
V1503141	2160	9558
V1420574	2158	2586
V1006029	2147	915
V1034596	2138	1191
V1482551	2136	912
V1000541	2130	786
V1000594	2128	3192
V1159530	2123	987
V1576837	2123	1287
V1000525	2115	867
V1392654	2109	552
V1164543	2105	1293
V1542216	2098	5388
V1000942	2093	552
V1000454	2091	747
V1581571	2091	375
V1879985	2089	561
V1481429	2082	7854
V1851964	2075	510
V1886446	2072	828
V1136911	2070	1332
V1268426	2070	1983
V1198614	2067	681
V1381941	2064	306
V1006822	2061	1386
V1000124	2055	255
V1033819	2055	294
V1033302	2046	1296
V1076036	2046	942
V1000538	2044	849
V1151580	2043	1968
V1851969	2043	894
V1076018	2023	372
V1167856	2017	927
V1875142	2013	7143
V1000091	2012	1155
V1000831	2010	3333
V1010815	2008	528
V1431657	2008	588
V1000012	2007	531
V1381895	2007	1110
V1449006	2007	465
V1000092	2002	1218
V1547329	1997	972
V1000823	1994	2073
V1000005	1984	390
V1000456	1983	1047
V1609309	1981	366
V1594712	1977	1200
V1000158	1976	414
V1592800	1975	195
V1000294	1974	1803
V1852118	1973	492
V1044827	1960	498
V1033503	1954	3099
V1198404	1952	324
V1886116	1951	342
V1000138	1946	528
V1340000	1946	975
V1000569	1942	849
V1576462	1936	2598
V1000088	1930	645
V1000146	1924	1767
V1001467	1924	1206
V1163243	1919	567
V1268240	1915	4962
V1000605	1910	2361
V1167421	1906	1365
V1000622	1899	810
V1483610	1896	1074
V1553639	1884	1917
V1000945	1881	3591
V1595063	1881	882
V1541150	1879	480
V1430829	1878	1173
V1000139	1873	4263
V1000154	1871	1680
V1000160	1871	516
V1381169	1868	2031
V1481441	1863	1437
V1356163	1861	2631
V1000173	1859	2022
V1237574	1859	1287
V1033375	1855	1299
V1000051	1852	864
V1006627	1843	915
V1882989	1842	7992
V1000623	1841	2265
V1836802	1841	513
V1423331	1837	2805
V1000296	1831	747
V1000137	1830	1125
V1000319	1829	768
V1000885	1826	1290
V1431561	1824	303
V1000101	1821	3474
V1000590	1821	543
V1836832	1820	561
V1469285	1816	546
V1886605	1811	903
V1000097	1806	603
V1383592	1802	333
V1297356	1792	630
V1381580	1790	1596
V1415806	1783	4086
V1418918	1779	819
V1000020	1770	285
V1000169	1770	3558
V1886674	1766	741
V1879868	1765	324
V1158598	1761	387
V1499093	1761	195
V1886694	1760	642
V1382759	1754	561
V1886400	1753	171
V1469372	1751	549
V1553729	1750	1638
V1095734	1749	384
V1000848	1746	1968
V1553706	1746	2961
V1000102	1744	3621
V1886498	1741	1260
V1498992	1731	765
V1000619	1725	399
V1000556	1716	792
V1852080	1716	1380
V1326948	1715	231
V1357707	1715	747
V1268292	1710	2712
V1000938	1708	1413
V1594580	1700	192
V1164912	1699	447
V1469296	1699	267
V1581637	1695	351
V1888255	1695	438
V1491718	1688	804
V1886684	1687	1395
V1553670	1685	2427
V1608857	1683	468
V1399511	1682	282
V1000332	1681	1344
V1383819	1681	2475
V1883280	1679	111
V1886500	1676	606
V1851988	1674	1392
V1036339	1672	372
V1000306	1668	1518
V1203319	1661	1032
V1576349	1660	1101
V1418919	1653	4539
V1006819	1651	786
V1607588	1651	7899
V1000604	1643	312
V1042632	1643	300
V1149253	1630	687
V1389989	1625	327
V1879847	1624	330
V1143377	1623	1899
V1888221	1623	3681
V1144021	1614	522
V1886951	1613	906
V1491765	1612	1908
V1000155	1611	867
V1046766	1611	9891
V1268476	1611	699
V1448171	1610	321
V1464000	1608	837
V1430689	1605	2001
V1500069	1604	267
V1852085	1603	2775
V1886043	1603	324
V1000565	1602	1383
V1553654	1602	1428
V1000529	1600	720
V1481459	1600	6969
V1364363	1595	756
V1000633	1589	1998
V1045598	1589	348
V1295628	1586	1017
V1150430	1581	7041
V1144147	1579	414
V1464033	1570	1161
V1235890	1568	2088
V1569000	1561	531
V1000028	1559	774
V1552753	1554	2289
V1879857	1553	585
V1000572	1549	1266
V1617343	1548	2313
V1164542	1542	1047
V1403121	1541	1407
V1000328	1538	594
V1007410	1538	660
V1000316	1528	2103
V1424791	1526	1422
V1000108	1524	525
V1000631	1523	1080
V1150302	1522	1848
V1576392	1520	1128
V1341203	1517	360
V1000486	1516	2079
V1562543	1516	618
V1420585	1514	1809
V1000060	1513	651
V1000598	1513	366
V1576136	1510	957
V1481291	1509	828
V1886618	1509	843
V1594919	1506	642
V1886647	1504	831
V1436276	1502	5799
V1424841	1497	1206
V1000071	1490	1473
V1033764	1487	1116
V1886580	1483	696
V1339962	1482	411
V1852155	1482	543
V1483972	1479	10128
V1144367	1477	201
V1390210	1474	573
V1746777	1474	2151
V1852017	1474	699
V1436021	1469	5076
V1000540	1461	540
V1423318	1461	1695
V1886658	1461	621
V1000120	1459	588
V1339795	1455	1146
V1000099	1453	1074
V1464271	1453	9654
V1851976	1451	321
V1000176	1445	639
V1381001	1438	978
V1415785	1438	291
V1390171	1435	9840
V1552728	1431	477
V1432440	1430	657
V1541158	1429	582
V1038255	1425	1287
V1000149	1422	783
V1151036	1422	861
V1469304	1422	336
V1886652	1422	669
V1355689	1419	1152
V1295329	1415	408
V1000090	1414	1311
V1203277	1409	1152
V1420560	1408	1269
V1044037	1402	726
V1503140	1401	1269
V1493421	1396	309
V1420586	1391	1107
V1356684	1387	1734
V1852117	1384	1137
V1886405	1383	2478
V1886635	1382	849
V1008959	1379	906
V1000062	1377	648
V1886725	1377	1050
V1000086	1372	1089
V1851984	1372	864
V1069602	1371	1641
V1851965	1369	2742
V1607579	1365	4860
V1576856	1363	777
V1074834	1362	2100
V1356077	1360	1236
V1886512	1353	825
V1000141	1350	798
V1000121	1349	1302
V1269184	1349	531
V1598238	1349	1095
V1503164	1344	9888
V1552705	1340	1047
V1035424	1338	492
V1886409	1336	618
V1493470	1335	252
V1000937	1333	690
V1000112	1332	276
V1541236	1332	678
V1000002	1331	783
V1000614	1330	780
V1887022	1329	678
V1380652	1324	441
V1200639	1323	948
V1886552	1322	690
V1886303	1321	999
V1000006	1319	117
V1000170	1318	678
V1034591	1316	1302
V1033931	1315	390
V1481437	1314	1239
V1851985	1314	1221
V1339706	1311	804
V1593025	1310	3216
V1886447	1310	876
V1000059	1306	807
V1548376	1305	1035
V1852079	1304	1191
V1886654	1303	531
V1000573	1302	1155
V1482503	1299	1200
V1547321	1298	1029
V1173748	1294	588
V1197048	1292	543
V1235922	1291	1800
V1879848	1291	324
V1851966	1290	8442
V1356248	1287	1323
V1552695	1285	840
V1000115	1281	732
V1553638	1280	1110
V1463821	1277	1494
V1523333	1276	1404
V1000114	1275	720
V1886662	1275	720
V1000142	1274	726
V1000324	1274	357
V1000113	1273	1329
V1143974	1270	390
V1000600	1268	957
V1144166	1267	423
V1007408	1266	900
V1886389	1261	489
V1000829	1260	339
V1033646	1260	2295
V1552737	1259	1521
V1000125	1257	2280
V1000467	1256	1404
V1886462	1256	669
V1000014	1254	369
V1852142	1254	1302
V1518834	1249	210
V1520185	1249	393
V1580860	1248	942
V1000073	1245	444
V1000606	1245	312
V1615590	1242	7023
V1886715	1240	2559
V1420577	1239	3645
V1552725	1233	1386
V1171078	1229	717
V1096225	1221	369
V1339798	1220	930
V1295801	1218	807
V1000157	1216	402
V1469580	1216	1563
V1000470	1211	1674
V1851957	1211	1160
V1432622	1210	486
V1000935	1207	579
V1170741	1207	1206
V1886079	1205	276
V1000468	1201	1692
V1077866	1198	387
V1882996	1198	7089
V1462019	1197	717
V1000844	1196	1230
V1150293	1196	1011
V1001392	1195	1212
V1391713	1195	309
V1888234	1194	2337
V1000824	1192	654
V1364575	1192	624
V1886535	1191	1317
V1552722	1188	1395
V1886579	1188	1740
V1886614	1188	912
V1574805	1187	1149
V1851974	1187	933
V1852154	1187	552
V1499649	1186	1053
V1241152	1185	714
V1852150	1184	360
V1295066	1180	1254
V1000026	1179	888
V1057035	1179	1533
V1144117	1175	453
V1339995	1175	774
V1852053	1175	1314
V1483378	1172	585
V1064214	1170	459
V1886513	1168	696
V1886439	1167	1002
V1000616	1166	2511
V1000067	1164	819
V1420575	1162	834
V1463972	1161	1953
V1547364	1161	4326
V1000458	1160	720
V1001367	1160	1011
V1033789	1158	498
V1237275	1158	498
V1000058	1156	657
V1463112	1156	1500
V1886651	1156	381
V1000166	1152	564
V1469582	1152	408
V1000027	1151	564
V1000130	1151	633
V1339861	1148	435
V1149402	1145	600
V1836814	1145	1353
V1150958	1143	2499
V1851958	1143	357
V1000888	1142	477
V1033129	1142	1521
V1000455	1141	738
V1035222	1141	4479
V1445551	1141	9102
V1000607	1140	399
V1033757	1140	1242
V1481445	1140	6438
V1886516	1140	354
V1851962	1139	2397
V1000479	1136	654
V1886574	1132	669
V1836807	1131	186
V1574934	1129	960
V1035423	1125	714
V1430377	1122	1728
V1000484	1120	978
V1000567	1116	366
V1036751	1116	879
V1034901	1115	1470
V1392405	1114	768
V1000322	1107	1113
V1000331	1102	921
V1175000	1102	2541
V1000524	1101	912
V1000163	1097	600
V1445186	1097	2127
V1143277	1096	2754
V1076095	1094	1026
V1416302	1092	315
V1576381	1092	1305
V1143276	1091	849
V1575814	1090	354
V1886399	1086	315
V1044644	1085	546
V1594751	1083	981
V1000133	1082	687
V1000313	1081	2385
V1000887	1081	864
V1886699	1081	1509
V1092303	1080	573
V1380162	1079	6675
V1481348	1077	1101
V1464058	1073	2184
V1431322	1070	909
V1000610	1069	1077
V1036803	1066	1203
V1295013	1066	1515
V1442803	1066	828
V1552748	1064	837
V1573654	1064	354
V1064859	1063	546
V1192716	1063	1374
V1886482	1063	495
V1045240	1061	402
V1000846	1057	2181
V1000893	1057	1524
V1852110	1057	822
V1000559	1055	1314
V1033571	1054	654
V1000626	1051	579
V1000628	1051	1137
V1481295	1051	2121
V1573647	1050	537
V1886968	1050	471
V1589075	1049	375
V1572527	1047	186
V1886619	1047	1047
V1458297	1043	1131
V1852125	1043	696
V1609073	1042	324
V1445154	1041	1857
V1886728	1041	546
V1552730	1039	1089
V1553684	1038	1341
V1000128	1037	549
V1530689	1036	1317
V1269524	1034	285
V1785823	1031	2094
V1469390	1030	627
V1836825	1030	687
V1076392	1029	225
V1507047	1026	1392
V1615591	1025	4899
V1851977	1024	930
V1887029	1022	342
V1159366	1019	492
V1394176	1019	1569
V1574081	1019	1176
V1594437	1016	954
V1000566	1015	972
V1143335	1014	273
V1418931	1014	1041
V1044896	1013	468
V1000481	1012	1197
V1469294	1011	786
V1238915	1010	471
V1423300	1010	726
V1581352	1009	447
V1581212	1006	507
V1000621	1005	618
V1038287	1005	924
V1549076	1004	720
V1038280	1003	990
V1491762	998	1236
V1517484	998	303
V1158726	997	1473
V1264083	995	897
V1430690	994	633
V1580786	993	327
V1162547	992	564
V1195980	992	1326
V1852077	992	585
V1000321	986	345
V1000635	986	876
V1000826	986	510
V1006018	986	921
V1382824	986	504
V1340575	985	468
V1163596	984	7965
V1204226	984	798
V1381056	984	2211
V1886584	984	690
V1160180	982	363
V1886713	980	501
V1136980	979	297
V1547327	977	2220
V1442368	974	948
V1886438	974	495
V1886673	973	2079
V1415807	972	609
V1851972	972	1332
V1886615	971	669
V1856860	969	2127
V1204220	968	954
V1430612	967	2025
V1034135	964	186
V1553537	964	7752
V1389769	961	405
V1491800	960	705
V1541161	958	1521
V1592583	958	477
V1143990	957	567
V1553657	956	699
V1464284	955	1134
V1482720	955	636
V1608734	955	1827
V1000895	953	1236
V1144065	953	489
V1149378	953	690
V1036199	952	1062
V1891325	952	615
V1000019	951	354
V1033793	951	840
V1886509	951	390
V1469287	950	651
V1464337	949	723
V1112929	948	1269
V1462142	946	561
V1464152	946	1392
V1481294	946	621
V1581271	946	249
V1886414	945	348
V1103199	944	1455
V1469321	943	1404
V1355192	942	2319
V1413201	942	2775
V1165084	938	342
V1006729	936	990
V1000936	935	690
V1886663	935	795
V1886613	934	840
V1203790	933	729
V1339890	933	726
V1381439	933	1365
V1167448	932	2427
V1580707	932	675
V1886153	932	447
V1482665	930	4077
V1498665	930	942
V1576585	930	1194
V1000100	929	921
V1000555	926	1344
V1598261	919	1848
V1000030	917	672
V1339715	917	513
V1000150	913	717
V1000164	913	561
V1427631	912	357
V1100916	911	411
V1160507	911	666
V1000159	908	1110
V1364620	908	471
V1541210	908	645
V1001488	906	1197
V1481365	903	1386
V1000055	902	828
V1481403	902	414
V1886616	902	774
V1033877	901	507
V1851970	901	1770
V1519499	900	444
V1204225	898	1572
V1389813	898	351
V1851981	898	5952
V1594651	897	1329
V1365188	895	246
V1469421	894	522
V1912441	893	762
V1399043	892	519
V1159777	890	738
V1576386	889	261
V1430423	886	522
V1000303	885	1050
V1879849	884	195
V1292046	883	273
V1000462	882	477
V1000535	882	552
V1143275	882	2379
V1000536	881	879
V1886451	879	1605
V1400588	877	1065
V1481339	876	1434
V1045139	875	117
V1006626	874	1293
V1000894	873	792
V1886506	872	357
V1502070	870	339
V1204231	868	2640
V1112930	866	1371
V1481330	865	717
V1886737	864	510
V1033913	863	414
V1464316	863	249
V1256283	861	1221
V1886585	861	642
V1000089	860	666
V1481337	860	984
V1000544	858	1380
V1482505	858	1089
V1503469	858	1335
V1000118	854	1923
V1886388	852	1584
V1033829	851	486
V1392089	851	495
V1037998	850	465
V1430479	850	2454
V1338858	849	1326
V1149309	848	960
V1389743	848	411
V1580713	845	1632
V1836801	845	234
V1503182	844	102
V1000542	842	561
V1167995	842	948
V1000624	841	1230
V1432949	840	558
V1580706	840	1428
V1887295	840	318
V1886679	839	2142
V1162882	838	1083
V1370789	838	516
V1466896	838	762
V1887018	838	846
V1151035	836	2604
V1886639	836	600
V1000602	835	273
V1000068	832	1335
V1552738	832	1032
V1144175	831	210
V1150292	831	978
V1338854	831	2034
V1143372	829	2229
V1356515	829	1065
V1214686	825	9123
V1362258	824	2445
V1000063	822	894
V1046755	822	7155
V1046751	820	1299
V1000463	819	630
V1000517	818	1056
V1541138	818	390
V1852119	817	900
V1167994	813	132
V1326793	812	102
V1000608	811	621
V1092573	810	435
V1886681	810	885
V1852134	807	294
V1469327	806	519
V1291229	805	4476
V1852052	804	1455
V1886494	802	447
V1482504	801	1377
V1886922	799	8052
V1000485	797	1224
V1162282	797	609
V1575773	795	363
V1075476	794	915
V1886553	794	345
V1043533	793	255
V1000539	791	720
V1000323	790	915
V1033859	790	567
V1301242	790	1032
V1339642	790	324
V1886258	790	390
V1432359	789	681
V1149241	787	465
V1160203	786	618
V1201295	785	384
V1044453	783	423
V1366629	783	318
V1541202	783	1251
V1075594	782	855
V1204222	780	714
V1430317	780	1809
V1521086	780	258
V1000024	777	1386
V1000180	777	1314
V1000560	775	945
V1033924	775	312
V1091633	775	594
V1541224	775	1176
V1000034	773	462
V1000516	773	678
V1144029	772	525
V1196672	770	234
V1042629	769	675
V1094438	766	348
V1886508	765	432
V1491695	763	1032
V1136931	762	3156
V1000515	761	717
V1851990	759	1101
V1463130	755	885
V1518677	753	270
V1886609	753	234
V1439273	750	1398
V1552763	750	1242
V1577351	749	609
V1886489	748	1212
V1574744	747	948
V1340235	746	708
V1362260	744	2994
V1492798	744	228
V1046757	743	1170
V1430852	742	954
V1293700	741	441
V1420576	741	840
V1520249	741	390
V1836828	740	474
V1576380	739	639
V1608752	739	1044
V1000123	738	270
V1339618	738	339
V1389777	738	360
V1295524	737	1170
V1097461	736	333
V1268599	736	339
V1295172	734	798
V1000825	733	1179
V1144023	732	528
V1469581	731	552
V1464522	730	1527
V1264549	729	504
V1355838	729	894
V1197979	727	225
V1000311	726	699
V1000504	725	1479
V1150295	724	969
V1000310	722	219
V1289749	722	1245
V1483085	720	4182
V1000457	718	738
V1298014	717	462
V1144017	716	393
V1328684	716	315
V1469314	716	1824
V1581644	716	339
V1006095	715	891
V1064189	715	282
V1144340	715	348
V1553535	715	2331
V1879874	715	645
V1887321	715	1002
V1143821	712	612
V1033775	710	1107
V1295404	708	1353
V1392163	708	804
V1836830	708	576
V1000177	707	834
V1423351	707	1065
V1150294	706	741
V1382204	705	336
V1000506	702	1089
V1886525	702	993
V1852105	700	1164
V1074688	699	1284
V1000052	698	747
V1581661	698	240
V1000830	697	375
V1104960	696	3594
V1239603	694	2280
V1498827	694	942
V1879901	694	543
V1008515	693	594
V1077036	693	594
V1064535	692	4320
V1097503	692	282
V1503145	692	630
V1469322	690	801
V1879928	689	936
V1045334	688	393
V1162248	688	1662
V1302680	688	387
V1399193	688	204
V1463315	687	444
V1035422	686	831
V1144281	686	375
V1580761	686	1119
V1043350	685	705
V1886702	684	1158
V1340494	681	552
V1469295	681	612
V1576522	680	1314
V1463114	678	867
V1281865	676	372
V1046753	674	750
V1293972	674	240
V1431931	674	813
V1875154	674	1305
V1289775	673	3372
V1100534	672	192
V1390025	672	330
V1000478	671	912
V1499765	669	633
V1541226	669	114
V1340115	667	798
V1592383	666	675
V1302876	665	357
V1295093	663	372
V1469318	663	633
V1000029	661	570
V1886603	661	576
V1887276	661	486
V1042561	660	1032
V1196381	659	543
V1000156	658	1359
V1576500	658	681
V1521548	657	318
V1035161	656	2352
V1000620	655	870
V1576798	654	1005
V1553653	653	1050
V1339665	652	252
V1266110	649	3378
V1392302	649	933
V1886473	649	1245
V1552759	648	915
V1000126	643	1032
V1159174	643	960
V1164659	643	1641
V1355717	643	1092
V1852051	643	876
V1203392	642	1260
V1000482	641	750
V1339538	641	456
V1000314	640	1281
V1144283	640	372
V1117694	639	651
V1852143	638	4287
V1007412	637	588
V1162626	637	1035
V1592994	637	1059
V1553722	635	1230
V1481349	634	882
V1418915	633	1275
V1886568	633	396
V1043410	630	813
V1034593	629	1257
V1036345	627	693
V1879966	627	453
V1000522	626	843
V1542215	626	1116
V1852101	626	1119
V1880119	626	1707
V1000087	623	1113
V1000890	623	1107
V1033743	623	171
V1886476	623	369
V1000939	622	444
V1143964	622	531
V1203318	622	513
V1033521	621	633
V1886496	621	312
V1036752	619	321
V1380885	619	2148
V1469488	618	270
V1552736	618	1164
V1000461	617	705
V1577012	617	342
V1034906	616	3069
V1886459	616	435
V1000490	614	474
V1585059	614	939
V1144388	613	297
V1302720	613	363
V1159593	612	969
