gene	count	length
V1000518	7424	807
V1552729	7409	678
V1033474	7376	894
V1852016	7316	129
V1000882	7305	1200
V1852109	7270	1302
V1888223	7171	819
V1363976	7169	1776
V1463123	7029	822
V1574099	6997	798
V1000641	6971	756
V1356068	6966	1698
V1075411	6864	933
V1000317	6744	525
V1000151	6741	273
V1339782	6741	1632
V1339711	6706	519
V1000050	6678	1440
V1000044	6623	1950
V1541150	6592	480
V1886538	6552	351
V1339707	6530	2697
V1886580	6487	696
V1882083	6426	168
V1552739	6417	876
V1392051	6367	1029
V1852084	6356	366
V1423289	6303	1266
V1162881	6223	1749
V1886598	6215	468
V1553685	6201	375
V1000842	6196	753
V1316229	6145	198
V1000835	6131	1368
V1886965	6109	444
V1000134	6043	549
V1104333	6038	993
V1851982	5982	1587
V1338873	5967	1566
V1879897	5897	498
V1886513	5896	696
V1046753	5895	750
V1364877	5877	441
V1043994	5867	660
V1158426	5857	810
V1033925	5807	198
V1000106	5801	1677
V1340709	5733	480
V1043585	5687	273
V1574082	5649	1281
V1000551	5578	1749
V1482595	5521	621
V1482513	5505	2103
V1594784	5500	915
V1033803	5490	960
V1000885	5441	1290
V1888216	5432	1431
V1000081	5355	2016
V1383592	5324	333
V1000892	5314	1353
V1000563	5310	627
V1000300	5302	1839
V1581807	5300	252
V1213480	5292	1062
V1522724	5291	1353
V1392216	5255	1011
V1149854	5241	366
V1301166	5236	9579
V1000037	5212	1311
V1000564	5182	1263
V1295196	5162	1386
V1553668	5159	1308
V1851978	5152	1308
V1541135	5142	1668
V1000533	5141	1623
V1064194	5132	2259
V1000502	5129	1143
V1297375	5105	186
V1580709	5097	216
V1000476	5089	882
V1042355	5052	987
V1000082	5036	1374
V1000834	5024	1464
V1541162	4982	9300
V1552804	4980	1335
V1000574	4965	1728
V1136911	4923	1332
V1000008	4913	651
V1000637	4878	585
V1503141	4852	9558
V1340164	4838	747
V1000171	4828	1752
V1481324	4763	1434
V1391945	4738	936
V1000617	4716	861
V1886712	4710	1212
V1000499	4684	1440
V1594750	4659	576
V1576136	4640	957
V1299127	4615	2154
V1000312	4562	162
V1851995	4555	954
V1137029	4514	978
V1000057	4501	990
V1000643	4478	2277
V1852094	4412	1305
V1464441	4382	2643
V1400168	4377	840
V1000325	4355	201
V1204222	4290	714
V1547338	4285	291
V1191213	4281	2637
V1297356	4280	630
V1074742	4273	414
V1836833	4249	11382
V1381099	4248	741
V1006021	4247	360
V1852083	4228	588
V1295374	4226	1467
V1518341	4211	156
V1552777	4174	3591
V1000172	4165	930
V1340884	4137	429
V1257337	4135	4701
V1593006	4130	5889
V1445345	4122	183
V1042869	4085	948
V1000007	4082	252
V1580898	4080	516
V1882996	4078	7089
V1836829	4076	1623
V1000011	4062	360
V1000175	4044	216
V1500383	4042	1317
V1612021	4038	429
V1000528	4014	471
V1000013	3999	399
V1608875	3993	372
V1852140	3985	2028
V1064534	3916	3699
V1483972	3902	10128
V1574080	3893	1167
V1576760	3883	399
V1000124	3878	255
V1381895	3872	1110
V1076036	3857	942
V1423320	3846	8682
V1420563	3835	1971
V1000066	3826	1173
V1852138	3820	893
V1852132	3799	1230
V1389384	3790	657
V1852111	3783	2151
V1879847	3781	330
V1503139	3736	2349
V1392504	3727	168
V1144313	3649	360
V1000503	3646	2664
V1296235	3625	573
V1620341	3617	417
V1886400	3603	171
V1000009	3600	441
V1000184	3586	1218
V1033891	3572	204
V1484050	3570	126
V1431657	3522	588
V1001468	3506	2415
V1431066	3489	396
V1000827	3480	996
V1595063	3478	882
V1144329	3472	309
V1000526	3471	2310
V1425411	3451	975
V1006628	3448	822
V1204082	3444	138
V1552751	3444	1104
V1301126	3440	1830
V1327231	3407	267
V1886605	3399	903
V1886377	3384	1098
V1000601	3373	2721
V1390171	3372	9840
V1000604	3371	312
V1175000	3369	2541
V1144358	3340	267
V1000307	3335	1338
V1064607	3325	5193
V1016072	3319	1569
V1000301	3307	2253
V1851981	3302	5952
V1423312	3277	2901
V1058821	3270	1020
V1000329	3269	1572
V1594229	3269	1410
V1000039	3267	714
V1469298	3265	636
V1580717	3231	414
V1000121	3221	1302
V1000298	3218	444
V1000498	3208	714
V1000603	3208	432
V1339861	3202	435
V1608313	3197	450
V1836820	3190	1560
V1143377	3181	1899
V1000185	3168	1620
V1000149	3165	783
V1000012	3152	531
V1171078	3132	717
V1574091	3124	1092
V1836800	3118	1131
V1879985	3116	561
V1436021	3109	5076
V1000318	3108	2415
V1851964	3081	510
V1000168	3072	2874
V1000598	3061	366
V1158598	3039	387
V1482551	3038	912
V1149263	3036	444
V1000295	3031	2070
V1553655	3025	519
V1006735	3010	1347
V1000077	3002	1143
V1364188	2998	1278
V1000076	2987	141
V1240327	2973	309
V1060343	2968	360
V1491698	2959	2709
V1469285	2939	546
V1336800	2938	441
V1592800	2928	195
V1000304	2927	1872
V1000299	2918	834
V1437020	2906	1101
V1836802	2902	513
V1464284	2899	1134
V1552713	2890	1353
V1392089	2889	495
V1164543	2880	1293
V1000020	2875	285
V1851988	2865	1392
V1886466	2863	348
V1269184	2861	531
V1000525	2853	867
V1000112	2841	276
V1464152	2841	1392
V1888250	2833	804
V1000140	2827	1746
V1000519	2819	1638
V1436037	2816	1296
V1000552	2815	954
V1883280	2800	111
V1553707	2739	456
V1382156	2730	918
V1000610	2722	1077
V1553537	2717	7752
V1879848	2700	324
V1851985	2696	1221
V1016074	2691	1284
V1580955	2685	588
V1886614	2683	912
V1000162	2680	1137
V1580921	2673	657
V1576392	2671	1128
V1608857	2671	468
V1886618	2653	843
V1008711	2647	4848
V1553632	2625	978
V1615860	2614	7791
V1552718	2612	2568
V1000558	2608	750
V1836824	2591	801
V1886582	2590	2412
V1886966	2583	264
V1522031	2579	1227
V1520185	2576	393
V1000051	2567	864
V1000510	2565	561
V1553617	2565	2817
V1000611	2560	1398
V1481434	2558	633
V1000056	2557	666
V1590848	2546	870
V1851983	2543	2235
V1469296	2534	267
V1389989	2527	327
V1339962	2523	411
V1000500	2515	2019
V1001393	2502	522
V1000022	2489	309
V1886532	2488	1032
V1301158	2486	1086
V1143404	2483	222
V1423331	2482	2805
V1046767	2481	2709
V1000088	2474	645
V1547320	2465	1383
V1593025	2462	3216
V1469282	2454	978
V1000541	2448	786
V1033129	2447	1521
V1886409	2440	618
V1400781	2439	1161
V1136908	2434	789
V1464271	2415	9654
V1000619	2401	399
V1000120	2399	588
V1430708	2388	1062
V1035129	2381	1227
V1000097	2366	603
V1852080	2347	1380
V1000132	2344	2286
V1852085	2325	2775
V1879868	2317	324
V1006822	2314	1386
V1852108	2310	759
V1340377	2305	495
V1000644	2303	459
V1552737	2303	1521
V1886202	2303	354
V1886635	2300	849
V1577140	2299	3606
V1164541	2298	2181
V1553638	2293	1110
V1198583	2289	4116
V1886303	2286	999
V1541236	2285	678
V1469327	2282	519
V1000117	2279	927
V1562543	2275	618
V1595331	2273	678
V1581637	2271	351
V1033302	2268	1296
V1268240	2262	4962
V1298017	2253	1008
V1001467	2246	1206
V1190442	2242	2601
V1469348	2242	276
V1000323	2241	915
V1000092	2235	1218
V1000047	2233	801
V1006728	2229	837
V1000569	2222	849
V1046757	2217	1170
V1553639	2217	1917
V1000062	2216	648
V1000475	2211	279
V1000005	2209	390
V1000881	2208	1374
V1481442	2204	5304
V1000529	2202	720
V1339870	2174	1107
V1886619	2174	1047
V1000109	2170	1314
V1413077	2168	3561
V1886654	2168	531
V1159530	2165	987
V1033375	2157	1299
V1469372	2136	549
V1000294	2132	1803
V1912441	2120	762
V1000152	2117	1428
V1000517	2117	1056
V1000063	2116	894
V1339886	2109	432
V1400074	2108	1431
V1295066	2102	1254
V1164544	2101	1830
V1000158	2099	414
V1077866	2098	387
V1594655	2097	1035
V1851969	2096	894
V1000059	2094	807
V1001477	2092	423
V1381941	2090	306
V1547329	2071	972
V1163596	2068	7965
V1481441	2067	1437
V1851966	2065	8442
V1006627	2062	915
V1295628	2051	1017
V1420560	2051	1269
V1045334	2050	393
V1553630	2049	1059
V1034135	2043	186
V1594712	2037	1200
V1890551	2037	288
V1465413	2036	1425
V1044037	2034	726
V1150958	2034	2499
V1000942	2025	552
V1836805	2023	2097
V1886116	2017	342
V1339995	2009	774
V1886674	2008	741
V1420559	2006	3171
V1295013	2004	1515
V1164542	2002	1047
V1000535	1999	552
V1481472	1993	108
V1001475	1992	891
V1144210	1992	402
V1237835	1992	363
V1430829	1986	1173
V1000607	1974	399
V1394176	1946	1569
V1448171	1941	321
V1000938	1939	1413
V1167421	1939	1365
V1000014	1938	369
V1576837	1932	1287
V1309532	1931	321
V1469304	1930	336
V1000888	1928	477
V1016073	1921	987
V1553654	1920	1428
V1521364	1918	330
V1886399	1914	315
V1000622	1907	810
V1000823	1907	2073
V1595138	1905	762
V1530689	1898	1317
V1420579	1894	693
V1000833	1892	1128
V1000538	1889	849
V1886507	1878	486
V1851960	1874	843
V1159013	1865	1371
V1886961	1861	1968
V1852100	1858	807
V1852017	1857	699
V1000590	1853	543
V1503140	1849	1269
V1553731	1848	750
V1464174	1846	1170
V1552759	1846	915
V1498992	1840	765
V1076034	1839	627
V1886446	1836	828
V1000170	1826	678
V1000614	1823	780
V1886498	1823	1260
V1364363	1819	756
V1190407	1818	2586
V1043350	1815	705
V1000138	1808	528
V1033764	1801	1116
V1836832	1801	561
V1552764	1800	1407
V1430753	1793	1890
V1000069	1788	1839
V1594580	1788	192
V1366482	1782	420
V1000327	1780	1347
V1159777	1777	738
V1420576	1775	840
V1888221	1770	3681
V1431561	1769	303
V1879950	1766	882
V1006029	1765	915
V1000091	1764	1155
V1034594	1759	1953
V1380652	1754	441
V1101641	1749	597
V1912438	1748	5448
V1000936	1747	690
V1886737	1745	510
V1469274	1742	1095
V1000113	1739	1329
V1211148	1734	426
V1418931	1733	1041
V1398674	1730	297
V1481312	1728	1500
V1576462	1720	2598
V1357707	1714	747
V1038255	1713	1287
V1607575	1713	4287
V1462019	1700	717
V1499093	1698	195
V1852121	1693	1557
V1000573	1687	1155
V1886500	1686	606
V1445186	1679	2127
V1615591	1673	4899
V1000516	1672	678
V1204223	1671	7362
V1000454	1670	747
V1392944	1670	438
V1000024	1669	1386
V1000486	1669	2079
V1416302	1669	315
V1836803	1669	1284
V1851975	1664	1236
V1000139	1662	4263
V1382759	1661	561
V1001488	1656	1197
V1001367	1652	1011
V1577698	1651	345
V1000324	1648	357
V1010815	1647	528
V1000632	1643	1020
V1852118	1634	492
V1365188	1623	246
V1381056	1620	2211
V1886593	1620	738
V1000137	1606	1125
V1836815	1606	1539
V1000169	1604	3558
V1430852	1604	954
V1000831	1597	3333
V1481429	1596	7854
V1000320	1593	960
V1000006	1583	117
V1355689	1577	1152
V1609073	1576	324
V1025540	1574	573
V1069602	1572	1641
V1149253	1572	687
V1167856	1569	927
V1339706	1566	804
V1391987	1561	2313
V1200639	1555	948
V1851977	1553	930
V1886651	1549	381
V1033789	1544	498
V1193840	1543	570
V1886629	1541	888
V1000108	1540	525
V1044453	1539	423
V1886647	1538	831
V1006022	1536	690
V1852040	1534	2385
V1499649	1533	1053
V1493421	1531	309
V1879849	1529	195
V1000102	1525	3621
V1143275	1522	2379
V1502070	1521	339
V1000028	1518	774
V1463972	1518	1953
V1464033	1517	1161
V1000626	1516	579
V1267382	1512	2058
V1389743	1511	411
V1000296	1509	747
V1000025	1507	243
V1000484	1505	978
V1000887	1504	864
V1420585	1502	1809
V1102439	1501	720
V1401840	1499	447
V1553670	1490	2427
V1464388	1487	3438
V1000456	1481	1047
V1499283	1479	174
V1092573	1478	435
V1000060	1477	651
V1000539	1475	720
V1882887	1475	528
V1879857	1474	585
V1574811	1472	1359
V1886405	1472	2478
V1144426	1471	294
V1046737	1466	780
V1574805	1465	1149
V1033913	1461	414
V1000631	1459	1080
V1355907	1459	1557
V1430423	1459	522
V1000101	1456	3474
V1237574	1454	1287
V1462015	1453	1395
V1541133	1453	1395
V1268292	1452	2712
V1420575	1448	834
V1500069	1445	267
V1033757	1439	1242
V1390099	1437	315
V1399511	1430	282
V1836807	1427	186
V1000150	1416	717
V1006018	1414	921
V1151580	1414	1968
V1887155	1414	1164
V1000566	1412	972
V1392654	1412	552
V1469305	1412	285
V1167995	1411	948
V1151052	1408	7704
V1398959	1405	450
V1000142	1404	726
V1000319	1403	768
V1163911	1403	861
V1289775	1403	3372
V1553598	1400	897
V1000176	1397	639
V1852155	1397	543
V1195980	1395	1326
V1887022	1394	678
V1000164	1391	561
V1162547	1379	564
V1430612	1379	2025
V1552738	1378	1032
V1886508	1377	432
V1000509	1367	390
V1381001	1365	978
V1481445	1362	6438
V1047958	1361	3735
V1886464	1360	255
V1552728	1357	477
V1000479	1356	654
V1390210	1353	573
V1399043	1353	519
V1882989	1353	7992
V1472903	1348	1188
V1000328	1347	594
V1423287	1346	1392
V1000027	1345	564
V1541138	1344	390
V1268426	1341	1983
V1431322	1335	909
V1000606	1334	312
V1036803	1333	1203
V1257689	1330	1266
V1000332	1328	1344
V1482503	1327	1200
V1698805	1327	2610
V1592994	1326	1059
V1000613	1322	546
V1886516	1322	354
V1000146	1321	1767
V1356077	1321	1236
V1575427	1320	273
V1000141	1317	798
V1553706	1316	2961
V1000154	1315	1680
V1576380	1313	639
V1420578	1312	876
V1000824	1311	654
V1000166	1307	564
V1006017	1305	1020
V1000937	1302	690
V1580860	1299	942
V1891332	1297	5532
V1062031	1295	465
V1469287	1295	651
V1481365	1295	1386
V1886487	1293	348
V1000848	1292	1968
V1420722	1291	636
V1886438	1286	495
V1552705	1284	1047
V1552695	1282	840
V1852101	1279	1119
V1143327	1278	3195
V1405782	1278	453
V1000313	1277	2385
V1007414	1276	921
V1033775	1274	1107
V1000524	1273	912
V1000458	1272	720
V1076018	1268	372
V1000086	1267	1089
V1382824	1267	504
V1852117	1264	1137
V1886715	1263	2559
V1886663	1261	795
V1572527	1257	186
V1000155	1254	867
V1151036	1253	861
V1580707	1253	675
V1886451	1252	1605
V1267295	1247	3435
V1553729	1246	1638
V1044896	1243	468
V1617343	1241	2313
V1432440	1236	657
V1886476	1233	369
V1000540	1229	540
V1000602	1229	273
V1000844	1227	1230
V1886043	1226	324
V1339618	1222	339
V1481348	1222	1101
V1000099	1221	1074
V1136931	1221	3156
V1000074	1218	1893
V1000463	1215	630
V1491695	1211	1032
V1851958	1210	357
V1173748	1209	588
V1000565	1207	1383
V1000555	1205	1344
V1000330	1204	816
V1852125	1204	696
V1886512	1203	825
V1851957	1202	1160
V1326363	1201	414
V1464505	1197	780
V1886616	1197	774
V1886986	1195	204
V1420586	1194	1107
V1886462	1193	669
V1158726	1191	1473
V1198530	1190	1473
V1469580	1188	1563
V1000071	1185	1473
V1598238	1177	1095
V1886484	1174	1176
V1886951	1173	906
V1000515	1171	717
V1144065	1169	489
V1340000	1169	975
V1435970	1169	348
V1144166	1168	423
V1033715	1166	708
V1391924	1163	525
V1492438	1163	531
V1001392	1162	1212
V1000311	1161	699
V1012052	1161	1170
V1000019	1158	354
V1074688	1158	1284
V1006626	1151	1293
V1046751	1151	1299
V1888234	1151	2337
V1420584	1150	492
V1464061	1150	2016
V1547327	1148	2220
V1520692	1146	348
V1607584	1144	843
V1886496	1144	312
V1481291	1142	828
V1886694	1142	642
V1143929	1141	663
V1481437	1140	1239
V1144006	1136	546
V1006819	1134	786
V1038287	1134	924
V1851976	1133	321
V1886662	1133	720
V1034596	1132	1191
V1886506	1132	357
V1237186	1131	2427
V1886652	1130	669
V1012053	1128	492
V1541161	1126	1521
V1076392	1125	225
V1851972	1125	1332
V1000567	1120	366
V1044644	1119	546
V1463821	1117	1494
V1542741	1117	2583
V1400588	1114	1065
V1295329	1113	408
V1389777	1113	360
V1482504	1113	1377
V1000505	1109	699
V1000895	1109	1236
V1356684	1107	1734
V1046252	1104	255
V1541158	1104	582
V1851984	1104	864
V1000173	1103	2022
V1197979	1101	225
V1553653	1100	1050
V1573647	1100	537
V1694047	1100	228
V1594051	1094	1293
V1033560	1093	741
V1464057	1092	2211
V1420574	1091	2586
V1580786	1090	327
V1295801	1088	807
V1000829	1087	339
V1430690	1087	633
V1000115	1085	732
V1420577	1084	3645
V1581212	1084	507
V1000331	1083	921
V1464337	1083	723
V1498827	1082	942
V1886439	1082	1002
V1886447	1080	876
V1469363	1079	864
V1852079	1079	1191
V1143974	1078	390
V1886728	1078	546
V1517484	1072	303
V1553772	1072	321
V1886653	1071	1941
V1000559	1070	1314
V1204226	1068	798
V1289783	1065	1182
V1430720	1061	837
V1033710	1060	1557
V1000118	1059	1923
V1000542	1058	561
V1033924	1058	312
V1100534	1054	192
V1879928	1054	936
V1543633	1053	1749
V1042632	1050	300
V1418918	1049	819
V1879874	1048	645
V1000078	1047	246
V1552730	1047	1089
V1430382	1044	1074
V1432622	1044	486
V1000830	1043	375
V1381580	1041	1596
V1728013	1039	441
V1886585	1037	642
V1886684	1037	1395
V1450902	1036	1920
V1436276	1035	5799
V1483378	1035	585
V1615590	1033	7023
V1005826	1031	306
V1112929	1027	1269
V1469339	1025	255
V1607579	1024	4860
V1238394	1023	366
V1310212	1021	1236
V1000026	1020	888
V1000935	1019	579
V1886398	1019	123
V1886658	1018	621
V1518834	1012	210
V1143303	1011	366
V1078022	1005	357
V1503182	1005	102
V1576349	1005	1101
V1000884	1002	819
V1852134	1002	294
V1094438	1001	348
V1552753	999	2289
V1471416	994	1008
V1481297	994	2490
V1103199	991	1455
V1886509	991	390
V1464058	988	2184
V1458359	987	804
V1293700	983	441
V1340311	980	552
V1431931	979	813
V1519499	979	444
V1886388	979	1584
V1057035	978	1533
V1523333	978	1404
V1000572	977	1266
V1302876	976	357
V1177462	975	282
V1000623	974	2265
V1000058	971	657
V1463112	967	1500
V1471640	966	1824
V1875154	966	1305
V1143990	964	567
V1150309	962	3324
V1442368	961	948
V1000832	959	558
V1886699	959	1509
V1076095	958	1026
V1432307	957	690
V1000490	952	474
V1006820	951	1614
V1415807	951	609
V1000068	947	1335
V1340518	947	546
V1491762	946	1236
V1573360	946	207
V1420606	945	279
V1581271	943	249
V1395828	941	816
V1392092	939	1110
V1000128	937	549
V1034752	936	180
V1162882	936	1083
V1322256	935	336
V1033877	933	507
V1886591	933	432
V1880122	928	195
V1469581	927	552
V1888255	926	438
V1580706	925	1428
V1144023	924	528
V1875144	923	2790
V1575814	918	354
V1000180	917	1314
V1033931	917	390
V1012051	913	711
V1000481	906	1197
V1886574	904	669
V1415806	902	4086
V1879882	902	438
V1886522	902	327
V1151035	901	2604
V1297404	901	3024
V1338858	901	1326
V1589075	901	375
V1852150	899	360
V1000634	895	2817
V1006597	895	309
V1203277	894	1152
V1000055	893	828
V1000605	892	2361
V1075476	892	915
V1096366	892	345
V1580713	891	1632
V1000621	888	618
V1006815	886	1002
V1045139	886	117
V1033915	885	408
V1418919	884	4539
V1033796	883	984
V1594751	883	981
V1879901	881	543
V1476119	878	411
V1143837	876	273
V1143335	874	273
V1886609	872	234
V1000609	871	846
V1000157	869	402
V1552725	869	1386
V1424841	868	1206
V1000628	867	1137
V1364973	866	213
V1000322	865	1113
V1091633	865	594
V1001481	861	180
V1886615	861	669
V1340115	860	798
V1608937	859	522
V1143328	857	1653
V1000089	855	666
V1000537	855	774
V1160507	855	666
V1392809	852	456
V1144017	848	393
V1000600	847	957
V1503145	846	630
V1576856	846	777
V1001487	845	1044
V1000159	844	1110
V1064214	844	459
V1576500	843	681
V1886491	843	837
V1339798	842	930
V1144340	841	348
V1416556	841	1293
V1886414	841	348
V1339160	840	528
V1392302	840	933
V1000030	838	672
V1000321	835	345
V1000595	834	537
V1000015	832	267
V1851974	831	933
V1000090	830	1311
V1301242	830	1032
V1340494	828	552
V1390273	827	2262
V1339770	826	699
V1548376	826	1035
V1472166	825	867
V1492798	823	228
V1575773	822	363
V1043533	820	255
V1432359	817	681
V1380162	816	6675
V1383023	816	369
V1000536	813	879
V1144281	813	375
V1144117	812	453
V1418913	812	2556
V1000133	808	687
V1329205	808	951
V1339795	808	1146
V1000455	806	738
V1383406	806	342
V1000624	805	1230
V1000893	805	1524
V1399193	805	204
V1042441	804	339
V1291229	804	4476
V1598261	804	1848
V1000883	803	990
V1159174	800	960
V1852154	800	552
V1149241	799	465
V1269524	799	285
V1138214	798	291
V1573677	797	1215
V1326793	796	102
V1482720	793	636
V1886673	792	2079
V1356515	786	1065
V1198404	783	324
V1096317	782	366
V1886413	781	615
V1356248	778	1323
V1362260	776	2994
V1430689	776	2001
V1000316	771	2103
V1000508	771	1134
V1503469	770	1335
V1594651	769	1329
V1033793	768	840
V1000594	766	3192
V1034593	766	1257
V1364620	765	471
V1575304	764	495
V1882884	764	132
V1469322	762	801
V1836801	762	234
V1886891	762	438
V1000130	759	633
V1000195	759	2058
V1463315	759	444
V1466896	759	762
V1574081	759	1176
V1362252	758	2790
V1000478	757	912
V1424791	757	1422
V1469328	755	531
V1503004	754	309
V1886957	753	540
V1912440	752	879
V1427631	751	357
V1852077	751	585
V1144367	750	201
V1268599	750	339
V1295084	747	429
V1498665	745	942
V1576463	745	702
V1391986	744	351
V1000111	743	852
V1064504	743	1317
V1541160	743	891
V1574533	743	573
V1580935	743	138
V1162285	742	3102
V1036752	741	321
V1000945	740	3591
V1098081	740	318
V1445303	740	3135
V1000939	739	444
V1000620	738	870
V1463130	738	885
V1886521	737	543
V1836825	735	687
V1000556	734	792
V1886473	733	1245
V1886725	732	1050
V1000825	731	1179
V1000163	730	600
V1341617	730	669
V1886968	728	471
V1045240	726	402
V1541210	724	645
V1075594	720	855
V1607588	720	7899
V1034833	719	609
V1339642	719	324
V1886579	719	1740
V1464522	717	1527
V1469390	717	627
V1852074	717	297
V1888233	716	1287
V1038955	715	483
V1000310	714	219
V1057876	714	681
V1553730	713	765
V1852110	711	822
V1296100	710	591
V1520249	710	390
V1012055	707	399
V1381169	704	2031
V1481337	704	984
V1432631	703	579
V1553522	702	1185
V1035171	699	945
V1464316	698	249
V1000314	696	1281
V1035318	696	1818
V1239603	696	2280
V1836814	696	1353
V1245090	692	1314
V1033774	690	327
V1144283	690	372
V1191670	689	1368
V1491718	688	804
V1000061	686	1608
V1392163	686	804
V1136980	684	297
V1886502	683	1113
V1034595	681	786
V1000103	680	627
V1575183	680	555
V1553657	679	699
V1887018	678	846
V1033828	676	621
V1609487	675	321
V1091503	674	621
V1000846	673	2181
V1006729	671	990
V1426539	671	132
V1064535	670	4320
V1447160	670	714
V1553684	670	1341
V1581644	670	339
V1000633	669	1998
V1886510	668	813
V1000523	666	909
V1469312	666	513
V1000016	665	186
V1000462	665	477
V1403121	665	1407
V1076023	664	1116
V1340310	664	435
V1886073	664	198
V1143821	663	612
V1473905	663	1659
V1000177	662	834
V1035466	661	447
V1034599	660	663
V1569000	658	531
V1097461	657	333
V1390120	657	306
V1886411	657	1647
V1851970	656	1770
V1886482	656	495
V1608734	655	1827
V1852141	655	1452
V1149668	654	339
V1887017	654	4311
V1366480	653	390
V1886979	652	807
V1033743	651	171
V1064211	650	1947
V1481339	649	1434
V1144196	648	408
V1063363	647	372
V1329957	647	1221
V1462044	647	1206
V1297086	646	333
V1413201	646	2775
V1886554	645	402
V1077036	644	594
V1448503	643	1137
V1450904	643	315
V1000485	642	1224
V1000734	642	363
V1302680	640	387
V1064202	639	1086
V1469321	639	1404
V1483459	639	1653
V1035061	638	1071
V1196561	637	387
V1886283	635	669
V1580822	633	981
V1001201	629	912
V1447216	629	510
V1000635	628	876
V1552736	628	1164
V1033646	626	2295
V1150306	626	612
V1463468	626	408
V1097503	623	282
V1008959	622	906
V1886503	622	507
V1469367	619	693
V1886660	619	330
V1000123	618	270
V1033725	618	669
V1364113	618	1440
V1491946	618	1044
V1541226	616	114
V1042629	615	675
V1036339	614	372
V1000029	613	570
V1000554	613	696
V1096225	612	369
V1167639	611	963
V1851990	610	1101
V1297373	609	294
V1000067	608	819
V1886552	608	690
V1046784	605	888
V1423288	605	477
V1033867	604	543
V1341203	604	360
V1886628	604	246
V1137033	603	2079
V1423299	603	537
V1469310	602	573
V1549076	602	720
V1143907	600	132
V1340633	600	501
V1135969	599	3111
V1547364	597	4326
V1000560	594	945
V1037300	593	495
V1235890	593	2088
V1203319	592	1032
V1143663	591	4413
V1875158	591	1032
V1592383	590	675
V1594919	590	642
V1158999	587	720
V1543482	586	2076
V1851962	586	2397
V1886724	583	897
V1491690	582	2379
V1008515	581	594
V1144407	581	327
V1430479	581	2454
V1886477	581	1203
V1573654	580	354
V1463296	578	588
V1256283	576	1221
V1000504	574	1479
V1463114	574	867
V1159593	572	969
V1033916	571	408
V1012054	570	906
V1160180	570	363
V1364279	569	1110
V1518677	569	270
V1000034	568	462
V1366629	568	318
V1000002	567	783
V1033838	567	537
V1295524	566	1170
V1397554	565	396
V1000843	563	846
V1190874	563	285
V1886404	563	642
V1886639	563	600
V1150419	562	1422
V1046754	561	2157
V1000010	560	186
V1196872	560	783
V1481392	560	147
V1547321	560	1029
V1581661	560	240
V1093789	558	411
V1598260	558	663
V1886459	558	435
