gene	count	length
V1687672	3519	996
V1036212	3512	1404
V1152246	3510	1923
V1108186	3495	207
V1017823	3481	369
V1394159	3481	981
V1096558	3479	357
V1159508	3457	1491
V1704843	3457	1899
V1006251	3456	198
V1043671	3454	855
V1329662	3454	1542
V1354174	3451	258
V1267044	3440	351
V1239567	3435	252
V1036841	3427	2310
V1705121	3427	849
V1192245	3417	714
V1035843	3415	336
V1034170	3410	459
V1013250	3404	222
V1040729	3401	1575
V1201943	3396	2925
V1443257	3395	459
V1302190	3368	498
V1246445	3363	1485
V1575561	3358	426
V1819326	3358	5823
V1420720	3344	1350
V1084588	3340	1488
V1040600	3339	591
V1403101	3320	1248
V1016072	3312	1569
V1010955	3285	2061
V1041180	3281	1950
V1705038	3271	3756
V1197353	3270	585
V1583917	3269	423
V1007271	3256	1482
V1337287	3248	729
V1410363	3237	813
V1014147	3223	2088
V1383865	3211	1275
V1009597	3208	786
V1186152	3203	492
V1104057	3199	1674
V1883611	3198	1842
V1018096	3192	1005
V1267266	3190	9594
V1301588	3174	792
V1266217	3166	1743
V1196755	3165	843
V1445404	3155	1449
V1554053	3140	1470
V1012189	3113	2652
V1819325	3100	3546
V1468687	3094	270
V1086412	3093	1695
V1458477	3092	549
V1516610	3089	591
V1834903	3080	1437
V1705042	3069	1836
V1016006	3062	705
V1501533	3046	402
V1367794	3033	1350
V1009590	3031	3102
V1723300	3027	2553
V1009240	3019	2094
V1614100	3017	387
V1216389	3016	2025
V1384477	3012	477
V1464697	3011	1191
V1266287	3002	621
V1334914	2986	1185
V1325936	2966	462
V1009677	2960	2709
V1402554	2960	1626
V1152094	2958	2046
V1484087	2955	1248
V1578807	2943	777
V1239604	2936	3039
V1012582	2935	999
V1043505	2916	867
V1413016	2916	2187
V1050626	2908	1404
V1195147	2908	114
V1436832	2907	1299
V1553878	2907	1497
V1705128	2904	1353
V1237432	2903	597
V1445242	2901	633
V1881206	2901	4638
V1182881	2900	507
V1239807	2900	831
V1145239	2891	651
V1443156	2889	555
V1410415	2886	792
V1239571	2882	459
V1074483	2864	567
V1482646	2858	762
V1238560	2853	339
V1291721	2849	1131
V1366835	2849	819
V1596952	2849	732
V1009263	2844	3300
V1139467	2839	342
V1006265	2838	261
V1012192	2838	441
V1723099	2832	753
V1216112	2829	2391
V1313820	2829	807
V1369909	2820	795
V1429636	2818	1392
V1723160	2813	1419
V1172121	2812	1650
V1532676	2812	747
V1012447	2805	513
V1724401	2804	168
V1428999	2802	2082
V1036259	2797	2250
V1197036	2797	675
V1054279	2796	1584
V1313138	2790	3528
V1036166	2786	753
V1483435	2786	618
V1036735	2781	4458
V1618260	2778	2979
V1036111	2768	1302
V1315998	2768	1305
V1367590	2756	864
V1498668	2751	1356
V1723441	2746	1089
V1123410	2742	684
V1553805	2742	1122
V1007270	2730	1680
V1483059	2722	2640
V1884167	2718	696
V1484175	2713	867
V1430276	2702	4488
V1036861	2687	1056
V1883760	2670	654
V1724619	2665	279
V1724279	2663	1344
V1137772	2654	456
V1009642	2649	3396
V1371652	2645	357
V1496507	2644	597
V1036976	2639	2454
V1385994	2639	3303
V1445140	2639	1989
V1012312	2638	498
V1555159	2617	228
V1549014	2614	1416
V1166828	2607	285
V1151891	2606	2238
V1172547	2604	1116
V1012945	2598	1050
V1017600	2574	813
V1849102	2569	3531
V1483729	2563	423
V1154617	2557	780
V1178384	2557	444
V1385101	2556	342
V1016074	2553	1284
V1466250	2552	879
V1593021	2551	5766
V1328759	2549	1869
V1301432	2546	888
V1239693	2536	1404
V1012313	2533	2340
V1007951	2528	852
V1554158	2524	1110
V1080200	2522	1218
V1505246	2521	3270
V1554004	2516	1425
V1368335	2513	1896
V1393876	2510	1485
V1151796	2507	1839
V1151863	2506	594
V1006086	2502	810
V1151702	2500	987
V1036378	2498	768
V1834818	2498	321
V1578078	2494	312
V1445299	2493	1773
V1445065	2489	252
V1368264	2485	921
V1819306	2482	9348
V1561099	2480	1014
V1553753	2479	5553
V1574858	2478	1158
V1081232	2476	2376
V1554596	2474	480
V1000642	2472	1299
V1883469	2471	2253
V1151941	2467	1173
V1266166	2456	474
V1036611	2440	495
V1013402	2435	1896
V1430223	2435	1812
V1578714	2428	267
V1267672	2422	408
V1421267	2412	513
V1014914	2409	1110
V1239622	2408	1701
V1445191	2406	2178
V1194354	2399	387
V1291323	2393	2898
V1806812	2393	1134
V1036258	2392	834
V1554143	2390	1116
V1200630	2385	1260
V1338713	2380	414
V1172076	2371	1185
V1317705	2371	759
V1043061	2370	543
V1445304	2370	3585
V1172319	2366	1626
V1106704	2360	669
V1202303	2360	237
V1465337	2356	1344
V1402788	2351	1593
V1177040	2348	1074
V1301297	2347	423
V1267284	2337	2148
V1162256	2332	711
V1295265	2328	1956
V1267294	2327	1662
V1044087	2323	708
V1498486	2315	3396
V1819334	2314	9450
V1301829	2305	252
V1337383	2303	1563
V1007265	2301	2640
V1009517	2301	1656
V1137315	2299	963
V1464948	2295	1572
V1072108	2289	1500
V1445294	2289	258
V1037224	2286	795
V1398664	2283	288
V1484107	2283	777
V1014547	2278	549
V1085691	2275	1239
V1013881	2274	1431
V1513968	2274	1500
V1237649	2269	1092
V1192015	2265	969
V1116448	2259	1566
V1618422	2257	1056
V1355541	2255	1590
V1216166	2244	624
V1383919	2239	471
V1009645	2238	564
V1268448	2238	303
V1368686	2237	768
V1009238	2236	1077
V1035999	2231	1476
V1007250	2226	1416
V1036882	2224	3762
V1440639	2223	1089
V1191928	2216	2754
V1302192	2214	468
V1705008	2212	2766
V1036872	2199	1035
V1138974	2198	1818
V1239595	2198	1359
V1445347	2193	3804
V1445247	2192	2193
V1175548	2186	711
V1239647	2183	837
V1385880	2178	1773
V1385916	2178	1959
V1013907	2175	1563
V1010393	2171	1290
V1245245	2166	1623
V1056153	2165	456
V1036155	2154	1209
V1466746	2153	438
V1414104	2147	819
V1000122	2146	1191
V1430220	2143	2409
V1151608	2140	2688
V1012542	2138	1695
V1322633	2138	105
V1009624	2137	582
V1013108	2137	1635
V1012498	2136	1287
V1215963	2133	189
V1620794	2133	279
V1036454	2132	3162
V1368901	2129	927
V1137087	2124	2178
V1319963	2120	174
V1013351	2109	1155
V1007260	2096	1281
V1082767	2095	1791
V1006039	2093	1500
V1051202	2092	975
V1384038	2087	441
V1055790	2086	1902
V1170699	2085	2643
V1144728	2082	2622
V1267327	2082	1434
V1007256	2081	1488
V1013640	2080	1668
V1523998	2077	447
V1705023	2077	1755
V1355546	2076	1020
V1482760	2071	8001
V1266647	2069	495
V1006092	2068	1113
V1196453	2064	1074
V1302492	2060	423
V1441738	2060	387
V1578514	2060	576
V1010849	2059	3018
V1239608	2059	2121
V1036198	2058	1566
V1000004	2055	939
V1320864	2055	222
V1723600	2054	147
V1014149	2053	654
V1265555	2052	2619
V1880393	2045	1722
V1041294	2043	2208
V1295074	2042	1416
V1036103	2037	1584
V1006235	2032	570
V1505482	2031	3000
V1013906	2027	1686
V1195651	2026	852
V1009680	2022	585
V1036481	2020	1467
V1195544	2019	2712
V1613065	2018	765
V1819287	2017	2424
V1012188	2016	1926
V1834890	2015	825
V1885656	2015	405
V1016073	2004	987
V1291763	2004	2250
V1436825	2003	1509
V1215636	2001	462
V1049443	2000	2055
V1036333	1993	1668
V1593466	1992	1626
V1265160	1990	2799
V1009637	1977	783
V1195460	1960	1503
V1365775	1960	735
V1881261	1958	921
V1070874	1955	1650
V1265566	1954	2706
V1010950	1953	981
V1333564	1953	306
V1039475	1952	768
V1395415	1949	1098
V1177714	1943	954
V1016651	1941	600
V1216110	1936	1323
V1008595	1934	276
V1705043	1934	9396
V1239590	1932	2205
V1342988	1932	495
V1368171	1931	891
V1369511	1930	1161
V1704990	1929	1710
V1152292	1926	1560
V1705011	1923	321
V1317884	1918	780
V1394935	1918	1863
V1181333	1917	1440
V1033609	1914	885
V1440550	1904	1419
V1368877	1903	714
V1178111	1900	537
V1409348	1898	378
V1302201	1896	330
V1355610	1894	1272
V1302379	1889	219
V1077816	1885	198
V1200892	1884	660
V1548808	1884	1743
V1806768	1883	1500
V1137180	1880	780
V1819299	1880	1923
V1010852	1879	1017
V1385688	1876	1827
V1237424	1875	1149
V1012543	1874	1920
V1316595	1873	1098
V1375599	1872	396
V1155178	1870	2865
V1009262	1868	1476
V1553879	1868	753
V1736985	1864	2484
V1409612	1860	1425
V1486706	1860	1812
V1553774	1860	603
V1013918	1858	1098
V1238100	1858	648
V1013972	1856	1545
V1482530	1853	993
V1037345	1852	2706
V1203949	1852	462
V1617969	1851	546
V1070974	1845	1443
V1074362	1845	2001
V1034175	1844	1230
V1036223	1843	1926
V1445767	1841	750
V1036907	1840	1083
V1410710	1832	654
V1430399	1830	2757
V1311516	1828	753
V1445274	1828	540
V1007252	1827	942
V1036235	1824	1476
V1042832	1824	453
V1116061	1824	906
V1015967	1823	621
V1375474	1823	174
V1586622	1823	387
V1041685	1822	2052
V1074897	1822	672
V1011660	1819	3567
V1145548	1816	1503
V1467358	1815	417
V1467946	1815	426
V1172209	1813	1293
V1010958	1806	699
V1036776	1804	1152
V1266152	1803	1182
V1347790	1802	1176
V1553936	1799	1578
V1267299	1793	1743
V1330185	1793	1062
V1036563	1791	1491
V1597715	1790	288
V1704981	1790	852
V1237313	1782	1194
V1395419	1782	1140
V1036476	1779	489
V1380549	1778	6168
V1482993	1778	3360
V1552024	1778	252
V1383368	1776	363
V1036434	1771	1443
V1043954	1770	432
V1089564	1770	660
V1819293	1770	3822
V1417443	1769	225
V1009687	1766	1716
V1200583	1765	1152
V1166924	1763	1902
V1806813	1761	330
V1011153	1759	1815
V1506867	1754	870
V1549583	1750	894
V1548575	1749	2412
V1008406	1746	1890
V1216187	1745	600
V1256128	1741	189
V1266129	1738	1545
V1325957	1737	480
V1466243	1736	666
V1036285	1731	1131
V1887168	1728	309
V1190729	1727	1371
V1044248	1722	624
V1318997	1722	570
V1009237	1716	2277
V1012197	1715	582
V1365218	1715	237
V1158659	1712	1716
V1433965	1706	435
V1041020	1702	2007
V1499253	1702	1260
V1181936	1701	2007
V1074652	1700	330
V1574554	1697	339
V1603478	1696	2685
V1185257	1693	792
V1834839	1693	240
V1070407	1692	1344
V1032059	1690	2220
V1039649	1690	2316
V1445315	1689	1830
V1522831	1689	657
V1723225	1687	5388
V1151779	1685	1143
V1484295	1683	597
V1198632	1682	864
V1436823	1681	1458
V1191301	1678	993
V1018095	1674	1005
V1196033	1673	1071
V1011904	1672	1071
V1553887	1672	402
V1723137	1671	126
V1819280	1671	2763
V1314879	1667	528
V1007259	1666	2484
V1395623	1666	711
V1006222	1665	555
V1412904	1662	1101
V1036367	1660	1920
V1017093	1654	1857
V1172049	1654	165
V1036489	1652	342
V1163160	1652	702
V1151484	1651	2613
V1554100	1651	198
V1036287	1649	234
V1267311	1647	2397
V1409814	1647	1164
V1104365	1646	2646
V1120164	1645	2145
V1090967	1641	717
V1427414	1638	279
V1007257	1633	2424
V1036252	1633	1404
V1420704	1633	966
V1012818	1630	1146
V1052208	1630	1626
V1008596	1629	1626
V1151363	1625	837
V1363746	1624	1062
V1482616	1624	921
V1016630	1622	804
V1002118	1618	183
V1723961	1612	843
V1036156	1608	480
V1011665	1606	2601
V1041288	1606	675
V1238013	1605	294
V1346399	1605	138
V1239576	1603	2646
V1154539	1599	1011
V1009685	1597	834
V1141150	1597	1311
V1584078	1597	591
V1467908	1594	438
V1806766	1592	1779
V1216160	1589	2145
V1237403	1588	1104
V1006101	1587	861
V1553636	1585	1332
V1093665	1579	471
V1042317	1577	1305
V1265244	1577	1902
V1036070	1576	1953
V1239598	1576	2247
V1819271	1576	1296
V1041240	1571	1725
V1160822	1571	555
V1032247	1569	1668
V1216188	1569	2370
V1000639	1568	1017
V1172139	1567	1068
V1413731	1567	936
V1268756	1565	987
V1036101	1564	1797
V1445314	1562	708
V1016649	1560	234
V1137581	1560	492
V1155213	1560	2685
V1036196	1558	2958
V1151485	1558	1608
V1246892	1555	1041
V1430568	1554	2568
V1458517	1554	411
V1012641	1553	1443
V1445259	1553	1290
V1899885	1551	258
V1550555	1548	525
V1201697	1544	996
V1139691	1543	1317
V1579718	1542	315
V1216152	1541	1545
V1037109	1538	1377
V1356108	1533	1374
V1239629	1529	2370
V1110097	1528	309
V1037111	1525	1242
V1465093	1525	1071
V1881528	1523	3087
V1355997	1519	2898
V1524496	1519	228
V1334810	1518	1002
V1006418	1515	423
V1070888	1515	1551
V1357545	1514	144
V1620747	1513	540
V1013189	1512	3552
V1267276	1512	3318
V1043560	1508	900
V1201948	1508	2757
V1723202	1508	249
V1482831	1507	3504
V1386443	1505	852
V1445801	1505	507
V1016547	1504	711
V1553909	1504	1176
V1554035	1504	831
V1036407	1503	1053
V1056010	1503	1530
V1379164	1502	201
V1036812	1501	1449
V1110058	1501	864
V1198017	1501	411
V1009646	1499	693
V1312020	1499	792
V1484294	1498	657
V1035994	1497	2157
V1483287	1497	1815
V1046104	1496	270
V1723096	1496	1104
V1239613	1494	1218
V1140670	1489	1506
V1429971	1489	912
V1009586	1486	2139
V1049010	1486	1410
V1563160	1486	714
V1819315	1484	6156
V1445776	1482	426
V1232339	1481	282
V1584942	1481	759
V1441328	1480	489
V1035935	1475	582
V1483132	1474	1476
V1041371	1473	1605
V1049455	1473	2562
V1166912	1473	1647
V1330614	1473	663
V1420739	1469	9636
V1606941	1468	270
V1009514	1466	3603
V1603182	1466	5220
V1617198	1466	1401
V1110922	1465	207
V1006196	1464	660
V1586638	1462	381
V1171477	1460	390
V1037047	1459	1359
V1036115	1458	699
V1585173	1457	981
V1050902	1456	1299
V1069749	1456	810
V1074009	1456	1761
V1488193	1456	1167
V1173147	1453	273
V1006223	1452	321
V1334813	1452	1143
V1501735	1451	429
V1238902	1449	1428
V1010953	1448	3024
V1295060	1448	849
V1577853	1446	1650
V1410028	1441	597
V1043485	1439	309
V1464571	1439	1452
V1009508	1438	1089
V1548494	1437	1791
V1806864	1434	1878
V1334743	1433	1869
V1411650	1426	417
V1500958	1423	897
V1301933	1420	600
V1415605	1420	141
V1445170	1416	1929
V1009594	1415	1608
V1466064	1414	594
V1594332	1414	2058
V1182165	1413	756
V1237442	1411	1680
V1036616	1408	1335
V1445275	1408	363
V1036186	1407	1794
V1574864	1407	1116
V1036221	1402	1887
V1072128	1401	1719
V1194990	1400	2574
V1363242	1400	180
V1036503	1399	1434
V1445277	1399	651
V1388913	1396	192
V1068939	1394	2286
V1899842	1394	1047
V1009255	1393	963
V1430834	1393	306
V1445444	1393	1275
V1462237	1392	840
V1882051	1392	519
V1430296	1391	432
V1129137	1389	459
V1430161	1386	6195
V1445168	1386	1434
V1548982	1386	1458
V1395763	1385	738
V1036267	1383	1104
V1019516	1382	1731
V1496696	1382	420
V1016999	1381	1197
V1737051	1381	1968
V1040344	1380	234
V1464364	1380	1026
V1019971	1379	351
V1401343	1379	1305
V1080487	1378	1245
V1237393	1378	1704
V1006055	1377	1356
V1467289	1377	651
V1019830	1375	645
V1554278	1375	801
V1150988	1374	2436
V1239657	1373	1170
V1007272	1371	966
V1553984	1370	720
V1553888	1368	1788
V1724136	1367	474
V1365652	1366	1707
V1490342	1361	429
V1012195	1360	936
V1036540	1360	2649
V1413769	1359	888
V1462025	1359	2595
V1009244	1357	1227
V1119368	1357	1071
V1367952	1357	750
V1411967	1357	354
V1044970	1356	396
V1073305	1356	2454
V1579123	1356	510
V1020208	1354	378
V1044231	1354	660
V1723081	1354	924
V1723188	1352	6759
V1139685	1350	195
V1377349	1346	477
V1006051	1345	1521
V1238151	1345	450
V1014151	1344	1602
V1267269	1344	2841
V1430705	1342	2034
V1175441	1341	852
V1010630	1340	1143
V1016668	1337	336
V1589969	1337	279
V1201612	1334	1302
V1819260	1334	1275
V1152163	1333	699
V1549567	1333	342
V1006043	1332	2067
V1524303	1328	1272
V1737048	1327	984
V1704958	1326	153
V1617361	1325	1626
V1009650	1323	3273
V1012219	1323	963
V1383890	1323	1566
V1499421	1320	1119
V1032644	1319	1926
V1038267	1319	2031
V1202126	1319	1578
V1586050	1319	621
V1151636	1317	1992
V1015568	1316	795
V1038541	1312	285
V1237553	1312	675
V1006127	1310	882
V1198535	1310	1113
V1302682	1310	360
V1445262	1310	2451
V1036284	1309	2964
V1534798	1309	441
V1216250	1307	9663
V1295476	1305	813
V1010562	1304	627
V1723075	1304	2406
V1723111	1304	1992
V1151473	1303	4242
V1819244	1301	3447
V1345089	1300	132
V1098700	1299	300
V1239644	1298	1581
V1171981	1297	1032
V1552028	1297	204
V1430375	1294	3894
V1302381	1293	450
V1724135	1293	1563
V1195492	1290	1341
V1574876	1290	1128
V1071487	1289	2319
V1111803	1284	336
V1377581	1284	120
V1849098	1284	2895
V1267391	1283	507
V1603143	1283	1311
V1036465	1282	2391
V1331208	1280	651
V1883636	1279	1776
V1192641	1277	1476
V1008385	1275	1440
V1357672	1275	744
V1367809	1274	960
V1435544	1273	306
V1081002	1272	1482
V1105585	1272	384
V1465115	1270	1344
V1704873	1270	2625
V1367726	1268	2091
V1013092	1267	2253
V1574666	1267	2196
V1752456	1267	1479
V1036795	1266	789
V1267338	1266	2445
V1430259	1264	5655
V1484171	1261	927
V1100804	1260	315
V1337328	1259	696
V1155388	1257	3486
V1430209	1256	6045
V1819332	1256	5415
V1037336	1252	2724
V1363156	1252	417
V1587451	1252	480
V1576144	1251	1308
V1036527	1250	1239
V1267280	1244	2364
V1503144	1243	195
V1151378	1242	777
V1509151	1242	561
V1430626	1241	564
V1038493	1240	597
V1190852	1240	1557
V1301320	1240	1011
V1003219	1238	495
V1036195	1238	624
V1428998	1238	2664
V1436124	1238	1215
V1881284	1238	990
V1003476	1237	279
V1036523	1237	912
V1498639	1236	627
V1553799	1236	1449
V1014559	1233	369
V1100392	1232	732
V1383880	1232	1758
V1237230	1230	1494
V1586247	1230	243
V1037452	1229	1665
V1483195	1229	3066
V1265468	1228	1560
V1267417	1228	690
V1551009	1228	438
V1384199	1226	642
V1152199	1225	519
V1167053	1225	2067
V1267332	1225	2529
V1009264	1224	819
V1137106	1221	1047
V1445631	1221	1011
V1037529	1218	1206
V1737050	1218	540
V1465433	1217	2391
V1483704	1217	531
V1172371	1216	375
V1295128	1216	1443
V1385813	1216	1410
V1723175	1215	129
V1036251	1214	1380
V1036831	1214	1182
V1337333	1211	1650
V1420802	1209	2436
V1899941	1209	321
V1036422	1207	2049
V1140854	1207	2925
V1221274	1207	1008
V1302337	1207	462
V1394807	1207	1200
V1144748	1204	573
V1445232	1204	2061
V1436794	1203	1353
V1497023	1203	633
V1232468	1202	246
V1007247	1198	1320
V1368060	1196	2178
V1484216	1195	603
V1070019	1194	603
V1923947	1194	432
V1040827	1192	651
V1198654	1192	1548
V1484002	1192	2865
V1006049	1191	1608
V1010846	1191	1578
V1036493	1191	2322
V1514150	1189	5433
V1881744	1189	453
V1334765	1188	1932
V1483241	1188	795
V1012643	1187	669
V1100621	1185	546
V1151639	1185	6216
V1295160	1185	1014
V1431607	1184	441
V1586806	1183	558
V1430078	1180	9669
V1009245	1179	1512
V1036171	1179	2028
V1099218	1179	1440
V1171863	1178	2253
V1265029	1177	972
V1483102	1177	3849
V1009243	1176	1578
V1302693	1175	345
V1465516	1174	1215
V1196726	1173	786
V1347985	1173	1011
V1705034	1173	909
V1237381	1171	2964
V1335481	1171	468
V1266997	1169	144
V1436732	1169	738
V1036286	1168	2040
V1574958	1168	621
V1155393	1167	2079
V1239131	1166	615
V1191179	1165	774
V1009596	1164	657
V1230019	1164	972
V1526569	1164	1389
V1198633	1163	471
V1038311	1162	3354
V1040598	1162	1395
V1159188	1162	1572
V1468004	1162	321
V1044029	1160	729
V1357039	1160	1218
V1553979	1160	1002
V1588826	1158	378
V1413207	1157	2703
V1017599	1156	876
V1364884	1156	480
V1548984	1156	1395
V1705170	1155	6586
V1138604	1152	2346
V1198373	1152	258
V1009679	1150	1173
V1368635	1150	1680
V1295305	1149	330
V1012642	1147	2436
V1009643	1146	1215
V1036249	1146	1173
V1036092	1144	1497
V1191066	1144	2526
V1561419	1144	675
V1036575	1143	1629
V1432258	1143	708
V1239640	1142	2079
V1834849	1142	3402
V1295190	1140	1428
V1139265	1139	2889
V1394650	1139	1845
V1513969	1136	2778
V1446216	1135	453
V1484206	1135	753
V1705058	1135	1539
V1723567	1135	237
V1188005	1134	282
V1023850	1133	528
V1443365	1133	459
V1596959	1133	1830
V1036282	1132	774
V1364773	1130	513
V1108928	1129	1404
V1369030	1127	1446
V1483341	1127	405
V1158656	1125	1488
V1290180	1125	285
V1291609	1125	2052
V1079022	1124	2856
V1151916	1124	2145
V1460737	1124	189
V1018070	1123	255
V1082285	1122	1032
V1037112	1120	546
V1704821	1120	996
V1006109	1119	993
V1237676	1119	762
V1483228	1119	3048
V1383991	1118	987
V1036483	1116	1665
V1385905	1116	993
V1419477	1116	147
V1445273	1116	1896
V1482671	1116	1470
V1038379	1115	771
V1291508	1115	4587
V1554151	1115	780
V1044170	1114	573
V1009684	1113	1881
V1195419	1112	1497
V1385709	1112	969
V1482476	1111	3327
V1071269	1110	639
V1145014	1110	2013
V1036090	1109	963
V1566473	1109	369
V1312712	1107	528
V1705022	1107	1650
V1151596	1106	6168
V1464537	1106	1617
