gene	count	length
V1357955	4400	825
V1736985	4372	2484
V1485310	4314	609
V1613276	4314	438
V1514797	4287	1587
V1594277	4284	1524
V1050217	4276	579
V1583995	4269	2097
V1382261	4181	525
V1788382	4180	22956
V1140854	4121	2925
V1067955	4116	393
V1557734	4104	1302
V1560688	4104	2004
V1190634	4095	831
V1292201	4092	1311
V1105020	4073	1203
V1102328	4038	1065
V1010034	4037	489
V1379917	3996	2178
V1374205	3991	1014
V1065536	3975	1425
V1420994	3964	1524
V1012333	3949	1311
V1201556	3941	3837
V1806797	3927	1572
V1066925	3924	2259
V1067559	3900	1254
V1192293	3900	1815
V1341867	3881	492
V1567778	3865	675
V1007076	3818	1299
V1007469	3815	2103
V1141291	3802	1266
V1065484	3792	288
V1687090	3782	1341
V1190266	3778	1617
V1065454	3753	837
V1051284	3694	282
V1139507	3671	855
V1190158	3670	801
V1190636	3644	798
V1075903	3621	468
V1196189	3599	564
V1006879	3588	2421
V1237629	3577	1182
V1499584	3551	306
V1007952	3549	555
V1268218	3508	1563
V1141794	3453	504
V1396519	3448	117
V1501661	3440	561
V1413633	3436	447
V1612079	3435	2898
V1194952	3422	771
V1042010	3420	777
V1011271	3402	759
V1191244	3395	2568
V1373615	3395	3090
V1499129	3389	1212
V1088148	3385	156
V1068294	3375	2250
V1161610	3367	393
V1139660	3363	564
V1067914	3357	939
V1603712	3339	441
V1016072	3329	1569
V1042435	3319	1071
V1011157	3301	531
V1235913	3297	1551
V1553939	3297	1071
V1408626	3293	13179
V1007967	3269	813
V1200931	3266	552
V1067114	3259	1686
V1200741	3255	900
V1012356	3253	1155
V1345614	3235	1167
V1010685	3223	564
V1067579	3212	1614
V1157905	3209	1521
V1355409	3185	1125
V1066641	3180	2070
V1516610	3179	591
V1068288	3175	2619
V1391939	3152	873
V1179299	3130	438
V1067581	3126	1686
V1200297	3102	522
V1016291	3094	426
V1397258	3085	429
V1328565	3080	237
V1067088	3065	864
V1139037	3061	303
V1018179	3059	651
V1321197	3059	408
V1067562	3056	432
V1012818	3054	1146
V1016241	3052	2097
V1074313	3051	228
V1357096	3051	1305
V1736926	3051	1782
V1065438	3030	1620
V1008226	3029	282
V1104025	3025	1329
V1087475	3019	735
V1067115	3010	582
V1011843	3003	1197
V1356737	3001	1329
V1145423	2997	1047
V1066927	2995	2667
V1167012	2990	978
V1271226	2981	1611
V1501153	2952	636
V1530479	2948	1029
V1065506	2940	537
V1146440	2937	294
V1036641	2933	654
V1570731	2926	357
V1618039	2912	2589
V1044193	2911	672
V1066655	2909	1320
V1007949	2904	2058
V1266066	2902	255
V1051831	2893	1614
V1203621	2885	1170
V1006885	2884	1326
V1170003	2870	732
V1440477	2865	792
V1724620	2859	147
V1074319	2858	1260
V1239784	2846	411
V1047561	2835	660
V1014111	2834	645
V1421267	2831	513
V1105705	2822	1968
V1421911	2819	459
V1736883	2819	9549
V1008217	2818	672
V1265314	2814	1242
V1301640	2807	783
V1560909	2805	1848
V1007473	2785	696
V1058951	2784	1176
V1009346	2778	1620
V1041146	2768	999
V1006096	2761	594
V1190908	2754	5613
V1006934	2750	3585
V1016074	2730	1284
V1176945	2728	1182
V1373610	2727	1527
V1038361	2697	1230
V1139749	2687	1545
V1159199	2684	1584
V1603406	2679	522
V1105021	2675	2067
V1066656	2657	492
V1421438	2645	843
V1067061	2637	1788
V1171477	2637	390
V1356590	2637	618
V1084383	2628	1068
V1247424	2624	936
V1190145	2622	2199
V1006933	2612	4020
V1065923	2602	1398
V1014360	2599	690
V1007970	2596	1371
V1736921	2596	1500
V1013130	2594	1455
V1013710	2593	1416
V1138745	2589	714
V1574166	2583	1215
V1885910	2570	9600
V1139386	2568	279
V1594957	2565	921
V1345423	2543	2070
V1369292	2536	1302
V1069547	2522	8871
V1344678	2512	1503
V1462237	2511	840
V1065539	2505	2163
V1083584	2505	3867
V1044143	2502	264
V1265423	2499	660
V1367500	2499	1164
V1066663	2480	1851
V1052248	2478	633
V1295411	2477	897
V1190635	2473	759
V1070848	2463	1335
V1548926	2459	375
V1010454	2455	5337
V1409216	2453	1611
V1353230	2433	369
V1008406	2429	1890
V1138926	2424	765
V1370590	2423	609
V1010682	2412	480
V1375370	2409	1500
V1317877	2375	783
V1565449	2375	1293
V1176746	2365	1653
V1106732	2362	564
V1203298	2361	1146
V1066661	2356	480
V1017113	2355	279
V1560498	2349	1101
V1008391	2347	789
V1407962	2347	306
V1067099	2346	984
V1008596	2344	1626
V1564210	2344	2781
V1007444	2343	2214
V1068038	2338	2664
V1011268	2332	432
V1181275	2323	9150
V1194949	2322	8865
V1073600	2320	897
V1393246	2320	228
V1050626	2319	1404
V1191076	2319	192
V1562682	2319	1506
V1268374	2317	1338
V1010450	2312	1401
V1012174	2311	1683
V1440258	2310	8913
V1233591	2307	1008
V1612758	2297	1344
V1687049	2296	2661
V1036735	2284	4458
V1201877	2284	2433
V1007211	2282	573
V1007968	2280	1848
V1834839	2278	240
V1065457	2277	825
V1410142	2276	552
V1421752	2274	618
V1564099	2268	102
V1013966	2266	417
V1373607	2266	3009
V1015220	2265	777
V1603901	2263	927
V1084422	2250	444
V1040289	2247	2076
V1200084	2243	1908
V1065494	2231	276
V1139669	2230	1089
V1102799	2228	1968
V1042832	2227	453
V1436641	2225	2274
V1009350	2223	1302
V1881259	2221	2655
V1151462	2214	1305
V1617519	2214	1515
V1065869	2206	22944
V1171079	2203	567
V1076417	2202	219
V1295007	2202	2709
V1036042	2201	2766
V1007436	2195	1320
V1006927	2194	1365
V1553636	2194	1332
V1415071	2191	441
V1199729	2189	2640
V1103566	2184	3567
V1065335	2172	936
V1157549	2164	1029
V1404950	2162	300
V1379850	2158	8895
V1523254	2156	636
V1153240	2149	300
V1100384	2147	660
V1405701	2143	594
V1068964	2134	1419
V1065916	2129	1410
V1463687	2129	1206
V1736897	2120	2130
V1018451	2116	261
V1351559	2116	405
V1013296	2115	2796
V1587195	2115	507
V1011164	2114	2256
V1197020	2113	687
V1618038	2113	1110
V1010687	2108	2988
V1038424	2107	732
V1065580	2107	984
V1015262	2105	873
V1442666	2104	1509
V1265661	2088	492
V1301930	2087	459
V1616703	2086	8901
V1349964	2085	633
V1365098	2085	318
V1007845	2083	897
V1008227	2083	2352
V1517548	2080	279
V1068470	2078	558
V1016073	2070	987
V1301557	2070	657
V1162062	2069	243
V1066642	2066	537
V1007853	2065	2052
V1175702	2061	627
V1334709	2061	3582
V1547561	2056	1434
V1199653	2055	1452
V1067945	2053	582
V1139481	2049	1596
V1554033	2048	279
V1011090	2046	1803
V1295260	2041	999
V1027637	2037	282
V1011847	2035	1227
V1066936	2033	795
V1464735	2031	2157
V1099710	2022	1296
V1108186	2018	207
V1380123	2018	855
V1110978	2017	321
V1065317	2011	1185
V1067450	2011	273
V1239646	2007	1503
V1006746	2006	837
V1197037	1997	267
V1065552	1981	1236
V1524496	1981	228
V1173779	1980	402
V1067905	1978	1203
V1042452	1975	306
V1006685	1971	2592
V1139372	1970	1197
V1011850	1968	1335
V1330982	1965	717
V1065456	1951	945
V1687755	1950	384
V1334724	1948	1551
V1012038	1947	3048
V1065558	1947	1617
V1338713	1944	414
V1035994	1940	2157
V1065535	1933	1464
V1232264	1931	5391
V1041644	1930	2091
V1399623	1928	6660
V1373715	1926	2421
V1463791	1925	747
V1008637	1922	1143
V1463658	1917	1293
V1464212	1910	1797
V1373597	1907	2601
V1392011	1907	237
V1554493	1907	153
V1039888	1905	4134
V1052940	1899	879
V1082351	1899	1215
V1066631	1898	639
V1065363	1896	789
V1146501	1896	915
V1185703	1896	282
V1008712	1895	1092
V1041401	1895	1311
V1487672	1895	1719
V1554095	1893	1110
V1050687	1890	3063
V1067576	1877	1326
V1215344	1877	846
V1723757	1876	562
V1445352	1874	939
V1014080	1873	2079
V1020247	1873	252
V1010263	1872	4398
V1008929	1868	1020
V1006889	1867	1437
V1103554	1864	1056
V1009359	1860	2694
V1427891	1860	339
V1576095	1859	765
V1013253	1840	1200
V1200468	1840	432
V1355466	1838	5721
V1110196	1837	1032
V1140067	1837	1788
V1108041	1827	420
V1181710	1827	1947
V1008394	1826	1752
V1007470	1824	2631
V1547928	1820	2436
V1065542	1817	1434
V1007861	1816	1182
V1329381	1815	1863
V1069717	1810	1155
V1077620	1809	432
V1066652	1805	426
V1013250	1802	222
V1463657	1800	1008
V1012766	1799	207
V1617102	1798	9690
V1395313	1793	1242
V1008589	1790	564
V1200513	1790	1035
V1464364	1790	1026
V1069716	1787	1293
V1041145	1780	1122
V1144748	1779	573
V1357591	1778	867
V1068111	1777	1050
V1923947	1777	432
V1519498	1773	444
V1010448	1772	2244
V1065938	1772	459
V1010071	1770	360
V1053762	1770	2301
V1482530	1768	993
V1736962	1768	5955
V1067072	1767	1956
V1239597	1765	735
V1355202	1761	1716
V1724279	1760	1344
V1007969	1755	1449
V1011995	1754	1695
V1138783	1752	1059
V1065515	1751	2574
V1137055	1748	5727
V1796000	1748	159
V1192184	1747	366
V1334707	1745	6825
V1105010	1744	1329
V1111783	1743	441
V1358948	1742	504
V1104013	1740	594
V1334911	1739	921
V1140704	1736	2727
V1423037	1732	306
V1618194	1732	1257
V1737000	1731	5778
V1071928	1730	1656
V1294726	1726	5403
V1006101	1725	861
V1612315	1722	3840
V1109828	1721	390
V1066643	1720	453
V1137087	1718	2178
V1108617	1717	543
V1366716	1717	1527
V1040497	1716	528
V1066585	1716	696
V1065349	1715	357
V1561682	1712	210
V1065326	1711	2109
V1563056	1711	234
V1562508	1709	2376
V1065374	1708	1716
V1073182	1705	1779
V1145051	1704	735
V1398664	1700	288
V1579123	1700	510
V1042097	1698	1200
V1007453	1697	987
V1067571	1695	2085
V1389977	1692	303
V1040500	1687	357
V1723362	1679	1551
V1509142	1678	564
V1104973	1676	558
V1009110	1674	405
V1583550	1674	1395
V1553877	1673	807
V1154930	1671	909
V1328549	1666	753
V1381984	1662	867
V1008409	1660	1872
V1066613	1658	912
V1039373	1657	2943
V1007446	1656	1506
V1066659	1656	417
V1065337	1655	813
V1166828	1655	285
V1229971	1655	888
V1290770	1655	846
V1368807	1653	1992
V1011748	1651	1008
V1036477	1647	945
V1040850	1639	2622
V1414483	1638	624
V1042177	1637	1317
V1899904	1637	975
V1839575	1636	7758
V1067466	1632	348
V1190637	1631	495
V1010293	1630	345
V1067921	1630	1392
V1357472	1630	606
V1012671	1629	1380
V1013795	1624	1020
V1436794	1622	1353
V1065544	1619	1380
V1140578	1619	1023
V1007477	1616	1467
V1013300	1616	1758
V1881191	1616	8100
V1012771	1614	297
V1358470	1613	735
V1103253	1612	969
V1183080	1612	609
V1066917	1611	2718
V1013123	1610	1728
V1017567	1608	429
V1190199	1599	2247
V1011533	1597	1038
V1065469	1597	285
V1140576	1595	975
V1103095	1593	2331
V1145548	1593	1503
V1513559	1592	456
V1190854	1584	1821
V1559772	1584	1311
V1066147	1581	483
V1583446	1580	213
V1373601	1579	1554
V1065550	1577	708
V1194993	1576	2274
V1068298	1575	549
V1881124	1571	204
V1044523	1570	399
V1068449	1570	1806
V1582926	1570	1518
V1728061	1570	969
V1017738	1569	1575
V1194946	1568	819
V1067454	1566	1887
V1576317	1564	1176
V1827425	1561	2568
V1431685	1560	357
V1065504	1552	2703
V1017115	1545	759
V1024870	1545	642
V1737002	1545	867
V1295046	1540	804
V1066649	1537	402
V1522831	1537	657
V1268448	1534	303
V1620502	1534	609
V1442447	1530	1116
V1008396	1529	1563
V1073959	1525	2415
V1074576	1525	1440
V1588267	1524	357
V1007475	1521	1728
V1736952	1521	2010
V1366998	1519	2589
V1553899	1518	1044
V1075321	1516	1185
V1075171	1515	1623
V1521291	1513	291
V1009707	1511	1338
V1139893	1510	942
V1465050	1510	756
V1065347	1508	495
V1172682	1506	756
V1375517	1506	1077
V1295293	1504	660
V1200373	1503	1113
V1377757	1502	384
V1042141	1499	594
V1723592	1494	663
V1010393	1492	1290
V1201501	1492	2253
V1736940	1492	1869
V1011162	1491	330
V1102643	1489	450
V1068287	1488	756
V1103565	1488	1338
V1420975	1488	1629
V1528392	1485	915
V1341888	1483	1602
V1011929	1479	1227
V1391839	1476	840
V1065353	1472	2709
V1463690	1469	6633
V1018135	1467	396
V1008623	1466	2655
V1395529	1465	1023
V1467431	1465	522
V1066175	1462	1338
V1008210	1461	1320
V1180184	1459	6255
V1268756	1459	987
V1368484	1458	2694
V1018383	1456	684
V1066150	1455	1308
V1010431	1453	291
V1190262	1449	1230
V1617969	1447	546
V1065517	1446	801
V1113709	1445	1926
V1013124	1444	669
V1203474	1444	435
V1066615	1443	2160
V1067560	1442	747
V1066653	1439	513
V1105522	1436	2649
V1052455	1435	615
V1065935	1435	2046
V1068490	1434	1530
V1159101	1434	288
V1144908	1433	1932
V1265517	1433	1143
V1337358	1432	1176
V1290298	1430	399
V1070409	1429	873
V1251785	1429	168
V1290782	1428	1113
V1368199	1427	735
V1509759	1427	390
V1431754	1422	807
V1067037	1421	1017
V1040501	1419	168
V1370810	1419	198
V1065446	1418	354
V1015219	1416	909
V1018977	1415	1368
V1006935	1411	1155
V1075112	1407	1191
V1182165	1407	756
V1427523	1406	357
V1295076	1401	2655
V1012770	1400	318
V1386220	1400	2121
V1010216	1399	609
V1230292	1398	582
V1018798	1397	1935
V1009617	1395	189
V1011262	1395	1107
V1197946	1394	234
V1367103	1394	774
V1042607	1393	534
V1006794	1392	807
V1143164	1391	204
V1373283	1391	213
V1032060	1389	1104
V1036337	1381	1248
V1042057	1379	1158
V1010275	1374	267
V1065463	1374	1770
V1232318	1374	213
V1359145	1374	597
V1398523	1374	312
V1547417	1372	2220
V1111738	1371	321
V1381333	1368	1662
V1017114	1367	201
V1182618	1367	762
V1090066	1366	558
V1014673	1364	1458
V1013881	1362	1431
V1202158	1361	411
V1006672	1360	579
V1065358	1360	2088
V1065945	1358	444
V1139747	1353	930
V1081389	1352	4317
V1584957	1352	1179
V1107540	1350	279
V1301340	1348	1092
V1019613	1347	1071
V1068446	1347	981
V1357153	1347	1326
V1065336	1346	930
V1065953	1346	867
V1015704	1345	2376
V1066644	1344	828
V1075198	1344	327
V1057876	1341	681
V1066651	1340	741
V1374204	1340	2331
V1145959	1337	747
V1007451	1335	1425
V1569662	1334	450
V1576123	1333	2838
V1041574	1332	1143
V1139364	1332	1401
V1067947	1331	1206
V1017600	1329	813
V1294715	1325	1368
V1586757	1324	561
V1458477	1323	549
V1525717	1323	3390
V1008255	1322	888
V1008392	1322	3075
V1139685	1322	195
V1194354	1320	387
V1687741	1318	1344
V1201511	1316	1881
V1562478	1316	6582
V1504541	1314	2646
V1006063	1313	450
V1137049	1312	312
V1036497	1311	762
V1415018	1310	456
V1066657	1309	390
V1140209	1309	1536
V1153024	1308	360
V1612637	1308	105
V1007219	1307	255
V1020434	1300	873
V1010232	1299	1212
V1172947	1298	279
V1006936	1296	2328
V1011101	1294	228
V1103248	1294	2319
V1563335	1294	2805
V1018397	1293	1776
V1139338	1292	1140
V1049897	1291	1368
V1114810	1290	4830
V1196370	1290	990
V1190263	1281	1593
V1065581	1280	522
V1373577	1280	1608
V1482700	1280	2787
V1059590	1278	651
V1180210	1278	1305
V1067066	1277	1713
V1069966	1276	279
V1515408	1275	1623
V1465010	1274	609
V1035999	1272	1476
V1036144	1271	453
V1067441	1269	1566
V1088211	1269	1380
V1265299	1268	315
V1603268	1268	4584
V1010320	1265	1434
V1065316	1262	993
V1201611	1261	1656
V1881749	1261	192
V1050630	1260	5988
V1013899	1259	1098
V1066151	1259	2277
V1104691	1259	2163
V1199851	1259	1143
V1554234	1259	537
V1103286	1256	2019
V1139794	1255	1332
V1333564	1255	306
V1010292	1254	699
V1040198	1252	1638
V1032287	1251	1506
V1065388	1251	330
V1486060	1251	5490
V1036975	1250	5421
V1007433	1248	546
V1011163	1247	501
V1007055	1246	369
V1375483	1246	606
V1462025	1244	2595
V1097873	1243	123
V1103285	1243	1665
V1016828	1241	2553
V1576114	1241	10290
V1585775	1241	609
V1011230	1238	621
V1499539	1237	435
V1035935	1236	582
V1167194	1235	2157
V1882043	1235	5049
V1022596	1234	1050
V1329389	1234	1509
V1499846	1234	1935
V1013365	1233	1596
V1199981	1233	564
V1622222	1233	273
V1009516	1232	1296
V1153974	1231	978
V1295229	1231	96
V1041526	1230	231
V1525296	1229	2067
V1067915	1228	1308
V1485516	1227	432
V1184770	1224	147
V1066138	1221	1413
V1375474	1220	174
V1579067	1220	435
V1038812	1218	5964
V1466133	1218	804
V1065383	1217	504
V1104223	1217	1662
V1145023	1217	2262
V1015011	1216	1629
V1173942	1216	243
V1359133	1215	582
V1874622	1213	1878
V1558361	1212	564
V1724150	1212	300
V1196435	1210	528
V1594579	1208	1458
V1562943	1203	1800
V1065579	1202	594
V1355514	1202	1044
V1008955	1201	1287
V1157573	1201	2070
V1042212	1197	471
V1356591	1197	684
V1035952	1196	1185
V1547502	1195	5964
V1084323	1194	2202
V1066614	1193	966
V1074472	1192	642
V1141799	1192	156
V1414237	1192	723
V1087632	1191	1602
V1084971	1189	1512
V1103087	1189	2667
V1368881	1189	1812
V1011736	1188	573
V1102785	1187	1347
V1103099	1184	3264
V1137151	1183	501
V1409431	1182	690
V1068960	1181	2199
V1008890	1180	2538
V1171281	1180	2814
V1007420	1179	1089
V1067462	1179	1665
V1065339	1177	597
V1018912	1176	426
V1103525	1176	2622
V1412625	1176	306
V1612125	1176	1284
V1009324	1175	1494
V1011264	1175	2193
V1075654	1173	1314
V1040496	1172	381
V1106704	1171	669
V1724791	1171	138
V1007963	1170	1923
V1075855	1170	351
V1074086	1167	1782
V1335458	1167	414
V1013091	1166	735
V1235912	1166	885
V1013533	1165	1563
V1014358	1164	1452
V1139124	1162	7728
V1595900	1162	393
V1011539	1159	612
V1362389	1159	1215
V1137056	1158	2469
V1367181	1154	615
V1014079	1153	387
V1012175	1152	1542
V1020690	1152	429
V1160147	1151	747
V1883587	1151	1389
V1036235	1150	1476
V1068959	1148	1641
V1104244	1148	1023
V1356715	1148	1581
V1363030	1148	999
V1006883	1147	1677
V1373841	1146	1410
V1175843	1145	465
V1013127	1144	1218
V1043110	1144	594
V1604152	1144	846
V1067043	1142	885
V1011087	1141	1812
V1311516	1141	753
V1386097	1140	1809
V1008405	1139	1815
V1012036	1139	915
V1400820	1139	5505
V1040885	1137	2091
V1440345	1137	630
V1736959	1136	2031
V1899885	1136	258
V1334703	1135	5832
V1102801	1134	2124
V1594566	1134	1365
V1827353	1134	651
V1014560	1132	567
V1386354	1130	849
V1009608	1129	450
V1012379	1128	414
V1329254	1127	1665
V1420901	1127	522
V1140342	1124	444
V1103116	1123	1299
V1191854	1123	930
V1409974	1123	585
V1482748	1123	3774
V1594831	1122	1158
V1616731	1121	4152
V1201618	1119	2289
V1180770	1118	2376
V1438089	1118	450
V1153236	1117	441
V1013709	1116	846
V1203459	1114	318
V1069719	1112	1506
V1041482	1111	444
V1115182	1110	1452
V1066152	1108	1122
V1075018	1108	966
V1394389	1108	1239
V1066202	1106	1011
V1301877	1106	630
V1736895	1106	3456
V1736894	1104	1578
V1010219	1103	1026
V1403623	1102	291
V1593529	1102	2892
V1065325	1100	1056
V1007964	1099	1440
V1020162	1098	252
V1012033	1096	375
V1017035	1093	963
V1201238	1093	315
V1009320	1092	2985
V1067578	1092	876
V1386621	1092	927
V1463773	1092	1236
V1705037	1092	2505
V1819269	1092	1221
V1007077	1090	396
V1331749	1089	549
V1460403	1089	180
V1619594	1089	264
V1040499	1088	639
V1008634	1087	2754
V1066658	1087	1605
V1172882	1087	441
V1036206	1085	945
V1482582	1085	5511
V1154539	1084	1011
V1007056	1083	486
V1040197	1083	273
V1050631	1080	3540
V1242722	1080	1263
V1011337	1079	1551
V1140472	1079	471
V1007948	1078	1131
V1233016	1078	1404
V1140030	1077	2109
V1067902	1076	2424
V1185257	1076	792
V1515892	1076	600
V1383863	1075	924
V1039205	1073	489
V1066612	1072	375
V1190863	1072	855
V1067556	1071	1419
V1881260	1070	1473
V1541158	1069	582
V1065314	1068	948
V1065922	1066	411
V1687040	1066	1431
V1079387	1065	846
V1429840	1065	1908
V1013527	1064	966
V1068060	1064	5967
V1065560	1061	903
V1038972	1060	1266
V1440384	1060	6351
V1508258	1058	801
V1527518	1057	1359
V1067564	1056	2088
V1078460	1056	216
V1089073	1055	1107
V1018031	1054	426
V1362577	1052	2790
V1065939	1051	291
V1042089	1050	651
V1367676	1050	747
V1249266	1049	507
V1141566	1048	1365
V1459476	1048	768
V1009391	1047	2142
V1086455	1047	1011
V1201510	1047	330
V1159135	1045	1440
V1431000	1045	1347
V1066250	1044	1197
V1040548	1043	1530
V1437609	1043	369
V1464130	1043	1449
V1066937	1042	504
V1007840	1041	5988
V1290200	1041	435
V1328755	1041	468
V1487067	1040	2523
V1065324	1039	756
V1106547	1039	1743
V1467358	1039	417
V1006916	1038	2685
V1014485	1038	480
V1356896	1037	960
V1015385	1036	1356
V1066919	1036	1494
V1007476	1035	1500
V1182617	1033	936
V1322281	1033	336
V1463686	1033	1335
V1008713	1032	597
V1380553	1032	4233
V1276525	1031	273
V1430691	1030	819
V1008718	1029	1575
V1047927	1028	2838
V1584276	1028	1239
V1088350	1025	915
V1201557	1025	885
V1329074	1024	1176
V1008218	1023	1122
V1067106	1022	2034
V1507227	1022	1287
V1103516	1020	1776
V1065451	1019	996
V1070305	1019	651
V1554041	1019	708
V1899941	1019	321
V1040498	1018	687
V1201639	1018	3690
V1265175	1017	1590
V1007428	1016	1716
V1421921	1016	360
V1195014	1015	1347
V1045649	1013	267
V1464834	1013	756
V1065511	1011	1149
V1140579	1011	1743
V1067554	1010	825
V1076822	1009	678
V1013969	1008	966
V1320051	1008	498
V1045098	1007	435
V1301690	1004	537
V1067442	1003	996
V1103515	1003	3588
V1490811	1003	387
V1594011	1003	477
V1827313	1003	1536
V1037377	1002	552
V1066662	1002	1599
V1095924	1002	366
V1239075	1002	720
V1328183	1002	4617
V1440257	1002	633
V1042686	1001	258
V1065555	1001	1440
V1251749	1001	399
V1041821	1000	570
V1067111	1000	2511
V1506181	1000	870
V1157299	999	2139
V1048488	997	1110
V1351278	997	225
V1114425	996	1431
V1442921	995	654
V1385920	994	1323
V1584490	994	1359
V1065545	992	1356
V1145014	992	2013
V1015469	991	1017
V1120164	991	2145
V1065962	990	1104
V1240499	989	2256
V1359715	989	261
V1295144	988	2637
V1010295	987	1188
V1413369	987	1143
V1035966	985	2742
V1430918	984	1566
V1548295	983	1173
V1008083	982	486
V1105057	981	636
V1194947	981	612
V1015386	980	1722
V1010288	979	285
V1140752	978	2526
V1506674	977	1650
V1172814	976	612
V1190729	976	1371
V1421169	976	879
V1466187	976	1152
V1102813	975	5148
V1065583	974	960
V1000575	973	1218
V1190310	972	1281
V1232781	972	420
V1736972	972	2763
V1394418	971	2028
V1380403	970	11076
V1554094	968	1011
V1017894	967	429
V1065319	964	378
V1234581	964	543
V1139790	963	1335
V1687036	962	135
V1232065	961	1056
V1357545	961	144
V1011483	958	438
V1114809	958	1167
V1367058	958	957
V1408649	957	1206
V1007432	956	1110
V1010364	956	1425
V1066921	955	1032
V1068445	955	2568
V1724685	955	1347
V1065338	954	693
V1070114	954	4041
V1201506	953	1284
V1010370	952	2184
V1136904	952	1551
V1547499	951	489
V1138446	950	1371
V1052640	948	5499
V1011088	945	1143
V1014547	945	549
V1167759	945	1491
V1036001	944	1656
V1053375	942	1005
V1203913	941	573
V1360376	941	303
V1011651	940	1710
V1328377	940	3738
V1009349	937	1056
V1031979	937	774
V1090267	937	372
V1007422	936	1062
V1011338	936	282
V1203344	936	552
V1241397	936	1854
V1603833	936	891
V1008719	934	1374
V1191454	934	2091
V1067443	933	1542
V1554133	933	1014
V1008941	932	1749
V1229972	932	1104
V1328929	932	1851
V1086437	930	855
V1367455	930	2610
V1383381	930	384
V1576129	930	3093
V1008947	929	1422
V1075019	929	369
V1102355	929	3603
V1110922	929	207
V1594444	929	144
V1067063	928	1311
V1139468	927	435
V1499336	926	3870
V1356457	924	1677
V1585999	922	660
V1881138	922	906
V1083447	921	963
V1141223	920	690
V1074989	918	1296
V1008408	915	1434
V1036489	915	342
V1073264	915	1785
V1375650	914	1320
V1049221	913	5418
V1140453	912	882
V1202837	912	375
V1040913	911	1857
V1056372	911	1371
V1064214	911	459
V1082333	910	6522
V1386520	910	717
V1065430	908	2430
V1383841	908	618
V1039813	907	1785
V1070315	907	2232
V1499472	907	2043
V1509625	907	309
V1103818	905	2139
V1162245	905	2490
V1018070	904	255
V1295107	904	1242
V1065313	903	795
V1463661	903	1746
V1585624	902	834
V1203292	901	507
V1014460	900	567
V1014484	900	1395
V1068284	900	888
V1103398	900	2817
V1114426	898	7383
V1115355	898	1383
V1294857	897	411
V1295234	897	285
V1010322	896	411
V1014378	896	2493
V1236810	896	351
V1467629	896	531
V1068128	893	1803
V1078402	893	600
V1102348	893	2574
V1143274	893	1368
V1015150	892	2115
V1068958	892	3525
V1037687	891	1632
V1065943	891	1023
V1065348	890	198
V1065437	889	1290
V1065576	888	672
V1104946	888	1335
V1182254	888	951
V1182270	888	1383
V1203501	888	1170
V1007955	887	675
V1022240	887	615
V1067913	887	720
V1137137	886	459
V1006884	885	507
V1103088	885	1452
V1362411	885	1392
